key	icon	parent_group
dwf_thane_bodyguard2	wh_main_dwf_champion	heroes_agents
dwf_thane_bodyguard3	wh_main_dwf_champion	heroes_agents
dwf_thane_bodyguard4	wh_main_dwf_champion	heroes_agents
dwf_thane_bodyguard5	wh_main_dwf_champion	heroes_agents
dwf_thane_bodyguard6	wh_main_dwf_champion	heroes_agents
emp_captain_retinue_1	infantry_spear	heroes_agents
emp_captain_retinue_2	infantry_spear_halberd	heroes_agents
emp_captain_retinue_3	cavalry	heroes_agents
emp_captain_retinue_4	infantry_sword_great	heroes_agents
emp_captain_retinue_5	infantry_sword	heroes_agents
emp_captain_retinue_6	cavalry	heroes_agents
emp_captain_retinue_7	shock_cavalry	heroes_agents
emp_captain_retinue_8	cavalry_griffon_halberd	heroes_agents
emp_captain_retinue_9	cavalry_flying	heroes_agents
emp_engineer_mount_1	emp_steam_tank	heroes_agents
emp_engineer_mount_2	emp_marienburg_land_ship	heroes_agents
emp_engineer_retinue_1	missile_infantry_rifle	heroes_agents
emp_engineer_retinue_2	wh2_dlc11_cst_specialist_missile_infantry	heroes_agents
emp_engineer_retinue_3	missile_cavalry_rifle	heroes_agents
emp_engineer_retinue_4	missile_cavalry_grenade_launcher	heroes_agents
emp_general_retinue_1	infantry_sword_great	commander
emp_general_retinue_2	cavalry	commander
emp_general_retinue_3	shock_cavalry	commander
emp_warrior_priest_retinue_1	wh_main_emp_dignitary	heroes_agents
emp_warrior_priest_retinue_2	wh_dlc04_flagellant	heroes_agents
emp_warrior_priest_retinue_3	cavalry	heroes_agents
emp_warrior_priest_retinue_4	empbodyguard_hammer_great_cavalry	heroes_agents
emp_witch_hunter_retinue_1	missile_infantry_bow	heroes_agents
emp_witch_hunter_retinue_2	wh2_dlc11_cst_specialist_missile_infantry	heroes_agents
emp_witch_hunter_retinue_3	missile_infantry_pistol	heroes_agents
emp_witch_hunter_retinue_4	missile_cavalry_pistol	heroes_agents
emp_witch_hunter_retinue_5	missile_cavalry_grenade_launcher	heroes_agents
eshin_sorcerer_bodyguard1	wh2_main_skv_missile_infantry_throwing_star	heroes_agents
eshin_sorcerer_bodyguard2	wh2_main_missile_infantry_sling	heroes_agents
eshin_sorcerer_bodyguard3	wh2_dlc14_skv_infantry_guandao	heroes_agents
grey_seer_plague_bodyguard1	infantry_sword	commander
grey_seer_plague_bodyguard2	wh2_main_skv_infantry_halberd	commander
grey_seer_plague_bodyguard3	wh2_main_lore_plague	commander
grey_seer_ruin_bodyguard1	wh2_main_skv_infantry_sword_stormvermin	commander
grey_seer_ruin_bodyguard2	wh2_main_skv_infantry_halberd	commander
grey_seer_ruin_bodyguard3	wh2_main_lore_ruin	commander
grn_black_orc_big_boss_bodyguard1	wh3_dlc26_grn_inf_black_orcs_shields	heroes_agents
grn_black_orc_big_boss_bodyguard2	infantry_axe_great	heroes_agents
grn_black_orc_big_boss_bodyguard3	infantry_axe_dual	heroes_agents
grn_black_orc_big_boss_bodyguard4	shock_cavalry_boar	heroes_agents
grn_goblin_big_boss_bodyguard1	infantry_spear	heroes_agents
grn_goblin_big_boss_bodyguard2	wh_dlc06_grn_nasty_skulker	heroes_agents
grn_goblin_big_boss_bodyguard3	cavalry_wolf	heroes_agents
grn_goblin_big_boss_bodyguard4	cavalry_spider	heroes_agents
grn_night_goblin_big_boss_bodyguard1	wh3_dlc26_grn_char_night_goblin_big_boss	heroes_agents
grn_night_goblin_big_boss_bodyguard2	wh_dlc06_grn_squig_cavalry	heroes_agents
grn_night_goblin_shaman_bodyguard1	missile_infantry_bow	heroes_agents
grn_night_goblin_shaman_bodyguard2	wh_dlc06_grn_squig_cavalry	heroes_agents
grn_orc_shaman_bodyguard1	wh3_dlc26_grn_infantry_club	heroes_agents
grn_orc_shaman_bodyguard2	wh3_dlc26_grn_cavalry_boar_sword	heroes_agents
grn_orc_shaman_bodyguard3	wh3_dlc26_grn_infantry_club_dual	heroes_agents
grn_orc_shaman_bodyguard4	wh3_dlc26_grn_cavalry_boar_spear	heroes_agents
grn_river_troll_hag_bodyguard1	wh_main_lore_death	heroes_agents
ikit_claw_bodyguard1	wh2_dlc11_cst_specialist_missile_infantry	commander
ikit_claw_bodyguard2	wh2_dlc11_cst_specialist_missile_infantry	commander
ikit_claw_bodyguard3	dwf_irondrakes	commander
ikit_claw_bodyguard4	wh2_dlc14_skv_warp_grinder	commander
ikit_claw_bodyguard5	wh2_dlc14_skv_missile_infantry_poisoned_wind_mortar	commander
ikit_claw_bodyguard6	wh2_main_skv_missile_infantry_globe	commander
ikit_claw_bodyguard7	wh2_main_lore_ruin	commander
ikit_claw_bodyguard8	wh2_main_lore_ruin	commander
ksl_boris_bodyguard1	infantry_sword	commander
ksl_boris_bodyguard2	infantry_sword_great	commander
ksl_boris_bodyguard3	wh2_dlc14_skv_infantry_guandao	commander
ksl_boris_bodyguard4	shock_cavalry	commander
ksl_boris_bodyguard5	wh3_bear_cavalry	commander
ksl_boyar_bodyguard1	wh3_ksl_pistol_axe_infantry	commander
ksl_boyar_bodyguard2	wh3_ksl_pistol_great_weapon_infantry	commander
ksl_boyar_bodyguard3	wh2_dlc14_skv_infantry_guandao	commander
ksl_boyar_bodyguard4	wh2_dlc09_tmb_dual_sword	commander
ksl_boyar_bodyguard5	missile_cavalry_axe	commander
ksl_boyar_bodyguard6	wh3_ksl_elemental_bear	commander
ksl_boyar_bodyguard7	wh3_ksl_streltsi	commander
ksl_boyar_mount1	wh3_main_ksl_sled_rifle	commander
ksl_boyar_mount2	cannon	commander
ksl_druzhina_bodyguard1	missile_infantry_bow	commander
ksl_druzhina_bodyguard2	wh3_ksl_streltsi	commander
ksl_frost_maiden_ice_bodyguard1	wh3_main_lore_ice	heroes_agents
ksl_frost_maiden_ice_bodyguard2	wh3_main_lore_ice	heroes_agents
ksl_frost_maiden_tempest_bodyguard1	wh3_main_lore_tempest	heroes_agents
ksl_frost_maiden_tempest_bodyguard2	wh3_main_lore_tempest	heroes_agents
ksl_ice_guard_bodyguard1_lord	wh3_ksl_bow_glaive_infantry	commander
ksl_ice_guard_bodyguard2_lord	wh3_ksl_bow_dual_swords_infantry	commander
lzd_kroxigor_ancient_bodyguard_1	monstrous_infantry	commander
lzd_kroxigor_ancient_bodyguard_2	monstrous_infantry	commander
lzd_saurus_old_blood_bodyguard_1	wh2_main_lzd_infantry_mace	commander
lzd_saurus_old_blood_bodyguard_2	infantry_spear	commander
lzd_saurus_old_blood_bodyguard_3	wh2_main_cold_one	commander
lzd_saurus_old_blood_bodyguard_4	wh2_main_lzd_infantry_halberd	commander
lzd_saurus_old_blood_bodyguard_5	wh2_dlc17_lzd_horned_ones	commander
lzd_saurus_scar_veteran_bodyguard_1	wh2_main_lzd_champion	heroes_agents
lzd_saurus_scar_veteran_bodyguard_2	wh2_main_lzd_champion	heroes_agents
lzd_saurus_scar_veteran_bodyguard_3	wh2_main_lzd_champion	heroes_agents
lzd_saurus_scar_veteran_bodyguard_4	wh2_main_lzd_champion	heroes_agents
lzd_saurus_scar_veteran_bodyguard_5	wh2_main_lzd_champion	heroes_agents
lzd_skink_chief_bodyguard_1	wh2_main_lzd_spy	heroes_agents
lzd_skink_chief_bodyguard_2	wh2_main_lzd_spy	heroes_agents
lzd_skink_chief_bodyguard_3	wh2_main_lzd_spy	heroes_agents
lzd_skink_chief_bodyguard_4	wh2_main_lzd_spy	heroes_agents
lzd_skink_chief_red_crested_bodyguard_1	infantry_axe_great	commander
lzd_skink_chief_red_crested_bodyguard_2	wh2_dlc17_lzd_horned_ones	commander
lzd_skink_chief_red_crested_bodyguard_3	wh2_dlc17_lzd_ripperdactyl_riders	commander
lzd_skink_priest_beasts_bodyguard_1	wh_dlc03_lore_beasts	heroes_agents
lzd_skink_priest_beasts_bodyguard_2	wh_dlc03_lore_beasts	heroes_agents
lzd_skink_priest_heavens_bodyguard_1	wh_main_lore_heavens	heroes_agents
lzd_skink_priest_heavens_bodyguard_2	wh_main_lore_heavens	heroes_agents
master_assassin_bodyguard1	wh2_main_skv_missile_infantry_throwing_star	commander
master_assassin_bodyguard2	wh2_main_missile_infantry_sling	commander
master_assassin_bodyguard3	wh2_main_skv_spy	commander
plague_priest_bodyguard1	wh2_main_infantry_dual_swords	heroes_agents
plague_priest_bodyguard2	wh2_main_skv_infantry_censer	heroes_agents
plague_priest_bodyguard3	infantry_spear	heroes_agents
queek_headtaker_bodyguard1	infantry_cudgel	commander
queek_headtaker_bodyguard2	wh_dlc04_flagellant	commander
queek_headtaker_bodyguard3	infantry_spear_halberd	commander
skrolk_bodyguard1	wh2_main_infantry_dual_swords	commander
skrolk_bodyguard2	wh2_main_skv_infantry_censer	commander
skrolk_bodyguard3	infantry_spear	commander
skrolk_bodyguard4	wh2_main_lore_plague	commander
snikch_bodyguard1	wh2_main_skv_spy	commander
tcg_kho_bloodreaper_bodyguard_1	wh3_main_kho_bloodreaper	heroes_agents
tcg_kho_bloodreaper_bodyguard_2	wh3_main_kho_bloodreaper	heroes_agents
tcg_kho_bloodreaper_bodyguard_3	wh3_main_kho_bloodreaper	heroes_agents
tcg_kho_herald_of_khorne_bodyguard_1	wh3_main_kho_bloodreaper	commander
tcg_kho_herald_of_khorne_bodyguard_2	wh3_main_kho_bloodreaper	commander
tcg_kho_herald_of_khorne_bodyguard_3	wh3_main_kho_bloodreaper	commander
tcg_nur_herald_of_nurgle_death_bodyguard_1	wh_main_lore_death	commander
tcg_nur_herald_of_nurgle_death_bodyguard_2	wh_main_lore_death	commander
tcg_nur_herald_of_nurgle_death_bodyguard_3	wh_main_lore_death	commander
tcg_nur_herald_of_nurgle_nurgle_bodyguard_1	wh3_main_lore_nurgle	commander
tcg_nur_herald_of_nurgle_nurgle_bodyguard_2	wh3_main_lore_nurgle	commander
tcg_nur_herald_of_nurgle_nurgle_bodyguard_3	wh3_main_lore_nurgle	commander
tcg_nur_plagueridden_death_bodyguard_1	wh_main_lore_death	heroes_agents
tcg_nur_plagueridden_death_bodyguard_2	wh_main_lore_death	heroes_agents
tcg_nur_plagueridden_death_bodyguard_3	wh_main_lore_death	heroes_agents
tcg_nur_plagueridden_nurgle_bodyguard_1	wh3_main_lore_nurgle	heroes_agents
tcg_nur_plagueridden_nurgle_bodyguard_2	wh3_main_lore_nurgle	heroes_agents
tcg_nur_plagueridden_nurgle_bodyguard_3	wh3_main_lore_nurgle	heroes_agents
tcg_sla_alluress_shadow_bodyguard_1	wh_dlc05_wef_lore_shadow	heroes_agents
tcg_sla_alluress_shadow_bodyguard_2	wh_dlc05_wef_lore_shadow	heroes_agents
tcg_sla_alluress_shadow_bodyguard_3	wh_dlc05_wef_lore_shadow	heroes_agents
tcg_sla_alluress_slaanesh_bodyguard_1	wh3_main_lore_slaanesh	heroes_agents
tcg_sla_alluress_slaanesh_bodyguard_2	wh3_main_lore_slaanesh	heroes_agents
tcg_sla_alluress_slaanesh_bodyguard_3	wh3_main_lore_slaanesh	heroes_agents
tcg_sla_herald_of_slaanesh_shadow_bodyguard_1	wh_dlc05_wef_lore_shadow	commander
tcg_sla_herald_of_slaanesh_shadow_bodyguard_2	wh_dlc05_wef_lore_shadow	commander
tcg_sla_herald_of_slaanesh_shadow_bodyguard_3	wh_dlc05_wef_lore_shadow	commander
tcg_sla_herald_of_slaanesh_slaanesh_bodyguard_1	wh3_main_lore_slaanesh	commander
tcg_sla_herald_of_slaanesh_slaanesh_bodyguard_2	wh3_main_lore_slaanesh	commander
tcg_sla_herald_of_slaanesh_slaanesh_bodyguard_3	wh3_main_lore_slaanesh	commander
tcg_tze_herald_of_tzeentch_metal_bodyguard_1	wh_main_lore_metal	commander
tcg_tze_herald_of_tzeentch_metal_bodyguard_2	wh_main_lore_metal	commander
tcg_tze_herald_of_tzeentch_metal_bodyguard_3	wh_main_lore_metal	commander
tcg_tze_herald_of_tzeentch_tzeentch_bodyguard_1	wh3_main_lore_tzeentch	commander
tcg_tze_herald_of_tzeentch_tzeentch_bodyguard_2	wh3_main_lore_tzeentch	commander
tcg_tze_herald_of_tzeentch_tzeentch_bodyguard_3	wh3_main_lore_tzeentch	commander
tcg_tze_iridescent_horror_metal_bodyguard_1	wh_main_lore_metal	heroes_agents
tcg_tze_iridescent_horror_metal_bodyguard_2	wh_main_lore_metal	heroes_agents
tcg_tze_iridescent_horror_metal_bodyguard_3	wh_main_lore_metal	heroes_agents
tcg_tze_iridescent_horror_tzeentch_bodyguard_1	wh3_main_lore_tzeentch	heroes_agents
tcg_tze_iridescent_horror_tzeentch_bodyguard_2	wh3_main_lore_tzeentch	heroes_agents
tcg_tze_iridescent_horror_tzeentch_bodyguard_3	wh3_main_lore_tzeentch	heroes_agents
tmb_necrotect_mount1	wh2_dlc09_tmb_khemrian_warsphinx_missile	heroes_agents
tmb_necrotect_shape1	wh2_dlc09_tmb_scorpion	heroes_agents
tmb_necrotect_shape2	wh3_dlc26_tmb_giant	heroes_agents
tmb_necrotect_shape3	wh2_dlc09_tmb_hierotitan_magic_scales	heroes_agents
tmb_necrotect_shape4	wh2_dlc09_tmb_necrosphinx	heroes_agents
tmb_tomb_king_bodyguard1	infantry_sword	commander
tmb_tomb_king_bodyguard2	infantry_spear_halberd	commander
tmb_tomb_king_bodyguard3	wh2_dlc09_tmb_cavalry_sword	commander
tmb_tomb_prince_bodyguard1	wh2_dlc09_tmb_dual_sword	heroes_agents
tmb_tomb_prince_bodyguard2	infantry_spear_halberd	heroes_agents
tmb_tomb_prince_bodyguard3	wh2_dlc09_tmb_cavalry_spear	heroes_agents
tmb_tomb_prince_bodyguard4	wh2_dlc09_tmb_necroserpent_halberd	heroes_agents
tmb_tomb_prince_mount1	wh2_dlc09_tmb_khemrian_warsphinx_missile	heroes_agents
tmb_tomb_prince_mount2	wh2_dlc09_tmb_tomb_prince	heroes_agents
tretch_craventail_bodyguard1	wh2_main_skv_infantry_sword_stormvermin	commander
tretch_craventail_bodyguard2	wh2_main_skv_infantry_halberd	commander
warlock_engineer_bodyguard1	wh2_dlc11_cst_specialist_missile_infantry	heroes_agents
warlock_engineer_bodyguard2	wh2_dlc11_cst_specialist_missile_infantry	heroes_agents
warlock_engineer_bodyguard3	dwf_irondrakes	heroes_agents
warlock_engineer_bodyguard4	wh2_dlc14_skv_warp_grinder	heroes_agents
warlock_engineer_bodyguard5	wh2_dlc14_skv_missile_infantry_poisoned_wind_mortar	heroes_agents
warlock_engineer_bodyguard6	wh2_main_skv_missile_infantry_globe	heroes_agents
warlock_master_bodyguard1	wh2_dlc11_cst_specialist_missile_infantry	commander
warlock_master_bodyguard2	wh2_dlc11_cst_specialist_missile_infantry	commander
warlock_master_bodyguard3	dwf_irondrakes	commander
warlock_master_bodyguard4	wh2_dlc14_skv_warp_grinder	commander
warlock_master_bodyguard5	wh2_dlc14_skv_missile_infantry_death_globe_mortar	commander
warlock_master_bodyguard6	wh2_main_skv_missile_infantry_globe_death	commander
warlock_master_bodyguard7	wh2_main_lore_ruin	commander
warlock_master_bodyguard8	wh2_main_lore_ruin	commander
warlord_bodyguard1	infantry_sword	commander
warlord_bodyguard2	infantry_spear	commander
warlord_bodyguard3	wh2_main_skv_infantry_sword_stormvermin	commander
warlord_bodyguard4	wh2_main_skv_infantry_halberd	commander
warlord_bodyguard5	wh2_dlc16_skv_chieftain	commander
warlord_bodyguard6	wh2_dlc16_skv_brood_horror	commander
wef_female_glade_lord_bodyguard_1	infantry_spear	commander
wef_female_glade_lord_bodyguard_2	wh2_dlc10_hef_handmaiden	commander
wef_female_glade_lord_bodyguard_3	missile_cavalry_bow	commander
wef_female_glade_lord_bodyguard_4	wh_dlc05_wef_sisters_thorn	commander
wef_female_glade_lord_bodyguard_5	wh_dlc05_wef_wild_riders	commander
wef_glade_captain_bodyguard_1	wh2_dlc10_hef_handmaiden	heroes_agents
wef_glade_captain_bodyguard_2	missile_cavalry_bow	heroes_agents
wef_glade_captain_bodyguard_3	infantry_sword_great	heroes_agents
wef_glade_captain_bodyguard_4	wh2_main_infantry_dual_swords	heroes_agents
wef_glade_captain_bodyguard_5	wh_dlc05_wef_sisters_thorn	heroes_agents
wef_glade_captain_bodyguard_6	wh_dlc05_wef_wild_riders	heroes_agents
wef_glade_lord_bodyguard_1	infantry_spear	commander
wef_glade_lord_bodyguard_2	missile_infantry_bow	commander
wef_glade_lord_bodyguard_3	wh_dlc05_wef_wild_riders	commander
wef_glade_lord_bodyguard_4	wh_dlc05_wef_hawk_riders	commander
wef_glade_lord_bodyguard_5	wh_dlc05_wef_wild_riders	commander
