key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
hkrul_hafskael	0	25	410	0	3.0000	axe	hammer	medium	5	1.5000	0.7500	0.0000	false		0	10	2.0		false
hkrul_haftagg	0	35	165	280	2.0000	axe	creatures_claws	medium	4	1.5000	1.2500	0.0000	false		0	10	2.0		false
hkrul_hakka	0	15	165	315	3.0000	axe	axe	large	8	1.0000	1.0000	0.0000	false		0	10	2.0		false
hkrul_hakka_chariot	0	35	155	310	3.0000	axe	axe	large	8	1.0000	1.0000	0.0000	false		0	10	2.0		false
hkrul_harald	0	30	170	330	7.0000	sword	sword	large	6	1.0000	1.2500	0.0000	false		0	10	2.0		false
hkrul_haraldur	25	0	120	280	3.0000	spear	halberd	medium	6	1.0000	1.0000	0.0000	false		0	10	2.25		false
hkrul_hildr	0	0	150	350	2.0000	axe	axe_2h	large	1	1.0000	1.2500	0.0000	false		0	10	1.9		false
hkrul_hrothgar	0	30	300	200	3.0000	axe	axe	large	7	1.0000	1.0000	1.0000	false		0	10	2.0		false
hkrul_kammler	0	0	140	330	1.0000	axe	axe_2h	large	9	1.6000	1.0000	0.0000	false		0	10	2.0		false
hkrul_mermedus	30	0	280	150	3.0000	axe	axe	large	5	1.0000	1.0000	0.0000	false		0	10	2.0		false
hkrul_mortensen	0	15	265	140	3.0000	axe	axe	large	5	1.0000	1.0000	0.0000	false		0	10	2.0		false
hkrul_nightmaw	0	30	200	210	2.0000	axe	creatures_claws	medium	4	1.5000	1.2500	0.0000	false		0	10	2.0		false
hkrul_norsca_ymir	0	0	105	210	6.0000	axe	creatures_claws	medium	6	1.1000	1.2500	0.0000	false		0	10	1.45		false
hkrul_oda	0	15	250	125	3.0000	sword	sword	medium	8	1.0000	0.7500	0.0000	false	hkrul_contact_shield_up	0	10	2.0		false
hkrul_oerl	0	20	290	155	3.0000	axe	axe	large	8	1.0000	1.2500	0.0000	false		0	10	2.0		false
hkrul_olaf	0	30	150	350	1.0000	axe	axe_2h	large	9	1.6000	1.0000	0.0000	false		0	10	2.0		false
hkrul_olg	0	30	150	325	1.0000	axe	axe	medium	8	1.5000	1.0000	0.0000	false		0	10	2.0		false
hkrul_orgrim	45	0	170	290	2.0000	axe	creatures_claws	medium	4	1.5000	1.2500	0.0000	false		0	10	2.0		false
hkrul_rafn	30	0	90	300	1.0000	axe	axe	medium	8	1.5000	1.0000	0.0000	false		0	10	2.0		false
hkrul_sarg	0	0	165	350	2.0000	sword	sword	large	30	2.4000	1.2500	0.0000	false	wh_main_unit_contact_morale	0	10	1.9		false
hkrul_sarg_chariot	0	20	165	350	2.0000	sword	sword	large	30	2.4000	1.2500	0.0000	false	wh_main_unit_contact_morale	0	10	1.9		false
hkrul_sarg_exalted_seeker_chariot	0	30	165	350	7.0000	sword	sword	large	30	2.4000	0.7500	0.0000	false	wh_main_unit_contact_morale	4	4	2.0		false
hkrul_sayl	0	0	255	100	3.0000	sword	sword	medium	5	1.3000	0.7500	0.0000	true		0	10	2.0		false
hkrul_sayl_chariot	0	20	255	100	3.0000	sword	sword	medium	5	1.3000	0.7500	0.0000	true		0	10	2.0		false
hkrul_shark_1	0	20	100	200	10.0000	axe	Leviathan_Claw	large	9	1.0000	1.2500	0.0000	false		0	10	1.5		false
hkrul_shark_2	0	0	115	225	10.0000	axe	Leviathan_Claw	large	9	1.0000	1.2500	0.0000	false		0	10	1.5		false
hkrul_shark_3	0	35	125	235	10.0000	axe	Leviathan_Claw	large	9	1.0000	1.2500	0.0000	false		0	10	1.5		false
hkrul_sibat	0	10	300	415	6.0000	axe	creatures_claws	large	7	2.0000	1.2500	0.0000	true		0	10	2.0		false
hkrul_skoroth_boss	0	55	225	655	6.0000	axe	club_huge	large	6	1.0000	1.2500	0.0000	true	wh_main_unit_contact_poison	0	10	2.0		false
hkrul_skraevold	0	30	245	210	2.0000	axe	creatures_claws	medium	4	1.5000	1.2500	0.0000	false		0	10	2.0		false
hkrul_soren	40	0	150	210	3.0000	spear	staff	large	5	1.0000	0.5000	0.0000	false		0	10	2.0		false
hkrul_surtha_ek	0	0	325	150	3.0000	axe	whip	medium	4	1.0000	0.5000	0.0000	false		0	2	2.0		false
hkrul_surtha_ek_chariot	0	40	225	250	3.0000	axe	whip	medium	4	1.0000	0.5000	0.0000	false		0	2	2.0		false
hkrul_swyrd	0	0	225	350	1.0000	axe	axe	medium	8	1.5000	1.0000	0.0000	false		0	10	2.0		false
hkrul_tuula	0	35	145	325	1.0000	axe	axe	medium	8	1.5000	1.0000	0.0000	false		0	10	2.0		false
hkrul_ulfric	0	25	155	340	1.0000	axe	axe	medium	8	1.5000	1.0000	0.0000	false		0	10	2.0		false
hkrul_ulfric_chariot	0	45	150	335	1.0000	axe	axe	medium	8	1.5000	1.0000	0.0000	false		0	10	2.0		false
hkrul_urf	0	20	200	400	3.0000	axe	axe	large	8	1.0000	1.2500	0.0000	true		0	10	2.0		false
hkrul_usta	0	0	250	100	3.0000	sword	sword	medium	5	1.3000	0.7500	0.0000	false		0	10	2.0		false
hkrul_uzul	0	20	285	155	3.0000	axe	axe	large	8	1.0000	1.2500	0.0000	false		0	10	2.0		false
hkrul_verdandi	20	0	215	185	3.0000	sword	sword	medium	5	1.0000	0.7500	0.0000	false		0	10	2.0		false
hkrul_willi_ziege	0	0	170	350	4.0000	sword	sword_medium	medium	8	1.0000	1.2500	0.0000	true		4	10	1.5		false
hkrul_yngve	25	0	130	270	4.0000	spear	halberd	medium	4	1.0000	0.5000	0.0000	false		0	10	2.0		false
hkrul_yngve_manticore	0	0	300	165	6.0000	axe	creatures_claws	large	4	1.0000	0.7500	0.0000	false		0	3	1.8		false
r1kko_adella_nur_bastiladon	0	15	90	160	9.0000	axe	creatures_claws	medium	4	1.0000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	1.85		false
r1kko_adella_nur_stegadon	0	18	120	300	10.0000	axe	creatures_claws	medium	7	1.5000	1.2500	0.0000	false	wh_main_unit_contact_poison	0	10	1.75		false
r1kko_adella_tze_bastiladon	0	15	90	160	9.0000	axe	creatures_claws	medium	4	1.0000	1.2500	0.0000	true		0	10	1.85		false
rhox_drenok_marauder	0	0	21	7	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	2.1		false
rhox_wolftribe_marauder	0	0	21	7	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	2.1		false
scm_norsca_alfkael_claws	0	0	100	240	2.0000	axe	creatures_claws	medium	4	1.5000	1.2500	0.0000	false		0	10	2.0		false
scm_norsca_huern_dual	0	15	390	140	3.0000	axe	axe	medium	8	1.8000	1.2500	0.0000	false		0	10	1.9		false
scm_norsca_huern_wolf_claw	41	0	170	280	2.0000	axe	creatures_claws	medium	4	1.5000	1.2500	0.0000	false		0	10	2.0		false
scm_norsca_ulsdau_dual_axes	20	0	110	300	5.0000	axe	axe	large	6	1.0000	1.2500	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	2.0	wh2_dlc17_bst_ghorgon_ror	false
scm_norsca_wolftribe_skin_wolf_lord	41	0	160	280	2.0000	axe	creatures_claws	medium	4	1.5000	1.2500	0.0000	false		0	10	2.0		false
wh_mod_nor_dwf_pickaxe	0	0	10	23	1.0000	axe	hammer_dwarf		1	1.0000	2.0000	0.0000	false		0	10	2.15		false
wh_mod_nor_siege_tower_melee	34	0	155	370	10.0000	axe	creatures_claws	large	10	1.0000	1.2500	0.0000	false		4	2	1.75		false
wh_mod_nor_war_wagon_melee	0	0	21	7	3.0000	spear	unarmed	medium	4	1.0000	1.1600	0.0000	false		3	2	2.0		false
wolftribe_giant_ice_wolf_claw	15	10	140	280	6.0000	axe	creatures_claws	large	4	1.5000	1.2500	0.0000	false	wh_dlc08_unit_contact_frostbite	2	10	1.45		false
