key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
helmgart_bowmen_officer	0	0	210	30	0.0000	sword	sword		8	1.0000	0.7500	0.0000	false		0	10	2.15		false
elrod_wood_elf_glade_guards_officer	150	0	40	200	3.0000	spear	spear		8	1.0000	0.5000	0.0000	false		0	10	2.25		false
gaston	0	0	230	130	1.0000	sword	sword	small	8	1.0000	0.7500	0.0000	true		0	10	2.25		false
wh_main_dwf_gyrobomber_ludwig_uberdorf	0	0	160	290	9.0000	sword	creatures_claws	large	8	1.0000	0.7500	0.0000	false		0	3	2.0		false
wh_main_dwf_gyrocopter_ludwig_uberdorf	0	0	140	330	3.0000	sword	creatures_claws	medium	8	1.0000	0.7500	0.0000	true		0	10	2.0		false
boris_von_raukov_4th_nuln_halberdiers	19	0	8	19	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	2.8		false
carlsson_guard	0	0	21	7	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.15		false
grudgebringer_infantry	0	0	18	18	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.15		false
carlsson_cavalry	0	0	17	22	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.35		false
carlsson_guard_officer	0	0	210	70	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	2.15		false
grudgebringers_wagon	0	0	80	24	3.0000	axe	spear	very_large	4	1.0000	1.0000	0.0000	false		1	1	2.0		false
grudgebringer_infantry_musician	0	0	1	0	1.0000	sword	axe		1	1.0000	0.7500	0.0000	false		0	10	2.2		false
matthias_war_wagon	0	15	165	80	3.0000	axe	creatures_claws	very_large	4	1.0000	0.7500	20.0000	false		2	2	2.1		false
