key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
wh3_deer24_tianwang2_weapon	0	0	180	500	9.0000	spear	sword_huge	large	30	10.0000	1.0000	0.0000	true		15	10	2.0		false
wh3_deer24_tianwang_weapon	0	0	170	470	9.0000	spear	sword_huge	large	30	10.0000	1.0000	0.0000	true		15	10	2.0		false
wh3_deer24_tongrenseng_weapon	0	13	33	66	4.0000	sword	sword	large	4	2.5000	1.0000	10.0000	true	wh3_deer24_fumo_luohanquan	0	10	2.0		false
wh3_deer24_warchariot	0	20	15	23	5.0000	axe	axe	very_large	4	1.0000	1.2500	0.0000	false		5	10	2.0		false
wh3_deer24_wuren_weapon	0	9	20	6	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.0		false
wh3_deer24_wuseng_weapon	14	10	20	6	3.0000	spear	halberd		1	1.0000	0.7500	0.0000	false		0	10	1.5		false
wh3_deer24_xianzhen_weapon	16	0	13	27	2.0000	spear	halberd		1	1.0000	0.7500	0.0000	false		0	10	2.2		false
wh3_deer24_xingtian	28	0	123	372	5.0000	axe	club_huge	large	15	2.5000	1.2500	0.0000	true		0	10	2.0		false
wh3_deer24_xiongmaoren_weapon	0	0	150	350	8.0000	spear	club_huge	large	15	2.5000	1.0000	10.0000	false	wh_main_unit_contact_morale	0	10	2.25		false
wh3_deer24_xuanwu_weapon	0	15	140	160	9.0000	axe	axe	medium	4	1.0000	1.2500	0.0000	true	wh_main_unit_contact_poison	0	10	1.85		false
wh3_deer24_yushijun_weapon	18	0	10	26	4.0000	spear	spear	large	2	1.5000	1.0000	0.0000	true		0	10	1.5		false
wh3_deer24_zhuque	0	0	140	300	7.0000	axe	axe	medium	15	1.0000	0.7500	1.0000	true		15	10	1.5		false
wwd_cstg	17	0	28	22	1.0000	spear	halberd		1	1.0000	0.5000	0.0000	false		0	10	2.5		false
wwd_cstg_yin	0	20	400	310	3.0000	sword	sword	medium	5	1.7000	0.7500	0.0000	true		0	10	2.0		false
wwd_final_boss_LX1	0	0	320	660	4.0000	sword	sword_huge	large	15	10.0000	1.0000	0.0000	false		15	10	2.0		false
wwd_final_boss_archaon	0	0	420	888	4.0000	sword	sword	medium	7	2.0000	0.7500	1.0000	true		0	10	2.0		false
wwd_final_boss_changeling	0	0	260	388	3.0000	sword	staff	medium	4	1.0000	0.7500	1.0000	true		0	10	2.0		false
wwd_final_boss_vilitch	0	0	400	310	3.0000	sword	sword	medium	5	1.7000	0.7500	0.0000	true		0	10	2.0		false
wwd_final_boss_zhatan	0	0	280	470	6.0000	axe	creatures_claws	large	5	1.2000	0.7500	0.0000	true		0	3	1.8		false
wwd_jinjun_celest_yayu_weapon	0	10	15	31	3.0000	sword	sword	small	3	1.0000	1.0000	0.0000	true	wh3_deer24_abilities_POXIE	0	10	1.5		false
wwd_jinjun_cennter_chiwei	0	0	34	18	1.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	true	wh3_deer24_abilities_zhuquezhanshi	0	10	1.5		false
wwd_jinjun_east_chaoting	0	0	12	26	1.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	true		0	10	2.0		false
wwd_jinjun_fengyunlan_weapon	0	0	20	45	5.0000	spear	spear	large	2	5.0000	1.0000	0.0000	true	MISSILE_YUEGONG	0	10	1.5		false
wwd_jinjun_huben	0	18	40	80	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	true	wh3_deer24_abilities_LONGWEI	0	10	2.0		false
wwd_jinjun_longdijinjun_campaign	0	0	150	300	4.0000	sword	halberd	large	15	10.0000	1.0000	0.0000	true	wh3_deer24_abilities_LONGWEI	15	10	2.0		false
wwd_jinjun_longdijinjun_terminator	0	20	60	120	5.0000	sword	sword	medium	3	1.0000	1.0000	20.0000	true	wh3_deer24_abilities_LONGWEI	0	10	2.25		false
wwd_jinjun_longdijinjun_weapon	20	0	16	40	5.0000	sword	sword	medium	3	1.0000	1.0000	20.0000	true	wh3_deer24_abilities_LONGWEI	0	10	2.25		false
wwd_jinjun_south_zhushou	0	10	14	34	1.0000	sword	sword	medium	3	1.0000	1.0000	20.0000	true	wh3_deer24_abilities_zhuquecifu	0	10	2.0		false
wwd_jinjun_tianshi	0	0	50	30	1.0000	sword	sword		1	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	1.5		false
wwd_jinjun_west_baier_weapon	0	0	34	18	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	true	wh3_deer24_abilities_BAIHONG	0	10	1.5		false
wwd_jinjun_yueshenyuan_weapon	0	0	22	10	1.0000	sword	sword	small	2	1.0000	1.0000	0.0000	true	MISSILE_YUEGONG	0	10	1.5		false
wwd_shengbing_iron	0	0	24	8	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.1		false
wwd_shengbing_jade	16	0	8	20	1.0000	spear	halberd		1	1.0000	0.7500	0.0000	true		0	10	2.3		false
wwd_summon_soul_dragon	0	0	0	580	20.0000	axe	axe	large	8	1.0000	1.2500	0.0000	true	wh_dlc08_unit_contact_frostbite	15	10	2.0		false
