key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
tibeius_maul_mounted	25	0	150	325	3.0000	axe	hammer_huge	medium	8	1.8000	1.2500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	2.0000		false
bm_abby_sh_com	0	0	225	250	3.0000	axe	axe	large	8	1.2000	1.0000	0.0000	true		0	10	1.5000		false
bm_abby_sh	0	0	225	200	3.0000	axe	axe	large	8	1.2000	1.0000	0.0000	true		0	10	1.5000		false
khaled_sword	0	30	280	200	3.0000	sword	sword	medium	5	1.0000	1.0000	0.0000	true	wh_main_unit_contact_poison	0	10	2.0000		false
khaled_sphinx	25	25	150	400	9.0000	sword	sword_huge	medium	5	1.0000	1.0000	10.0000	true	wh_main_unit_contact_poison	0	10	1.8000		false
black_grail_knight_sword	20	10	75	75	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	true		0	10	1.7500		false
black_grail_knight_sword_rider	20	10	75	75	6.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	true		0	10	1.9000		false
black_grail_knight_hippo	20	10	75	150	9.0000	axe	claw	large	8	1.0000	1.2500	0.0000	true		0	3	2.0000		false
aspirant_agent_dual	0	0	280	100	3.0000	sword	sword	small	6	1.0000	1.0000	0.0000	true		0	10	2.0000		false
vmp_teb_commandant	0	0	300	125	3.0000	sword	sword	medium	6	1.0000	1.0000	0.0000	false		0	10	2.0000		false
vmp_teb_commandant_dread_saurian	15	0	220	380	20.0000	axe	claw	large	12	1.7000	1.2500	0.0000	false		0	10	2.0000		false
vmp_teb_captain	0	0	280	100	3.0000	sword	sword	medium	6	1.0000	1.0000	0.0000	false		0	10	2.0000		false
bm_db_witch_hunter_2hs	0	10	150	290	3.0000	sword	sword	medium	8	1.0000	1.0000	0.0000	false		0	10	2.4000		false
vlad_simp	0	10	125	275	3.0000	sword	sword_medium	medium	4	1.0000	1.0000	0.0000	true		0	10	2.2500		false
blood_dragon_kastellan_mounted	0	15	200	250	4.0000	sword	sword	medium	6	1.0000	1.0000	0.0000	true	bd_the_cold_death	0	10	1.7500		false
blood_dragon_kastellan_hippo_claws	0	15	175	300	6.0000	axe	claw	medium	8	1.3000	1.2500	0.0000	true	bd_the_cold_death	0	10	2.0000		false
blood_dragon_neophyte_2h_sword	0	10	20	35	2.0000	sword	sword	small	1	1.0000	1.0000	0.0000	true		0	10	1.9000		false
blood_dragon_vanguard_2h_sword	0	15	15	40	2.0000	sword	sword	small	1	1.0000	1.0000	0.0000	true		0	10	1.9000		false
blood_dragon_chapter_veteran_glaive	10	0	30	35	3.0000	sword	halberd	medium	2	1.3000	0.7500	0.0000	true		0	10	2.0000		false
blood_dragon_hellsteed_rider_glaive	15	0	20	45	3.0000	sword	halberd	medium	1	1.0000	0.7500	0.0000	true		0	10	2.0000		false
blood_dragon_inner_circle_hippo_claws	20	0	30	150	4.0000	axe	claw	medium	3	1.3000	1.2500	0.0000	true		0	10	1.9000		false
blood_dragon_cataphractii_claws	10	0	40	80	6.0000	axe	claw	medium	4	1.1000	1.2500	0.0000	true		0	10	1.5000		false
blood_dragon_summon_2h_sword	0	15	0	55	2.0000	sword	sword	small	2	1.0000	1.0000	0.0000	true	wh2_dlc11_unit_contact_disrupted	0	10	2.0000		false
thrall_knight_lance	10	0	30	20	3.0000	lance	spear	very_small	1	1.0000	0.7500	0.0000	false		0	10	2.0000		false
thrall_inf_dual_weapon	0	5	30	15	1.0000	axe	axe	very_small	1	1.0000	1.2500	0.0000	false		0	10	2.0000		false
chosen_disciples_of_the_path_inf_glaive	15	0	20	40	4.0000	lance	spear	medium	2	1.0000	0.7500	0.0000	true		0	10	1.9000		false
chosen_disciples_of_the_path_cav_glaive	10	0	25	45	6.0000	lance	spear	medium	2	1.0000	0.7500	0.0000	true		0	10	1.8000		false
chosen_disciples_of_the_path_terror_riders	10	0	25	45	6.0000	lance	spear	medium	2	1.0000	0.7500	0.0000	true		0	10	1.8000		false
chosen_disciples_of_the_path_terror_claws	20	0	30	150	8.0000	axe	claw	large	4	1.0000	1.2500	0.0000	true		0	10	2.3000		false
blood_dragon_phantoms_2h_swords	0	10	0	60	4.0000	sword	sword	medium	2	2.0000	1.0000	0.0000	true		0	10	1.7500		false
depth_guard_axe	0	10	30	25	1.0000	axe	axe	small	1	1.0000	1.2500	0.0000	true		0	10	1.7500		false
depth_guard_halberd	10	0	30	25	3.0000	spear	halberd	very_small	1	1.0000	0.7500	0.0000	true		0	10	1.9000		false
depth_guard_promethian_claws	0	15	22	55	2.0000	axe	claw	medium	3	1.0000	1.2500	0.0000	true		0	10	1.9000		false
depth_guard_serpeant_rider_halberd	0	15	30	50	4.0000	axe	halberd	medium	2	1.3000	1.2500	0.0000	true		0	10	1.7500		false
depth_guard_mourngul	0	10	10	60	3.0000	axe	claw	medium	3	1.3000	1.2500	0.0000	true		0	10	1.7500		false
depth_guard_mourngul_summon	0	10	10	25	3.0000	axe	claw	medium	3	1.3000	1.2500	0.0000	true		0	10	2.0000		false
depth_guard_elder_glaive	10	0	30	40	4.0000	axe	axe	medium	6	1.2500	1.2500	0.0000	true		0	10	1.9000		false
depth_guard_the_emptied	10	0	25	55	4.0000	axe	axe	medium	6	1.7500	1.2500	0.0000	true		0	10	1.9000		false
depth_guard_the_taken_void	15	0	40	70	7.0000	axe	axe_2h	large	4	1.0000	1.2500	1.0000	true		0	10	2.2500		false
depth_guard_ship_flamethrower	0	0	100	330	20.0000	axe	drakegun	very_large	25	1.0000	1.0000	1.0000	true		0	10	2.0000		false
drakenhof_templar_warrior_1h_sword	0	0	25	25	2.0000	sword	sword	small	1	1.0000	1.0000	0.0000	true		0	10	1.9000		false
drakenhof_templar_knight_1h_sword	0	0	25	25	2.0000	sword	sword	small	1	1.0000	1.0000	0.0000	true		0	10	1.9000		false
drakenhof_templar_demi_halberd	15	0	25	30	2.0000	lance	halberd	small	2	1.0000	0.7500	0.0000	true		0	10	1.9000		false
drakenhof_templar_sword_master_sword	0	15	20	45	3.0000	sword	sword	small	2	1.3000	0.7500	0.0000	true		0	10	1.9000		false
drakenhof_templar_manticore_inner_circle	20	0	100	80	4.0000	axe	claw	medium	3	2.5000	1.2500	0.0000	true		0	3	2.0000		false
drakenhof_templar_vergheist_claws	0	10	40	60	4.0000	sword	claw	medium	4	1.0000	1.0000	0.0000	true		0	10	1.5000		false
drakenhof_templar_forsaken_circle_claws	15	0	40	120	4.0000	axe	claw	medium	4	1.1000	1.2500	0.0000	true		0	10	1.4500		false
drakenhof_templar_abyssal_terror_knight_claws	15	0	100	250	6.0000	axe	claw	large	6	1.1000	1.2500	0.0000	true		0	10	1.4500		false
faris_jur_royals	0	10	20	35	2.0000	sword	sword	small	2	1.4000	1.0000	0.0000	true	wh_main_unit_contact_poison	0	10	2.0000		false
faris_jur_warlock_sword	0	15	20	40	2.0000	sword	sword	medium	2	1.0000	1.0000	0.0000	true	wh_main_unit_contact_poison	0	10	2.2500		false
kinlin_knight_spear	0	15	25	50	2.0000	lance	spear	small	3	1.0000	0.7500	0.0000	true		0	10	1.9000		false
jade_ronin_sword_master_sword	0	15	15	50	3.0000	sword	sword	small	2	1.3000	0.7500	0.0000	true		0	10	1.5000		false
skin_vamps	10	0	20	45	2.0000	axe	axe	small	3	1.0000	1.2500	0.0000	false		0	10	1.9000		false
doom_wolf_rider	10	0	20	45	4.0000	axe	axe	small	4	0.4000	0.7500	0.0000	false		0	10	1.9000		false
black_grail_squire_pikes	20	0	20	25	6.0000	spear	halberd	small	1	1.0000	0.7500	0.0000	true		0	10	2.2500		false
stal_bkc_black_knight_oath	0	10	25	40	4.0000	sword	sword	medium	2	2.0000	1.0000	0.0000	true		0	10	2.2500		false
stal_bkc_black_knight_oath_swords	0	10	25	40	4.0000	sword	sword	medium	2	2.0000	1.0000	0.0000	true		0	10	2.2500		false
interceptor_ship_flamethrower	0	0	100	100	20.0000	axe	drakegun	very_large	25	1.0000	1.0000	1.0000	true		0	10	2.0000		false
vmp_merc_pikes	15	0	38	15	4.0000	pike	spear	very_small	1	1.3000	1.2500	0.0000	false		0	10	2.0000		false
vmp_teb_sword	0	10	15	30	2.0000	sword	sword	very_small	1	1.0000	1.0000	0.0000	false		0	10	1.9000		false
vmp_teb_spear	0	10	25	25	3.0000	spear	spear	very_small	1	1.0000	0.7500	0.0000	false		0	10	2.0000		false
da_bulls	10	0	55	125	8.0000	lance	spear	medium	3	1.5000	0.7500	0.0000	true		0	10	1.8000		false
da_bulls_riders	10	0	25	45	9.0000	lance	spear	medium	2	1.0000	0.7500	0.0000	true		0	10	1.8000		false
vmp_first_company_pikes	15	0	25	50	6.0000	pike	spear	very_small	1	1.3000	1.2500	0.0000	false		0	10	1.8000		false
saurus_wight_club	0	0	130	250	4.0000	axe	club	medium	6	1.0000	1.2500	0.0000	false		0	10	2.0000		false
saurus_wight_horned_one	0	0	125	275	3.0000	sword	claw	medium	5	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	1.9000		false
saurus_wight_lzd_carnosaur_hero	35	0	105	315	7.0000	axe	claw	large	5	1.0000	1.2500	0.0000	false		0	10	1.8000		false
vmp_skeleton_carnosaur	35	10	105	415	7.0000	axe	claw	large	5	2.0000	1.2500	0.0000	false		0	10	1.8000		false
ootww_1h_hammer	0	10	32	34	1.0000	sword	axe	very_small	1	1.0000	1.0000	0.0000	false		0	10	2.2000		false
ootww_2h_hammer	0	15	32	48	2.0000	sword	axe	very_small	1	1.0000	1.0000	0.0000	false		0	10	2.2000		false
laf_dwf_thane_2h_axe	0	0	140	285	3.0000	axe	axe	medium	6	1.0000	1.2500	0.0000	false		0	10	2.0000		false
laf_dwf_hero_2h_sword	0	0	125	255	3.0000	sword	sword	medium	8	1.0000	1.2500	0.0000	true	wh2_pro08_unit_contact_dampen	0	10	2.0000		false
hef_pegasus_noble_spear	70	0	120	220	3.0000	spear	spear	large	4	1.0000	1.0000	0.0000	false		0	2	2.0000		false
hef_pegasus_knight_weapon	20	0	10	45	2.0000	lance	spear	medium	2	1.0000	0.7500	0.0000	false		0	10	2.3500		false
hef_pegasus_hero_weapon	60	0	250	100	2.0000	lance	spear	medium	10	1.0000	1.0000	0.0000	false		0	10	2.3500		false
hef_bearheroweapon_bear	15	25	250	250	5.0000	axe	claw	medium	8	1.0000	1.2500	0.0000	false	wh_dlc08_unit_contact_frostbite	0	10	2.0000		false
dragon_prince_sword	0	15	30	25	3.0000	sword	sword	medium	1	1.0000	1.0000	0.0000	false		0	10	1.9000		false
dragon_prince_horse_prince_sword	0	15	30	40	4.0000	sword	sword	medium	1	1.0000	1.0000	0.0000	false		0	10	1.9000		false
dragon_prince_lord_star_dragon	0	0	200	435	8.0000	axe	claw	large	8	1.0000	1.2500	0.0000	false		0	10	1.9000		false
bm_wf_moloch_monk_fists	0	10	30	25	3.0000	sword	sword	large	3	1.2000	1.0000	1.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	1.7500		false
bm_evil_monk_fists	0	10	0	80	3.0000	sword	sword	large	3	1.2000	1.0000	1.0000	true	wh_dlc06_unit_contact_blinded	0	10	1.9000		false
bm_wf_pol_lord	0	0	300	280	3.0000	sword	sword	medium	7	1.5000	1.0000	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	1.7500		false
kolsveinn_hrothgarr_axe	0	28	185	435	9.0000	axe	axe_huge	large	8	3.0000	2.0000	1.0000	true		0	10	1.5000	wh3_main_ie_cha_cull_the_weak	false
kolsveinn_blodvaskra_axe	0	20	50	70	9.0000	axe	axe	medium	8	2.0000	1.2500	1.0000	true		0	10	1.7000		false
kolsveinn_valfarr_dual_axes	0	20	180	400	9.0000	axe	axe	large	8	3.0000	2.0000	1.0000	true		0	10	1.5000		false
kolsveinn_bloodfathers_axe	0	15	170	320	9.0000	axe	axe	large	10	3.0000	1.7500	1.0000	true		0	10	1.5000		false
kolsveinn_bloodfathers_axe_juggernaut	0	15	190	320	0.0000	axe	axe	large	10	3.0000	1.7500	1.0000	true		0	10	1.5000		false
kolsveinn_bloodfathers_axe_mammoth	0	34	125	395	10.0000	axe	claw	large	10	1.0000	1.2500	0.0000	false		4	2	1.7500		false
wh3_main_ie_nor_bloodreaper_juggernaut_killgore	0	20	125	425	5.0000	axe	axe	large	8	1.0000	2.0000	1.0000	true		0	10	1.5000	wh3_main_ie_cha_cull_the_weak	false
kolsveinn_marauder_chieftain_hound_axe	0	20	125	400	9.0000	axe	axe	large	8	2.0000	1.5000	1.0000	true		0	10	1.5000		false
kolsveinn_marauder_chieftain_hound_mammoth_axe	0	34	125	425	10.0000	axe	claw	large	10	1.0000	1.2500	0.0000	true		4	2	1.7500		false
kolsveinn_brutes_berserkers_hound_dual_axes	0	15	35	45	1.0000	axe	axe		1	1.0000	1.2500	1.0000	true		0	10	1.7500	wh3_main_ie_cha_cull_the_weak	false
kolsveinn_marauder_chieftain_hound_axe_jugg	0	20	125	400	9.0000	axe	axe	large	8	2.0000	1.5000	1.0000	true		0	10	1.5000		false
kolsveinn_skullhunter_dual_axes	0	15	40	28	1.0000	axe	axe	medium	8	2.0000	1.2500	1.0000	true		0	10	1.7000		false
kolsveinn_skullhunter_axes	0	15	32	40	1.0000	axe	axe	medium	8	2.0000	1.2500	1.0000	true		0	10	1.7000		false
nom_based_beastfiends_dw	0	5	39	13	1.0000	axe	club		1	1.0000	1.2500	0.0000	false		0	10	2.0000		false
nom_based_beastfiends_2h	0	0	19	33	1.0000	axe	club		1	1.0000	1.2500	0.0000	false		0	10	1.8500		false
nom_based_ograx	0	0	150	350	9.0000	axe	axe_huge	very_large	8	1.0000	1.2500	1.0000	true		0	10	2.0000		false
bm_wf_obsidian_great_wyrm_rider	15	0	110	300	8.0000	axe	claw	large	6	1.0000	1.0000	0.0000	false		0	10	2.0000		false
bm_wf_obsidian_skink_altar_braves	10	0	5	21	2.0000	spear	halberd		1	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	2.3000		false
bm_wf_obsidian_spawn_leaders	0	8	30	22	2.0000	axe	club_saurus		2	1.0000	1.0000	0.0000	false		0	10	1.8000		false
obsidian_lzd_cha_adohi_tehga	0	0	255	85	4.0000	spear	staff	very_large	6	1.0000	0.7500	0.0000	true		4	4	2.0000		false
bm_wf_df_quirrik	0	0	115	265	4.0000	axe	axe	medium	5	1.0000	1.5000	0.0000	false		0	10	2.0000		false
bm_wf_df_spider_thing	25	0	155	365	13.0000	sword	sword_huge	large	8	1.0000	1.0000	0.0000	true	wh_main_unit_contact_poison	0	10	2.0000		false
bm_wf_df_rat_ogre	15	0	20	60	4.0000	axe	axe	medium	5	1.0000	1.5000	0.0000	false		0	10	2.0000		false
