key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
cst_vampire_fleet_admiral_mount1	0	25	125	375	6.0000	axe	club_huge	large	6	1.5000	1.5000	10.0000	false	wh_main_unit_contact_morale	0	10	2.0		false
cst_vampire_fleet_admiral_mount2	0	15	120	360	10.0000	axe	creatures_claws	large	6	2.0000	2.0000	0.0000	false		5	5	1.5		false
cst_vampire_fleet_captain_bodyguard1	0	5	70	30	1.0000	axe	axe	medium	2	0.0000	1.0000	0.0000	false		0	10	1.75		false
cst_vampire_fleet_captain_bodyguard2	30	0	25	55	2.0000	spear	halberd		1	0.0000	1.0000	0.0000	false		0	10	2.0		false
cst_vampire_fleet_captain_mount1	0	0	140	380	8.0000	axe	creatures_claws	large	6	1.0000	1.5000	0.0000	false		0	10	1.75		false
cth_alchemist_bodyguard1	0	0	50	25	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_alchemist_bodyguard2	0	0	20	5	0.0000	sword	sword		1	0.0000	1.0000	0.0000	false		0	10	2.25		false
cth_alchemist_bodyguard3	0	0	20	5	0.0000	sword	sword		1	0.0000	1.0000	0.0000	false		0	10	2.25		false
cth_alchemist_bodyguard4	0	0	20	5	0.0000	sword	sword		1	0.0000	1.0000	0.0000	false		0	10	2.25		false
cth_alchemist_bodyguard5	0	0	20	5	0.0000	sword	sword		1	0.0000	1.0000	0.0000	false		0	10	2.25		false
cth_alchemist_bodyguard6	0	0	20	5	0.0000	sword	sword		1	0.0000	1.0000	0.0000	false		0	10	2.25		false
cth_alchemist_mount1	0	0	0	0	1.0000	axe	unarmed		1	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_alchemist_mount2	0	0	0	0	1.0000	axe	unarmed		1	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_alchemist_mount3	0	0	0	0	1.0000	axe	unarmed		1	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_astromancer_bodyguard1	20	0	35	15	2.0000	long_spear	spear		1	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_astromancer_bodyguard2	0	0	30	10	1.0000	sword	sword		1	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_astromancer_bodyguard3	0	5	40	15	1.0000	sword	sword		1	0.0000	1.0000	0.0000	false		0	10	1.75		false
cth_astromancer_bodyguard4	0	0	50	25	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	1.75		false
cth_astromancer_bodyguard5	0	0	50	75	5.0000	axe	sword_huge	large	3	1.0000	1.5000	0.0000	true		0	10	2.5		false
cth_astromancer_mount1	0	0	100	100	4.0000	axe	unarmed	very_large	4	1.0000	1.2500	0.0000	true		3	2	2.0		false
cth_astromancer_mount2	0	0	200	100	4.0000	axe	unarmed	very_large	4	1.0000	1.2500	0.0000	true		3	2	2.0		false
cth_gate_master_bodyguard1	0	0	60	20	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	1.75		false
cth_gate_master_bodyguard2	0	0	60	20	3.0000	sword	sword	medium	2	0.5000	1.0000	0.0000	false		0	10	1.75		false
cth_gate_master_mount1	0	0	100	100	4.0000	axe	unarmed	very_large	4	1.0000	1.2500	0.0000	false		3	2	2.0		false
cth_magistrate_bodyguard_yang_1	0	0	60	20	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_bodyguard_yang_2	20	0	25	55	2.0000	spear	halberd	medium	3	0.2500	1.0000	0.0000	false		0	10	2.25		false
cth_magistrate_bodyguard_yang_3	20	0	60	15	4.0000	long_spear	spear	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_bodyguard_yang_4	0	0	15	75	3.0000	spear	halberd	large	3	0.2500	1.2500	0.0000	false		0	10	2.25		false
cth_magistrate_bodyguard_yang_5	0	15	30	50	2.0000	sword	sword	large	3	0.2500	1.2500	0.0000	false		0	10	2.25		false
cth_magistrate_bodyguard_yang_6	10	0	40	20	1.0000	sword	sword	large	2	0.5000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_bodyguard_yang_7	0	0	40	20	1.0000	lance	spear	large	2	0.5000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_bodyguard_yin_1	0	0	60	15	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_bodyguard_yin_2	0	0	60	15	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_bodyguard_yin_3	20	0	60	15	4.0000	long_spear	spear	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_bodyguard_yin_4	0	0	15	75	3.0000	spear	halberd	large	3	0.2500	1.2500	0.0000	false		0	10	2.25		false
cth_magistrate_bodyguard_yin_5	0	15	30	45	2.0000	sword	sword	large	3	0.2500	1.2500	0.0000	false		0	10	2.0		false
cth_magistrate_bodyguard_yin_6	0	0	40	10	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_bodyguard_yin_7	0	0	40	10	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_bodyguard_yin_8	0	0	50	25	1.0000	sword	sword	large	2	0.5000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_mount1	0	0	0	0	1.0000	axe	unarmed		1	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_mount2	0	0	0	0	1.0000	axe	unarmed		1	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_magistrate_mount3	0	30	175	175	6.0000	axe	unarmed	very_large	6	0.0000	1.0000	0.0000	false		3	2	2.0		false
cth_magistrate_mount4	0	25	200	150	6.0000	axe	unarmed	very_large	6	0.0000	1.0000	0.0000	true		3	2	2.0		false
cth_magistrate_mount5	0	0	100	100	4.0000	axe	unarmed	very_large	4	1.0000	1.2500	0.0000	false		3	2	2.0		false
cth_shugengan_yang_bodyguard1	30	0	60	30	4.0000	long_spear	halberd	medium	2	0.2500	1.0000	0.0000	false		0	10	2.25		false
cth_shugengan_yang_bodyguard2	0	0	20	80	3.0000	spear	halberd	medium	3	0.2500	1.2500	0.0000	false		0	10	2.25		false
cth_shugengan_yang_bodyguard3	0	0	50	25	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_shugengan_yang_bodyguard4	0	0	50	25	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_shugengan_yang_bodyguard5	0	0	80	40	4.0000	lance	halberd	large	3	0.5000	1.2500	0.0000	false		0	10	2.25		false
cth_shugengan_yang_bodyguard6	0	0	160	80	4.0000	lance	spear	large	4	1.0000	1.0000	10.0000	true	wh2_dlc12_unit_contact_flammable	0	10	2.0		false
cth_shugengan_yin_bodyguard1	25	0	25	50	2.0000	spear	halberd	medium	2	0.2500	1.0000	0.0000	true		0	10	2.0		false
cth_shugengan_yin_bodyguard2	0	0	40	40	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	1.75		false
cth_shugengan_yin_bodyguard3	0	0	50	25	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_shugengan_yin_bodyguard4	0	0	50	25	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
cth_shugengan_yin_bodyguard5	20	0	30	60	2.0000	lance	halberd	large	3	0.5000	1.0000	0.0000	true		0	10	2.0		false
cth_shugengan_yin_bodyguard6	0	0	50	150	4.0000	lance	spear	large	4	1.0000	1.2500	0.0000	true	wh2_pro08_unit_contact_dampen	0	10	1.75		false
def_death_hag_bodyguard_1	0	10	60	30	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	1.75		false
def_death_hag_bodyguard_2	0	0	75	0	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
def_death_hag_bodyguard_3	0	10	60	30	3.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	1.75		false
def_death_hag_mount1	0	20	280	140	3.0000	sword	sword	large	6	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	10	2.0		false
def_death_hag_mount2	0	20	290	155	6.0000	axe	creatures_claws	large	5	1.0000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	3	1.75		false
def_dreadlord_bodyguard_1	0	0	30	10	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	2.0		false
def_dreadlord_bodyguard_2	0	0	40	20	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
def_dreadlord_bodyguard_3	0	0	50	70	4.0000	axe	creatures_claws	large	3	1.0000	1.0000	0.0000	false		0	10	2.0		false
def_dreadlord_bodyguard_4	0	0	40	20	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
def_dreadlord_bodyguard_5	0	0	55	25	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
def_dreadlord_female_bodyguard_1	0	5	55	30	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	2.0		false
def_dreadlord_female_bodyguard_2	10	0	50	25	1.0000	spear	spear	medium	2	0.0000	1.0000	0.0000	false		0	10	2.25		false
def_dreadlord_female_bodyguard_3	0	0	20	80	2.0000	axe	hammer	large	3	1.0000	1.0000	0.0000	false		0	10	1.75		false
def_dreadlord_female_bodyguard_4	30	0	35	70	2.0000	spear	halberd	large	3	0.5000	1.0000	0.0000	false		0	10	2.25		false
def_dreadlord_female_mount1	0	0	320	170	6.0000	axe	creatures_claws	large	5	1.0000	1.0000	0.0000	false		0	3	1.75		false
def_dreadlord_mount1	0	30	120	240	5.0000	axe	creatures_claws	very_large	4	1.0000	1.0000	0.0000	false		3	5	1.75		false
def_high_beastmaster_bodyguard_1	20	0	55	25	1.0000	spear	spear	medium	2	0.0000	1.0000	0.0000	false		0	10	2.25		false
def_high_beastmaster_bodyguard_2	0	0	50	25	3.0000	sword	sword	medium	3	0.5000	1.0000	0.0000	false		0	10	2.0		false
def_high_beastmaster_bodyguard_3	20	0	30	60	2.0000	lance	spear	large	3	0.5000	1.0000	0.0000	false		0	10	2.25		false
def_high_beastmaster_bodyguard_4	15	0	140	70	6.0000	axe	creatures_claws	large	5	1.0000	1.0000	0.0000	false		0	10	2.0		false
def_high_beastmaster_mount1	15	0	140	380	8.0000	axe	creatures_claws	large	8	1.0000	1.0000	0.0000	false		0	10	2.0		false
def_khainite_assassin_bodyguard_1	0	10	50	25	1.0000	sword	sword	medium	2	0.0000	10.0000	0.0000	false		0	10	1.75		false
def_khainite_assassin_bodyguard_2	0	20	30	70	1.0000	sword	sword	large	3	0.5000	10.0000	0.0000	false		0	10	2.25		false
def_khainite_assassin_bodyguard_3	0	0	40	20	1.0000	sword	sword	medium	2	0.0000	10.0000	0.0000	false		0	10	2.0		false
def_khainite_assassin_bodyguard_4	0	0	40	20	1.0000	sword	sword	medium	2	0.0000	10.0000	0.0000	false		0	10	2.0		false
def_khainite_assassin_mount1	0	25	200	100	5.0000	axe	creatures_claws	very_large	4	1.0000	10.0000	0.0000	false		3	5	2.0		false
def_khainite_assassin_mount2	0	0	230	120	3.0000	sword	sword	medium	3	1.0000	10.0000	0.0000	false	wh_main_unit_contact_poison	0	10	1.75		false
def_khainite_assassin_mount3	0	0	230	120	3.0000	sword	sword	medium	3	1.0000	10.0000	0.0000	false	wh_main_unit_contact_poison	0	10	1.75		false
def_khainite_assassin_mount4	0	0	290	155	6.0000	axe	creatures_claws	large	5	1.0000	10.0000	0.0000	false	wh_main_unit_contact_poison	0	10	1.75		false
def_master_bodyguard_1	20	0	55	20	1.0000	spear	spear	medium	2	0.0000	1.0000	0.0000	false		0	10	2.25		false
def_master_bodyguard_2	0	10	60	25	1.0000	sword	sword	medium	2	0.0000	1.0000	0.0000	false		0	10	1.75		false
def_master_bodyguard_3	10	0	50	25	1.0000	spear	spear	medium	2	0.0000	1.0000	0.0000	false		0	10	2.25		false
def_master_bodyguard_4	20	0	20	60	2.0000	lance	spear	large	3	0.5000	1.0000	0.0000	false		0	10	2.25		false
def_master_mount1	15	0	175	270	6.0000	axe	creatures_claws	large	5	1.0000	1.0000	0.0000	false		0	3	1.75		false
def_sorceress_mount1	0	0	290	155	6.0000	axe	creatures_claws	large	5	1.0000	1.0000	0.0000	false		0	3	1.75		false
dwf_belegar_ironhammer_bodyguard_1	0	0	120	60	1.0000	axe	axe	medium	3	1.0000	1.0000	0.0000	false		0	10	2.0		false
dwf_belegar_ironhammer_bodyguard_2	0	0	100	80	3.0000	axe	axe	medium	3	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0		false
dwf_daemon_slayer_bodyguard_1	25	0	125	75	3.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	true		0	10	1.5		false
dwf_daemon_slayer_bodyguard_2	0	15	75	125	2.0000	axe	axe	medium	3	1.5000	1.0000	0.0000	true		0	10	1.75		false
dwf_dragon_slayer_bodyguard1	25	0	50	25	3.0000	axe	axe	medium	3	0.5000	1.0000	0.0000	false		0	10	1.5		false
dwf_dragon_slayer_bodyguard2	0	15	25	50	2.0000	axe	axe	medium	3	1.0000	1.0000	0.0000	true		0	10	1.75		false
dwf_dragon_slayer_bodyguard3	30	0	25	50	3.0000	axe	axe_2h	medium	4	1.0000	1.0000	0.0000	false		0	10	2.25		false
dwf_garagrim_ironfist_bodyguard	0	15	60	115	2.0000	axe	axe	medium	3	1.0000	1.0000	0.0000	true		0	10	1.75		false
dwf_ghost_engineer_bodyguard	0	0	0	125	3.0000	axe	hammer	medium	4	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0		false
dwf_ghost_runesmith_bodyguard	0	0	0	125	3.0000	axe	hammer	medium	3	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	1.5		false
dwf_ghost_thane_bodyguard_0	0	0	0	150	3.0000	axe	axe	medium	3	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0		false
dwf_ghost_thane_bodyguard_1	0	0	0	100	3.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.0		false
dwf_ghost_thane_bodyguard_2	0	0	0	100	3.0000	axe	axe	medium	3	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	1.5		false
dwf_grombrindal_bodyguard_1	0	0	75	125	3.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	2.25		false
dwf_high_king_bodyguard_1	0	0	75	125	3.0000	axe	hammer_dwarf	medium	4	1.0000	1.0000	0.0000	true	wh_dlc06_unit_contact_sundered_armour	0	10	2.0		false
dwf_lord_bodyguard_1	0	0	120	40	1.0000	axe	axe	medium	3	1.0000	1.0000	0.0000	false		0	10	2.0		false
dwf_lord_bodyguard_2	0	0	60	100	3.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	false		0	10	2.25		false
dwf_malakai_makaisson_bodyguard_1	30	0	25	90	3.0000	axe	axe	medium	4	1.0000	1.0000	0.0000	false		0	10	2.25		false
dwf_malakai_makaisson_thunderbarge	0	0	150	350	10.0000	spear	spear	large	4	1.5000	1.0000	0.0000	false		5	5	1.9		false
dwf_master_engineer_bodyguard1	0	0	30	15	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	2.0		false
dwf_master_engineer_bodyguard2	0	0	30	15	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	2.0		false
dwf_master_engineer_bodyguard3	0	0	30	15	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	2.0		false
dwf_master_engineer_bodyguard4	0	0	20	40	3.0000	axe	axe	medium	3	0.5000	1.2500	0.0000	false		0	10	2.25		false
dwf_master_engineer_bodyguard5	0	0	20	5	1.0000	sword	drakegun		1	1.0000	1.0000	0.0000	false		0	10	2.0		false
dwf_master_engineer_bodyguard6	0	0	45	15	1.0000	axe	unarmed	large	3	1.0000	1.2500	0.0000	false		0	10	1.5		false
dwf_master_engineer_bodyguard6_main	0	0	250	80	1.0000	axe	unarmed	large	6	1.0000	1.0000	0.0000	false		0	10	2.0		false
