key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
jbv_nurses	9	0	0	24	3.0000	spear	halberd	medium	3	1.0000	0.7500	10.0000	true	jbv2_ghost_flame	0	10	1.9000		false
jbv_nurses_2	0	20	0	42	1.5000	knife	spear_ghost	small	2	1.0000	0.7500	0.0000	true	jbv2_hollowness	0	10	0.5000		false
jbv_islanders	15	0	0	27	4.0000	spear	spear_ghost	medium	3	1.0000	0.7500	0.0000	true		0	10	2.2000		false
jbv_doctor	0	0	0	355	3.0000	sword	club_huge	very_large	12	1.0000	1.0000	0.0000	true	jbv2_ghost_poison	0	10	2.0000		false
hef_poleaxe	6	0	11	23	3.0000	axe	axe		3	1.0000	1.2500	0.0000	false		0	10	2.2000		false
hef_magister	0	12	95	280	3.0000	sword	sword	medium	6	1.0000	1.0000	0.0000	true		0	10	2.0000		false
jbv_patient_woman	0	0	0	305	4.0000	knife	claw	medium	4	2.0000	1.5000	0.0000	true	wh3_main_unit_contact_disorientated	0	10	1.7500		false
jbv_patient_mob	0	0	0	67	3.0000	axe	ice_sword	small	2	1.0000	1.0000	0.0000	true	wh3_main_unit_contact_cursed_attacks	0	10	2.0000		false
jbv_patient_man	0	6	0	400	5.0000	axe	claw	large	9	3.0000	1.5000	0.0000	true	jbv2_fracture	0	10	1.5000		false
jbv_lady_yayi	0	0	0	520	9.0000	axe	claw	very_large	15	3.0000	1.5000	0.0000	true	jbv2_ghost_poison_2	0	10	2.0000		false
