key	text	tooltip
unit_description_short_texts_text_hef_cav_strike_of_eternal	Eternal Maidens use giant elk as mounts to become Avelorn’s elite cavalry.	true
land_units_onscreen_name_hef_inf_hunter_of_chrace	Hunters of Chrace	false
unit_description_historical_texts_text_hef_inf_hunter_of_chrace	Hunters of Chrace live in the deep mountains, making their archery and spear skills exceptional.	false
unit_description_short_texts_text_hef_inf_hunter_of_chrace	Hunters of Chrace live in the deep mountains, making their archery and spear skills exceptional.	false
land_units_onscreen_name_hef_inf_sword_master_of_phenix	Phoenix Swordmasters	false
unit_description_historical_texts_text_hef_inf_sword_master_of_phenix	Guardians of the Phoenix Temple, their weapons are blessed with both ice and fire due to the protection of both the Frost Phoenix and the Flame Phoenix.	false
unit_description_short_texts_text_hef_inf_sword_master_of_phenix	Guardians of the Phoenix Temple, their weapons are blessed with both ice and fire due to the protection of both the Frost Phoenix and the Flame Phoenix.	false
land_units_onscreen_name_hef_inf_dual_axe_of_chrace	White Lions of Chrace (Dual Axes)	false
unit_description_historical_texts_text_hef_inf_dual_axe_of_chrace	The warriors of Chrace, due to their character and way of life, choose to wield sharp dual axes as their weapon.	false
unit_description_short_texts_text_hef_inf_dual_axe_of_chrace	The warriors of Chrace, due to their character and way of life, choose to wield sharp dual axes as their weapon.	false
land_units_onscreen_name_hef_inf_mage_of_hoeth	Hoeth Mages	false
unit_description_historical_texts_text_hef_inf_mage_of_hoeth	The Great Mages of Hoeth use their long lifespans to continuously study the mysteries of magic while also learning other skills, such as combat.	false
unit_description_short_texts_text_hef_inf_mage_of_hoeth	The Great Mages of Hoeth use their long lifespans to continuously study the mysteries of magic while also learning other skills, such as combat.	false
land_units_onscreen_name_hef_cav_caledor_dragon_knight	Caledor Dragon Knights	false
unit_description_historical_texts_text_hef_cav_caledor_dragon_knight	As former companions of the Phoenix King of Caledor, they possess combat skills rivaling those of the Phoenix Guard.	false
unit_description_short_texts_text_hef_cav_caledor_dragon_knight	As former companions of the Phoenix King of Caledor, they possess combat skills rivaling those of the Phoenix Guard.	false
land_units_onscreen_name_hef_inf_the_light_of_yvresse	Yvressi Champions	false
unit_description_historical_texts_text_hef_inf_the_light_of_yvresse	They patrol the mists of Yvresse with ruthlessness and resolve, displaying the purest and bravest heroism when evil approaches.	false
unit_description_short_texts_text_hef_inf_the_light_of_yvresse	They patrol the mists of Yvresse with ruthlessness and resolve, displaying the purest and bravest heroism when evil approaches.	false
land_units_onscreen_name_hef_inf_pride_of_the_white_lions	Pride of the White Lions	false
unit_description_historical_texts_text_hef_inf_pride_of_the_white_lions	An army composed of the elite of the White Lions regiment, each of whom has earned their companion during their trials.	false
unit_description_short_texts_text_hef_inf_pride_of_the_white_lions	An army composed of the elite of the White Lions regiment, each of whom has earned their companion during their trials.	false
land_units_onscreen_name_hef_mon_son_of_rahagra	Sons of Rahagra	false
unit_description_historical_texts_text_hef_mon_son_of_rahagra	Lions that defeat elves in the White Lion hunting grounds are recognized by Rahagra, the Father of Lions, and become the Sons of Rahagra.	false
unit_description_short_texts_text_hef_mon_son_of_rahagra	Lions that defeat elves in the White Lion hunting grounds are recognized by Rahagra, the Father of Lions, and become the Sons of Rahagra.	false
land_units_onscreen_name_hef_cav_corsair_mariners	Corsair Mariners	false
unit_description_historical_texts_text_hef_cav_corsair_mariners	Elves living by the sea are occasionally summoned by the emissaries of Mathlann to become warriors riding flying fish.	false
unit_description_short_texts_text_hef_cav_corsair_mariners	Elves living by the sea are occasionally summoned by the emissaries of Mathlann to become warriors riding flying fish.	false
land_units_onscreen_name_hef_cav_cothique_shore_watchers	Cothique Shore Watchers	false
unit_description_historical_texts_text_hef_cav_cothique_shore_watchers	In the kingdom of Cothique, elves who worship Mathlann are selected as sea messengers, riding flying fish and using magical bows to attack any enemy approaching Ulthuan.	false
unit_description_short_texts_text_hef_cav_cothique_shore_watchers	In the kingdom of Cothique, elves who worship Mathlann are selected as sea messengers, riding flying fish and using magical bows to attack any enemy approaching Ulthuan.	false
land_units_onscreen_name_hef_cav_cothique_deepsea_marauders	Cothique Deep-Sea Marauders	false
unit_description_historical_texts_text_hef_cav_cothique_deepsea_marauders	Among the emissaries of Mathlann, some elves who live in the deep sea use heavy weapons to attack any target they see.	false
unit_description_short_texts_text_hef_cav_cothique_deepsea_marauders	Among the emissaries of Mathlann, some elves who live in the deep sea use heavy weapons to attack any target they see.	false
land_units_onscreen_name_hef_inf_cothique_abyss_observers	Cothique Abyss Observers	false
unit_description_historical_texts_text_hef_inf_cothique_abyss_observers	Warriors from Cothique selected by Mathlann, who constantly monitor various evil activities in the abyss.	false
unit_description_short_texts_text_hef_inf_cothique_abyss_observers	Warriors from Cothique selected by Mathlann, who constantly monitor various evil activities in the abyss.	false
land_units_onscreen_name_hef_inf_sea_master	Sea Masters	false
unit_description_historical_texts_text_hef_inf_sea_master	Sea Masters are the most elite troops of Cothique, each of whom must undergo the trials of the deep sea to gain their formidable power.	false
unit_description_short_texts_text_hef_inf_sea_master	Sea Masters are the most elite troops of Cothique, each of whom must undergo the trials of the deep sea to gain their formidable power.	false
land_units_onscreen_name_hef_cav_dragon_knight	Dragon Knights	false
unit_description_historical_texts_text_hef_cav_dragon_knights	Due to the rarity of dragons, dragon princes rarely get the chance to ride them, but a few rare Caledor knights have had the opportunity to ride dragons.	false
unit_description_short_texts_text_hef_cav_dragon_knight	Due to the rarity of dragons, dragon princes rarely get the chance to ride them, but a few rare Caledor knights have had the opportunity to ride dragons.	false
land_units_onscreen_name_hef_inf_brave_acher	Brave Archers	false
unit_description_historical_texts_text_hef_inf_brave_acher	Veterans of numerous Elven battles, these warriors are deeply disappointed by the state of their people. However, they still hone their skills, using their weapons in various trials.	false
unit_description_short_texts_text_hef_inf_brave_acher	Brave Archers, dispatched by Tyrion to engage in the most difficult of battles, their extraordinary archery skills make them unstoppable on the battlefield.	false
land_units_onscreen_name_hef_inf_brave_blademen	Brave Blademen	false
unit_description_historical_texts_text_hef_inf_brave_blademen	Veterans of numerous Elven battles, these warriors are deeply disappointed by the state of their people. However, they still hone their skills, using their weapons in various trials.	false
unit_description_short_texts_text_hef_inf_brave_blademen	They are the damage-dealers of the Brave Legion, skilled in striking down enemies, whether they wear heavy armor or light armor.	false
land_units_onscreen_name_hef_inf_brave_guardians	Brave Guardians	false
unit_description_historical_texts_text_hef_inf_brave_guardians	Veterans of numerous Elven battles, these warriors are deeply disappointed by the state of their people. However, they still hone their skills, using their weapons in various trials.	false
unit_description_short_texts_text_hef_inf_brave_guardians	Brave Guardians are the protectors of the legion, usually standing in the most dangerous spots on the battlefield. No foe, whether using ranged or close combat, can breach their shield wall.	false
