key	text	tooltip
land_units_onscreen_name_cth_inf_fire_explosion_crossbow	Nan-Gau Explosive Crossbowmen	true
unit_description_short_texts_text_cth_inf_fire_explosion_crossbow	The Nan-Gau crafted these decisive weapons, capable of overwhelming enemies with immense force.	true
land_units_onscreen_name_cth_inf_moon_yinyang_maiden	Moon Empress Maidens	true
unit_description_short_texts_text_cth_inf_moon_yinyang_maiden	Skilled in dual swordsmanship, they can imbue their arrows with the power of Yin and Yang, killing enemies before they even see them.	true
land_units_onscreen_name_cth_inf_nangao_firework_trops	Celestial Fire Lances	true
unit_description_short_texts_text_cth_inf_nangao_firework_trops	Capable of both ranged and melee attacks, these elite troops of Nan-Gau have fought alongside Miao Ying  in multiple battles against Chaos.	true
land_units_onscreen_name_cth_veh_war_compass_1	Wu Xing Siege Compass	true
unit_description_short_texts_text_cth_veh_war_compass_1	The Five Elements War Compass unleashes firepower comparable to a cannon.	true
land_units_onscreen_name_cth_inf_onyx_armored_crowmen	Armored Onyx Crowmen	true
unit_description_short_texts_text_cth_inf_onyx_armored_crowmen	Some Onyx Crowmen are like spies lurking in the dark, delivering deadly strikes when the enemy least expects it.	true
land_units_onscreen_name_cth_mon_terracotta_sentinel_watcher	Terracotta Sentry	true
unit_description_short_texts_text_cth_mon_terracotta_sentinel_watcher	Positioned along the Great Bastion, they scout enemies from miles away, with watchtowers spread every ten miles, forming an extensive network.	true
land_units_onscreen_name_cth_veh_sky_ark	Sky Ark	false
unit_description_short_texts_text_cth_veh_sky_ark	Driven by the power of the Celestial Minister, this ship is the most powerful vessel in all of Cathay, though its sighting is rare due to the scarcity of Celestial Ministers.	false
land_units_onscreen_name_cth_veh_sky_boat	Sky Boats	false
unit_description_short_texts_text_cth_veh_sky_boat	Powered by the force of the Taiyue Luan, the Sky Boats are often used for patrolling the area around the Great Bastion, allowing for extensive surveillance.	false
land_units_onscreen_name_cth_mon_celestial_lion_rider	Celestial Lion Riders	false
unit_description_short_texts_text_cth_mon_celestial_lion_rider	In the forest of Haoyue, there are those skilled in taming the Celestial Lions.	false
