key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo
wh2_dlc09_tmb_cha_liche_priest_nehekhara_1	10	wh2_main_bone_30	2100	cavalry	30	com	wh2_dlc09_tmb_cha_liche_priest	hu1_liche_priest_hr1_tomb_steed_staff_and_sword	wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest	25	30	60	3932	wh2_dlc09_tmb_mnt_tomb_steed_hero	1	wh2_dlc09_tmb_staff_hero	glf_mage_hero_nehekhara_missile	1	none	wh2_dlc09_tmb_cha_master_necromancer	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_cha_liche_priest_nehekhara_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc09_tmb_cha_liche_priest_shadow_0	10	wh2_main_bone_30	2100	inf_melee	10	com	wh2_dlc09_tmb_cha_liche_priest	hu1_liche_priest_staff_and_sword	wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest	25	30	60	3512		0	wh2_dlc09_tmb_staff_hero	glf_mage_hero_shadows_missile	1	none	wh2_dlc09_tmb_cha_liche_priest	wh_main_infantry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_cha_liche_priest_shadow_0	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc09_tmb_cha_liche_priest_shadow_1	10	wh2_main_bone_30	2100	cavalry	30	com	wh2_dlc09_tmb_cha_liche_priest	hu1_liche_priest_hr1_tomb_steed_staff_and_sword	wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest	25	30	60	3932	wh2_dlc09_tmb_mnt_tomb_steed_hero	1	wh2_dlc09_tmb_staff_hero	glf_mage_hero_shadows_missile	1	none	wh2_dlc09_tmb_cha_master_necromancer	wh_main_monstrous_cavalry	trained			true	40.0000	1500.0000	wh2_dlc09_tmb_cha_liche_priest_shadow_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_sorceress_beasts_0	10	wh2_main_body_10	2100	inf_melee	15	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	3412		0	wh2_main_def_sorceress_staff	glf_mage_hero_beasts_missile	1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_beasts	wh_main_infantry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_sorceress_beasts_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_sorceress_beasts_1	10	wh2_main_plate_40	2100	cavalry	35	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	3832	wh2_main_def_mnt_dark_steed_hero	1	wh2_main_def_sorceress_staff	glf_mage_hero_beasts_missile	1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_beasts	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_sorceress_beasts_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_sorceress_beasts_2	10	wh2_main_body_60	2100	cavalry	35	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_rp3_cold_one_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	4000	wh2_main_def_mnt_cold_one_armoured_hero	1	wh2_main_def_sorceress_cold_one	glf_mage_hero_beasts_missile	1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_beasts	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_sorceress_beasts_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_sorceress_beasts_3	10	wh2_main_plate_40	2100	cavalry	50	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_hr1_pegasus_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	4160	wh2_main_def_mnt_dark_pegasus	1	wh2_main_def_sorceress_staff	glf_mage_hero_beasts_missile	1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_beasts	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_sorceress_beasts_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_sorceress_death_0	10	wh2_main_body_10	2100	inf_melee	15	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	3412		0	wh2_main_def_sorceress_staff	glf_mage_hero_death_missile	1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_death	wh_main_infantry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_sorceress_death_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_sorceress_death_1	10	wh2_main_plate_40	2100	cavalry	35	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	3832	wh2_main_def_mnt_dark_steed_hero	1	wh2_main_def_sorceress_staff	glf_mage_hero_death_missile	1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_death	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_sorceress_death_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_sorceress_death_2	10	wh2_main_body_60	2100	cavalry	35	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_rp3_cold_one_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	4000	wh2_main_def_mnt_cold_one_armoured_hero	1	wh2_main_def_sorceress_cold_one	glf_mage_hero_death_missile	1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_death	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_sorceress_death_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_sorceress_death_3	10	wh2_main_plate_40	2100	cavalry	50	com	wh2_main_unit_long_text_def_cha_sorceress	hu1b_elf_hr1_pegasus_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	60	4160	wh2_main_def_mnt_dark_pegasus	1	wh2_main_def_sorceress_staff	glf_mage_hero_death_missile	1	none	wh2_dlc10_unit_short_text_def_cha_sorceress_death	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_sorceress_death_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_0	10	wh2_main_body_10	2100	inf_melee	15	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	3812		0	wh2_main_def_sorceress_staff	glf_mage_lord_beasts_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_infantry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_beasts_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_1	10	wh2_main_plate_40	2100	cavalry	35	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	4212	wh2_main_def_mnt_dark_steed_hero	1	wh2_main_def_sorceress_staff	glf_mage_lord_beasts_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_beasts_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_2	10	wh2_main_body_60	2100	cavalry	35	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_rp3_cold_one_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	4412	wh2_main_def_mnt_cold_one_armoured_hero	1	wh2_main_def_sorceress_cold_one	glf_mage_lord_beasts_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_beasts_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_3	10	wh2_main_plate_40	2100	cavalry	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_hr1_pegasus_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	4412	wh2_main_def_mnt_dark_pegasus	1	wh2_main_def_sorceress_staff	glf_mage_lord_beasts_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_beasts_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_4	0	wh2_main_body_80	2100	war_beast	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_bc3_manticore_wb_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	40	34	75	5260	wh2_dlc10_def_mnt_manticore	1	wh_dlc01_chs_manticore	glf_mage_lord_beasts_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_beasts_4	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_beasts_5	10	wh2_main_body_90	2100	war_beast	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	50	46	75	8316	wh2_main_def_mnt_black_dragon	1	wh2_main_def_dreadlord_female_black_dragon	glf_mage_lord_beasts_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_beasts	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_beasts_5	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	25	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_dark_0	10	wh2_main_body_10	2100	inf_melee	15	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	3812		0	wh2_main_def_sorceress_staff	glf_mage_lord_dark_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_dark	wh_main_infantry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_dark_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_dark_1	10	wh2_main_plate_40	2100	cavalry	35	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	4212	wh2_main_def_mnt_dark_steed_hero	1	wh2_main_def_sorceress_staff	glf_mage_lord_dark_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_dark	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_dark_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_dark_2	10	wh2_main_body_60	2100	cavalry	35	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_rp3_cold_one_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	4412	wh2_main_def_mnt_cold_one_armoured_hero	1	wh2_main_def_sorceress_cold_one	glf_mage_lord_dark_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_dark	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_dark_2	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_dark_3	10	wh2_main_plate_40	2100	cavalry	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_hr1_pegasus_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	4412	wh2_main_def_mnt_dark_pegasus	1	wh2_main_def_sorceress_staff	glf_mage_lord_dark_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_dark	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_dark_3	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_mage_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_dark_4	0	wh2_main_body_80	2100	war_beast	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_bc3_manticore_wb_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	40	34	75	5260	wh2_dlc10_def_mnt_manticore	1	wh_dlc01_chs_manticore	glf_mage_lord_dark_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_dark	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_dark_4	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_dark_5	10	wh2_main_body_90	2100	war_beast	50	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_dr1_dragon_wb_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	50	46	75	8316	wh2_main_def_mnt_black_dragon	1	wh2_main_def_dreadlord_female_black_dragon	glf_mage_lord_dark_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_dark	wh_main_monster	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_dark_5	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	25	0	flying_melee_highvalue	false	false	false	false	cant_capture	cant_capture	cant_capture			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_death_0	10	wh2_main_body_10	2100	inf_melee	15	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_elf_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	3812		0	wh2_main_def_sorceress_staff	glf_mage_lord_death_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_death	wh_main_infantry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_death_0	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	true	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
wh2_dlc10_def_cha_supreme_sorceress_death_1	10	wh2_main_plate_40	2100	cavalry	35	com	wh2_dlc10_unit_long_text_def_cha_supreme_sorceress	hu1b_bretonnian_hr1_warhorse_staff_and_sword	wh2_main_def_infantry_hero_blood_low_kb_resist	39	30	75	4212	wh2_main_def_mnt_dark_steed_hero	1	wh2_main_def_sorceress_staff	glf_mage_lord_death_missile	1	none	wh2_dlc10_unit_short_text_def_cha_supreme_sorceress_death	wh_main_monstrous_cavalry	trained			false	40.0000	1500.0000	wh2_dlc10_def_cha_supreme_sorceress_death_1	60	80	0	vo_sel_default	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	20	0	0	0	0	15	0	hybrid_mage_highvalue	false	false	false	false	high	high	domination_characters			skirmish	1.0000	1.0000	false
