key	animation	entity	audio_armour_type	variant	voiceover
dwf_gun_chariot	bo1_warboar_draught	dwf_goat_rider_medieum_blood	leather	dwf_goat_hammer_mnt	wh_main_vo_culture_Horse
dwf_morgrim	gi2_cst_colossus_flame_thrower	dwf_god_machine	body	dwf_morgrim	vo_culture_Invalid
dwf_thrower_chariot	bo1_warboar_draught	dwf_goat_rider_medieum_blood	leather	dwf_goat_hammer_mnt	wh_main_vo_culture_Horse
dwf_valaya	gi2_cst_colossus	dwf_god_machine	bone	dwf_valaya	vo_culture_Invalid
ghs_cav_wef_wild_hunter_knight	st1_dlc16_great_stag	ghs_cav_wef_wild_hunter_knight	body	ghs_wef_great_stag	wh_main_vo_culture_Horse
ghs_cav_wef_zoat_mount	ce2_dlc16_zoat_2handed_mace	ghs_cav_wef_zoat_mount	plate	ghs_cav_wef_zoat_mount	wh2_dlc16_vo_culture_Zoat
ghs_chd_mnt_conqueror	hq3b_wh3_stonehorn	wh3_main_ogr_monster_stonehorn	body	ghs_chd_mnt_conqueror	wh3_dlc23_vo_culture_Chd_Kdaai_Destroyer
ghs_cth_cav_armour_giant_ox	hq2_wh3_mournfang	wh3_main_ogr_mnt_rhinox_blood	plate	ghs_cth_cav_armour_giant_ox	vo_culture_Invalid
ghs_cth_cav_armour_giant_ox_ror	hq2_wh3_mournfang	wh3_main_ogr_mnt_rhinox_blood	plate	ghs_cth_cav_armour_giant_ox_ror	vo_culture_Invalid
ghs_cth_cha_hongying_cage_bird	bi1_dlc24_moon_bird	wh3_dlc24_cth_mon_great_moon_bird	body	ghs_cth_cha_hongying_cage_bird	wh_main_vo_culture_Eagle
ghs_cth_jade_lion_mount	ghs_cth_jade_lion_mount	ghs_cth_jade_lion_mount	plate	ghs_cth_jade_lion_mount	vo_culture_None
ghs_cth_jet_lion_mount	ghs_cth_jet_lion_mount	ghs_cth_jet_lion_mount	plate	ghs_cth_jet_lion_mount	vo_culture_None
ghs_cth_mon_dragon_titan	gi2_cst_colossus	ghs_cth_mon_dragon_titan	plate	ghs_cth_mon_dragon_titan	vo_culture_Invalid
ghs_def_mon_manticore_rider	bc3_manticore	ghs_def_mon_manticore_rider	body	wh2_dlc10_def_manticore	wh_main_vo_culture_Manticore
ghs_emp_guard_warhorse_armoured	hr1_warhorse	ghs_emp_guard_warhorse_armoured	plate	ghs_emp_guard_warhorse_armoured	wh_dlc03_vo_culture_Beastmen
ghs_hef_alastar_pet	bc4_dlc15_lion	ghs_hef_mon_war_lion_rider_lord	plate	ghs_hef_alastar_pet	wh2_dlc15_vo_culture_War_Lion
ghs_hef_mnt_lothern_skycutter	bi1sc_eagle_skycutter	ghs_hef_great_eagle_skycutter	body	ghs_hef_lothern_skycutter	wh_main_vo_culture_Eagle
ghs_hef_mon_flying_fish	ghs_mon_flying_fish	ghs_hef_mon_flying_fish	plate	ghs_hef_mon_flying_fish	wh3_main_vo_culture_Tze_Screamer
ghs_hef_white_lion_mount	bc4_dlc15_lion	ghs_hef_mon_war_lion_rider	plate	ghs_hef_white_lion_mount	wh2_dlc15_vo_culture_War_Lion
ghs_ksl_cav_alces_rider	ghs_ksl_mnt_alces	ghs_ksl_mnt_alces_rider	body	ghs_ksl_cav_alces_rider	wh_main_vo_culture_Horse
ghs_ksl_cav_alces_rider_ror	ghs_ksl_mnt_alces	ghs_ksl_mnt_alces_rider	body	ghs_ksl_cav_alces_rider_ror	wh_main_vo_culture_Horse
ghs_ksl_winter_ursun_bear	be1_wh3_elemental_bear	ghs_ksl_mon_ursun_winter_elemental_bear	body	ghs_ksl_mon_ursun_winter_elemental_bear	wh_main_vo_culture_Kislev
ghs_ksl_winter_ursun_bear_lord	be1_wh3_elemental_bear	ghs_ksl_mon_ursun_winter_elemental_bear_lord	body	ghs_ksl_mon_ursun_winter_elemental_bear	wh_main_vo_culture_Kislev
ghs_lzd_mon_chief_stegadon	ghs_lzd_mon_chief_stegadon	ghs_lzd_mon_chief_stegadon	body	ghs_lzd_chief_stegadon	wh2_main_vo_culture_Lizardmen
ghs_lzd_salamander_skink_0	lz1_dlc12_ancient_salamander	wh2_dlc12_lzd_inf_salamander_blood	body	lzd_skink_salamander	wh2_dlc12_vo_culture_Ancient_Salamander
ghs_main_kho_mon_titan	gi2_cst_colossus_flame_thrower	ghs_main_kho_mon_titan	plate	ghs_main_kho_mon_titan	vo_culture_Invalid
ghs_main_lzd_vulcan_salamander	ghs_lzd_vulcan_salamander	wh3_dlc24_ksl_mon_frost_wyrm_blood	stone	ghs_main_lzd_vulcan_salamander	wh_main_vo_culture_Kislev
ghs_main_nur_mon_titan	gi2_cst_colossus	ghs_main_nur_mon_titan	plate	ghs_main_nur_mon_titan	vo_culture_Invalid
ghs_main_sla_mon_titan	gi2_cst_colossus	ghs_main_sla_mon_titan	plate	ghs_main_sla_mon_titan	vo_culture_Invalid
ghs_main_tze_mon_titan	gi2_cst_colossus	ghs_main_tze_mon_titan	plate	ghs_main_tze_mon_titan	vo_culture_Invalid
ghs_mnt_hef_fire_dragon_prince	hr1_warhorse	ghs_mnt_hef_fire_dragon_prince	plate	ghs_mnt_hef_fire_dragon_prince	wh_main_vo_culture_Horse
ghs_mnt_hef_pegasus	hr1_pegasus	ghs_mnt_hef_pegasus	leather	ghs_mnt_hef_pegasus	wh_main_vo_culture_Pegasus
ghs_mon_def_armour_hydra	ghs_mon_def_armour_hydra	ghs_mon_def_armour_hydra	body	ghs_mon_def_armour_hydra	wh2_main_vo_culture_Hydra
ghs_mon_hef_flying_lion	bc2_griffon	wh_main_flying_griffon_blood	plate	ghs_mon_hef_flying_lion	wh2_dlc15_vo_culture_War_Lion
ghs_ogr_ice_mammoth	hq3_mammoth	wh_dlc08_nor_mon_mammoth_howdah_blood	body	ghs_ogr_ice_mammoth	vo_culture_Invalid
ghs_ogr_ice_wolf	wf1_giant_wolf	wh_main_grn_wolf_mount_blood	leather	ghs_ogr_ice_wolf	wh_main_vo_culture_Wolf
ghs_skv_mon_hellpit_ratling	skv_hellpit_ratling_01	wh2_main_skv_monster_hell_pit_abomination	body	ghs_skv_mon_hellpit_ratling	vo_culture_Invalid
ghs_skv_mon_hellpit_warpdrill	skv_hellpit_warpdrill_01	wh2_main_skv_monster_hell_pit_abomination	body	ghs_skv_mon_hellpit_warpdrill	vo_culture_Invalid
ghs_skv_mon_hellpit_warpflame	skv_hellpit_warpflame_01	wh2_main_skv_monster_hell_pit_abomination	body	ghs_skv_mon_hellpit_warpflame	vo_culture_Invalid
ghs_tmb_bone_elephant	hq3_mammoth	wh_dlc08_nor_mon_mammoth_howdah_blood	body	ghs_tmb_bone_elephant	vo_culture_None
ghs_tmb_heavy_skeleton_ostrich	tmb_heavy_skeleton_ostrich_ghs	ghs_tmb_heavy_skeleton_ostrich	body	ghs_tmb_heavy_skeleton_ostrich	vo_culture_Invalid
ghs_tmb_scarab_flying_mount	tmb_scarab_flying_01	ghs_tmb_scarab_flying_mount	body	ghs_tmb_scarab_flying_mount	vo_culture_None
ghs_tmb_skeleton_ostrich	tmb_skeleton_ostrich_ghs	ghs_tmb_skeleton_ostrich	body	ghs_tmb_skeleton_ostrich	vo_culture_Invalid
ghs_wm_def_black_ark	ghs_wm_def_black_ark	ghs_wm_def_black_ark	body	ghs_wm_def_black_ark	wh_main_vo_culture_Dragon_Large
ghs_wm_hef_flying_waystone	ghs_wm_hef_flying_waystone	ghs_wm_hef_flying_waystone	body	ghs_wm_hef_flying_waystone	vo_culture_None
hoeth_scholar_champion_phoenix	bi1_dlc15_phoenix	wh2_main_hef_mon_phoenix_frostheart	body	hoeth_scholar_champion_phoenix	wh2_main_vo_culture_Phoenix
hoeth_scholar_champion_steed	hr1_warhorse	wh2_main_hef_cavalry_fast_blood	leather	hoeth_scholar_champion_steed	wh_main_vo_culture_Horse
kho_war_mammoth_warshrine	kho_war_mammoth_warshrine	kho_war_mammoth_warshrine	body	kho_war_mammoth_warshrine	vo_culture_Invalid
ksl_golden_knight_bear	be1_wh3_warbear	ghs_cav_ksl_golden_knight_bear	plate	ksl_golden_knight_bear	wh_main_vo_culture_Kislev
ksl_ice_guard_bear	be1_wh3_warbear	ghs_cav_ksl_ice_guard_bear	plate	ksl_ice_guard_bear	wh_main_vo_culture_Kislev
ksl_mon_flying_leopard	bc2_griffon	ghs_ksl_mon_flying_leopard	plate	ksl_flying_leopard	wh3_main_vo_culture_Snow_Leopard
ksl_mon_ksl_flying_eagle	bi1_hawk	wh_dlc05_wef_hawk_blood	body	ksl_flying_eagle	wh_main_vo_culture_Hawk
lzd_giant_ripperdactyl	bi2_wyvern	ghs_lzd_mon_giant_ripperdactyl	leather	ghs_lzd_mon_giant_ripperdactyl	wh_main_vo_culture_Dragon_Small
lzd_giant_ripperdactyl_mount	bi2_wyvern	ghs_lzd_mon_giant_ripperdactyl	leather	ghs_lzd_mon_giant_ripperdactyl_mount	wh_main_vo_culture_Dragon_Small
lzd_kroxigor_skink_0	lzd_skink_kroxigor_2handed_axe	wh2_main_lzd_mon_kroxigor	body	lzd_kroxigor_skink_0	wh2_main_vo_culture_Kroxigor
lzd_kroxigor_skink_hero	lzd_skink_kroxigor_2handed_axe	wh2_main_lzd_mon_kroxigor	body	lzd_kroxigor_skink_hero	wh2_main_vo_culture_Kroxigor
lzd_skink_carnosaur	lzd_skink_carnosaur	wh2_dlc17_lzd_mon_troglodon_mount	body	lzd_skink_carnosaur	wh2_main_vo_culture_Lizardmen
phoenix_guard_champion_phoenix	bi1_dlc15_phoenix	wh2_main_hef_mon_phoenix	body	phoenix_guard_champion_phoenix	wh2_main_vo_culture_Phoenix
phoenix_guard_champion_steed	hr1_warhorse	wh2_main_hef_cavalry_fast_blood	leather	phoenix_guard_champion_steed	wh_main_vo_culture_Horse
slann_campagin_mnt	hq1_stegadon_no_fire	wh2_dlc12_lzd_mon_ancient_stegadon_platform_engine_gods	body	slann_campagin_mnt	wh2_main_vo_culture_Lizardmen
slann_fire_mnt	hq1_stegadon_no_fire	wh2_dlc12_lzd_mon_ancient_stegadon_platform_engine_gods	body	slann_fire_mnt	wh2_main_vo_culture_Lizardmen
slann_heaven_mnt	hq1_stegadon_no_fire	wh2_dlc12_lzd_mon_ancient_stegadon_platform_engine_gods	body	slann_heaven_mnt	wh2_main_vo_culture_Lizardmen
slann_high_mnt	hq1_stegadon_no_fire	wh2_dlc12_lzd_mon_ancient_stegadon_platform_engine_gods	body	slann_high_mnt	wh2_main_vo_culture_Lizardmen
slann_life_mnt	hq1_stegadon_no_fire	wh2_dlc12_lzd_mon_ancient_stegadon_platform_engine_gods	body	slann_life_mnt	wh2_main_vo_culture_Lizardmen
slann_light_mnt	hq1_stegadon_no_fire	wh2_dlc12_lzd_mon_ancient_stegadon_platform_engine_gods	body	slann_light_mnt	wh2_main_vo_culture_Lizardmen
tmb_mnt_construct_elephant	necrotect_elephant	wh_dlc08_nor_mon_mammoth_howdah_blood	body	tmb_mnt_construct_elephant	vo_culture_Invalid
tmb_mnt_great_carrion	bi1_eagle	tmb_black_carrion	body	tmb_mnt_great_carrion	wh_main_vo_culture_Eagle
tmb_mnt_stone_dragon	dr1_dragon_zombie	tmb_mon_dragon	body	tmb_mnt_stone_dragon	wh_main_vo_culture_Dragon_Large
