key	animation	entity	audio_armour_type	variant	voiceover
cst_damned_paladin_bodyguard2_mount	hr1_warhorse	cst_bodyguard_damned_barded_no_blood	plate	wh2_dlc11_cst_damned_warhorses_barded	wh_main_vo_culture_Horse
cst_gunnery_wight_bodyguard4_mount	ba1_drop_bat	cst_bodyguard_deck_dropper_bat	leather	wh2_dlc11_cst_deck_dropper_bat	wh_main_vo_culture_Fell_Bat
cst_gunnery_wight_bodyguard5_mount	cr1_cst_promethean	cst_bodyguard_rotting_promethean_blood		wh2_dlc11_cst_rotting_promethean_ror	vo_culture_None
cst_vampire_fleet_admiral_bodyguard3_mount	cr1_cst_promethean	cst_bodyguard_rotting_promethean_blood		wh2_dlc11_cst_rotting_promethean	vo_culture_None
cth_bodyguard_sky_junk	sj1_wh3_skyjunk01	cth_bodyguard_sky_junk	leather	wh3_main_cth_veh_sky_junk	wh3_main_vo_culture_Cathay
cth_bodyguard_sky_junk_enhanced	sj1_wh3_skyjunk01	cth_bodyguard_sky_junk_enhanced	leather	cth_bodyguard_sky_junk_enhanced	wh3_main_vo_culture_Cathay
cth_gate_master_bodyguard_horse	hr1_warhorse	cth_gate_master_bodyguard_horse	plate	wh3_main_cth_mnt_horse_heavy	wh_main_vo_culture_Horse
cth_magistrate_bodyguard_chariot_horse	hr1_tomb_steed_draught	cth_magistrate_bodyguard_chariot_horse	plate	wh3_main_cth_mnt_horse_heavy	wh_main_vo_culture_Horse
cth_magistrate_bodyguard_horse	hr1_warhorse	cth_magistrate_bodyguard_horse	plate	wh3_main_cth_mnt_horse_heavy	wh_main_vo_culture_Horse
cth_magistrate_bodyguard_horse_heavy	hr1_warhorse	cth_magistrate_bodyguard_horse_heavy	plate	wh3_main_cth_mnt_horse_heavy	wh_main_vo_culture_Horse
cth_shugengan_yang_bodyguard_horse	hr1_warhorse	cth_shugengan_yang_bodyguard_horse	leather	wh3_main_cth_mnt_horse_hero	wh_main_vo_culture_Horse
cth_shugengan_yang_bodyguard_longma	hr1_wh3_longma	cth_shugengan_yang_bodyguard_longma	leather	wh3_main_cth_mnt_jade_longma_lord	wh_main_vo_culture_Pegasus
cth_shugengan_yin_bodyguard_horse	hr1_warhorse	cth_shugengan_yin_bodyguard_horse	leather	wh3_main_cth_mnt_horse_hero	wh_main_vo_culture_Horse
cth_shugengan_yin_bodyguard_longma	hr1_wh3_longma	cth_shugengan_yin_bodyguard_longma	leather	wh3_main_cth_mnt_jade_longma_lord	wh_main_vo_culture_Pegasus
def_bodyguard_mount_cold_one	rp3_cold_one	def_bodyguard_mount_cold_one	body	wh2_main_def_cold_one	wh2_main_vo_culture_Dark_Elves
def_bodyguard_mount_cold_one_armoured	rp3_cold_one	def_bodyguard_mount_cold_one_armoured	body	wh2_main_def_cold_one_armoured	wh2_main_vo_culture_Dark_Elves
def_bodyguard_mount_dark_pegasus	hr1_pegasus	def_bodyguard_mount_dark_pegasus	leather	wh2_main_def_dark_pegasus	wh_main_vo_culture_Pegasus
def_bodyguard_mount_dark_steed	hr1_warhorse	def_bodyguard_mount_dark_steed	plate	wh2_main_def_dark_steed	wh_main_vo_culture_Skeletal_horse
def_bodyguard_mount_manticore	bc3_manticore	def_bodyguard_mount_manticore	body	wh2_dlc10_def_manticore	wh_main_vo_culture_Manticore
emp_bodyguard_demigryph	bc2_demigryph	emp_bodyguard_demigryph	plate	wh_emp_demigryph	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
emp_bodyguard_pegasus	hr1_pegasus	emp_bodyguard_pegasus	leather	wh_emp_pegasus	wh_main_vo_culture_Pegasus
emp_bodyguard_warhorse_barded	hr1_warhorse	emp_bodyguard_warhorse_barded	plate	wh_emp_warhorse_armoured	wh_main_vo_culture_Horse
emp_bodyguard_warhorse_barded_shk	hr1_warhorse	emp_bodyguard_warhorse_barded_shk	plate	wh_dlc04_emp_warhorse_reiksguard_zintlers	wh_main_vo_culture_Horse
emp_bodyguard_warhorse_fast	hr1_warhorse	emp_bodyguard_warhorse_fast	leather	wh_emp_warhorse	wh_main_vo_culture_Horse
emp_bodyguard_warhorse_karl_franz	hr1_warhorse	wh_main_cavalry_slow_hero_blood	plate	wh_dlc04_emp_warhorse_reiksguard_zintlers	wh_main_vo_culture_Horse
emp_bodyguard_warhorse_medium	hr1_warhorse	emp_bodyguard_warhorse_medium	leather	wh2_dlc13_emp_warhorse_bordermen_ror_0	wh_main_vo_culture_Horse
emp_bodyguard_warhorse_priest	hr1_warhorse	emp_bodyguard_warhorse_barded_shk	plate	wh_dlc04_emp_warhorse_reiksguard_zintlers	wh_main_vo_culture_Horse
grn_black_orc_big_boss_bodyguard4_mount	bo1_warboar	grn_black_orc_big_boss_bodyguard4_mount	leather	wh_grn_warboar_warboss	wh_dlc03_vo_culture_Boar
grn_goblin_big_boss_bodyguard3_mount	wf1_giant_wolf	grn_goblin_big_boss_bodyguard3_mount	leather	wh_grn_giant_wolf_armoured	wh_main_vo_culture_Wolf
grn_goblin_big_boss_bodyguard4_mount	sp1_giant_spider	grn_goblin_big_boss_bodyguard4_mount	body	wh_grn_giant_spider	wh_main_vo_culture_Spider_Large
grn_night_goblin_big_boss_bodyguard2_mount	rp2_squig_hopper	grn_night_goblin_big_boss_bodyguard2_mount	body	wh_dlc06_grn_great_cave_squig	wh_dlc06_vo_culture_Squig
grn_night_goblin_colossal_squig	grn_night_goblin_colossal_squig	wh3_dlc26_grn_mon_colossal_squig	body	grn_night_goblin_colossal_squig	wh_dlc06_vo_culture_Squig
grn_night_goblin_shaman_bodyguard2_mount	rp2_squig_hopper	grn_night_goblin_shaman_bodyguard2_mount	body	wh_dlc06_grn_great_cave_squig	wh_dlc06_vo_culture_Squig
grn_orc_shaman_bodyguard2_mount	bo1_warboar	grn_orc_shaman_bodyguard2_mount	body	wh_grn_warboar_no_saddle_big_uns_savage	wh_dlc03_vo_culture_Boar
grn_orc_shaman_bodyguard4_mount	bo1_warboar	grn_orc_shaman_bodyguard4_mount	leather	wh_grn_warboar_warboss	wh_dlc03_vo_culture_Boar
ksl_boris_bodyguard4_mount	hr1_warhorse	ksl_boris_bodyguard4_mount	plate	wh3_main_ksl_horse_heavy_tzar	wh_main_vo_culture_Horse
ksl_boris_bodyguard5_mount	be1_wh3_warbear	ksl_boris_bodyguard5_mount	plate	wh3_main_ksl_mnt_war_bear_draught_heavy	wh_main_vo_culture_Kislev
ksl_boyar_bodyguard5_mount	hr1_warhorse	ksl_boyar_bodyguard5_mount	plate	wh3_main_ksl_horse_heavy	wh_main_vo_culture_Horse
ksl_boyar_bodyguard6_mount	be1_wh3_warbear	ksl_boyar_bodyguard6_mount	plate	wh3_main_ksl_mnt_war_bear_medium_brown	wh_main_vo_culture_Kislev
ksl_boyar_mount1_mount	be1_wh3_warbear_warsled_draught	ksl_boyar_mount1_mount	plate	wh3_main_ksl_mnt_war_bear_draught_heavy	wh_main_vo_culture_Kislev
ksl_boyar_mount2_mount	be1_wh3_warbear_warsled_draught	ksl_boyar_mount2_mount	plate	wh3_main_ksl_mnt_war_bear_draught_heavy	wh_main_vo_culture_Kislev
ksl_ice_witch_bodyguard4_mount	hr1_warhorse	ksl_ice_witch_bodyguard4_mount	plate	wh3_main_ksl_horse_heavy_ice	wh_main_vo_culture_Horse
ksl_ice_witch_bodyguard5_mount	be1_wh3_warbear	ksl_ice_witch_bodyguard5_mount	plate	wh3_main_ksl_mnt_war_bear_medium_white	wh_main_vo_culture_Kislev
lzd_bodyguard_mount_cold_one	rp3_cold_one	lzd_bodyguard_mount_cold_one	body	wh2_main_lzd_cold_one	wh2_main_vo_culture_Lizardmen
lzd_bodyguard_mount_horned_one	rp3_cold_one	lzd_bodyguard_mount_horned_one	body	wh2_main_lzd_horned_one	wh2_main_vo_culture_Lizardmen
lzd_bodyguard_mount_ripperdactyl	bi3_ripperdactyl	lzd_bodyguard_mount_ripperdactyl	body	wh2_dlc12_lzd_ripperdactyl	wh2_main_vo_culture_Lizardmen
lzd_bodyguard_mount_ripperdactyl_sp	bi3_ripperdactyl	lzd_bodyguard_mount_ripperdactyl_sp	body	wh2_dlc12_lzd_ripperdactyl_ror	wh2_main_vo_culture_Lizardmen
lzd_bodyguard_mount_terradon_fast	bi3_terradon	lzd_bodyguard_mount_terradon_fast	body	wh2_dlc12_lzd_terradon_zwup	wh2_main_vo_culture_Lizardmen
lzd_bodyguard_mount_terradon_sp	bi3_terradon	lzd_bodyguard_mount_terradon_sp	body	wh2_dlc12_lzd_terradon_ror	wh2_main_vo_culture_Lizardmen
ogr_bodyguard_mount_mournfang_main	hq2_wh3_mournfang	ogr_bodyguard_mournfang_armoured	body	ogr_bodyguard_mournfang_armoured	wh3_main_vo_culture_Ogres
ogr_bodyguard_mount_rhinox_main	hq2_wh3_mournfang	ogr_bodyguard_rhinox_armoured	body	ogr_bodyguard_rhinox_armoured	wh3_main_vo_culture_Ogres
ogr_bodyguard_mournfang_armoured	hq2_wh3_mournfang	ogr_bodyguard_mournfang_armoured	body	ogr_bodyguard_mournfang_armoured	wh3_main_vo_culture_Ogres
ogr_bodyguard_rhinox_armoured	hq2_wh3_mournfang	ogr_bodyguard_rhinox_armoured	body	ogr_bodyguard_rhinox_armoured	wh3_main_vo_culture_Ogres
ogr_bodyguard_rhinox_armoured_ror	hq2_wh3_mournfang	ogr_bodyguard_rhinox_armoured	body	ogr_bodyguard_rhinox_armoured_ror	wh3_main_vo_culture_Ogres
tcg_bodyguard_blood_shrine_lord	wm_wh3_blood_throne01	tcg_bodyguard_blood_shrine_lord	plate	wh3_main_kho_veh_blood_shrine_0	vo_culture_Invalid
tcg_bodyguard_burning_chariot_hero	wm_wh3_burning_chariot01	tcg_bodyguard_burning_chariot_hero	body	wh3_main_tze_mnt_burning_chariot_of_tzeentch_0	vo_culture_None
tcg_bodyguard_burning_chariot_lord	wm_wh3_burning_chariot01	tcg_bodyguard_burning_chariot_lord	body	wh3_main_tze_mnt_burning_chariot_of_tzeentch_0	vo_culture_None
tcg_bodyguard_daemonic_steed_hero	sn1b_dlc27_daemonic_steed	tcg_bodyguard_daemonic_steed_hero	leather	wh3_dlc27_sla_mnt_daemonic_steed	vo_culture_Invalid
tcg_bodyguard_daemonic_steed_lord	sn1b_dlc27_daemonic_steed	tcg_bodyguard_daemonic_steed_lord	leather	wh3_dlc27_sla_mnt_daemonic_steed_lord	vo_culture_Invalid
tcg_bodyguard_juggernaut_bloodcrusher_hero	hq4_wh3_juggernaut	tcg_bodyguard_juggernaut_bloodcrusher_hero	plate	wh3_main_kho_juggernaut_bloodcrusher	vo_culture_Invalid
tcg_bodyguard_juggernaut_bloodcrusher_lord	hq4_wh3_juggernaut	tcg_bodyguard_juggernaut_bloodcrusher_lord	plate	wh3_twa07_kho_mnt_juggernaut_bloodcrusher_ror	vo_culture_Invalid
tcg_bodyguard_mnt_blood_shrine_hero	wm_wh3_blood_throne01	tcg_bodyguard_mnt_blood_shrine_hero	plate	wh3_main_kho_veh_blood_shrine_0	vo_culture_Invalid
tcg_bodyguard_plague_toad_hero	to1_wh3_plague_toad	tcg_bodyguard_plague_toad_hero	body	wh3_main_nur_plaguetoad	vo_culture_None
tcg_bodyguard_plague_toad_lord	to1_wh3_plague_toad	tcg_bodyguard_plague_toad_lord	body	wh3_twa07_nur_mnt_plague_toad_ror	vo_culture_None
tcg_bodyguard_rot_fly_hero	in1_wh3_rot_fly	tcg_bodyguard_rot_fly_hero	body	wh3_main_nur_rot_fly	vo_culture_None
tcg_bodyguard_rot_fly_lord	in1_wh3_rot_fly	tcg_bodyguard_rot_fly_lord	body	wh3_dlc25_nur_rot_fly_ror	vo_culture_None
tcg_bodyguard_steed_of_slaanesh_hero	rp1_steed_of_slaanesh	tcg_bodyguard_steed_of_slaanesh_hero	body	wh3_twa07_sla_mnt_steed_of_slaanesh_ror	vo_culture_Invalid
tcg_bodyguard_steed_of_slaanesh_lord	rp1_steed_of_slaanesh	tcg_bodyguard_steed_of_slaanesh_lord	body	wh3_twa07_sla_mnt_steed_of_slaanesh_ror	vo_culture_Invalid
tmb_tomb_king_bodyguard3_mount	hr1_tomb_steed	tmb_tomb_king_bodyguard3_mount	bone	wh2_dlc09_tmb_skeletal_steed_hero	vo_culture_None
tmb_tomb_prince_bodyguard3_mount	hr1_tomb_steed	tmb_tomb_prince_bodyguard3_mount	bone	wh2_dlc09_tmb_skeletal_steed	vo_culture_None
tmb_tomb_prince_bodyguard4_mount	sn1_serpent	tmb_tomb_prince_bodyguard4_mount	bone	wh2_dlc09_tmb_necro_serpent	vo_culture_None
tmb_tomb_prince_mount2	sn1_khalida_serpent	tmb_tomb_prince_mount2	bone	wh2_dlc09_tmb_necro_serpent_khalida	
wef_bodyguard_great_stag_captain	st1_dlc16_great_stag	wef_bodyguard_great_stag	body	wh2_dlc16_wef_great_stag_lord	wh_main_vo_culture_Horse
wef_bodyguard_great_stag_lord	st1_dlc16_great_stag	wef_bodyguard_great_stag	body	wh2_dlc16_wef_great_stag_0	wh_main_vo_culture_Horse
wef_bodyguard_hawk	bi1_hawk	wef_bodyguard_hawk	body	wh_dlc05_wef_hawk	wh_main_vo_culture_Hawk
wef_bodyguard_stag_female	st1_stag	wef_bodyguard_stag_female	body	wh_dlc05_wef_steed_of_isha	wh_main_vo_culture_Horse
wef_bodyguard_stag_male	st1_stag	wef_bodyguard_stag_male	body	wh_dlc05_wef_steed_of_kurnous	wh_main_vo_culture_Horse
wef_bodyguard_warhorse	hr1_warhorse	wef_bodyguard_warhorse	leather	wh_dlc05_wef_elven_steed	wh_main_vo_culture_Horse
wight_king_bodyguard4_mount	hr1_skeletal_steed	wight_king_bodyguard4_mount	plate	wh_vmp_barded_skeletal_steed	wh_main_vo_culture_Skeletal_horse
wight_king_bodyguard5_mount	hr1_skeletal_steed	wight_king_bodyguard5_mount	plate	wh_vmp_barded_skeletal_steed	wh_main_vo_culture_Skeletal_horse
wight_king_bodyguard6_mount	hr1_pegasus	wight_king_bodyguard6_mount	leather	wh_vmp_hellsteed	wh_main_vo_culture_Skeletal_horse
