key	animation	entity	audio_armour_type	variant	voiceover
traj_kho_bastiladon_engine_ror	hq1_bastiladon	wh2_main_lzd_mon_bastiladon_platform	body	traj_kho_bastiladon_engine_ror	wh2_main_vo_culture_Lizardmen
traj_kho_bastiladon_revive	hq1_bastiladon	wh2_main_lzd_mon_bastiladon_platform_healing	body	traj_kho_bastiladon_revive	wh2_main_vo_culture_Lizardmen
traj_kho_bear_mount_bloodspeaker	be1_wh3_warbear	traj_kho_bear_mount	plate	traj_kho_bear_mount_bloodspeaker	vo_culture_Invalid
traj_kho_bear_mount_cultist	be1_wh3_warbear	traj_kho_bear_mount	plate	traj_kho_bear_mount_cultist	vo_culture_Invalid
traj_kho_bear_mount_hero	be1_wh3_warbear	traj_kho_bear_mount	plate	traj_kho_bear_mount_hero	vo_culture_Invalid
traj_kho_bear_mount_lord	be1_wh3_warbear	traj_kho_bear_mount	plate	traj_kho_bear_mount_lord	vo_culture_Invalid
traj_kho_carnosaur_mount_herald	rp3b_carnosaur	traj_kho_carnosaur_mount	body	traj_kho_carnosaur_mount_herald	vo_culture_Invalid
traj_kho_carnosaur_mount_reaper	rp3b_carnosaur	traj_kho_carnosaur_mount	body	traj_kho_carnosaur_mount_reaper	vo_culture_Invalid
traj_kho_cav_blood_knight_mount	hr1_warhorse	wh_dlc02_vmp_cavalry_standard_blood_knight_blood	leather	traj_kho_cav_blood_knight_mount	wh_main_vo_culture_Skeletal_horse
traj_kho_cav_cold_one_mount	rp3_cold_one	traj_kho_cav_cold_one_mount	body	traj_kho_cav_cold_one_mount	wh2_main_vo_culture_Lizardmen
traj_kho_cav_crusher_mount	hq2_wh3_mournfang	wh3_main_ogr_mnt_rhinox_blood	body	traj_kho_cav_crusher_mount	wh3_main_vo_culture_Ogres
traj_kho_cav_grail_knight_mount	hr1_warhorse	wh_main_brt_mnt_cavalry_knights_heavy_blood	plate	traj_kho_cav_grail_knight_mount	wh_main_vo_culture_Horse
traj_kho_cav_longma_mount	hr1_wh3_longma	wh3_main_flying_jade_longma_blood	leather	traj_kho_cav_longma_mount	wh_main_vo_culture_Pegasus
traj_kho_cav_necropolis_knight_mount	sn1_serpent	wh2_dlc09_tmb_cav_necroserpent	bone	traj_kho_cav_necropolis_knight_mount	vo_culture_None
traj_kho_cav_outrider_mount	hr1_warhorse	wh_dlc04_emp_cavalry_blazing_sun_blood	plate	traj_kho_cav_outrider_mount	wh_dlc03_vo_culture_Beastmen
traj_kho_cav_war_bear_mount	be1_wh3_warbear	wh3_main_ksl_cav_war_bear_hero	plate	traj_kho_cav_war_bear_mount	wh_main_vo_culture_Kislev
traj_kho_forsaken_rider_hound	bc4_dlc25_rot_beast	wh3_main_kho_mon_flesh_hound_blood	body	traj_kho_forsaken_rider_hound	vo_culture_Invalid
traj_kho_khornate_guard_riders	rp3_cold_one	wh2_main_lzd_cavalry_horned_one_blood	body	traj_kho_khornate_guard_rider_mount	wh2_main_vo_culture_Lizardmen
traj_kho_ripperdactyl	bi3_ripperdactyl	wh2_dlc12_lzd_ripperdactyl_blood	body	traj_kho_ripperdactyl_mount	wh2_main_vo_culture_Lizardmen
traj_kho_ripperdactyl_ror	bi3_ripperdactyl	wh2_dlc12_lzd_ripperdactyl_blood	body	traj_kho_ripperdactyl_mount_ror	wh2_main_vo_culture_Lizardmen
traj_kho_skink_riders_mount	rp3_cold_one	wh2_main_lzd_cavalry_feral_cold_one_blood	body	traj_kho_cav_cold_one_mount	wh2_main_vo_culture_Lizardmen
traj_kho_stegadon_cannon	hq1_stegadon	wh2_main_lzd_mon_stegadon_platform	body	traj_kho_stegadon_cannon	wh2_main_vo_culture_Lizardmen
traj_kho_stegadon_shrine	hq1_stegadon	wh2_dlc12_lzd_mon_ancient_stegadon_platform_engine_gods	body	traj_kho_stegadon_shrine	wh2_main_vo_culture_Lizardmen
traj_kho_stegadon_shrine_ror	hq1_stegadon	wh2_dlc12_lzd_mon_ancient_stegadon_platform_engine_gods	body	traj_kho_stegadon_shrine_ror	wh2_main_vo_culture_Lizardmen
traj_kho_terradon	bi3_terradon	wh2_main_lzd_terradon_blood	body	traj_kho_terradon_mount	wh2_main_vo_culture_Lizardmen
traj_kho_terradon_ror	bi3_terradon	wh2_main_lzd_terradon_blood	body	traj_kho_terradon_mount_ror	wh2_main_vo_culture_Lizardmen
traj_kho_thunderbarge	zeppelin01_dlc25_thunderbarge_grungni	wh3_dlc25_dwf_mnt_veh_thunderbarge	leather	traj_kho_thunderbarge	wh_main_vo_culture_Dwarf
traj_lord_bloodflame_slann_mount_stegadon	hq1_stegadon	wh2_main_lzd_mon_stegadon_platform_zlaaq	body	traj_lord_bloodflame_slann_mount_stegadon	wh2_main_vo_culture_Lizardmen
traj_lord_slaughter_warden_mount_carnosaur	rp3b_carnosaur	wh2_main_lzd_mon_carnosaur_mount	body	traj_lord_slaughter_warden_mount_carnosaur	wh2_main_vo_culture_Lizardmen
traj_lord_slaughter_warden_mount_horned_one	rp3_cold_one	wh2_main_lzd_cavalry_horned_one_hero_blood	body	traj_lord_slaughter_warden_mount_horned_one	wh2_main_vo_culture_Lizardmen
traj_prophet_mount_ripper	bi3_ripperdactyl	wh2_dlc12_lzd_ripperdactyl_hero_blood	body	traj_prophet_mount_ripper	wh2_main_vo_culture_Lizardmen
traj_prophet_mount_stegadon	hq1_stegadon	wh2_dlc12_lzd_mon_ancient_stegadon_platform_engine_gods	body	traj_prophet_mount_stegadon	wh2_main_vo_culture_Lizardmen
traj_saurus_blood_veteran_mount_carnosaur	rp3b_carnosaur	wh2_main_lzd_mon_carnosaur_mount	body	traj_lord_slaughter_warden_mount_carnosaur	wh2_main_vo_culture_Lizardmen
traj_saurus_blood_veteran_mount_horned_one	rp3_cold_one	wh2_main_lzd_cavalry_horned_one_hero_blood	body	traj_lord_slaughter_warden_mount_horned_one	wh2_main_vo_culture_Lizardmen
traj_skink_bloodbarb_assassin_mount_terradon	bi3_terradon	wh2_main_lzd_terradon_hero_blood	body	traj_skink_bloodflame_priest_mount_terradon	wh2_main_vo_culture_Lizardmen
traj_skink_bloodbarb_assassin_mount_troglodon	rp3b_dlc17_troglodon	wh2_dlc17_lzd_mon_troglodon_mount	body	traj_skink_bloodbarb_assassin_mount_troglodon	wh2_main_vo_culture_Lizardmen
traj_skink_bloodflame_priest_mount_stegadon	hq1_stegadon	wh2_dlc12_lzd_mon_ancient_stegadon_platform_engine_gods	body	traj_skink_bloodflame_priest_mount_stegadon	wh2_main_vo_culture_Lizardmen
traj_skink_bloodflame_priest_mount_terradon	bi3_terradon	wh2_main_lzd_terradon_hero_blood	body	traj_skink_bloodflame_priest_mount_terradon	wh2_main_vo_culture_Lizardmen
traj_skorrog_mount	bi2_wyvern	wh_main_flying_wyvern_blood	leather	traj_skorrog_mount_wyvern	wh_main_vo_culture_Dragon_Small
traj_skorrog_ror_mount	bo1_warboar	wh_main_grn_cav_boar_savage_blood	body	traj_skorrog_ror_mount	wh_dlc03_vo_culture_Boar
traj_skymaster_mount_terradon	bi3_terradon	wh2_main_lzd_terradon_hero_blood	body	traj_skymaster_mount_terradon	wh2_main_vo_culture_Lizardmen
traj_slayer_mount	rp3b_carnosaur	traj_slayer_mount	body	traj_slayer_mount	wh2_main_vo_culture_Lizardmen
traj_slayer_riders_mount	rp3_cold_one	wh2_main_lzd_cavalry_horned_one_blood	body	traj_slayer_riders_mount	wh2_main_vo_culture_Lizardmen
