key	animation	entity	audio_armour_type	variant	voiceover
captured_wagaon_barded_nightmare	hr1_skeletal_steed_draught	wh_main_cavalry_standard_360_blood	leather	captured_wagaon_barded_nightmare	wh_main_vo_culture_Skeletal_horse
cou_kastellan_skeletal_hippogryph	bc2b_hippogryph	mikael_skeletal_hippo	chainmail	vmp_blood_dragon_inner_circle_hippogryph	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
cou_mikael_phantom_steed	hr1_blood_dragon_phantom_large_heavy_horse	blood_dragon_phantom_steed	heavy_plate	cou_mikeal_phantom_steed	wh_dlc02_vmp_blood_knights_steed
cou_mikael_skeletal_hippogryph	bc2b_hippogryph	mikael_skeletal_hippo	chainmail	cou_mikeal_phantom_hippo	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
dg_ror_ship	!bm_dg_ror_ship	bm_dg_ror_battleship	heavy_plate	bm_battleship	wh3_main_vo_culture_Cathay
doom_wolf	bc4_doom_wolf_mount	doom_wolf_mount	heavy_plate	vmp_doom_wolf_vmd	wh3_main_vo_culture_Fleshhound
drakenhof_inner_circle_mount	bc3_drakenhof_manticore_mount	drakenhof_templar_skeleton_manticore	heavy_plate	drakenhof_inner_circle_mount_vmd	wh_main_vo_culture_Manticore
drakenhof_nightmare	hr1_vmp_drakenhof_barded_nightmare	drakenhof_templar_skeleton_manticore	plate	drakenhof_nightmare	wh_main_vo_culture_Skeletal_horse
drakenhof_nightmare_lu	hr1_warhorse	drakenhof_templar_skeleton_manticore	heavy_plate	drakenhof_nightmare_lu	wh_main_vo_culture_Skeletal_horse
drakenhof_templar_unit	hr1_warhorse	drakenhof_templar_steed	plate	drakenhof_nightmare_lu	wh_main_vo_culture_Skeletal_horse
dt_lord_skeletal_griffon	bc2_dust_grif	mikael_skeletal_hippo	plate	vmp_imperial_griffon_vmd_2	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
ethereal_blood_knight_steed_summon	hr1_warhorse	blood_dragon_phantom_knight_mount	leather	ethereal_blood_knight_steed_summon	wh_main_vo_culture_Skeletal_horse
faris_jur_horse	hr1_warhorse	blood_dragon_champ_steed	plate	faris_jur_horse_vmd	wh_main_vo_culture_Skeletal_horse
faris_jur_horse_warsphinx	bc1_khaled_sphinx	wh2_dlc09_tmb_mon_warsphinx	bone	faris_jur_khaled_warsphinx_vmd	vo_culture_None
ghost_carnosaur	rp3b_carnosaur	wh2_main_lzd_mon_carnosaur_mount	body	ghost_carnosaur_vmd	wh2_main_vo_culture_Lizardmen
great_wyrm_mount	bi2_wyvern	bm_wf_obsidian_great_wyrm	body	bm_wf_obsidian_great_wyrm_vmd	wh2_main_vo_culture_Lizardmen
gus_gus_lol	bi2_terrorgheist	wh_main_flying_terrorgheist_blood	heavy_plate	gus_gus_lol	wh_main_vo_culture_Terrorgheist
hef_pegasus_hero_pegasus	hr1_pegasus	wh_main_flying_pegasus_hero_blood	chainmail	hef_pegasus_hero_pegasus_vmd	wh_main_vo_culture_Pegasus
hef_pegasus_knight_pegasus	hr1_pegasus	wh_main_flying_pegasus_hero_blood	chainmail	hef_pegasus_knight_pegasus_vmd	wh_main_vo_culture_Pegasus
inner_circle_skeletal_hippogryph	bc2b_inner_circle_hippos	blood_dragon_hippogryph	chainmail	vmp_blood_dragon_inner_circle_hippogryph	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
khaled_faris_jur_horse	hr1_warhorse	jur_faris_warlock_horse_170_blood_	chainmail	khaled_faris_jur_horse_vmd	wh_main_vo_culture_Skeletal_horse
kou_drake	dr011_wf_kou_drake	terror_drake	heavy_plate	kou_drake_vmd	wh_main_vo_culture_Dragon_Large
laf_dwf_oath_stone_bearers_thane	th1_shield_bearers	laf_dwf_shield_bearers	chainmail	laf_dwf_oath_stone_bearers_thane	wh_main_vo_culture_Dwarf
okg_griffon	bc2_griffon	wh_main_flying_griffon_blood	plate	okg_griff_vmd	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
okg_horseee	hr1_warhorse	ootww_horse	plate	wh_dlc04_emp_warhorse_reiksguard_zintlers	wh_main_vo_culture_Horse
skeletal_demigryph_mount	bc2_demigryph	skeletal_demi	plate	skeletal_demigryph_vmd	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
skeleton_cold_one_hero	rp3_skeleton_horned_one	wh2_main_lzd_cavalry_horned_one_hero_blood	body	skeleton_horned_one_mount_vmd	wh2_main_vo_culture_Lizardmen
skeleton_horned_one	rp3_skeleton_cold_one	wh2_main_lzd_cavalry_horned_one_blood	body	skeleton_horned_one_mount_vmd_2	wh2_main_vo_culture_Lizardmen
skeleton_manticore	bc3_drakenhof_manticore_mount	drakenhof_templar_skeleton_manticore	heavy_plate	skeleton_manticore	wh_main_vo_culture_Manticore
soggy_coatl	bi4_soggy_coatl	soggy_coatl	bone	soggy_coatl	wh2_dlc17_vo_culture_Coatl
terror_drake	dr011_terror_drake	terror_drake	heavy_plate	dr11_terror_drake_mount	wh_main_vo_culture_Dragon_Large
terror_raptor	rp3_dotp_terror_raptor	wh2_main_def_cavalry_cold_one_170_hero_blood	body	terror_raptor_vmd	wh2_main_vo_culture_Dark_Elves
tiberius_doom_wolf	bc4_doom_wolf_mount	doom_wolf_mount	heavy_plate	tiberius_doom_wolf_vmd	wh3_main_vo_culture_Fleshhound
vlad_aspirant_hellsteed	hr1_pegasus	blood_dragon_helsteed_mount	body	wh_vmp_hellsteed	wh_main_vo_culture_Skeletal_horse
vlad_dt_lord_skeletal_griffon	bc2_dust_grif	mikael_skeletal_hippo	plate	vmp_imperial_griffon_vmd_2	wh_main_vo_culture_Griffin_DemiGryph_Hippogryph
vlad_dtc_nightmare	hr1_vmp_drakenhof_barded_nightmare	drakenhof_templar_champ_steed	plate	drakenhof_nightmare	wh_main_vo_culture_Skeletal_horse
vlad_dtl_nightmare	hr1_warhorse	drakenhof_templar_champ_steed	heavy_plate	drakenhof_nightmare_lu	wh_main_vo_culture_Skeletal_horse
vlad_skeleton_manticore	bc3_drakenhof_manticore_mount	drakenhof_templar_skeleton_manticore	heavy_plate	skeleton_manticore	wh_main_vo_culture_Manticore
vmp_kinlin	st1_kinlin	kinlin_mount	heavy_plate	vmp_kinlin_vmd	wh_main_vo_culture_Horse
vmp_necro_sea_serpent	sn1_skeleton_serpant	vmp_necro_sea_serpents	bone	vmp_necro_sea_serpent_vmd	vo_culture_None
vmp_teb_bull_capt	vmp_teb_bull_mount	vmp_teb_first_company_bulls	plate	vmp_teb_taurus_capt_mount_vmd	wh3_dlc23_vo_culture_Chd_Bale_Taurus
vmp_teb_bull_skeleton_saurian	rp4_vmp_teb_dread_saurian	vmp_teb_dread_saurian	bone	vmp_teb_dread_saurian_vmd	
vmp_teb_bulls	vmp_teb_bull_mount	vmp_teb_first_company_bulls	plate	vmp_teb_taurus_mount_vmd	wh3_dlc23_vo_culture_Chd_Bale_Taurus
vmp_teb_bulls_comm	vmp_teb_bull_mount	vmp_teb_first_company_bulls	plate	vmp_teb_taurus_mount_vmd	wh3_dlc23_vo_culture_Chd_Bale_Taurus
vmp_teb_horsee	hr1_wh3_dlc20_large_light_horse	blood_dragon_steed	leather	teb_horse_vmd	wh_main_vo_culture_Horse
vmp_teb_incerceptor_class	!bm_dr_interceptor	vmp_teb_incerceptor_class	heavy_plate	vmp_teb_interceptor_ship_vmd	wh3_main_vo_culture_Cathay
vmp_teb_incerceptor_mount	!bm_dr_interceptor	vmp_teb_incerceptor_class	heavy_plate	vmp_teb_interceptor_ship_mnt_vmd	wh3_main_vo_culture_Cathay
walach_steed	hr1_warhorse	walach_steed	plate	wh_dlc02_vmp_blood_knights_steed	wh_main_vo_culture_Skeletal_horse
