vortex_key	change_max_angle	contact_effect	damage	damage_ap	duration	expansion_speed	goal_radius	infinite_height	move_change_freq	movement_speed	start_radius	ignition_amount	is_magical	composite_scene	detonation_force	launch_source	building_collision	launch_vfx	height_off_ground	delay	num_vortexes	composite_scene_blood	affects_allies	launch_source_offset	composite_scene_group	delay_between_vortexes	is_spell	shape	start_height	goal_height	affects_enemies	follow_target
kou_talarian_vortex_conductor	0		24	0	2.0000	35.0000	25.0000	true	0.0000	0.0000	0.1000	0.0000	true	composite_scene/spells_and_abilities/wh2_dlc15_abilities_invocation_of_ending.csc	75.0000	target_centre	1.ignore		0.0000	0.5000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
kou_zlatgar_volcanic_spear_eruption	0	wh2_dlc12_unit_contact_flammable	30	8	1.0000	15.0000	15.0000	false	0.0000	0.0000	0.1000	1.0000	true	composite_scene\spells_and_abilities\wh3_abilities_eruption.csc	200.0000	target_centre	1.ignore		0.0000	1.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_amon_gate_entropy	360	wh2_dlc11_unit_contact_disrupted	0	5	20.0000	-15.0000	15.0000	true	2.0000	5.0000	15.0000	0.0000	true	composite_scene\spells_and_abilities\wh3_main_tzeentch_infernal_gateway.csc	70.0000	target_centre	1.ignore		0.0000	2.0000	3		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_destroy_undead	60	str_destroy_undead	2	3	5.0000	3.0000	15.0000	false	0.5000	3.0000	0.1000	100.0000	true	composite_scene\spells_and_abilities\wh2_main_abilities_shadows_of_anlec.csc	100.0000	target_centre	1.ignore		0.0000	0.5000	5		false	0.0000		0.0000	true	circle	0.0000	0.0000	true	false
str_braugh_kaboom	0		0	72	1.0000	25.0000	25.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene/spells_and_abilities/wh3_main_daemon_sonic_boom.csc	200.0000	target_near_edge	1.ignore		0.0000	0.0000	1	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise_blood.csc	true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh2_dlc11_unit_abilities_gaseous_demise	0		0	72	1.0000	25.0000	25.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise.csc	200.0000	target_near_edge	1.ignore		0.0000	0.0000	1	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise_blood.csc	true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_brudd_bugger_off	0		5	10	1.0000	25.0000	25.0000	false	0.0000	0.0000	1.0000	0.0000	false	composite_scene\spells_and_abilities\wh_pro01_lord_abilities_flash_bang.csc	200.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
str_changeling_spawn_aura	360	wh3_main_unit_contact_warpflame	6	3	15.0000	-22.0000	7.0000	true	2.0000	4.0000	7.0000	1.0000	true	composite_scene\spells_and_abilities\wh3_main_tzeentch_firestorm.csc	40.0000	target_centre	1.ignore		0.0000	3.0000	3		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_frostmaw_blast_winter	0	str_frostmaw_icy_touch	0	4	15.0000	-20.0000	20.0000	false	0.0000	0.0000	20.0000	0.0000	true	composite_scene\spells_and_abilities\wh3_main_tempest_blizzard.csc	90.0000	target_centre	1.ignore		0.0000	2.3000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_gutrot_wash	0	str_gutrot_wash	16	0	2.0000	6.0000	12.0000	false	0.0000	24.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc11_deep_tidecall.csc	200.0000	target_near_edge	1.ignore		0.0000	0.3000	1		true	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_gutrot_vortex	170	wh_main_unit_contact_poison	0	4	15.0000	-15.0000	15.0000	true	1.0000	3.0000	15.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc11_deep_krakens_pull.csc	200.0000	target_centre	1.ignore		0.0000	1.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_kaarn_blood_puddle	0		0	8	9.0000	0.8000	15.0000	false	0.0000	0.0000	5.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc17_ability_bloodbeast.csc	0.0000	target_centre	1.ignore		0.0000	0.5000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
str_haargroth_pendant	0		0	25	1.0000	15.0000	15.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene/spells_and_abilities/wh3_main_abilities_burning_rage.csc	200.0000	target_centre	1.ignore		0.0000	0.8000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_haargroth_spelleater	0	str_haargroth_spelleater	76	180	1.0000	15.0000	3.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh3_main_abilities_wrath_of_khorne.csc	200.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_naryaska_coldfire	170	wh_dlc08_unit_contact_frostbite	12	6	27.0000	-22.0000	6.0000	true	1.0000	1.0000	6.0000	1.0000	true	composite_scene/spells_and_abilities/howling_winter.csc	40.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_rykarth_axe	0	str_rykarth_axe	10	20	1.0000	25.0000	15.0000	false	0.0000	0.0000	0.1000	1.0000	false	composite_scene\spells_and_abilities\wh2_dlc17_ability_rune_of_wrath_and_ruin.csc	225.0000	target_centre	1.ignore		0.0000	0.8000	1		true	0.0000	wh2_dlc17_ability_rune_of_wrath_and_ruin_windup	1.0000	false	circle	0.0000	0.0000	true	false
str_sayl_traitor_mist	0		0	10	1.0000	25.0000	25.0000	false	0.0000	0.0000	1.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_main_abilities_verminous_valour.csc	200.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_serkhet_poison_spray	0	str_serkhet_toxic_barb	20	0	2.0000	6.0000	12.0000	false	0.0000	24.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh2_pestilent_breath.csc	135.0000	activator_front	1.ignore		0.0000	0.0000	1		true	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_shadowblade_heart	0		0	72	1.0000	25.0000	25.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene/spells_and_abilities/wh3_main_daemon_foreboding_ignition.csc	200.0000	target_near_edge	1.ignore		0.0000	0.0000	1	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise_blood.csc	true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_skarr_blood_puddle	0		0	8	9.0000	0.8000	15.0000	false	0.0000	0.0000	5.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc17_ability_bloodbeast.csc	0.0000	target_centre	1.ignore		0.0000	0.5000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
str_xuqls_firestorm	360	wh3_main_unit_contact_warpflame	9	4	32.0000	-22.0000	7.0000	true	2.0000	4.0000	7.0000	1.0000	true	composite_scene\spells_and_abilities\wh3_main_tzeentch_firestorm.csc	40.0000	target_centre	1.ignore		0.0000	2.0000	10		true	0.0000		1.5000	false	circle	0.0000	0.0000	true	false
str_lurklox_disrupting_presence	0		0	8	5.0000	-1.0000	10.0000	false	0.0000	0.0000	5.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc16_warp_discharge.csc	5.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
str_sneek_veil	0		0	0	6.0000	60.0000	15.0000	false	0.0000	0.0000	5.0000	0.0000	false	composite_scene\wh2_dlc14_stealth_black_whirlwind_dome.csc	220.0000	target_centre	1.ignore		0.0000	0.0000	5		false	0.0000		5.0000	true	circle	0.0000	0.0000	true	false
str_veskit_sparking_destruction	0		0	8	5.0000	-1.0000	10.0000	false	0.0000	0.0000	5.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc16_warp_discharge.csc	5.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
