vortex_key	change_max_angle	contact_effect	damage	damage_ap	duration	expansion_speed	goal_radius	infinite_height	move_change_freq	movement_speed	start_radius	ignition_amount	is_magical	composite_scene	detonation_force	launch_source	building_collision	launch_vfx	height_off_ground	delay	num_vortexes	composite_scene_blood	affects_allies	launch_source_offset	composite_scene_group	delay_between_vortexes	is_spell	shape	start_height	goal_height	affects_enemies	follow_target
kho_cultist_magic_chain_cage	0	kho_contact_chain_cage	0	3	15.0000	40.0000	15.0000	false	0.0000	0.0000	15.0000	0.0000	true	composite_scene/spells_and_abilities/kho_cultist_magic_chain_cage.csc	2.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
kho_cultist_magic_chain_cage_upgraded	0	kho_contact_chain_cage	0	6	15.0000	40.0000	15.0000	false	0.0000	0.0000	15.0000	0.0000	true	composite_scene/spells_and_abilities/kho_cultist_magic_chain_cage.csc	2.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
kho_cultist_magic_fist	0	wh3_main_unit_contact_disorientated	15	40	1.0000	16.0000	8.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene/spells_and_abilities/kho_cultist_magic_fist.csc	450.0000	target_centre	1.ignore		0.0000	3.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
kho_cultist_magic_fist_upgraded	0	wh3_main_unit_contact_disorientated	15	70	1.0000	16.0000	8.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene/spells_and_abilities/kho_cultist_magic_fist.csc	450.0000	target_centre	1.ignore		0.0000	3.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
kho_cultist_magic_storm	170	wh2_main_unit_contact_witch_elf_poison	20	10	15.0000	22.0000	12.0000	true	1.0000	6.0000	12.0000	0.0000	true	composite_scene/spells_and_abilities/kho_culstist_magic_storm.csc	30.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
kho_cultist_magic_whip	0	kho_contact_bleeding	0	15	0.5000	18.0000	12.0000	false	0.0000	80.0000	3.0000	0.0000	false	composite_scene/spells_and_abilities/kho_cultist_magic_whip.csc	135.0000	target_near_edge	1.ignore		0.0000	0.7000	1		true	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
kho_cultist_magic_whip_upgraded	0	kho_contact_bleeding	0	25	0.5000	18.0000	12.0000	false	0.0000	80.0000	3.0000	0.0000	false	composite_scene/spells_and_abilities/kho_cultist_magic_whip.csc	135.0000	target_near_edge	1.ignore		0.0000	0.7000	1		true	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
lzd_god_punish_glow	0		25	25	1.0000	30.0000	20.0000	true	0.0000	0.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc12_deliverance_of_itza_level2.csc	225.0000	target_centre	1.ignore		0.0000	4.5000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
lzd_pyramid_tepok	15	wh2_pro08_unit_contact_dampen	0	8	10.0000	20.0000	8.0000	false	0.5000	14.0000	9.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc13_storm_of_xholankha_PH.csc	120.0000	target_centre	1.ignore		0.0000	5.0000	6		true	24.0000		2.0000	true	circle	0.0000	0.0000	true	false
master_rune_of_wrath_and_ruin_ming	0		10	20	1.0000	25.0000	15.0000	false	0.0000	0.0000	0.1000	1.0000	false	composite_scene\spells_and_abilities\wh2_dlc17_ability_rune_of_wrath_and_ruin.csc	225.0000	target_centre	1.ignore		0.0000	0.8000	1		false	0.0000	wh2_dlc17_ability_rune_of_wrath_and_ruin_windup	1.0000	false	circle	0.0000	0.0000	true	false
ming_dreadquake_mortar	0	ming_hashut_dark_subjugation	4	6	10.0000	40.0000	20.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene\spells_and_abilities\wh3_dlc23_dreadquake_earthquake_vortex.csc	10.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
ming_hashut_burning_wrath	360		14	4	5.0000	-20.0000	3.0000	false	0.1000	2.0000	3.0000	1.0000	true	composite_scene/spells_and_abilities/wh3_dlc23_burning_wrath_vortex.csc	200.0000	target_centre	1.ignore		0.0000	0.1000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
ming_magma_cannon	0		0	12	6.0000	-20.0000	7.0000	false	0.0000	0.0000	7.0000	1.0000	false	composite_scene\spells_and_abilities\wh3_dlc23_magma_cannon_vortex.csc	40.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
ming_maidens_kiss_upgraded	0	ming_ice_heart_of_winter_upgraded_1	36	0	2.0000	6.0000	12.0000	false	0.0000	24.0000	0.1000	0.0000	true	composite_scene/spells_and_abilities/wh3_main_ice_ice_maidens_kiss.csc	100.0000	target_near_edge	1.ignore		0.0000	0.0000	1		false	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
rhd_vortex_skv_death_explosion_doomflayer	0	rhd_unit_contact_warpstone_fire	64	64	1.0000	40.0000	10.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\rhd_vortex_skv_death_explosion_doomflayer.csc	700.0000	target_near_edge	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
rhd_vortex_skv_death_explosion_globe	0	wh2_dlc14_unit_contact_poisoned_wind	6	12	3.0000	25.0000	3.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\rhd_dlc20_ability_violent_wind.csc	450.0000	target_near_edge	1.ignore		0.0000	2.5000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
rhd_vortex_skv_death_explosion_slave_ror	0		32	0	1.0000	25.0000	2.0000	false	0.0000	0.0000	0.1000	0.0000	false		200.0000	target_near_edge	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
rhd_vortex_skv_plagueclaw_ror	0		15	5	6.0000	-20.0000	7.0000	false	0.0000	0.0000	7.0000	0.0000	true	composite_scene\spells_and_abilities\rhd_vortex_skv_plagueclaw_ror.csc	0.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
rhd_vortex_skv_ratling_warpbomb	0		0	0	10.0000	25.0000	25.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\rhd_dlc15_abilities_invocation_of_ending.csc	100.0000	target_centre	1.ignore		0.0000	0.2000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
rhd_vortex_skv_warp_grinder_replace_disintegration_field	0		4	2	3.0000	100.0000	35.0000	false	0.0000	0.0000	1.0000	0.0000	false	composite_scene\spells_and_abilities\rhd_dlc14_abilities_wail_of_malice.csc	500.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
rhd_vortex_warpstone_upgrade_ammotype_mortar_1	0		12	2	6.0000	-10.0000	9.0000	false	0.0000	0.0000	7.0000	1.0000	true	composite_scene\spells_and_abilities\rhd_vortex_warpstone_upgrade_ammotype_mortar_1.csc	15.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
spell_nehekhara_sakhmets_incantation_of_the_skullstorm	0	wh2_dlc15_unit_contact_rattled	0	3	20.0000	-20.0000	20.0000	false	0.0000	0.0000	20.0000	0.0000	true	composite_scene/spells_and_abilities/ghs_sakhmets_scarabstorm.csc	20.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
spell_nehekhara_sakhmets_incantation_of_the_skullstorm_upgraded	0	wh2_dlc15_unit_contact_rattled	0	6	20.0000	-20.0000	20.0000	false	0.0000	0.0000	20.0000	0.0000	true	composite_scene/spells_and_abilities/ghs_sakhmets_scarabstorm.csc	20.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
spell_nehekhara_usekhps_incantation_of_desiccation	0	wh_dlc06_unit_contact_sundered_armour	2	0	20.0000	-20.0000	35.0000	false	0.0000	0.0000	35.0000	0.0000	true	composite_scene/spells_and_abilities/ghs_usekhps_carrion.csc	1.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh2_dlc09_abilities_sand_storm	170		7	4	14.0000	22.0000	12.0000	true	1.0000	4.0000	12.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc09_abilities_sandstorm.csc	200.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
wh2_dlc11_spell_deep_krakens_pull_ming	120	wh2_dlc11_spell_deep_krakens_pull	0	4	30.0000	-15.0000	15.0000	true	1.0000	0.0000	15.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc11_deep_krakens_pull_upgraded.csc	200.0000	target_centre	1.ignore		0.0000	1.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh2_dlc15_army_abilities_wind_trap_zhaowang	0	wh2_main_spell_high_magic_tempest	2	2	3.0000	15.0000	15.0000	true	0.0000	0.0000	15.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc15_abilities_wind_trap.csc	200.0000	target_centre	1.ignore		0.0000	0.5000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
wh2_dlc17_spell_bound_lesser_chain_lightning	170		0	11	11.0000	22.0000	10.0000	true	1.0000	4.0000	10.0000	0.0000	true	composite_scene/spells_and_abilities/chain_lightning.csc	30.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh2_main_spell_dark_magic_bladewind_ming	170		14	4	14.0000	22.0000	10.0000	true	1.0000	3.0000	10.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_main_dark_bladewind_upgraded.csc	30.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh2_main_spell_high_magic_fiery_convocation_ming	0		0	60	3.0000	30.0000	7.0000	false	0.0000	44.0000	7.0000	1.0000	true	composite_scene\spells_and_abilities\wh2_fiery_convocation.csc	30.0000	target_near_edge	1.ignore		0.0000	4.6000	1		false	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh2_main_unit_passive_the_warpflame_explosion	0		0	80	1.0000	25.0000	25.0000	false	0.0000	0.0000	0.1000	1.0000	true	composite_scene\spells_and_abilities\wh2_main_abilities_warpbomb.csc	200.0000	target_near_edge	1.ignore		0.0000	0.0000	1	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise_blood.csc	true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh3_main_spell_great_maw_bonecrusher_ming	0		32	64	1.0000	16.0000	8.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh3_main_great_maw_bonecrusher.csc	450.0000	target_centre	1.ignore		0.0000	3.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh3_main_spell_nurgle_pestilent_pustule_ming	0		48	24	1.0000	20.0000	20.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh3_main_nurgle_pestilent_pustule.csc	200.0000	target_centre	1.ignore		0.0000	6.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh3_main_spell_tempest_blizzard_ming	0	ming_ice_heart_of_winter_upgraded_2	0	8	8.0000	-20.0000	20.0000	false	0.0000	0.0000	20.0000	0.0000	true	composite_scene\spells_and_abilities\wh3_main_tempest_blizzard.csc	90.0000	target_centre	1.ignore		0.0000	2.3000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh3_main_spell_tzeentch_infernal_gateway_ming	120		0	8	15.0000	-15.0000	15.0000	true	1.0000	0.0000	15.0000	0.0000	true	composite_scene\spells_and_abilities\wh3_main_tzeentch_infernal_gateway.csc	70.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh3_main_spell_yin_blossom_wind_tower	0	wh_dlc06_unit_contact_blinded	0	100	10.0000	20.0000	2.4000	false	0.1000	0.0000	1.2000	0.0000	true	composite_scene\spells_and_abilities\wh3_main_yin_blossom_wind.csc	125.0000	target_near_edge	1.ignore		0.0000	0.1000	1		false	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh_dlc05_spell_life_the_dwellers_below_ming	0	wh_dlc05_spell_life_the_dwellers_below_upgraded	0	4	5.0000	40.0000	15.0000	false	0.0000	0.0000	15.0000	0.0000	true	composite_scene\spells_and_abilities\dwellers_below.csc	2.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh_main_spell_big_waaagh_brain_bursta_ming	0		22	11	1.0000	15.0000	15.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene/spells_and_abilities/brain_bursta.csc	200.0000	target_centre	1.ignore		0.0000	0.8000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh_main_spell_big_waaagh_foot_of_gork_ming	0		48	24	1.0000	20.0000	20.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene/spells_and_abilities/foot_of_gork.csc	200.0000	target_centre	1.ignore		0.0000	1.6000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh_main_spell_death_the_purple_sun_of_xereus_ming	170		4	7	22.0000	-35.0000	12.0000	true	1.0000	3.0000	12.0000	0.0000	true	composite_scene/spells_and_abilities/purple_sun_upgraded.csc	40.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh_main_spell_light_banishment_ming	170		7	7	18.0000	-30.0000	12.0000	true	1.0000	3.0000	12.0000	0.0000	true	composite_scene/spells_and_abilities/banishment_upgraded.csc	40.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
yang_dragons_breath_tower	0	wh_main_unit_contact_morale	9	5	1.5000	6.0000	9.0000	false	0.0000	25.0000	0.1000	1.0000	true	composite_scene\spells_and_abilities\wh3_main_yang_dragons_breath.csc	300.0000	target_near_edge	1.ignore		0.0000	0.0000	1		false	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
zoat_spell_bound_life_the_dwellers_below	0	wh_dlc05_spell_life_the_dwellers_below	0	4	15.0000	40.0000	15.0000	false	0.0000	0.0000	15.0000	0.0000	true	composite_scene\spells_and_abilities\dwellers_below.csc	5.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
