vortex_key	change_max_angle	contact_effect	damage	damage_ap	duration	expansion_speed	goal_radius	infinite_height	move_change_freq	movement_speed	start_radius	ignition_amount	is_magical	composite_scene	detonation_force	launch_source	building_collision	launch_vfx	height_off_ground	delay	num_vortexes	composite_scene_blood	affects_allies	launch_source_offset	composite_scene_group	delay_between_vortexes	is_spell	shape	start_height	goal_height	affects_enemies	follow_target
str_kreepus_gnawlitch_infused	0	str_kreepus_gnawlitch_infused	0	0	10.0000	-30.0000	10.0000	false	0.0000	0.0000	10.0000	0.0000	true	composite_scene/spells_and_abilities/black_horror.csc	20.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
str_kreepus_gnawlitch_strangling	0	str_kreepus_gnawlitch_strangling	2	2	10.0000	-30.0000	10.0000	false	0.0000	0.0000	10.0000	0.0000	true	composite_scene/spells_and_abilities/black_horror.csc	20.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
str_kreepus_gnawlitch_enriched	0	str_kreepus_gnawlitch_enriched	0	0	10.0000	-30.0000	10.0000	false	0.0000	0.0000	10.0000	0.0000	true	composite_scene/spells_and_abilities/black_horror.csc	20.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
str_fester_demise	0	wh2_main_unit_contact_plague_monk_censer_morale	10	8	1.0000	25.0000	12.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise.csc	50.0000	target_near_edge	1.ignore		0.0000	0.2000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
str_skittice_plague	0	wh2_main_unit_contact_plague_monk_censer_morale	0	6	20.0000	0.5000	15.0000	true	0.0000	0.0000	5.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_main_plague_plague.csc	0.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
str_verms_poison_spray	0	wh_main_unit_contact_poison	20	0	2.0000	6.0000	12.0000	false	0.0000	24.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh2_pestilent_breath.csc	135.0000	activator_front	1.ignore		0.0000	0.0000	1		true	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
clan_vrrtkin_skavenslaves_boom_vortex	0	clan_vrrtkin_unit_contact_globe_residue	6	2	1.0000	15.0000	25.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise.csc	50.0000	target_near_edge	1.ignore		0.0000	0.0000	1	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise_blood.csc	true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
clan_vrrtkin_turntails_boom_vortex	0	clan_vrrtkin_poisoned_wind	6	2	1.0000	15.0000	25.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise.csc	50.0000	target_near_edge	1.ignore		0.0000	3.0000	1	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise_blood.csc	false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
clan_vrr_spell_gas_gas_breath	0		11	0	2.0000	6.0000	12.0000	false	0.0000	24.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh2_pestilent_breath.csc	135.0000	target_near_edge	1.ignore		0.0000	0.0000	1		false	24.0000		1.0000	false	circle	0.0000	0.0000	true	false
clan_vrr_spell_gas_gas_breath_upgraded	0	clan_vrrtkin_unit_contact_globe_residue	11	0	2.0000	6.0000	12.0000	false	0.0000	24.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh2_pestilent_breath.csc	135.0000	target_near_edge	1.ignore		0.0000	0.0000	1		false	24.0000		1.0000	false	circle	0.0000	0.0000	true	false
clan_vrr_hero_abilities_vent_vortex	0	clan_vrrtkin_poisoned_wind	1	1	1.0000	15.0000	33.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise.csc	50.0000	target_near_edge	1.ignore		0.0000	0.0000	1	composite_scene\spells_and_abilities\wh2_dlc11_gaseous_demise_blood.csc	false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
str_skurvy_riptide_malice	120	str_skurvy_riptide_malice	0	0	30.0000	-15.0000	15.0000	true	1.0000	0.0000	15.0000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc11_deep_krakens_pull.csc	200.0000	target_centre	1.ignore		0.0000	1.0000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
str_skurvy_engineer_artillery_barrage	0	wh2_dlc12_unit_contact_suppressive_fire	24	24	1.0000	26.0000	9.0000	false	0.0000	55.0000	7.0000	0.0000	false	composite_scene\spells_and_abilities\wh2_dlc11_abilities_zhufbar_42_pounders.csc	30.0000	target_near_edge	1.ignore		0.0000	0.5000	1		true	24.0000		1.0000	false	circle	0.0000	0.0000	true	false
