vortex_key	change_max_angle	contact_effect	damage	damage_ap	duration	expansion_speed	goal_radius	infinite_height	move_change_freq	movement_speed	start_radius	ignition_amount	is_magical	composite_scene	detonation_force	launch_source	building_collision	launch_vfx	height_off_ground	delay	num_vortexes	composite_scene_blood	affects_allies	launch_source_offset	composite_scene_group	delay_between_vortexes	is_spell	shape	start_height	goal_height	affects_enemies	follow_target
deer_meihouwang_shenwaishen	0		0	0	1.0000	15.0000	15.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene\spells_and_abilities\wrath_of_ptra.csc	200.0000	target_centre	1.ignore		0.0000	0.8000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
deer_mike_routi	0		20	10	1.0000	14.0000	14.0000	false	0.0000	24.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh2_main_abilities_gaze_of_malice.csc	45.0000	target_near_edge	1.ignore		0.0000	0.0000	1		true	12.0000		1.0000	true	circle	0.0000	0.0000	true	false
deer_nicheng_huangpao2	0		0	0	1.0000	15.0000	12.0000	false	0.0000	0.0000	0.1000	0.0000	false		200.0000	target_centre	1.ignore		0.0000	0.8000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
deer_nvxia_xuanheng	0	wh_dlc06_unit_contact_blinded	10	5	12.0000	1.0000	8.0000	false	0.0000	0.0000	4.0000	1.0000	true	composite_scene\spells_and_abilities\wh3_main_yin_blossom_wind.csc	125.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
deer_wusheng_yuxianjingpo	0		16	8	1.5000	8.0000	9.0000	false	0.0000	25.0000	0.1000	0.0000	true	composite_scene/spells_and_abilities/wh3_dlc24_jade_dragons_breath_ground.csc	210.0000	target_near_edge	1.ignore		0.0000	0.0000	1		true	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
deer_wusheng_zishenwangguo	0	wh_dlc06_unit_contact_discouraged	16	8	1.0000	15.0000	15.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene/spells_and_abilities/wh3_dlc24_jade_dragons_breath_ground.csc	200.0000	target_centre	1.ignore		0.0000	0.8000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
deer_yuchigong_longteng	0		28	14	1.5000	6.0000	9.0000	false	0.0000	25.0000	0.1000	1.0000	true	composite_scene\spells_and_abilities\wh3_main_yang_dragons_breath.csc	210.0000	target_near_edge	1.ignore		0.0000	0.0000	1		true	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
doushenwuji	0	wh_dlc06_unit_contact_discouraged	12	6	1.0000	15.0000	15.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene\spells_and_abilities\wrath_of_ptra.csc	200.0000	target_centre	1.ignore		0.0000	0.8000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
guanshanyajiao	0	MISSILE_YUEGONG	20	10	2.0000	6.0000	12.0000	false	0.0000	24.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc11_deep_tidecall.csc	135.0000	target_near_edge	1.ignore		0.0000	0.3000	1		true	24.0000		1.0000	false	circle	0.0000	0.0000	true	false
lvqilingyajiao	0	wh2_dlc11_spell_deep_tidecall	48	24	2.0000	6.0000	12.0000	false	0.0000	24.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh2_dlc11_deep_tidecall.csc	135.0000	target_near_edge	1.ignore		0.0000	0.3000	1		true	24.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh3_deer24_abilities_tianwang_attack	0		28	14	1.0000	15.0000	20.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene\spells_and_abilities\wh2_dlc17_ability_bloodbeast.csc	200.0000	target_centre	1.ignore		0.0000	0.8000	3		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
wh3_deer24_abilities_tianwang_attack_half	0	wwd_fumo_zuijiu	8	4	1.0000	15.0000	15.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene\spells_and_abilities\wh2_dlc17_ability_bloodbeast.csc	200.0000	target_centre	1.ignore		0.0000	0.8000	3		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
wh3_deer24_abilities_tianwang_duanwang	0		24	12	1.0000	20.0000	20.0000	false	0.0000	0.0000	0.1000	0.0000	true	composite_scene\spells_and_abilities\wh3_main_kho_army_abilities_blade_of_khorne.csc	200.0000	target_centre	1.ignore		0.0000	1.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh3_deer24_abilities_yanjiaotaijian	0		14	4	12.0000	-20.0000	3.0000	false	0.0000	0.0000	3.0000	1.0000	true	composite_scene/spells_and_abilities/wh3_dlc24_ability_windblade_vortex.csc	200.0000	target_centre	1.ignore		0.0000	0.1000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh3_deer24_baishe2	0		0	0	45.0000	-15.0000	35.0000	false	0.0000	0.0000	15.0000	0.0000	false	composite_scene/spells_and_abilities/wh2_dlc12_character_ability_ark_of_sotek.csc	1.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
wh3_deer24_fashu_liejiufengbao	0	wh2_dlc12_unit_contact_flammable	16	8	12.0000	10.0000	20.0000	false	0.0000	0.0000	0.1000	10.0000	true	composite_scene/spells_and_abilities/wh3_cataclysm_magma_storm.csc	40.0000	target_centre	1.ignore		0.0000	2.0000	1		true	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wh3_deer24_giant_ab	0		12	6	1.0000	15.0000	20.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene\spells_and_abilities\wh2_dlc17_ability_bloodbeast.csc	200.0000	target_centre	1.ignore		0.0000	0.8000	3		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
wwd_jinjun_tianshi_abilities_celestial_intervention	120	wh_dlc08_unit_contact_frostbite	0	5	12.0000	-15.0000	15.0000	true	1.0000	0.0000	15.0000	0.0000	true	composite_scene\spells_and_abilities\wh3_main_yin_talons_of_night.csc	200.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wwd_qintongpao_cluster	0		0	6	5.0000	-20.0000	6.0000	false	0.0000	0.0000	6.0000	1.0000	false	composite_scene\spells_and_abilities\wh3_dlc23_magma_cannon_vortex.csc	0.0000	target_centre	1.ignore		0.0000	0.0000	1		true	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
wwd_tianshang	0		48	24	5.0000	16.0000	6.0000	false	0.0000	14.0000	6.0000	1.0000	true	composite_scene/spells_and_abilities/wh2_dlc12_abilities_burning_alignment.csc	150.0000	target_near_edge	1.ignore		0.0000	2.0000	1		true	24.0000		1.0000	false	circle	0.0000	0.0000	true	false
wwd_yanyu	0		16	6	1.0000	12.0000	12.0000	false	0.0000	0.0000	0.1000	10.0000	false		200.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
wwd_yawei_qianren	0		16	8	6.0000	22.0000	10.0000	true	0.0000	0.0000	0.0000	0.0000	true	composite_scene/spells_and_abilities/wh2_dlc14_abilities_whirl_of_weeping_blades.csc	15.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
wwd_yuncai	0		0	0	1.0000	15.0000	20.0000	false	0.0000	0.0000	0.1000	0.0000	false	composite_scene\spells_and_abilities\wh2_dlc17_ability_bloodbeast.csc	10.0000	target_centre	1.ignore		0.0000	0.8000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
wwd_zhuque_change	0		0	0	3.0000	6.0000	10.0000	true	0.0000	0.0000	1.0000	1.0000	false	composite_scene/spells_and_abilities/flame_storm.csc	500.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	false	circle	0.0000	0.0000	true	false
yawei_crow_form	0		0	0	2.0000	60.0000	12.0000	false	0.0000	0.0000	5.0000	0.0000	false	composite_scene/spells_and_abilities/wh2_dlc14_stealth_veil_of_shadows.csc	15.0000	target_centre	1.ignore		0.0000	0.0000	1		false	0.0000		1.0000	true	circle	0.0000	0.0000	true	false
