key	text	tooltip
ancillaries_colour_text_ghs_main_anc_mount_def_supreme_sorceress_metal_cold_one	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
ancillaries_colour_text_ghs_main_anc_mount_def_supreme_sorceress_metal_dark_pegasus	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
ancillaries_colour_text_lores_anc_mount_def_supreme_sorceress_metal_manticore	The roar of a manticore is enough to send mortal creatures fleeing, for they know a fearsome predator is near.	true
ancillaries_colour_text_lores_anc_mount_def_supreme_sorceress_metal_black_dragon	Black Dragons are Malekith's secret creations, their bodies infused with dark magic for corruption and power.	true
agent_subtypes_onscreen_name_override_ghs_main_def_sorceress_life	Sorceress (Lore of Life)	true
agent_subtypes_description_text_override_ghs_main_def_sorceress_life	In Ghrond, the swirling eddies of the Eight Winds of Magic provide profound insight. Those attuned to the Wind of Ghyran are rare and invaluable.	true
agent_subtypes_onscreen_name_override_ghs_main_def_sorceress_light	Sorceress (Lore of Light)	false
agent_subtypes_description_text_override_ghs_main_def_sorceress_light	While most sorceresses wield the power of dark magic, a few channel the White Wind of Hysh, often to combat and banish northern daemons.	false
agent_subtypes_onscreen_name_override_ghs_main_def_sorceress_heavens	Sorceress (Lore of Heavens)	false
agent_subtypes_description_text_override_ghs_main_def_sorceress_heavens	While astrology is a common practice among the despised Asur, mastery over the Wind of Azyr confounds the "masters" of the White Tower.	false
agent_subtypes_onscreen_name_override_ghs_main_def_sorceress_metal	Sorceress (Lore of Metal)	false
agent_subtypes_description_text_override_ghs_main_def_sorceress_metal	These sorceresses excel at extracting Chamon's essence from turbulent winds, crafting it into deadly weaponry.	false
agent_subtypes_onscreen_name_override_ghs_main_def_supreme_sorceress_life	Supreme Sorceress (Lore of Life)	true
agent_subtypes_description_text_override_ghs_main_def_supreme_sorceress_life	In Ghrond, the swirling eddies of the Eight Winds of Magic provide profound insight. Those attuned to the Wind of Ghyran are rare and invaluable.	true
agent_subtypes_onscreen_name_override_ghs_main_def_supreme_sorceress_light	Supreme Sorceress (Lore of Light)	true
agent_subtypes_description_text_override_ghs_main_def_supreme_sorceress_light	While most sorceresses wield the power of dark magic, a few channel the White Wind of Hysh, often to combat and banish northern daemons.	true
agent_subtypes_onscreen_name_override_ghs_main_def_supreme_sorceress_heavens	Supreme Sorceress (Lore of Heavens)	true
agent_subtypes_description_text_override_ghs_main_def_supreme_sorceress_heavens	While astrology is a common practice among the despised Asur, mastery over the Wind of Azyr confounds the "masters" of the White Tower.	true
agent_subtypes_onscreen_name_override_ghs_main_def_supreme_sorceress_metal	Supreme Sorceress (Lore of Metal)	true
agent_subtypes_description_text_override_ghs_main_def_supreme_sorceress_metal	These sorceresses excel at extracting Chamon's essence from turbulent winds, crafting it into deadly weaponry.	true
character_skills_localised_name_ghs_main_skill_def_sorceress_life_mount_dark_steed	Dark Steed	true
character_skills_localised_name_ghs_main_skill_def_sorceress_life_mount_cold_one	Cold One	true
character_skills_localised_name_ghs_main_skill_def_sorceress_life_mount_dark_pegasus	Dark Pegasus	true
character_skills_localised_description_ghs_main_skill_def_sorceress_life_mount_dark_steed	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
character_skills_localised_description_ghs_main_skill_def_sorceress_life_mount_cold_one	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
character_skills_localised_description_ghs_main_skill_def_sorceress_life_mount_dark_pegasus	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
character_skills_localised_name_ghs_main_skill_def_sorceress_light_mount_dark_steed	Dark Steed	true
character_skills_localised_name_ghs_main_skill_def_sorceress_light_mount_cold_one	Cold One	true
character_skills_localised_name_ghs_main_skill_def_sorceress_light_mount_dark_pegasus	Dark Pegasus	true
character_skills_localised_description_ghs_main_skill_def_sorceress_light_mount_dark_steed	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
character_skills_localised_description_ghs_main_skill_def_sorceress_light_mount_cold_one	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
character_skills_localised_description_ghs_main_skill_def_sorceress_light_mount_dark_pegasus	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
character_skills_localised_name_ghs_main_skill_def_sorceress_heavens_mount_dark_steed	Dark Steed	true
character_skills_localised_name_ghs_main_skill_def_sorceress_heavens_mount_cold_one	Cold One	true
character_skills_localised_name_ghs_main_skill_def_sorceress_heavens_mount_dark_pegasus	Dark Pegasus	true
character_skills_localised_description_ghs_main_skill_def_sorceress_heavens_mount_dark_steed	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
character_skills_localised_description_ghs_main_skill_def_sorceress_heavens_mount_cold_one	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
character_skills_localised_description_ghs_main_skill_def_sorceress_heavens_mount_dark_pegasus	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
character_skills_localised_name_ghs_main_skill_def_sorceress_metal_mount_dark_steed	Dark Steed	true
character_skills_localised_name_ghs_main_skill_def_sorceress_metal_mount_cold_one	Cold One	true
character_skills_localised_name_ghs_main_skill_def_sorceress_metal_mount_dark_pegasus	Dark Pegasus	true
character_skills_localised_description_ghs_main_skill_def_sorceress_metal_mount_dark_steed	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
character_skills_localised_description_ghs_main_skill_def_sorceress_metal_mount_cold_one	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
character_skills_localised_description_ghs_main_skill_def_sorceress_metal_mount_dark_pegasus	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_life_mount_dark_steed	Dark Steed	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_life_mount_cold_one	Cold One	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_life_mount_dark_pegasus	Dark Pegasus	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_life_mount_manticore	Manticore	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_life_mount_black_dragon	Black Dragon	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_life_mount_dark_steed	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_life_mount_cold_one	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_life_mount_dark_pegasus	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_life_mount_manticore	The roar of a manticore is enough to send mortal creatures fleeing, for they know a fearsome predator is near.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_life_mount_black_dragon	Black Dragons are Malekith's secret creations, their bodies infused with dark magic for corruption and power.	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_light_mount_dark_steed	Dark Steed	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_light_mount_cold_one	Cold One	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_light_mount_dark_pegasus	Dark Pegasus	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_light_mount_manticore	Manticore	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_light_mount_black_dragon	Black Dragon	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_light_mount_dark_steed	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_light_mount_cold_one	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_light_mount_dark_pegasus	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_light_mount_manticore	The roar of a manticore is enough to send mortal creatures fleeing, for they know a fearsome predator is near.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_light_mount_black_dragon	Black Dragons are Malekith's secret creations, their bodies infused with dark magic for corruption and power.	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_heavens_mount_dark_steed	Dark Steed	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_heavens_mount_cold_one	Cold One	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_heavens_mount_dark_pegasus	Dark Pegasus	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_heavens_mount_manticore	Manticore	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_heavens_mount_black_dragon	Black Dragon	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_heavens_mount_dark_steed	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_heavens_mount_cold_one	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_heavens_mount_dark_pegasus	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_heavens_mount_manticore	The roar of a manticore is enough to send mortal creatures fleeing, for they know a fearsome predator is near.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_heavens_mount_black_dragon	Black Dragons are Malekith's secret creations, their bodies infused with dark magic for corruption and power.	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_metal_mount_dark_steed	Dark Steed	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_metal_mount_cold_one	Cold One	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_metal_mount_dark_pegasus	Dark Pegasus	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_metal_mount_manticore	Manticore	true
character_skills_localised_name_ghs_main_skill_def_supreme_sorceress_metal_mount_black_dragon	Black Dragon	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_metal_mount_dark_steed	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_metal_mount_cold_one	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_metal_mount_dark_pegasus	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_metal_mount_manticore	The roar of a manticore is enough to send mortal creatures fleeing, for they know a fearsome predator is near.	true
character_skills_localised_description_ghs_main_skill_def_supreme_sorceress_metal_mount_black_dragon	Black Dragons are Malekith's secret creations, their bodies infused with dark magic for corruption and power.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_life_0ghs_main_def_cha_sorceress_life_1	Dark Steed	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_life_0ghs_main_def_cha_sorceress_life_1	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_life_0ghs_main_def_cha_sorceress_life_2	Cold One	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_life_0ghs_main_def_cha_sorceress_life_2	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_life_0ghs_main_def_cha_sorceress_life_3	Dark Pegasus	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_life_0ghs_main_def_cha_sorceress_life_3	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_light_0ghs_main_def_cha_sorceress_light_1	Dark Steed	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_light_0ghs_main_def_cha_sorceress_light_1	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_light_0ghs_main_def_cha_sorceress_light_2	Cold One	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_light_0ghs_main_def_cha_sorceress_light_2	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_light_0ghs_main_def_cha_sorceress_light_3	Dark Pegasus	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_light_0ghs_main_def_cha_sorceress_light_3	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_heavens_0ghs_main_def_cha_sorceress_heavens_1	Dark Steed	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_heavens_0ghs_main_def_cha_sorceress_heavens_1	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_heavens_0ghs_main_def_cha_sorceress_heavens_2	Cold One	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_heavens_0ghs_main_def_cha_sorceress_heavens_2	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_heavens_0ghs_main_def_cha_sorceress_heavens_3	Dark Pegasus	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_heavens_0ghs_main_def_cha_sorceress_heavens_3	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_metal_0ghs_main_def_cha_sorceress_metal_1	Dark Steed	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_metal_0ghs_main_def_cha_sorceress_metal_1	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_metal_0ghs_main_def_cha_sorceress_metal_2	Cold One	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_metal_0ghs_main_def_cha_sorceress_metal_2	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_sorceress_metal_0ghs_main_def_cha_sorceress_metal_3	Dark Pegasus	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_sorceress_metal_0ghs_main_def_cha_sorceress_metal_3	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_life_0ghs_main_def_cha_supreme_sorceress_life_1	Dark Steed	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_life_0ghs_main_def_cha_supreme_sorceress_life_1	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_life_0ghs_main_def_cha_supreme_sorceress_life_2	Cold One	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_life_0ghs_main_def_cha_supreme_sorceress_life_2	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_life_0ghs_main_def_cha_supreme_sorceress_life_3	Dark Pegasus	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_life_0ghs_main_def_cha_supreme_sorceress_life_3	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_life_0ghs_main_def_cha_supreme_sorceress_life_4	Manticore	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_life_0ghs_main_def_cha_supreme_sorceress_life_4	If successfully tamed, it becomes a beast of unbridled fury and a perfect mount for a dark lord.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_life_0ghs_main_def_cha_supreme_sorceress_life_5	Black Dragon	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_life_0ghs_main_def_cha_supreme_sorceress_life_5	Black Dragons are Malekith's secret creations, their bodies infused with dark magic for corruption and power.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_light_0ghs_main_def_cha_supreme_sorceress_light_1	Dark Steed	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_light_0ghs_main_def_cha_supreme_sorceress_light_1	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_light_0ghs_main_def_cha_supreme_sorceress_light_2	Cold One	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_light_0ghs_main_def_cha_supreme_sorceress_light_2	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_light_0ghs_main_def_cha_supreme_sorceress_light_3	Dark Pegasus	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_light_0ghs_main_def_cha_supreme_sorceress_light_3	Corrupted pegasi have flown south from the Chaos Wastes to Naggaroth's Iron Mountains, where they now nest.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_light_0ghs_main_def_cha_supreme_sorceress_light_4	Manticore	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_light_0ghs_main_def_cha_supreme_sorceress_light_4	If successfully tamed, it becomes a beast of unbridled fury and a perfect mount for a dark lord.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_light_0ghs_main_def_cha_supreme_sorceress_light_5	Black Dragon	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_light_0ghs_main_def_cha_supreme_sorceress_light_5	Black Dragons are Malekith's secret creations, their bodies infused with dark magic for corruption and power.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_heavens_0ghs_main_def_cha_supreme_sorceress_heavens_1	Dark Steed	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_heavens_0ghs_main_def_cha_supreme_sorceress_heavens_1	No longer true horses, these once-pristine elven steeds have been corrupted by dark magic into pitch-black killers.	true
units_custom_battle_mounts_mount_name_ghs_main_def_cha_supreme_sorceress_heavens_0ghs_main_def_cha_supreme_sorceress_heavens_2	Cold One	true
units_custom_battle_mounts_localised_description_ghs_main_def_cha_supreme_sorceress_heavens_0ghs_main_def_cha_supreme_sorceress_heavens_2	A native beast of Naggaroth, dark and ferocious. They emerge from their warm, damp nests to carry the Druchii into battle.	true
