key	text	tooltip
building_culture_variants_name_wh3_main_cth_gunners_4wh3_main_cth_cathay	Firework Factory	true
building_culture_variants_name_wh3_main_cth_gunners_1wh3_main_cth_cathay	Assembly Line	true
building_culture_variants_name_wh3_main_cth_gunners_2wh3_main_cth_cathay	Mechanical Plant	true
building_culture_variants_name_wh3_main_cth_gunners_3wh3_main_cth_cathay	Heavy Industry District	true
building_short_description_texts_short_description_wh3_main_cth_gunners_0	Artisans inherit their craft through generations, perfecting intricate skills.	true
building_short_description_texts_short_description_wh3_main_cth_gunners_4	Fireworks illuminate peace while iron and blood forge prosperity.	true
building_short_description_texts_short_description_wh3_main_cth_gunners_1	The art of Southern Gunpowder spreads across Cathay, arming against wolves at the gates.	true
building_short_description_texts_short_description_wh3_main_cth_gunners_2	From precise components to battlefield cannons, Cathayan technicians excel in all.	true
building_short_description_texts_short_description_wh3_main_cth_gunners_3	Gigantic war machines and the deadliest shells are forged amid smoke and thunder.	true
building_culture_variants_name_wh3_main_cth_port_0wh3_main_cth_cathay	Fishing Pier	true
building_culture_variants_name_wh3_main_cth_port_0.5wh3_main_cth_cathay	Merchant Dock	true
building_culture_variants_name_wh3_main_cth_port_1wh3_main_cth_cathay	Port District	true
building_culture_variants_name_wh3_main_cth_port_2wh3_main_cth_cathay	Trade Hub	true
building_culture_variants_name_wh3_main_cth_port_3wh3_main_cth_cathay	Vast Harbor	true
building_short_description_texts_short_description_wh3_main_cth_port_0	Elderly fishermen and woodcutters chat over rustic wine by the riverside.	true
building_short_description_texts_short_description_wh3_main_cth_port_0.5	Merchants and cargo ships dock here, making seafood taverns flourish.	true
building_short_description_texts_short_description_wh3_main_cth_port_1	Large harbors shelter from storms, attracting merchants with tax reductions.	true
building_short_description_texts_short_description_wh3_main_cth_port_2	A world-renowned trading hub, it handles thousands of ships daily and houses naval fleets ready to set sail.	true
building_short_description_texts_short_description_wh3_main_cth_port_3	The expansive sea becomes an inland lake when encircled by peninsulas, isles, and lighthouses.	true
building_chains_encyclopedia_name_wh3_main_cth_port	Port Chain	true
building_chains_chain_tooltip_wh3_main_cth_port	Port Chain	true
building_culture_variants_name_wh3_main_cth_port_ruinwh3_main_cth_cathay	Port Ruins	true
building_chains_chain_tooltip_wh3_main_cth_cavalry	Cavalry Chain	true
building_culture_variants_name_wh3_main_cth_cavalry_0wh3_main_cth_cathay	Racing Grounds	true
building_culture_variants_name_wh3_main_cth_cavalry_0.5wh3_main_cth_cathay	Breeding Center	true
building_culture_variants_name_wh3_main_cth_cavalry_1wh3_main_cth_cathay	Riders’ Court	true
building_culture_variants_name_wh3_main_cth_cavalry_2wh3_main_cth_cathay	Lord’s Manor	true
building_culture_variants_name_wh3_main_cth_cavalry_3wh3_main_cth_cathay	Dragon Commandery	true
building_short_description_texts_short_description_wh3_main_cth_cavalry_0	Cathay treasures equestrian skill; nobles often gather for friendly competitions on horseback.	true
building_short_description_texts_short_description_wh3_main_cth_cavalry_0.5	By combining traits from various breeds, this center produces the finest horses in all the land.	true
building_short_description_texts_short_description_wh3_main_cth_cavalry_1	Heroic riders receive dedicated courts to refine their martial arts and train steeds.	true
building_short_description_texts_short_description_wh3_main_cth_cavalry_2	Awarded fiefs for their valor, lords lead charges in times of war.	true
building_short_description_texts_short_description_wh3_main_cth_cavalry_3	The Celestial Emperor’s chosen generals command armies and conquer lands, bearing divine might in mortal forms.	true
