key	text	tooltip
building_short_description_texts_short_description_wyc_shaggoth_altar_wef_2	Traggard the Mountainbreaker has answered your call, ready to unleash slaughter and destruction upon the world.	true
building_short_description_texts_short_description_wyc_terrorgheist_altar_wef_2	The Abyssal Screecher, long confined to myth and terror, now answers your call—prepared to spread fear across the world.	true
building_short_description_texts_short_description_wyc_carnosaur_altar_wef_2	This mightiest of wild Carnosaurs has roamed Lustria for centuries. Now, as the jungle wanes, its endless hunger has driven it to answer your call.	true
building_short_description_texts_short_description_wyc_frost_wyrm_altar_wef_2	Now, Frigost the Frozen Voidspawn has answered your call. It brings forth blizzards and numbing cold to engulf the world.	true
building_short_description_texts_short_description_wyc_arachnarok_spider_altar_wef_2	The venomous Spider Queen has been tamed—use her terrifying power wisely.	true
building_short_description_texts_short_description_wyc_giant_altar_wef_1	"Mad Titan" Broga dwells deep in the Grey Mountains, in a fungus cavern large enough to house him. No being—living or dead—is welcome in his domain.	true
building_short_description_texts_short_description_wyc_carnosaur_altar_wef_1	There exists an unmatched Carnosaur. The Lizardmen call it "Kagantuzan," the Beast of the Old Ones, and worship it as a lesser god.	true
building_short_description_texts_short_description_wyc_phoenix_altar_wef_1	Legend holds that the Flame-Mother was forged by Hekarti, existing between the mortal realm and the Realm of Chaos. She rarely enters the world—perhaps once a century—emerging through a burning volcanic heart.	true
building_short_description_texts_short_description_wyc_abomination_altar_wef_1	The Bloodhorn Abomination answers your call—every twisted part hungers for the flesh of war.	true
building_short_description_texts_short_description_wyc_shaggoth_altar_1	Traggard the Mountainbreaker is a thousand-year-old ancient Dragon Ogre who dreams only of annihilating mankind with storms of deadly lightning.	true
building_short_description_texts_short_description_wyc_arachnarok_spider_altar_wef_1	In Karak Ironpeak dwells Arachna'rei, the Broodmother—a vile, venomous Spider Queen who feasts daily on Orcs, Goblins, and lost wanderers.	true
building_short_description_texts_short_description_wyc_frost_wyrm_altar_1	Among northern tribes, tales are told of Frigost the Frozen Voidspawn—a titanic frost wyrm that has ruled the tundra for centuries.	true
building_short_description_texts_short_description_wyc_terrorgheist_altar_1	Legends speak of the fearsome Abyssal Screecher, whose wail breaks wills and whose eyes, like black holes, consume all light and magic.	true
building_short_description_texts_short_description_wyc_war_hydra_altar_wef_1	Gench, the beast, has long lurked north of Naggarond—preying on lone Dark Elves and lost creatures. But what happens when someone dares challenge its domain?	true
building_short_description_texts_short_description_wyc_cygor_altar_wef_1	This one-eyed giant is larger, stronger, and faster than most Beastmen. Even Bray-Shamans fear him—for he can silence their magic.	true
building_short_description_texts_short_description_wyc_war_mammoth_altar_wef_1	This is the last surviving Bloodfjord Gutmaw herd—a solitary kinband of mothers guarding their young.	true
building_short_description_texts_short_description_wyc_war_mammoth_altar_wef_2	Now, the last of the Bloodfjord Gutmaws has answered your call.	true
building_short_description_texts_short_description_wyc_phoenix_altar_wef_2	The Flame-Mother has answered your summons and entered the mortal world. With phoenix wings that never die, she shall burn all to ash.	true
building_short_description_texts_short_description_wyc_war_mammoth_altar_1	This is the last surviving Bloodfjord Gutmaw herd—a solitary kinband of mothers guarding their young.	true
building_short_description_texts_short_description_wyc_war_mammoth_altar_2	Now, the last of the Bloodfjord Gutmaws has answered your call.	true
