unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
kraka_ror_losturk		1	melee_infantry	2	false	kraka_ror_losturk	200	1	900	wh_main_shp_transport	1	1	100	900	225	heavy		0	false	wh_main_vo_culture_Dwarf	infantry_dual_axe	3	false	dwf_warrior_45_degrees		false		900.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_Infantry	0	true	false	1	false	false		0.0000	true	1	true
kraka_ror_orgi		1	hero	1	false	kraka_ror_orgi	1	1	1400	wh_main_shp_transport	1	1	1	1300	325	heavy		0	false	wh_main_vo_culture_Dwarf	dwf_runesmith	0	true	dwf_warrior_15_degrees		true		1200.0000	200.0000	false	vo_culture_None	true	wh_dlc06_vo_actor_Dwarf_Rune_Lord	0	true	false	1	false	false		0.0000	false	1	true
kraka_ror_stoneguard		1	melee_infantry	3	false	kraka_ror_stoneguard	100	1	950	wh_main_shp_transport	1	1	40	950	237	heavy		0	false	wh_main_vo_culture_Dwarf	kraka_runic_inf_2h	3	false	dwf_warrior_45_degrees		false		950.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_Infantry	0	true	false	1	false	false		0.0000	true	1	true
kraka_ror_thunderbows		1	missile_infantry	2	false	kraka_ror_thunderbows	120	1	850	wh_main_shp_transport	1	1	60	850	212	heavy		0	false	wh_main_vo_culture_Dwarf	missile_infantry_bow	2	false	dwf_warrior_30_degrees		false		350.0000	500.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_Infantry	0	true	false	1	false	false		0.0000	true	1	true
kraka_rust		6	melee_infantry	2	false	kraka_rust	160	4	820	wh_main_shp_transport	1	1	90	820	205	heavy		0	false	wh_main_vo_culture_Dwarf	kraka_runic_inf	2	false	dwf_warrior_45_degrees		false		820.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false		0.0000	true	1	false
kraka_spikegunners		-1	missile_infantry	2	false	kraka_spikegunners	200	0	525	wh_main_shp_transport	1	1	100	525	130	heavy		0	false	wh_main_vo_culture_Dwarf	missile_infantry_pistol	2	false	dwf_warrior_30_degrees		false		325.0000	325.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false		0.0000	true	1	false
kraka_stormbeards		-1	melee_infantry	2	false	kraka_stormbeards	200	0	850	wh_main_shp_transport	1	1	100	840	210	heavy		0	false	wh_main_vo_culture_Dwarf	kraka_runic_inf	2	false	dwf_warrior_45_degrees		false		850.0000	0.0000	true	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false		0.0000	true	1	false
kraka_trollsearers		-1	missile_infantry	2	false	kraka_trollsearers	160	0	800	wh_main_shp_transport	1	1	80	800	200	heavy		0	false	wh_main_vo_culture_Dwarf	kraka_runic_inf_ranged_2h	2	false	dwf_warrior_15_degrees		false		240.0000	560.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
kraka_wardbearers		-1	melee_infantry	2	false	kraka_wardbearers	200	0	850	wh_main_shp_transport	1	1	100	840	210	heavy		0	false	wh_main_vo_culture_Dwarf	kraka_runic_inf	2	false	dwf_warrior_45_degrees		false		840.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	3	false	false		0.0000	true	1	false
kraka_wardlord		-1	lord	1	false	kraka_wardlord	1	0	900	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh_main_vo_culture_Dwarf	dwf_runesmith	0	true	dwf_warrior_15_degrees		true		1000.0000	0.0000	false	vo_culture_None	true	wh_dlc06_vo_actor_Dwarf_Rune_Lord	0	true	false	1	false	false		0.0000	false	1	false
