unit	additional_building_requirement	campaign_cap	caste	create_time	is_naval	land_unit	num_men	multiplayer_cap	multiplayer_cost	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	recruitment_cost	upkeep_cost	weight	resource_requirement	special_edition_mask	in_encyclopedia	audio_voiceover_culture	ui_unit_group_land	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element	barrier_health	can_be_bribed	point_allowance_weight	is_renown
cos_inf_halberdiers		-1	melee_infantry	1	false	cos_inf_halberdiers	240	0	550	wh_main_shp_transport	1	1	120	550	138	medium		0	true	wh_main_vo_culture_Empire	infantry_spear_halberd	2	false	emp_soldier_15_degrees		false		550.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
cos_inf_handgunners		-1	missile_infantry	1	false	cos_inf_handgunners	180	0	600	wh_main_shp_transport	1	1	120	600	150	medium		0	true	wh_main_vo_culture_Empire	missile_infantry_rifle	2	false	emp_soldier_30_degrees		false		120.0000	480.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
cos_inf_spearmen_0		-1	melee_infantry	1	false	cos_inf_spearmen_0	240	0	300	wh_main_shp_transport	1	1	120	300	81	medium		0	true	wh_main_vo_culture_Empire	infantry_spear	1	false	emp_soldier_15_degrees		false		325.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
cos_inf_spearmen_1		-1	melee_infantry	1	false	cos_inf_spearmen_1	240	0	350	wh_main_shp_transport	1	1	120	350	94	medium		0	true	wh_main_vo_culture_Empire	infantry_spear	1	false	emp_soldier_30_degrees		false		375.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
cos_inf_swordsmen		-1	melee_infantry	1	false	cos_inf_swordsmen	240	0	375	wh_main_shp_transport	1	1	120	375	100	medium		0	true	wh_main_vo_culture_Empire	infantry_sword	1	false	emp_soldier_15_degrees		false		400.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
cr_emp_veh_hurricanum_0		-1	chariot	2	false	cr_emp_veh_hurricanum_0	6	0	1700	wh_main_shp_transport	1	1	3	1700	425	medium		0	true	wh_main_vo_culture_Empire	magic_chariot	4	true	emp_luminark		true		170.0000	1530.0000	true	vo_culture_None	false	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	2	false	false		0.0000	true	1	false
dummy_unit_1		-1	melee_infantry	1	false	dummy_unit_1	240	0	375	wh_main_shp_transport	1	1	120	375	100	medium		0	true	wh_main_vo_culture_Empire	infantry_sword	1	false	emp_soldier_15_degrees		false		400.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
dummy_unit_2		-1	melee_infantry	1	false	dummy_unit_2	240	0	375	wh_main_shp_transport	1	1	120	375	100	medium		0	true	wh_main_vo_culture_Empire	infantry_sword	1	false	emp_soldier_15_degrees		false		400.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
emp_cav_griffon_riders_ror		1	monstrous_cavalry	2	false	emp_cav_griffon_riders_ror	12	1	2600	wh_main_shp_transport	1	1	6	2600	650	heavy		0	false	wh_main_vo_culture_Empire	emp_cav_griffon_riders_ror	5	true	emp_demigryph_knights		false		2600.0000	0.0000	true	vo_culture_None	true	wh_main_vo_actor_Empire_Mounted	0	true	false	0	false	false		0.0000	true	1	true
emp_cav_knight_north_star		-1	melee_cavalry	2	false	emp_cav_knight_north_star	120	0	1150	wh_main_shp_transport	1	1	60	1150	288	medium		0	true	wh_main_vo_culture_Empire	reiksguard_cav	3	false	emp_reiksguard		false		1150.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	6	false	false		0.0000	true	1	false
emp_cav_reiksguard_inner_circle		1	monstrous_cavalry	1	false	emp_cav_reiksguard_inner_circle	40	1	1850	wh_main_shp_transport	1	1	20	1850	463	medium		0	false	wh_main_vo_culture_Empire	reiksguard_cav	4	false	emp_demigryph_knights		false		1850.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Mounted	0	true	false	1	false	false		0.0000	true	1	true
emp_cha_thane		-1	hero	1	false	emp_cha_thane	1	0	550	wh_main_shp_transport	1	1	1	1000	250	heavy		0	false	wh_main_vo_culture_Dwarf	dwf_thane	0	true	dwf_warrior_30_degrees		true		550.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Dwarf_Thane	0	true	false	2	false	false		0.0000	true	1	false
emp_gold_wizard_0		-1	hero	1	false	emp_gold_wizard_0	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	wizard_metal	0	true	emp_soldier_15_degrees		true		250.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_BalthasarGelt	0	true	false	2	false	false		0.0000	true	1	false
emp_gold_wizard_2		-1	hero	1	false	emp_gold_wizard_2	1	0	650	wh_main_shp_transport	1	1	1	1350	337	medium		0	false	wh_main_vo_culture_Empire	wizard_metal	0	true	default	wh_main_cam_mnt_emp_imperial_pegasus	true		650.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_BalthasarGelt	0	true	false	2	false	false		0.0000	true	1	false
emp_gold_wizard_3		-1	hero	1	false	emp_gold_wizard_3	1	0	500	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh_main_vo_culture_Empire	wizard_metal	0	true	emp_soldier_15_degrees	wh_main_cam_mnt_emp_barded_warhorse	true		500.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_BalthasarGelt	0	true	false	2	false	false		0.0000	true	1	false
emp_helborg		-1	lord	1	false	emp_helborg	1	0	800	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	lord_infantry_sword	0	true	emp_general_foot		true		800.0000	0.0000	false	vo_culture_None	false	sh_vo_actor_Kurt_Helborg	0	true	false	0	false	false		0.0000	true	1	false
emp_helborg_mounted		-1	lord	1	false	emp_helborg_mounted	1	0	1050	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh_main_vo_culture_Empire	lord_cavalry	0	true	emp_general_foot	emp_helborg_warhorse	true		1000.0000	0.0000	false	vo_culture_None	false	sh_vo_actor_Kurt_Helborg	0	true	false	0	false	false		0.0000	true	1	false
emp_huntsmaster_0		-1	hero	1	false	emp_huntsmaster_0	1	0	350	wh_main_shp_transport	1	1	1	1000	250	medium		0	true	wh_main_vo_culture_Empire	emp_huntsmaster	0	true	emp_soldier_15_degrees		true		250.0000	500.0000	false	vo_culture_None	true	wh2_dlc13_vo_actor_Empire_Huntsmarshal	0	true	false	2	false	false		0.0000	true	1	false
emp_inf_carroburg_greatswords_ror		1	melee_infantry	1	false	emp_inf_carroburg_greatswords_ror	240	1	1100	wh_main_shp_transport	1	1	120	1100	225	medium		0	true	wh_main_vo_culture_Empire	infantry_sword_great	3	false	emp_soldier_30_degrees		false		1100.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false		0.0000	true	1	true
emp_inf_company_of_honour		1	melee_infantry	1	false	emp_inf_company_of_honour	240	1	700	wh_main_shp_transport	1	1	120	700	175	medium		0	true	wh_main_vo_culture_Empire	infantry_spear_halberd	2	false	emp_soldier_15_degrees		false		700.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	1	false	false		0.0000	true	1	false
emp_inf_dwarf_warrior_0		2	melee_infantry	1	false	emp_inf_dwarf_warrior_0	200	0	450	wh_main_shp_transport	1	1	100	450	113	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_axe	1	false	dwf_warrior_30_degrees		false		450.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
emp_inf_dwarf_warrior_1		2	melee_infantry	1	false	emp_inf_dwarf_warrior_1	200	0	500	wh_main_shp_transport	1	1	100	500	125	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_axe_great	2	false	dwf_warrior_30_degrees		false		500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
emp_inf_hammerers		1	melee_infantry	2	false	wh_main_dwf_inf_hammerers	200	0	1200	wh_main_shp_transport	1	1	100	1200	300	heavy		0	true	wh_main_vo_culture_Dwarf	infantry_hammer_great	3	false	dwf_lord_units		false		1200.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Dwarf_Infantry	0	true	false	6	false	false		0.0000	true	1	false
emp_inf_knight_north_star		-1	melee_infantry	2	false	emp_inf_knight_north_star	200	0	1100	wh_main_shp_transport	1	1	100	1100	250	medium		0	false	wh_main_vo_culture_Empire	reiksguard_inf_axe	3	false	emp_soldier_15_degrees		false		1300.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false		0.0000	true	1	false
emp_inf_reiksguard		-1	melee_infantry	2	false	emp_inf_reiksguard	200	0	1100	wh_main_shp_transport	1	1	100	1100	250	medium		0	false	wh_main_vo_culture_Empire	reiksguard_inf_sword	3	false	emp_soldier_15_degrees		false		1300.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	0	false	false		0.0000	true	1	false
emp_inf_reiksguard_great		-1	melee_infantry	2	false	emp_inf_reiksguard_great	200	0	1100	wh_main_shp_transport	1	1	100	1000	225	medium		0	false	wh_main_vo_culture_Empire	reiksguard_inf_gsword	3	false	emp_soldier_30_degrees		false		1400.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	0	false	false		0.0000	true	1	false
emp_inf_reiksguard_halberdiers		-1	melee_infantry	2	false	emp_inf_reiksguard_halberdiers	200	0	1100	wh_main_shp_transport	1	1	100	1000	225	medium		0	false	wh_main_vo_culture_Empire	reiksguard_inf_halberd	3	false	emp_soldier_15_degrees		false		1550.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	0	false	false		0.0000	true	1	false
emp_inf_stevedore		-1	melee_infantry	1	false	emp_inf_stevedore	200	0	500	wh_main_shp_transport	1	1	100	500	125	medium		0	true	wh_main_vo_culture_Empire	infantry_axe_great	1	false	ksl_armoured_kossars_1		false		500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false		0.0000	true	1	false
emp_mon_hunting_hounds		-1	war_beast	1	false	emp_mon_hunting_hounds	160	0	500	wh_main_shp_transport	1	1	80	500	120	heavy		0	false	wh_main_vo_culture_Dire_Wolves_WarHound	war_beast	1	false	vamp_dire_wolf		false		400.0000	0.0000	false	wh_main_vo_culture_Dire_Wolves_WarHound	false	wh_main_vo_actor_default	0	false	false	6	false	false		0.0000	true	1	false
emp_nuns		-1	melee_infantry	1	false	emp_nuns	240	0	600	wh_main_shp_transport	1	1	120	600	150	medium		0	false	wh_dlc05_vo_culture_Wood_Elves	wh_dlc04_emp_flagelllents	2	false	emp_soldier_15_degrees		false		600.0000	0.0000	false	vo_culture_None	false	wh_dlc05_vo_actor_Wood_Elves_Female_Units	0	true	false	6	false	false		0.0000	true	1	false
emp_nuns_ror		1	melee_infantry	1	false	emp_nuns_ror	200	1	900	wh_main_shp_transport	1	1	100	900	215	medium		0	false	wh_dlc05_vo_culture_Wood_Elves	wh2_main_infantry_dual_swords	2	false	emp_soldier_15_degrees		false		1200.0000	0.0000	false	vo_culture_None	false	wh_dlc05_vo_actor_Wood_Elves_Female_Units	0	true	false	1	false	false		0.0000	true	1	true
emp_schwartzhelm		-1	hero	1	false	emp_schwartzhelm	1	0	550	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	emp_captain	0	true	emp_general_foot		true		350.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Captain	0	true	false	0	false	false		0.0000	true	1	false
emp_schwartzhelm_mounted		-1	hero	1	false	emp_schwartzhelm_mounted	1	0	750	wh_main_shp_transport	1	1	1	1100	275	medium		0	false	wh_main_vo_culture_Empire	emp_captain_cavalry	0	true	emp_general_foot	emp_schwartzhelm_warhorse	true		550.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Captain	0	true	false	0	false	false		0.0000	true	1	false
emp_sister_bertha_0		-1	hero	1	false	emp_sister_bertha_0	1	0	300	wh_main_shp_transport	1	1	1	1000	300	medium		0	false	wh_main_vo_culture_Bretonnian	emp_warrior_priest	0	true	emp_soldier_15_degrees		true		1000.0000	0.0000	false	wh_main_vo_culture_Bretonnian	true	wh2_dlc14_vo_actor_Bretonnia_Repanse_De_Lyonese	0	true	false	1	false	false		0.0000	true	1	false
emp_sister_bertha_1		-1	hero	1	false	emp_sister_bertha_1	1	0	500	wh_main_shp_transport	1	1	1	1200	350	medium		0	false	wh_main_vo_culture_Bretonnian	emp_warrior_priest_cavalry	0	true	emp_soldier_15_degrees	emp_sister_sigmar_bertha_warhorse	true		1200.0000	0.0000	false	wh_main_vo_culture_Bretonnian	true	wh2_dlc14_vo_actor_Bretonnia_Repanse_De_Lyonese	0	true	false	1	false	false		0.0000	true	1	false
emp_sisters_sigmar		1	melee_infantry	2	false	emp_sisters_sigmar	200	0	1100	wh_main_shp_transport	1	1	100	1100	225	medium		0	false	wh_dlc05_vo_culture_Wood_Elves	infantry_hammer	3	false	emp_soldier_15_degrees		false		1300.0000	0.0000	false	vo_culture_None	false	wh_dlc05_vo_actor_Wood_Elves_Female_Units	0	true	false	0	false	false		0.0000	true	1	false
emp_sisters_sigmar_ror		1	melee_infantry	1	false	emp_sisters_sigmar_ror	200	1	1100	wh_main_shp_transport	1	1	100	1100	250	medium		0	false	wh_dlc05_vo_culture_Wood_Elves	infantry_hammer	3	false	emp_soldier_15_degrees		false		1300.0000	0.0000	false	vo_culture_None	false	wh_dlc05_vo_actor_Wood_Elves_Female_Units	0	true	false	1	false	false		0.0000	true	1	true
emp_wizard_lord_beasts		-1	lord	1	false	emp_wizard_lord_beasts	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	wizard_beasts	0	true	emp_general_foot		true		250.0000	0.0000	false	vo_culture_None	true	vo_actor_Empire_dlc03_AmberWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_beasts_barded_warhorse		-1	lord	1	false	emp_wizard_lord_beasts_barded_warhorse	1	0	500	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh_main_vo_culture_Empire	wizard_beasts_cavalry	0	true	emp_general_foot	wh_main_cam_mnt_emp_barded_warhorse	true		500.0000	0.0000	false	vo_culture_None	true	vo_actor_Empire_dlc03_AmberWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_beasts_griffon		-1	lord	1	false	emp_wizard_lord_beasts_griffon	1	0	1300	wh_main_shp_transport	1	1	1	1600	375	medium		0	false	wh_main_vo_culture_Empire	wizard_beasts_flying_monster	0	true	emp_general_foot	wh_dlc03_cam_mnt_emp_amber_wizard_griffon	true		1300.0000	0.0000	true	vo_culture_None	true	vo_actor_Empire_dlc03_AmberWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_death		-1	lord	1	false	emp_wizard_lord_death	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	wizard_death	0	true	emp_soldier_15_degrees		true		250.0000	0.0000	false	vo_culture_None	true	wh2_pro07_vo_actor_Empire_Amethyst_Wizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_death_barded_warhorse		-1	lord	1	false	emp_wizard_lord_death_barded_warhorse	1	0	500	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh_main_vo_culture_Empire	wizard_death_cavalry	0	true	emp_soldier_15_degrees	wh_main_cam_mnt_emp_barded_warhorse	true		500.0000	0.0000	false	vo_culture_None	true	wh2_pro07_vo_actor_Empire_Amethyst_Wizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_death_pegasus		-1	lord	1	false	emp_wizard_lord_death_pegasus	1	0	650	wh_main_shp_transport	1	1	1	1350	337	medium		0	false	wh_main_vo_culture_Empire	wizard_death_pegasus	0	true	default	wh_main_cam_mnt_emp_imperial_pegasus	true		650.0000	0.0000	false	vo_culture_None	true	wh2_pro07_vo_actor_Empire_Amethyst_Wizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_fire		-1	lord	1	false	emp_wizard_lord_fire	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	wizard_fire	0	true	emp_soldier_15_degrees		true		250.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_fire_barded_warhorse		-1	lord	1	false	emp_wizard_lord_fire_barded_warhorse	1	0	500	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh_main_vo_culture_Empire	wizard_fire_cavalry	0	true	emp_soldier_15_degrees	wh_main_cam_mnt_emp_barded_warhorse	true		500.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_fire_pegasus		-1	lord	1	false	emp_wizard_lord_fire_pegasus	1	0	650	wh_main_shp_transport	1	1	1	1350	337	medium		0	false	wh_main_vo_culture_Empire	wizard_fire_pegasus	0	true	default	wh_main_cam_mnt_emp_imperial_pegasus	true		650.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_BrightWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_heavens		-1	lord	1	false	emp_wizard_lord_heavens	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	wizard_heavens	0	true	emp_soldier_15_degrees		true		250.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_heavens_barded_warhorse		-1	lord	1	false	emp_wizard_lord_heavens_barded_warhorse	1	0	500	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh_main_vo_culture_Empire	wizard_heavens_cavalry	0	true	emp_soldier_15_degrees	wh_main_cam_mnt_emp_barded_warhorse	true		500.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_heavens_pegasus		-1	lord	1	false	emp_wizard_lord_heavens_pegasus	1	0	650	wh_main_shp_transport	1	1	1	1500	325	medium		0	false	wh_main_vo_culture_Empire	wizard_heavens_cavalry_flying	0	true	default	wh_main_cam_mnt_emp_imperial_pegasus	true		650.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_CelestialWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_life		-1	lord	1	false	emp_wizard_lord_life	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	wizard_life	0	true	default		true		250.0000	0.0000	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_life_barded_warhorse		-1	lord	1	false	emp_wizard_lord_life_barded_warhorse	1	0	500	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh_main_vo_culture_Empire	wizard_life_cavalry	0	true	default	wh_main_cam_mnt_emp_barded_warhorse	true		500.0000	0.0000	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_life_pegasus		-1	lord	1	false	emp_wizard_lord_life_pegasus	1	0	650	wh_main_shp_transport	1	1	1	1500	325	medium		0	false	wh_main_vo_culture_Empire	wizard_life_flying_monster	0	true	default	wh_main_cam_mnt_emp_imperial_pegasus	true		650.0000	0.0000	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_JadeWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_light		-1	lord	1	false	emp_wizard_lord_light	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	wizard_light	0	true	emp_soldier_15_degrees		true		250.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_LightWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_light_barded_warhorse		-1	lord	1	false	emp_wizard_lord_light_barded_warhorse	1	0	500	wh_main_shp_transport	1	1	1	1300	325	medium		0	false	wh_main_vo_culture_Empire	wizard_light_cavalry	0	true	emp_soldier_15_degrees	wh_main_cam_mnt_emp_barded_warhorse	true		500.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_LightWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_light_pegasus		-1	lord	1	false	emp_wizard_lord_light_pegasus	1	0	650	wh_main_shp_transport	1	1	1	1500	325	medium		0	false	wh_main_vo_culture_Empire	wizard_light_cavalry_flying	0	true	default	wh_main_cam_mnt_emp_imperial_pegasus	true		650.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_LightWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_metal		-1	lord	1	false	emp_wizard_lord_metal	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	wizard_metal	0	true	emp_soldier_15_degrees		true		250.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_BalthasarGelt	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_metal_barded_warhorse		-1	hero	1	false	emp_wizard_lord_metal_barded_warhorse	1	0	500	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh_main_vo_culture_Empire	wizard_metal	0	true	emp_soldier_15_degrees	wh_main_cam_mnt_emp_barded_warhorse	true		500.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_BalthasarGelt	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_metal_pegasus		-1	lord	1	false	emp_wizard_lord_metal_pegasus	1	0	650	wh_main_shp_transport	1	1	1	1350	337	medium		0	false	wh_main_vo_culture_Empire	wizard_metal	0	true	default	wh_main_cam_mnt_emp_imperial_pegasus	true		650.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_BalthasarGelt	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_shadows		-1	lord	1	false	emp_wizard_lord_shadows	1	0	250	wh_main_shp_transport	1	1	1	1000	250	medium		0	false	wh_main_vo_culture_Empire	wizard_shadows	0	true	emp_soldier_15_degrees		true		250.0000	0.0000	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_GreyWizard	0	true	false	2	false	false		0.0000	true	1	false
emp_wizard_lord_shadows_barded_warhorse		-1	lord	1	false	emp_wizard_lord_shadows_barded_warhorse	1	0	500	wh_main_shp_transport	1	1	1	1200	300	medium		0	false	wh_main_vo_culture_Empire	wizard_shadows_cavalry	0	true	default	wh_main_cam_mnt_emp_barded_warhorse	true		500.0000	0.0000	false	vo_culture_None	true	wh_dlc05_vo_actor_Empire_GreyWizard	0	true	false	2	false	false		0.0000	true	1	false
