key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
cth_east_mingqing_jade_qijun_1	10	wh2_main_chainmail_60	2100	inf_melee	10	inf_mel	cth_east_mingqing_jade_qijun_1	cth_mingqing_jade_sanyan	cth_east_mingqing_inf_medium	32	28	64	61		0	cth_east_mingqing_jade_sanyan_mace	cth_east_mingqing_jade_sanyan_gun	12	none	wh3_main_unit_short_text_cth_east_mingqing_jade_qijun_1	wh3_main_cth_infantry_2handed	trained			true	40.0000	1500.0000	cth_east_mingqing_jade_qijun_1	60	80	0	vo_sel_cth_jade_warriors	vo_sel_melee	vo_sel_culture	1.0000	small	0	2	0	0	0	0	0	0	melee	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_east_mingqing_jade_qijun_2	10	wh2_main_chainmail_60	2100	inf_melee	6	inf_mel	cth_east_mingqing_jade_qijun_2	cth_east_mingqing_jade_tuhuo_halberd	cth_east_mingqing_inf_medium	28	32	64	61		0	cth_east_mingqing_jade_sanyan_halberd	cth_east_mingqing_jade_tuhuo	12	none	wh3_main_unit_short_text_cth_east_mingqing_jade_qijun_2	wh3_main_cth_infantry_2handed	trained			true	40.0000	1500.0000	cth_east_mingqing_jade_qijun_2	60	80	0	vo_sel_cth_jade_warriors	vo_sel_melee	vo_sel_culture	1.0000	small	0	3	0	0	0	0	0	0	melee_anti_large	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_east_mingqing_jade_qijun_3	10	wh2_main_chainmail_60	2100	inf_ranged	4	inf_mis	cth_east_mingqing_jade_qijun_3	cth_east_mingqing_jade_crossbow_bee	cth_east_mingqing_inf_medium_crossbow	16	20	54	132		0	cth_east_mingqing_gunner_yanlingdao	cth_east_mingqing_jade_crossbow	12	none	wh3_main_unit_short_text_cth_east_mingqing_jade_qijun_3	wh_main_dwf_infantry_loose	trained			true	40.0000	1500.0000	cth_east_mingqing_jade_qijun_3	60	80	0	vo_sel_cth_jade_warrior_crossbows	vo_sel_crossbowmen	vo_sel_culture	1.0000	small	0	264	0	0	0	0	0	0	ranged_no_skirmish	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_east_mingqing_jade_qijun_4	10	wh2_main_chainmail_60	2100	inf_ranged	4	inf_mis	cth_east_mingqing_jade_qijun_4	cth_east_mingqing_jade_hudun_cannon	cth_east_mingqing_inf_medium_crossbow	16	22	54	132		0	cth_east_mingqing_gunner_yanlingdao	cth_east_mingqing_jade_hudun_cannon	12	none	wh3_main_unit_short_text_cth_east_mingqing_jade_qijun_4	wh_main_dwf_infantry_loose	trained			true	40.0000	1500.0000	cth_east_mingqing_jade_qijun_4	60	80	0	vo_sel_cth_jade_warrior_crossbows	vo_sel_crossbowmen	vo_sel_culture	1.0000	small	0	22	0	0	0	0	0	0	ranged_no_skirmish	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_east_mingqing_longwei_pro_jingying_2	10	wh2_main_chainmail_90	2100	inf_ranged	6	inf_mis	cth_east_mingqing_longwei_pro_jingying_2	cth_east_mingqing_longwei_pro_huolong_rocket	cth_east_mingqing_inf_medium_crossbow	34	36	76	160		0	cth_east_mingqing_longwei_pro_halberd	cth_east_mingqing_longwei_pro_huolong	12	none	wh3_main_unit_short_text_cth_east_mingqing_longwei_pro_jingying_2	wh_main_dwf_infantry_loose	trained			true	40.0000	1500.0000	cth_east_mingqing_longwei_pro_jingying_2	60	80	0	vo_sel_cth_dragon_guard	vo_sel_missile	vo_sel_culture	1.0000	small	0	24	0	0	0	0	0	0	ranged	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_east_mingqing_minzu_1	10	wh2_main_chainmail_80	2100	inf_melee	18	inf_mel	cth_east_mingqing_minzu_1	cth_mingqing_minzu_javelin	cth_east_mingqing_inf_minzu	38	48	72	100		0	cth_east_mingqing_minzu_mace	cth_east_mingqing_minzu_pochengzhui	12	wh_missile_block_55_wood	wh3_main_unit_short_text_cth_east_mingqing_minzu_1	wh3_main_kislev_infantry	trained			true	40.0000	1500.0000	cth_east_mingqing_minzu_1	60	80	0	vo_sel_cth_dragon_guard	vo_sel_melee	vo_sel_culture	1.0000	small	0	12	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_east_mingqing_peasant_yijun_1	10	wh2_main_leather_15	2100	inf_melee	3	inf_mel	cth_east_mingqing_peasant_yijun_1	hu1e_long_spear	cth_east_mingqing_inf_light	20	30	56	48		0	cth_east_mingqing_peasant_langxian		16	wh_missile_block_30_wood	wh3_main_unit_short_text_cth_east_mingqing_peasant_yijun_1	wh3_main_cth_infantry_long_spears	trained			true	40.0000	1500.0000	cth_east_mingqing_peasant_yijun_1	60	80	0	vo_sel_cth_peasant_spearmen	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry_expendable				1.0000	1.0000	false	false
cth_east_mingqing_peasant_yijun_2	10	wh2_main_leather_15	2100	inf_ranged	3	inf_mis	cth_east_mingqing_peasant_yijun_2	cth_east_mingqing_peasant_bow	cth_east_mingqing_inf_light	16	16	45	48		0	cth_east_mingqing_peasant_sword	cth_east_mingqing_peasant_bow	10	wh_missile_block_30_wood	wh3_main_unit_short_text_cth_east_mingqing_peasant_yijun_2	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	cth_east_mingqing_peasant_yijun_2	60	80	0	vo_sel_cth_peasant_archers	vo_sel_missile	vo_sel_culture	1.0000	small	0	22	0	0	0	0	0	0	ranged	true	true	false	false	medium	medium	domination_infantry_expendable				1.0000	1.0000	false	false
cth_inf_beiweijun	10	wh2_main_chainmail_110	2100	inf_melee	26	inf_mel	cth_inf_beiweijun	hu1e_beiweijun	cth_inf_yihuangbeiwei	48	40	80	97		0	cth_two_handed_axe		12	none	wh3_main_unit_short_text_cth_inf_beiweijun	wh3_main_cth_infantry	well_trained			true	40.0000	1500.0000	cth_inf_beiweijun	60	80	0	vo_sel_cth_dragon_guard	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_inf_great_bastion_sentinels	10	wh2_main_chainmail_100	2100	inf_melee	8	inf_mel	cth_inf_great_bastion_sentinels	hu1e_changcongsuwei	cth_inf_changcongsuwei	36	54	78	97		0	cth_one_handed_axe	cth_bomb_zhentianlie	12	wh_missile_block_55_wood	wh3_main_unit_short_text_cth_inf_great_bastion_sentinels	wh3_main_cth_infantry	well_trained			true	40.0000	1500.0000	cth_inf_great_bastion_sentinels	60	80	0	vo_sel_cth_dragon_guard	vo_sel_melee	vo_sel_culture	1.0000	small	0	1	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_north_bian_rider	10	wh2_main_chainmail_100	2100	war_beast	50	cav_mel	cth_north_bian_rider	cth_north_bian_rider	wh_main_war_beast_rider_standard_blood	54	38	85	2480	cth_north_bian	8	cth_north_bian_rider_halberd		4	none	wh3_main_unit_short_text_cth_north_bian_rider	wh2_dlc15_super_monstrous_cavalry_flying	well_trained			true	40.0000	1500.0000	cth_north_bian_rider	60	80	0	vo_sel_cth_dragon_guard	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock_highvalue	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
cth_north_suitang_cav_jade	10	wh2_main_chainmail_95	2100	war_beast	65	cav_shk	cth_north_suitang_cav_jade	cth_north_suitang_jade_cav_lance	wh_main_cavalry_rider_standard_blood	32	32	68	194	cth_north_suitang_jade_horse	64	cth_north_suitang_cav_jade_lance		8	none	wh3_main_unit_short_text_cth_north_suitang_cav_jade	wh_main_cavalry_pegasus_knights	trained			true	40.0000	1500.0000	cth_north_suitang_cav_jade	60	80	0	vo_sel_cth_jade_riders	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_flanker_shock	false	false	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
cth_north_suitang_cav_longma	10	wh2_main_chainmail_110	2100	war_beast	40	cav_mel	cth_north_suitang_cav_longma	cth_suitang_leiqilin_rider	wh_main_cavalry_rider_standard_blood	44	42	80	245	cth_north_suitang_leiqilin	64	cth_north_suitang_cav_longma_mace		4	none	wh3_main_unit_short_text_cth_north_suitang_cav_longma	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	cth_north_suitang_cav_longma	60	80	0	vo_sel_cavalry	vo_sel_cth_dragon_guard	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav				1.0000	1.0000	false	false
cth_north_suitang_cav_peasant	10	wh2_main_chainmail_40	2100	war_beast	40	cav_shk	cth_north_suitang_cav_peasant	hu1e_hr1_warhorse_spear	wh_main_cavalry_rider_standard_blood	30	28	62	86	cth_north_suitang_base_horse	120	cth_north_suitang_cav_peasant_spear		8	none	wh3_main_unit_short_text_cth_north_suitang_cav_peasant	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	cth_north_suitang_cav_peasant	60	80	0	vo_sel_cavalry	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav				1.0000	1.0000	false	false
cth_north_suitang_jade_shuwei_1	10	wh2_main_chainmail_85	2100	inf_melee	10	inf_mel	cth_north_suitang_jade_shuwei_1	cth_north_suitang_peasant_crossbow	cth_north_suitang_inf_medium	36	28	68	70		0	cth_north_suitang_jade_shuwei_mace	cth_north_suitang_jade_shuwei_crossbow	8	wh_missile_block_35_wood	wh3_main_unit_short_text_cth_north_suitang_jade_shuwei_1	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	cth_north_suitang_jade_shuwei_1	60	80	0	vo_sel_cth_jade_warrior_crossbows	vo_sel_missile	vo_sel_culture	1.0000	small	0	8	0	0	0	0	0	0	hybrid_melee	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_north_suitang_jade_shuwei_2	10	wh2_main_chainmail_85	2100	inf_melee	18	inf_mel	cth_north_suitang_jade_shuwei_2	cth_north_suitang_jade_crossbow	cth_north_suitang_inf_medium	38	34	68	70		0	cth_north_suitang_jade_shuwei_modao	cth_north_suitang_jade_shuwei_crossbow_ap	8	none	wh3_main_unit_short_text_cth_north_suitang_jade_shuwei_2	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	cth_north_suitang_jade_shuwei_2	60	80	0	vo_sel_cth_jade_warriors	vo_sel_melee	vo_sel_culture	1.0000	small	0	8	0	0	0	0	0	0	hybrid_melee	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_north_suitang_jade_shuwei_3	10	wh2_main_chainmail_85	2100	inf_ranged	6	inf_mis	cth_north_suitang_jade_shuwei_3	cth_north_suitang_peasant_bow	cth_north_suitang_inf_medium	32	32	62	70		0	cth_north_suitang_jade_shuwei_spear	cth_north_suitang_jade_shuwei_bow_anti_large	8	none	wh3_main_unit_short_text_cth_north_suitang_jade_shuwei_3	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	cth_north_suitang_jade_shuwei_3	60	80	0	vo_sel_cth_jade_warriors	vo_sel_melee	vo_sel_culture	1.0000	small	0	24	0	0	0	0	0	0	ranged	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_north_suitang_jade_shuwei_4	10	wh2_main_chainmail_85	2100	inf_ranged	8	inf_mis	cth_north_suitang_jade_shuwei_4	cth_north_suitang_jade_shield_bow	cth_north_suitang_inf_medium	30	40	62	70		0	cth_north_suitang_jade_shuwei_halberd	cth_north_suitang_jade_shuwei_bow	8	wh_missile_block_35_wood	wh3_main_unit_short_text_cth_north_suitang_jade_shuwei_4	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	cth_north_suitang_jade_shuwei_4	60	80	0	vo_sel_cth_jade_warriors	vo_sel_melee	vo_sel_culture	1.0000	small	0	24	0	0	0	0	0	0	ranged	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_north_suitang_longwei_weijun_2	10	wh2_main_chainmail_100	2100	inf_ranged	12	inf_mis	cth_north_suitang_longwei_weijun_2	cth_north_suitang_longwei_bow	cth_inf_changcongsuwei	38	36	78	88		0	cth_north_suitang_longwei_weijun_halberd	cth_north_suitang_longwei_bow	12	none	wh3_main_unit_short_text_cth_north_suitang_longwei_weijun_2	wh3_main_cth_infantry_celestial_guard_2handed	trained			true	40.0000	1500.0000	cth_north_suitang_longwei_weijun_2	60	80	0	vo_sel_cth_dragon_guard	vo_sel_missile	vo_sel_culture	1.0000	small	0	24	0	0	0	0	0	0	hybrid_melee	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_north_suitang_peasant_shuzu_1	10	wh2_main_chainmail_35	2100	inf_ranged	4	inf_mis	cth_north_suitang_peasant_shuzu_1	cth_north_suitang_peasant_bow	cth_north_suitang_inf_light	22	20	58	58		0	cth_north_suitang_peasant_shuzu_spear	cth_north_suitang_peasant_shuzu_bow	10	none	wh3_main_unit_short_text_cth_north_suitang_peasant_shuzu_1	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	cth_north_suitang_peasant_shuzu_1	60	80	0	vo_sel_cth_peasant_archers	vo_sel_missile	vo_sel_culture	1.0000	small	0	24	0	0	0	0	0	0	ranged	true	true	false	false	medium	medium	domination_infantry_expendable				1.0000	1.0000	false	false
cth_north_suitang_peasant_shuzu_2	10	wh2_main_chainmail_35	2100	inf_melee	14	inf_mel	cth_north_suitang_peasant_shuzu_2	cth_north_suitang_peasant_crossbow	cth_north_suitang_inf_light	30	30	62	58		0	cth_north_suitang_peasant_shuzu_sword	cth_north_suitang_peasant_shuzu_crossbow	16	wh_missile_block_35_wood	wh3_main_unit_short_text_cth_north_suitang_peasant_shuzu_2	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	cth_north_suitang_peasant_shuzu_2	60	80	0	vo_sel_cth_peasant_archers	vo_sel_melee	vo_sel_culture	1.0000	small	0	8	0	0	0	0	0	0	hybrid_melee	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_south_ox_rider	10	wh2_main_body_40	2100	war_beast	30	cav_mel	cth_south_ox_rider	cth_south_ox_rider	wh_main_war_beast_rider_standard_blood	24	28	58	100	cth_south_ox	120	cth_south_ox_rider_club		4	none	wh3_main_unit_short_text_cth_south_ox_rider	wh_main_monstrous_cavalry	well_trained			true	40.0000	1500.0000	cth_south_ox_rider	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav			melee	1.0000	1.0000	false	false
cth_south_songyuan_beast_huban_dog	10	wh2_main_body_30	2100	inf_melee	32	inf_mel	cth_south_songyuan_beast_huban_dog	wf1_giant_wolf	wh_main_monster_wolf_hound_blood	24	28	48	110		0	cth_south_songyuan_beast_huban_fangs		6	none	wh3_main_unit_short_text_cth_south_songyuan_beast_huban_dog	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	cth_south_songyuan_beast_huban_dog	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	5	0	melee_flanker	false	false	false	false	high	high	domination_cav				1.0000	1.0000	false	false
cth_south_songyuan_beast_huban_dog_sum	10	wh2_main_body_30	2100	inf_melee	32	inf_mel	cth_south_songyuan_beast_huban_dog	wf1_giant_wolf	wh_main_monster_wolf_hound_blood	24	28	48	110		0	cth_south_songyuan_beast_huban_fangs		6	none	wh3_main_unit_short_text_cth_south_songyuan_beast_huban_dog	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	cth_south_songyuan_beast_huban_dog	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	5	0	melee_flanker	false	false	false	false	high	high	domination_cav				1.0000	1.0000	false	false
cth_south_songyuan_cav_jade	10	wh2_main_chainmail_90	2100	war_beast	42	cav_mel	cth_south_songyuan_cav_jade	cth_south_songyuan_jade_cav_sword	wh_main_cavalry_rider_standard_blood	28	30	62	90	cth_south_songyuan_jade_horse	120	cth_south_songyuan_cav_jade_axe		8	none	wh3_main_unit_short_text_cth_south_songyuan_cav_jade	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	cth_south_songyuan_cav_jade	60	80	0	vo_sel_cth_jade_riders	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee	false	false	false	false	low	low	domination_cav				1.0000	1.0000	false	false
cth_south_songyuan_cav_longma	10	wh2_main_chainmail_115	2100	war_beast	65	cav_shk	cth_south_songyuan_cav_longma	cth_songyuan_huoqilin_rider	wh_main_cavalry_rider_standard_blood	40	44	80	245	cth_south_songyuan_huoqilin	64	cth_south_songyuan_longma_axe_2h		4	none	wh3_main_unit_short_text_cth_south_songyuan_cav_longma	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	cth_south_songyuan_cav_longma	60	80	0	vo_sel_cavalry	vo_sel_cth_dragon_guard	vo_sel_culture	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	low	low	domination_cav				1.0000	1.0000	false	false
cth_south_songyuan_jade_xiangbing_1	10	wh2_main_chainmail_70	2100	inf_melee	20	inf_mel	cth_south_songyuan_jade_xiangbing_1	cth_south_songyuan_jade_dual_swords	cth_south_songyuan_inf_medium	34	28	60	60		0	cth_south_songyuan_jade_dual_swords		12	none	wh3_main_unit_short_text_cth_south_songyuan_jade_xiangbing_1	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	cth_south_songyuan_jade_xiangbing_1	60	80	0	vo_sel_cth_jade_warriors	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_south_songyuan_jade_xiangbing_2	10	wh2_main_chainmail_70	2100	inf_melee	24	inf_mel	cth_south_songyuan_jade_xiangbing_2	cth_south_songyuan_jade_greataxe	cth_south_songyuan_inf_medium	38	26	60	60		0	cth_south_songyuan_jade_greataxe		12	none	wh3_main_unit_short_text_cth_south_songyuan_jade_xiangbing_2	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	cth_south_songyuan_jade_xiangbing_2	60	80	0	vo_sel_cth_jade_warriors	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_south_songyuan_jade_xiangbing_3	10	wh2_main_chainmail_70	2100	inf_ranged	16	inf_mis	cth_south_songyuan_jade_xiangbing_3	cth_south_songyuan_jade_bow	cth_south_songyuan_inf_medium	32	26	56	60		0	cth_south_songyuan_jade_swords	cth_south_songyuan_jade_bow	8	none	wh3_main_unit_short_text_cth_south_songyuan_jade_xiangbing_3	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	cth_south_songyuan_jade_xiangbing_3	60	80	0	vo_sel_cth_jade_warriors	vo_sel_missile	vo_sel_culture	1.0000	small	0	22	0	0	0	0	0	0	ranged_harasser	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
cth_south_songyuan_jade_xiangbing_4	10	wh2_main_chainmail_70	2100	inf_ranged	16	inf_mis	cth_south_songyuan_jade_xiangbing_4	cth_south_songyuan_jade_handbow	cth_south_songyuan_inf_medium	32	26	56	60		0	cth_south_songyuan_jade_swords	cth_south_songyuan_jade_handbow	8	none	wh3_main_unit_short_text_cth_south_songyuan_jade_xiangbing_4	wh3_main_cth_infantry	trained			true	40.0000	1500.0000	cth_south_songyuan_jade_xiangbing_4	60	80	0	vo_sel_cth_jade_warrior_crossbows	vo_sel_crossbowmen	vo_sel_culture	1.0000	small	0	22	0	0	0	0	0	0	ranged_harasser	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false	false
