key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
wh3_main_ksl_tzar_guard_sword_pro	0	0	24	23	1.0000	sword	sword		1	1.0000	0.8500	0.0000	false		0	10	1.0000		false
wh3_main_sla_claws_chaos_spawn_ror	0	0	93	67	2.0000	sword	creatures_claws	medium	6	1.3000	1.0000	1.0000	true	wh_main_unit_contact_poison	0	10	3.8000		false
wh3_main_sla_daemonette_exalted_claws_ror	0	0	34	14	1.0000	axe	creatures_claws	small	2	0.5000	0.7500	0.0000	true	wh2_dlc11_unit_contact_charmed	0	0	0.0000		false
wh3_main_sla_exalted_seeker_chariot_ror	0	30	75	225	7.0000	axe	creatures_claws	very_large	12	1.0000	1.2500	0.0000	true	wh_dlc06_unit_contact_sundered_armour	12	4	0.0000		false
wh3_main_sla_heartseekers_claws_ror	20	0	12	34	1.0000	axe	creatures_claws		1	1.0000	1.2500	0.0000	true	wh_main_unit_contact_poison	0	0	0.0000		false
wh3_main_sla_hellstriders_hellscourge_whip_ror	0	15	14	34	2.0000	sword	sword	small	2	0.5000	1.0000	0.0000	false	wh_main_unit_contact_poison	0	0	0.0000		false
wh3_main_sla_marauders_spear_claw_ror	24	0	14	30	1.0000	spear	spear		1	1.0000	0.5500	0.0000	false		0	10	0.0000		false
wh3_main_sla_tongue_fiends_ror	20	0	25	75	4.0000	axe	creatures_claws	medium	5	1.0000	1.2500	0.0000	true	wh2_dlc17_unit_contact_slow_death	4	10	0.0000		false
wh3_main_tze_blue_horror_pro	0	0	22	10	1.0000	sword	sword		1	1.0000	1.0000	1.0000	true	wh3_main_unit_contact_warpflame	0	10	2.0000		false
wh3_main_tze_flamers_flame_pro	0	0	115	250	7.0000	sword	drakegun	medium	6	1.0000	1.0000	1.0000	true	wh_main_unit_contact_morale	0	10	0.0000		false
wh3_main_tze_flamers_flame_pros	0	0	28	42	3.0000	sword	drakegun	medium	4	1.0000	1.0000	10.0000	true	wh3_main_unit_contact_warpflame	0	10	0.0000		false
wh3_main_tze_pink_horror_pro	0	0	40	20	2.0000	axe	axe	small	3	1.0000	1.2500	1.0000	true	wh_main_unit_contact_morale	0	10	0.0000		false
wh3_main_tze_sword_chaos_knight_pro	20	0	21	25	1.0000	lance	spear		1	1.0000	0.7500	0.0000	true	wh_dlc06_unit_contact_discouraged	0	10	0.0000		false
wh_main_chs_axe_pro	0	0	24	24	1.0000	axe	axe		1	1.0000	1.2500	1.0000	false		0	10	3.8000		false
wh_main_chs_warhound_pro	0	10	16	34	1.0000	axe	creatures_claws	medium	3	1.0000	1.2500	0.0000	false	wh_dlc08_unit_contact_frostbite	0	3	0.0000		false
wh_main_dwf_axe_ironbreakers_pro	0	0	22	10	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false		0	10	0.0000		false
whh2_dlc09_tmb_heirotitan_	0	0	137	413	6.0000	axe	club_huge	very_large	12	1.5000	1.2500	10.0000	true	wh_dlc06_unit_contact_discouraged	0	10	0.0000		false
