key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	strafe_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_resistance	projectile_penetration_speed_change	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	combat_camera_shake	has_blood	can_dismember	dismember_arms_alive_hp_ratio	dismember_head_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	anim_lod_distance_multiplier	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	size_for_animation_lod	leaves_collision_when_dies	stop_before_turn
emp_deithguard_blasterkeys	man	1.5000	3.3000	3.0000	4.5000	4.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	120.0000	1.8000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_deithguard_shields	man	1.5000	3.3000	3.0000	4.5000	4.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	120.0000	1.8000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_drakebiter	artillery	2.8000	2.8000	2.0000	3.0000	2.0000	1.2000	30.0000	20.0000	20.0000	2.6000	capsule	0.4500	1500.0000	2.0000	50.0000	45.0000	400	true	true	0.0000	0.0000	0.0000	large	rotation	wh_war_machine_wood_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.7500		emp_great_cannon	0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
emp_engelspeers	man	1.5000	3.5000	3.2000	4.5000	4.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	120.0000	1.8000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_fumecorps_bayos	man	1.5000	3.3000	3.5000	5.0000	4.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	110.0000	1.8000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_gallowdogs	man	1.5000	3.6000	3.5000	5.0000	4.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	110.0000	1.8000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_gottzorn	giant	1.5000	1.5000	0.6000	9.0000	7.0000	0.6000	50.0000	40.0000	40.0000	5.0000	capsule	0.4500	7000.0000	3.0000	40.0000	25.0000	10	true	true	2.5000	0.0000	0.0000	large	rotation	wh_war_machine_steamtank	7.0000	artillery_effects	0	0	0.0000	false	1.0000	25	1.0000			0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_hellbores	man	1.5000	3.5000	3.2000	4.5000	4.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	120.0000	1.8000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_knellgun	artillery	2.2500	2.2500	2.0000	3.0000	2.0000	1.2000	30.0000	20.0000	20.0000	2.6000	capsule	0.4500	1500.0000	1.8000	50.0000	45.0000	400	true	true	0.0000	0.0000	0.0000	large	rotation	wh_war_machine_wood_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.7500		skv_jezzails	0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
emp_mortar_muskets	man	1.5000	3.3000	3.2000	4.5000	4.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	120.0000	1.8000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_mountain_gun	artillery	3.0000	3.0000	2.5000	3.0000	2.0000	1.2000	30.0000	20.0000	20.0000	2.6000	capsule	0.4500	1500.0000	1.8000	50.0000	45.0000	400	true	true	0.0000	0.0000	0.0000	large	rotation	wh_war_machine_wood_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.7500		skv_jezzails	0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
emp_pyrehulks_fusilaxe	man	2.2000	2.2000	3.0000	3.0000	2.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	600.0000	2.0000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	large	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_pyrehulks_volley	man	2.2000	2.2000	3.0000	3.0000	2.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	600.0000	2.0000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	large	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_tillerguns	man	1.5000	3.3000	3.2000	4.5000	4.0000	1.0000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	120.0000	1.8000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
emp_vinderbane	artillery	2.5000	2.5000	2.0000	3.0000	2.0000	1.2000	30.0000	20.0000	20.0000	1.8000	capsule	0.4500	2000.0000	1.8000	50.0000	50.0000	425	true	true	0.0000	0.0000	0.0000	large	rotation	wh_war_machine_wood_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.7500		skv_jezzails	0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
emp_vinderbane_armored	artillery	2.5000	2.5000	2.0000	3.0000	2.0000	1.2000	30.0000	20.0000	20.0000	1.8000	capsule	0.4500	2000.0000	2.1000	50.0000	50.0000	450	true	true	0.0000	0.0000	0.0000	large	rotation	wh_war_machine_metal_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.7500		skv_jezzails	0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
