key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	strafe_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_resistance	projectile_penetration_speed_change	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	combat_camera_shake	has_blood	can_dismember	dismember_arms_alive_hp_ratio	dismember_head_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	anim_lod_distance_multiplier	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	size_for_animation_lod	leaves_collision_when_dies	stop_before_turn
brt_alberic_bordeleaux_bodyguard1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	750.0000	2.2000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_bodyguard_mount_hippogryph_legendary	giant	3.0000	7.0000	6.0000	10.0000	10.0000	1.5000	35.0000	30.0000	35.0000	1.9500	capsule	0.6000	2500.0000	3.9000	120.0000	100.0000	8	true	true	0.0000	9.0000	13.0000	large	rotation_x	wh_hippogryph	6.0000	war_beast_effects	80	80	0.0000	false	1.2000	4	0.8000			0.0000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_bodyguard_mount_hippogryph_lord	giant	3.0000	7.0000	6.0000	10.0000	10.0000	1.5000	35.0000	30.0000	35.0000	1.9500	capsule	0.6000	2250.0000	3.9000	120.0000	100.0000	8	true	true	0.0000	9.0000	13.0000	large	rotation_x	wh_hippogryph	6.0000	war_beast_effects	75	50	0.0000	false	1.2000	4	0.8000			0.0000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_bodyguard_mount_warhorse_fast_lord	horse	2.0000	9.2000	7.0000	8.0000	11.0000	3.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	750.0000	2.0000	360.0000	125.0000	8	true	true	1.0000	0.0000	0.0000	large	rotation_x	wh_horse_normal	0.0000	cavalry_effects	40	20	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_bodyguard_mount_warhorse_legendary	horse	2.0000	8.4000	6.0000	7.0000	10.8000	3.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	1500.0000	2.0000	360.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	large	rotation_x	wh_horse_normal	0.0000	cavalry_effects	60	30	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_bodyguard_mount_warhorse_lord	horse	2.0000	8.4000	6.0000	7.0000	10.8000	3.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	1500.0000	2.0000	360.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	large	rotation_x	wh_horse_normal	0.0000	cavalry_effects	60	30	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_bodyguard_rider	man	1.5000	3.3000	2.0000	4.0000	4.5000	1.0000	35.0000	30.0000	25.0000	0.6000	circle	1.0000	100.0000	1.8000	360.0000	90.0000	0	true	true	0.0000	0.0000	0.0000	medium	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	2	0.9000			0.5000	1.6000	2	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_damsel_bodyguard1	man	1.5000	2.8000	2.0000	4.0000	3.5000	1.0000	30.0000	25.0000	25.0000	0.6800	circle	1.0000	200.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	60	30	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_damsel_bodyguard_mount_fly	giant	2.0000	8.2000	6.0000	10.0000	10.8000	1.0000	35.0000	35.0000	35.0000	1.4000	ellipse	0.4000	1500.0000	2.0000	120.0000	125.0000	0	true	true	1.0000	10.5000	13.0000	medium	rotation_x	wh_horse_pegasus	0.0000	ethereal_effects	60	30	0.0000	false	1.1000	3	0.8500			0.0000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	70	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_damsel_bodyguard_mount_mel	horse	2.0000	8.4000	6.0000	7.0000	10.8000	3.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	1250.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	50	25	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_damsel_bodyguard_mount_shk	horse	2.0000	8.4000	6.5000	8.0000	13.0000	3.0000	40.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1500.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	60	30	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_fay_enchantress_bodyguard1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	750.0000	2.2000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_henri_le_massif_bodyguard1	man	1.5000	3.6000	4.0000	5.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.6800	circle	1.0000	180.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	60	30	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_henri_le_massif_bodyguard_mount_fly	giant	2.0000	8.2000	6.0000	10.0000	10.8000	1.0000	35.0000	35.0000	35.0000	1.4000	ellipse	0.4000	1250.0000	2.0000	60.0000	125.0000	0	true	true	1.0000	10.5000	13.0000	medium	rotation_x	wh_horse_pegasus	0.0000	ethereal_effects	50	25	0.0000	false	1.1000	3	0.8500			0.0000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_henri_le_massif_bodyguard_mount_mel	horse	2.0000	8.4000	6.0000	7.0000	10.8000	3.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	1250.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	50	25	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_henri_le_massif_bodyguard_mount_shk	horse	2.0000	8.4000	6.5000	8.0000	13.0000	3.0000	40.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1500.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	60	30	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_king_louen_leoncoeur_bodyguard1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	750.0000	2.2000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	80	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_lord_bodyguard1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_paladin_bodyguard1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.6800	circle	1.0000	180.0000	1.8000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	0.0000	infantry_light_effects	60	30	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_paladin_bodyguard_mount_fly	giant	2.0000	8.2000	6.0000	10.0000	10.8000	1.0000	35.0000	35.0000	35.0000	1.4000	ellipse	0.4000	1250.0000	2.0000	60.0000	125.0000	0	true	true	1.0000	10.5000	13.0000	medium	rotation_x	wh_horse_pegasus	0.0000	ethereal_effects	50	25	0.0000	false	1.1000	3	0.8500			0.0000	1.4500	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_paladin_bodyguard_mount_mel	horse	2.0000	8.4000	6.0000	7.0000	10.8000	3.0000	35.0000	30.0000	25.0000	1.4000	ellipse	0.5000	1250.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	50	25	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_paladin_bodyguard_mount_shk	horse	2.0000	8.4000	6.5000	8.0000	13.0000	3.0000	40.0000	35.0000	35.0000	1.4000	ellipse	0.5000	1500.0000	2.0000	360.0000	120.0000	0	true	true	1.0000	0.0000	0.0000	medium	rotation_x	wh_horse_normal	0.0000	cavalry_effects	60	30	0.0000	false	1.0000	2	0.8500			0.5000	1.6000	0	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_prophetess_bodyguard1	man	1.5000	3.4000	2.0000	4.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
brt_repanse_de_lyonesse_bodyguard1	man	1.5000	3.6000	4.0000	5.0000	4.1000	1.0000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	1	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_daemon_tongue_main	artillery	1.6000	6.0000	0.8000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	3.8000	capsule	0.4200	5000.0000	3.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	very_large	rotation	wh3_dlc23_chd_iron_daemon_ror	6.0000	artillery_effects	0	0	-0.5000	false	1.0000	5	0.8000			0.5000	1.4500	2	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_iron_daemon_main	artillery	1.6000	6.0000	0.8000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	3.8000	capsule	0.4200	5000.0000	3.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	very_large	rotation	wh3_dlc23_chd_iron_daemon	6.0000	artillery_effects	0	0	-0.5000	false	1.0000	5	0.8000			0.5000	1.4500	1	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_skullcracker	artillery	1.6000	6.0000	0.8000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	4.5000	capsule	0.5000	5000.0000	4.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	large	rotation	wh3_dlc23_chd_skullcracker	6.0000	artillery_effects	0	0	0.0000	false	1.0000	20	0.2500			0.5000	1.4500	1	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	30	wheeled_train_entity	false	0.2500	1.0000	0.2000	0.2200		false	false
chd_bodyguard_war_machine	chariot	1.6000	6.0000	1.2000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	2.5000	capsule	1.0000	5000.0000	3.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	very_large	rotation	wh2_chariot_articulation	6.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.8000			0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_war_machine_1carriage	chariot	1.6000	5.5000	1.0000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	2.5000	capsule	1.0000	5000.0000	3.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	very_large	rotation	wh2_chariot_articulation	6.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.8000			0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_war_machine_2carriage	chariot	1.6000	5.5000	0.7000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	2.5000	capsule	1.0000	10000.0000	3.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	very_large	rotation	wh2_chariot_articulation	6.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.8000			0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_war_machine_3carriage	chariot	1.6000	5.5000	0.7000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	2.5000	capsule	1.0000	10000.0000	3.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	very_large	rotation	wh2_chariot_articulation	6.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.8000			0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_war_machine_mount1	horse	1.6000	6.0000	1.2000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	1.0000	capsule	1.0000	0.0000	1.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	large	rotation	wh2_chariot_articulation	6.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.8000			0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_war_machine_mount2	horse	1.6000	5.5000	1.0000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	1.0000	capsule	1.0000	0.0000	1.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	large	rotation	wh2_chariot_articulation	6.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.8000			0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_war_machine_mount3	horse	1.6000	5.5000	0.7000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	1.0000	capsule	1.0000	0.0000	1.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	large	rotation	wh2_chariot_articulation	6.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.8000			0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_war_machine_mount4	horse	1.6000	5.5000	0.7000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	1.0000	capsule	1.0000	0.0000	1.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	large	rotation	wh2_chariot_articulation	6.0000	artillery_effects	0	0	0.0000	false	1.0000	5	0.8000			0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	20	wheeled_train_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_war_machine_rider1	man	1.0000	1.5000	2.0000	2.0000	4.0000	0.7000	1.0000	35.0000	30.0000	0.6000	circle	1.0000	0.0000	1.4000	45.0000	360.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	PLACEHOLDER	0.0000	infantry_effects	0	0	0.0000	false	1.0000	8	2.0000	1		0.5000	0.5000	0	false	false		true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_war_machine_rider2	man	1.0000	1.5000	2.0000	2.0000	4.0000	0.7000	1.0000	35.0000	30.0000	0.6000	circle	1.0000	0.0000	1.4000	45.0000	30.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	PLACEHOLDER	0.0000	infantry_effects	0	0	0.0000	false	1.0000	8	2.0000	1		0.5000	0.5000	0	false	false		true	true	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_bodyguard_war_machine_skullcracker	chariot	1.6000	6.0000	1.2000	10.0000	8.4000	0.7000	50.0000	40.0000	40.0000	3.0000	capsule	0.6000	5000.0000	3.0000	45.0000	30.0000	0	true	false	1.5000	0.0000	0.0000	very_large	rotation	wh2_chariot_articulation	6.0000	artillery_effects	0	0	0.0000	false	1.0000	20	0.2500			0.5000	1.4500	0	false		wh_main_unit_combat	false	false	-1.0000	-1.0000	30	wheeled_train_entity	false	0.2500	1.0000	0.2000	0.2200		false	false
chd_bull_centaur_taurruk_bodyguard1	giant	2.5000	7.0000	4.0000	5.0000	11.5000	1.0000	40.0000	35.0000	35.0000	2.0000	capsule	0.5000	1800.0000	3.0000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	large	ignore	wh3_dlc23_chd_bull_centaur	4.0000	monstrous_infantry_effects	50	30	0.0000	false	1.0000	4	0.7500			0.5000	1.4500	1	false		wh_main_unit_combat	true	false	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_castellan_bodyguard1	man	1.5000	2.8000	4.0000	4.5000	3.7000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	400.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_dlc23_chd_infernal_base	0.0000	infantry_light_effects	70	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_castellan_bodyguard2	man	1.5000	2.8000	4.0000	4.5000	3.7000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	350.0000	1.4000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_dlc23_chd_infernal_base	0.0000	infantry_light_effects	50	40	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
chd_overseer_bodyguard1	man	1.5000	3.0000	3.0000	4.0000	3.8000	1.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	350.0000	1.6000	60.0000	120.0000	0	true	true	0.0000	0.0000	0.0000	small	ignore	wh3_dlc23_chd_warrior_base	0.0000	infantry_light_effects	70	50	0.0000	true	1.0000	1	0.9000			0.5000	1.6000	0	false		wh_main_unit_combat	true	true	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
