key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies	stop_before_turn
hkrul_drenok_wolf	horse	1.7000	9.5000	6.0000	7.0000	11.0000	40.0000	35.0000	35.0000	1.4000	capsule	0.5000	1275.0000	1.7000	60.0000	120.0000	8	true	true	0.7500	0.0000	0.0000	medium	1.0000	rotation_x	wh_dire_wolve_warhound	0.0000	ksl_ice_cavalry_effects	0	0	0.0000	false	1.0000	0.9000	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_einar	man	1.7000	3.8000	3.3000	4.0000	4.5000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	675.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_godi	giant	2.0000	5.0000	4.0000	4.0000	8.0000	40.0000	35.0000	35.0000	1.5000	circle	1.0000	2750.0000	4.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	3.0000	monstrous_infantry_effects	70	40	0.0000	false	0.8000	0.7500	5			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_hakka	man	1.7000	3.5000	2.2000	4.0000	5.0000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	1000.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh3_dlc20_dae_kho_chaos_exalted_hero	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	12	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_harald	giant	2.0000	5.0000	2.0000	3.0000	7.0000	40.0000	40.0000	35.0000	1.2000	circle	1.0000	1900.0000	3.2000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_ogr_tyrant_LORD	5.0000	monstrous_infantry_effects	65	65	0.0000	false	1.0500	0.7500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_hildr	man	1.7000	4.0000	4.2000	5.0000	4.1000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	500.0000	2.2000	360.0000	240.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	2.0000	infantry_light_effects	70	20	0.0000	true	1.0000	0.9000	2	wh_main_generic_character_aura		0.5000	1.4500	46	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_hrothgar	man	1.5000	4.4000	3.0000	4.0000	5.2000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	1000.0000	2.2000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	60	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_kolsveinn	man	2.3000	4.5000	4.0000	4.0000	4.5000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	1200.0000	2.5000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	2.0000	infantry_effects	75	40	0.0000	true	1.0000	0.7500	6	wh_main_generic_character_aura		0.5000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_mermedus	giant	2.3000	6.4000	5.0000	5.0000	9.0000	45.0000	35.0000	35.0000	1.3000	ellipse	0.9000	3500.0000	3.8000	60.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh2_dlc17_doombull_LH	4.0000	monstrous_infantry_effects	60	40	0.0000	false	1.0000	0.8000	4	wh_main_generic_character_aura		0.5000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_nightmav	giant	2.2000	4.5000	4.0000	4.0000	7.8000	40.0000	35.0000	35.0000	1.4500	circle	1.0000	1500.0000	3.0000	60.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_spawn	4.0000	monstrous_infantry_effects	25	30	0.0000	false	0.8000	0.8000	3			0.5000	1.6000	2	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.4000	1.0000	1.0000	1.0000		false	false
hkrul_norsca_harpoon_ror	artillery	2.5000	2.5000	3.2000	4.2000	2.4000	30.0000	20.0000	20.0000	2.1000	capsule	0.5000	2250.0000	1.8000	60.0000	55.0000	325	false	false	0.0000	0.0000	0.0000	large	1.2000	rotation	wh_war_machine_wood_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5		dwf_cannon	0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_norsca_ymir	giant	2.0000	7.0000	5.0000	4.5000	11.0000	45.0000	45.0000	45.0000	1.0500	circle	1.0000	2450.0000	3.3000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	none	4.0000	monstrous_infantry_effects	30	40	0.0000	false	1.0000	0.8000	3	wh_main_generic_character_aura		0.5000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_norsca_ymir_ror	giant	2.0000	7.0000	5.0000	4.5000	11.0000	45.0000	45.0000	45.0000	1.0500	circle	1.0000	2450.0000	3.3000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	none	4.0000	hkrul_norsca_ymir_ror	30	40	0.0000	false	1.0000	0.8000	3	wh_main_generic_character_aura		0.5000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_orgrim	giant	2.0000	6.5000	4.5000	5.0000	15.0000	120.0000	80.0000	35.0000	1.7500	circle	1.0000	1500.0000	3.4000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_dlc26_kho_cha_scyla_LH	6.0000	monstrous_infantry_effects	75	80	0.7500	false	0.8000	0.8000	6			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_rafn	giant	2.0000	5.0000	2.0000	3.0000	7.0000	40.0000	40.0000	35.0000	1.2000	circle	1.0000	1600.0000	3.2000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_ogr_tyrant_LORD	5.0000	monstrous_infantry_effects	65	65	0.0000	false	1.0500	0.7500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_sarg	man	1.8000	4.0000	3.2000	4.2000	4.5000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	725.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_shark_1	giant	1.8000	4.8000	3.5000	4.0000	6.0000	30.0000	30.0000	25.0000	0.6500	circle	0.7000	2450.0000	2.1000	60.0000	140.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh2_dlc11_cst_rotting_leviathan	0.0000	ethereal_effects	50	60	0.0000	false	0.7500	0.9000	2			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_shark_2	giant	1.6000	4.6000	3.0000	4.0000	5.0000	30.0000	30.0000	25.0000	0.6500	circle	0.7000	3350.0000	2.1000	60.0000	140.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh2_dlc11_cst_rotting_leviathan	0.0000	ethereal_effects	50	60	0.0000	false	0.7500	0.9000	2			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_shark_3	giant	2.3000	6.4000	3.5000	4.0000	5.2000	30.0000	30.0000	25.0000	0.6500	circle	0.7000	3500.0000	2.1000	60.0000	140.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh2_dlc11_cst_rotting_leviathan	0.0000	ethereal_effects	50	60	0.0000	false	0.7500	0.9000	2			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_sibat	giant	3.0000	6.0000	4.0000	5.0000	8.0000	40.0000	35.0000	35.0000	3.0000	circle	1.0000	9000.0000	11.0000	60.0000	100.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh3_dae_daemon_prince_LORD	7.0000	giant_effects	60	60	0.0000	false	1.1000	0.7500	5			0.5000	1.4500	2	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	10	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_skoroth_boss	giant	2.6000	3.6000	3.0000	4.0000	5.0000	35.0000	30.0000	30.0000	3.5000	circle	1.0000	9000.0000	6.7000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh3_nur_exalted_great_unclean_one_LORD	6.0000	giant_effects	40	40	0.0000	false	1.0000	0.7500	5	wh_main_generic_character_aura		0.3000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_skraevold	giant	2.5000	5.0000	4.5000	4.5000	8.5000	40.0000	35.0000	35.0000	1.4500	circle	1.0000	1500.0000	3.0000	60.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_spawn	4.0000	monstrous_infantry_effects	25	30	0.0000	false	0.8000	0.8000	3			0.5000	1.6000	2	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.4000	1.0000	1.0000	1.0000		false	false
hkrul_soren	man	1.0000	3.0000	1.8000	4.0000	4.2000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	775.0000	2.0000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	60	20	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_surtha_ek	man	1.5000	3.5000	3.0000	4.0000	4.3000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	625.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_swyrd	man	1.7000	3.5000	2.2000	4.0000	5.0000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	1150.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	12	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_ulfric	man	1.5000	3.5000	3.0000	4.0000	4.3000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	600.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_uzul	man	1.5000	3.5000	3.0000	4.0000	4.3000	35.0000	30.0000	30.0000	0.7500	circle	1.0000	800.0000	2.2000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	1	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
hkrul_verdandi	man	1.5000	4.0000	3.0000	4.0000	4.6000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	600.0000	2.2000	360.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	2.0000	infantry_light_effects	70	40	0.0000	true	1.0000	0.9000	1	wh_main_generic_character_aura		0.5000	1.6000	2	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
r1kko_adella_kho_bastiladon	giant	1.6000	4.0000	3.0000	6.0000	8.0000	55.0000	42.0000	30.0000	3.9000	capsule	0.4000	4000.0000	3.9000	45.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh_dlc_dragon_ogre_large	6.0000	giant_effects	80	60	0.0000	false	1.1500	0.7500	5			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
r1kko_adella_kho_carnosaur	giant	2.5000	7.5000	4.5000	6.0000	11.0000	60.0000	40.0000	35.0000	4.0000	capsule	0.4000	4000.0000	4.7500	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh2_carnosaur	6.0000	giant_effects	70	60	0.0000	false	1.2000	0.7500	5			0.5000	1.4500	8	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
r1kko_adella_nur_bastiladon	giant	1.3000	3.0000	2.5000	5.0000	5.5000	45.0000	42.0000	30.0000	3.9000	capsule	0.4000	4500.0000	3.9000	45.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh_dlc_dragon_ogre_large	6.0000	giant_effects	80	60	0.0000	false	1.1500	0.7500	5			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
r1kko_adella_nur_stegadon	giant	1.0000	3.0000	2.0000	4.0000	5.0000	35.0000	42.0000	30.0000	5.0000	capsule	0.4500	5000.0000	4.2000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh_dlc_dragon_ogre_large	6.0000	giant_effects	80	60	0.5000	false	1.1500	0.7500	5			0.3000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
r1kko_adella_sla_bastiladon	giant	3.0000	6.0000	5.0000	8.0000	7.0000	45.0000	42.0000	30.0000	3.9000	capsule	0.4000	3750.0000	3.9000	45.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh_dlc_dragon_ogre_large	6.0000	giant_effects	80	60	0.0000	false	1.1500	0.7500	5			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
r1kko_adella_sla_troglodon	giant	3.0000	8.0000	5.0000	7.0000	13.0000	60.0000	50.0000	35.0000	4.0000	capsule	0.4000	3500.0000	4.7500	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh2_dlc17_troglodon	6.0000	giant_effects	70	60	0.0000	false	1.2000	0.7500	5			0.5000	1.4500	8	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
r1kko_adella_tze_bastiladon	giant	1.6000	4.0000	3.0000	6.0000	6.5000	45.0000	42.0000	30.0000	3.9000	capsule	0.4000	4000.0000	3.9000	45.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh_dlc_dragon_ogre_large	6.0000	giant_effects	80	60	0.0000	false	1.1500	0.7500	5			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
r1kko_adella_tze_coatl	giant	2.0000	4.6000	6.0000	10.0000	7.8000	35.0000	28.0000	35.0000	6.7500	capsule	0.2000	2500.0000	9.4500	120.0000	100.0000	8	true	true	0.0000	8.0000	12.5000	very_large	1.5000	rotation_x	wh2_dlc17_coatl	6.0000	war_beast_effects	70	70	-0.5000	false	1.1000	0.7500	5			0.0000	1.4500	19	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
rhox_graeling_werekin_of_fijgard	giant	2.0000	7.5000	5.0000	5.0000	10.0000	45.0000	45.0000	45.0000	0.9000	circle	1.0000	1500.0000	2.6000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	none	4.0000	monstrous_infantry_effects	15	15	0.0000	false	1.0000	0.8000	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
scm_norsca_huern_wolf	giant	2.2000	7.5000	5.0000	5.0000	10.0000	45.0000	45.0000	45.0000	1.0500	circle	1.0000	2000.0000	3.0000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	none	4.0000	monstrous_infantry_effects	30	40	0.0000	false	1.0000	0.8000	3	wh_main_generic_character_aura		0.5000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
scm_norsca_huscarl	man	1.5000	2.8000	2.0000	4.0000	3.8000	30.0000	25.0000	25.0000	0.4000	circle	1.0000	160.0000	1.9000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000	large	false	false
wh_mod_mnt_flying_manticore_oda_blood	giant	2.2000	7.0000	8.0000	10.0000	10.0000	35.0000	35.0000	35.0000	2.3000	capsule	0.3500	2300.0000	3.0000	360.0000	120.0000	8	true	true	0.0000	8.5000	13.0000	large	1.0000	rotation_x	wh_dlc_manticore	4.0000	war_beast_effects	40	40	0.0000	false	1.2000	0.8000	4			0.0000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_mod_nor_mnt_chaos_steed_war_wagon	horse	1.5000	7.8000	4.0000	6.0000	10.7000	35.0000	30.0000	25.0000	1.5000	ellipse	0.4000	1500.0000	2.4000	360.0000	80.0000	8	true	true	2.0000	0.0000	0.0000	large	3.0000	rotation	wh_horse_normal	3.0000	cavalry_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_mod_nor_mnt_mammoth_draught_tower	horse	2.6000	4.9000	3.0000	5.0000	6.6000	40.0000	30.0000	25.0000	6.3000	ellipse	0.4000	6500.0000	12.0000	360.0000	40.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	wh_dlc_nor_mammoth	6.0000	giant_effects	20	20	0.0000	false	0.9000	0.7500	5			0.5000	1.6000	2	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
