key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies	stop_before_turn
wh_twm_emp_art_draught_horse_invisible	horse	2.0000	8.6000	7.0000	7.0000	11.0000	40.0000	35.0000	25.0000	1.4000	ellipse	0.5000	700.0000	2.0000	360.0000	120.0000	48	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_war_machine_metal_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8500	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	0	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_art_field_gun	artillery	2.5000	2.0000	2.0000	3.0000	2.0000	30.0000	20.0000	20.0000	3.0000	capsule	0.4500	3000.0000	3.0000	80.0000	45.0000	425	true	true	0.0000	0.0000	0.0000	very_large	1.2000	rotation	wh_war_machine_metal_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_art_mak_40	artillery	3.0000	2.0000	2.0000	3.0000	2.0000	30.0000	20.0000	20.0000	2.0000	capsule	0.4500	3000.0000	2.0000	80.0000	45.0000	425	true	true	0.0000	0.0000	0.0000	very_large	1.2000	rotation	wh_war_machine_metal_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_art_super_heavy_mortar	artillery	1.4000	3.2500	2.0000	4.0000	4.7500	45.0000	35.0000	35.0000	4.0000	capsule	0.7000	5000.0000	8.0000	80.0000	45.0000	425	true	true	0.0000	0.0000	0.0000	very_large	1.9000	rotation	wh_war_machine_metal_large	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_art_super_heavy_mortar_truck	chariot	5.5000	11.1000	2.8000	4.0000	12.5000	40.0000	35.0000	35.0000	2.5000	capsule	0.4500	3500.0000	3.0000	360.0000	80.0000	425	true	false	1.0000	0.0000	0.0000	very_large	1.0000	rotation	wh3_kho_war_machine_skull_cannon	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_biplane	giant	50.0000	50.0000	7.0000	7.0000	50.0000	30.0000	25.0000	25.0000	0.1000	capsule	1.0000	550.0000	2.9500	180.0000	40.0000	1140	false	false	0.0000	50.0000	50.0000	medium	1.0000	ignore_and_disable_banking	wh3_cth_war_machine_skylantern	0.0000	ethereal_effects	100	0	0.0000	false	1.1000	0.8000	4			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	hovering_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_deployable_anti_tank_obstacle	man	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	1.0000	ellipse	2.6000	5000.0000	0.8500	80.0000	0.0000	200	false	false	0.0000	0.0000	0.0000	very_large	0.0000	ignore	none	0.0000	hovering_effects	0	0	0.0000	false	3.0000	0.3300	10			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_deployable_earthworks_reinforced	man	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	ellipse	2.6000	15000.0000	0.8500	80.0000	0.0000	135	false	false	0.0000	0.0000	0.0000	very_large	0.0000	ignore	none	0.0000	hovering_effects	0	0	0.0000	false	3.0000	0.3300	10			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_deployable_minefield	man	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.1000	circle	1.0000	10.0000	0.1000	80.0000	0.0000	10	false	false	0.0000	0.0000	0.0000	very_small	0.0000	ignore	none	0.0000	hovering_effects	0	0	0.0000	false	1.0000	1.0000	1			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_deployable_razor_wire_obstacle	man	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	1.0000	1.0000	1.0000	ellipse	2.6000	10000.0000	0.8500	80.0000	0.0000	75	false	false	0.0000	0.0000	0.0000	very_large	0.0000	ignore	none	0.0000	hovering_effects	0	0	0.0000	false	1.0000	0.9000	1			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_deployable_sandbag_wall	man	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	1.0000	ellipse	2.6000	12500.0000	0.8500	80.0000	0.0000	45	false	false	0.0000	0.0000	0.0000	very_large	0.0000	ignore	none	0.0000	hovering_effects	0	0	0.0000	false	3.0000	0.3300	10			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_field_gun_emplacement	turret	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	6.0000	capsule	3.0000	15000.0000	1.8000	40.0000	0.0000	5280	false	false	0.0000	0.0000	0.0000	very_large	0.0000	ignore	none	0.0000	artillery_effects	0	0	0.0000	false	3.0000	0.1000	10			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		true	false
wh_twm_emp_giant_plane	giant	38.0000	38.0000	5.2000	5.2000	38.0000	30.0000	25.0000	25.0000	0.1000	capsule	1.0000	550.0000	2.9500	180.0000	40.0000	3140	false	false	0.0000	38.0000	38.0000	very_large	1.0000	ignore_and_disable_banking	wh3_cth_war_machine_skylantern	0.0000	ethereal_effects	100	0	0.0000	false	1.1000	0.8000	4			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	hovering_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_heavy_flame_thrower_emplacement	turret	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	7.5000	capsule	0.8000	15000.0000	1.8000	40.0000	0.0000	5280	false	false	0.0000	0.0000	0.0000	very_large	0.0000	ignore	none	0.0000	artillery_effects	0	0	0.0000	false	3.0000	0.1000	10			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		true	false
wh_twm_emp_heavy_helicopter	giant	3.0000	6.0000	5.0000	8.0000	8.0000	30.0000	25.0000	25.0000	8.0000	capsule	0.2600	4500.0000	4.3500	60.0000	55.0000	4882	true	true	0.0000	22.2000	22.2000	very_large	1.0000	rotation	wh_gyrobomber	0.0000	ethereal_effects	40	0	0.0000	false	0.9000	0.8000	4			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_heavy_helicopter_rocket_pod	man	4.9500	9.9000	2.5000	3.5000	11.2000	50.0000	40.0000	40.0000	0.6000	circle	1.0000	400.0000	1.0000	30.0000	9.8000	8	true	false	2.5000	0.0000	0.0000	large	1.0000	ignore	wh_war_machine_metal_small	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	3			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_light_helicopter	giant	3.0000	6.0000	5.0000	8.0000	8.0000	30.0000	25.0000	25.0000	3.1000	capsule	0.5500	1500.0000	3.0000	60.0000	70.0000	1472	true	true	0.0000	33.9000	33.9000	large	1.0000	rotation	wh_copter	0.0000	ethereal_effects	40	0	0.0000	false	1.1000	0.8000	4			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_mak_44_cannon_emplacement	turret	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.5000	capsule	0.9420	15000.0000	1.8000	40.0000	0.0000	5280	false	false	0.0000	0.0000	0.0000	very_large	0.0000	ignore	none	0.0000	artillery_effects	0	0	0.0000	false	3.0000	0.1000	10			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		true	false
wh_twm_emp_super_heavy_mortar_emplacement	turret	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	10.5000	capsule	0.7620	15000.0000	1.8000	40.0000	0.0000	8342	false	false	0.0000	0.0000	0.0000	very_large	0.0000	ignore	none	0.0000	artillery_effects	0	0	0.0000	false	3.0000	0.1000	10			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		true	false
wh_twm_emp_t5_light_mortar	artillery	1.0000	1.0000	1.0000	1.0000	0.0000	0.0000	0.0000	0.0000	1.0000	circle	0.7000	200.0000	0.8500	120.0000	30.0000	425	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation	none	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	5			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_emp_trench_line	turret	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	8.0000	capsule	7.5000	25000.0000	1.8000	70.0000	0.0000	9362	false	false	0.0000	0.0000	0.0000	very_large	0.0000	ignore	none	0.0000	artillery_effects	0	0	0.0000	false	2.0000	0.1000	15			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		true	false
wh_twm_emp_triplane	giant	44.4000	44.4000	8.0000	8.0000	44.4000	30.0000	25.0000	25.0000	0.1000	capsule	1.0000	550.0000	2.9500	180.0000	45.0000	3420	false	false	0.0000	44.4000	44.4000	medium	1.0000	ignore_and_disable_banking	wh3_cth_war_machine_skylantern	0.0000	ethereal_effects	100	0	0.0000	false	1.1000	0.8000	4			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	hovering_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_general_car	chariot	7.4000	14.8000	5.5500	4.0000	16.6600	40.0000	35.0000	35.0000	2.0000	capsule	0.4500	1500.0000	2.2000	60.0000	80.0000	3092	true	false	1.0000	0.0000	0.0000	large	1.0000	rotation	wh3_kho_war_machine_skull_cannon	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_heavy_gun_truck	chariot	4.1650	8.3300	2.0800	3.2500	9.7200	40.0000	35.0000	35.0000	5.0000	capsule	0.4500	9300.0000	3.5000	360.0000	40.0000	4500	true	false	1.0000	0.0000	0.0000	very_large	1.0000	rotation	wh3_kho_war_machine_skull_cannon	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_heavy_support_vehicle	chariot	1.1000	2.2000	2.3800	2.3800	2.7800	50.0000	40.0000	40.0000	4.0000	capsule	0.5200	20000.0000	3.3500	360.0000	10.0000	4000	false	false	2.5000	0.0000	0.0000	very_large	1.6000	rotation	wh3_kho_war_machine_skull_cannon	6.0000	artillery_effects	0	0	0.0000	false	1.0000	0.2500	25			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_heavy_tank	chariot	0.8900	1.7800	0.8000	1.8000	1.7800	50.0000	40.0000	40.0000	5.5000	capsule	0.5200	28000.0000	2.4600	60.0000	10.0000	10500	false	false	2.5000	0.0000	0.0000	very_large	1.6000	rotation	wh3_kho_war_machine_skull_cannon	6.0000	artillery_effects	100	100	0.0000	false	1.0000	0.2500	25			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_human_infantry_heavy	man	1.3800	2.8000	1.0000	1.5000	3.5000	45.0000	35.0000	35.0000	0.3500	circle	1.0000	115.0000	1.8000	160.0000	120.0000	70	true	true	0.0000	0.0000	0.0000	small	1.9000	ignore	wh_human_male	2.0000	infantry_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_human_infantry_heavy_flamethrower	man	1.3800	2.7000	1.0000	1.5000	3.2500	45.0000	35.0000	35.0000	0.3500	circle	1.0000	115.0000	1.8000	70.0000	120.0000	70	true	true	0.0000	0.0000	0.0000	small	1.9000	ignore	wh_human_male	2.0000	infantry_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_human_infantry_light	man	1.6600	3.7000	1.0000	1.5000	4.6000	45.0000	35.0000	35.0000	0.3500	circle	1.0000	90.0000	1.8000	160.0000	180.0000	66	true	true	0.0000	0.0000	0.0000	small	1.9000	ignore	wh_human_male	2.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_human_infantry_medium_assault	man	1.5200	4.2000	1.0000	1.5000	5.2500	45.0000	35.0000	35.0000	0.3500	circle	1.0000	105.0000	1.8000	160.0000	180.0000	68	true	true	0.0000	0.0000	0.0000	small	1.9000	ignore	wh_human_male	2.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9500	1			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	0	small_entity	true	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_light_machine_gun_truck	chariot	4.9500	9.9000	2.5000	3.5000	11.2000	40.0000	35.0000	35.0000	2.5000	capsule	0.4500	6500.0000	3.0000	360.0000	80.0000	3500	true	false	1.0000	0.0000	0.0000	very_large	1.0000	rotation	wh3_kho_war_machine_skull_cannon	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_light_tank	chariot	2.2000	4.4000	1.1000	2.2000	5.0000	50.0000	40.0000	40.0000	3.5000	capsule	0.5200	9000.0000	2.5200	40.0000	20.0000	3750	false	false	2.5000	0.0000	0.0000	very_large	1.6000	rotation	wh3_kho_war_machine_skull_cannon	6.0000	artillery_effects	100	100	0.0000	false	1.0000	0.6000	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	2.0000		false	false
wh_twm_mechanical_steed_modern	horse	2.0000	7.0000	7.0000	8.0000	10.0000	60.0000	50.0000	25.0000	1.4000	ellipse	0.5000	1200.0000	2.0000	360.0000	110.0000	136	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh3_dlc25_emp_mechanical_steed	0.0000	cavalry_effects	75	75	0.0000	false	1.0000	0.8500	4			0.5000	1.6000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	medium_entity	false	1.0000	0.2000	0.2200	0.2500		false	false
wh_twm_medium_tank	chariot	1.1000	2.2000	1.0000	2.0000	2.7800	50.0000	40.0000	40.0000	4.0000	capsule	0.5200	30000.0000	3.3500	60.0000	10.0000	9500	false	false	2.5000	0.0000	0.0000	very_large	1.6000	rotation	wh3_kho_war_machine_skull_cannon	6.0000	artillery_effects	100	100	0.0000	false	1.0000	0.2500	25			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_modern_tank	chariot	4.4000	8.8000	2.2000	3.0000	8.8000	50.0000	40.0000	40.0000	4.0000	capsule	0.5860	46000.0000	3.0000	45.0000	30.0000	12500	false	false	2.5000	0.0000	0.0000	very_large	1.6000	rotation	wh3_kho_war_machine_skull_cannon	6.0000	artillery_effects	100	100	0.0000	false	1.0000	0.2500	25			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_super_heavy_tank	chariot	1.1100	2.2200	0.8000	1.8000	2.2200	50.0000	40.0000	40.0000	7.5000	capsule	0.5200	120000.0000	2.4600	60.0000	10.0000	16500	false	false	2.5000	0.0000	0.0000	very_large	1.6000	rotation	wh3_kho_war_machine_skull_cannon	6.0000	artillery_effects	100	100	0.0000	false	1.0000	0.2500	25			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_transport_truck	chariot	5.5000	11.1000	2.8000	4.0000	12.5000	40.0000	35.0000	35.0000	2.5000	capsule	0.4500	3500.0000	3.0000	360.0000	80.0000	1000	true	false	1.0000	0.0000	0.0000	very_large	1.0000	rotation	wh3_kho_war_machine_skull_cannon	3.0000	artillery_effects	0	0	0.0000	false	1.0000	0.7500	20			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	0	wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_transport_truck_rider	man	5.5000	11.1000	2.8000	4.0000	12.5000	40.0000	35.0000	35.0000	0.6000	circle	1.0000	80.0000	1.8000	360.0000	90.0000	8	true	false	0.0000	0.0000	0.0000	medium	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	false	1.0000	0.9000	2			0.5000	1.6000	2	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	0	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_twm_vampire_barghest	giant	2.0000	6.5000	5.0000	5.0000	8.5000	45.0000	45.0000	45.0000	0.9000	circle	1.0000	200.0000	1.7000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	2.0000	ignore	wh_vargheist	2.0000	infantry_effects	0	0	0.0000	true	1.0000	0.9000	2			0.5000	1.5000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
