key	type	walk_speed	run_speed	acceleration	deceleration	charge_speed	charge_distance_commence_run	charge_distance_adopt_charge_pose	charge_distance_pick_target	radius	shape	radii_ratio	mass	height	fire_arc_close	turn_speed	hit_points	allow_turn_to_move_anim	allow_static_turn_anim	min_turning_speed	fly_speed	flying_charge_speed	size	strafe_speed	gradient_strategy	audio_entity_type	combat_reaction_radius	entity_effects	hit_reactions_ignore_chance	knock_interrupts_ignore_chance	soft_collision_offset_z	can_climb_ladder_and_stair_pipes	projectile_intersection_radius_ratio	projectile_penetration_speed_change	projectile_penetration_resistance	aura_vfx	porthole_camera	min_tracking_ratio	max_tracking_ratio	vfx_filter_id	can_cast_projectile	porthole_composite_scene	has_blood	can_dismember	combat_camera_shake	dismember_head_alive_hp_ratio	dismember_arms_alive_hp_ratio	jump_attack_chance	locomotion_constants	enable_engine_crew_turn_in_movement_direction	dealt_collision_knocked_flying_threshold_multiplier	dealt_collision_knocked_down_threshold_multiplier	dealt_collision_knocked_back_threshold_multiplier	anim_lod_distance_multiplier	size_for_animation_lod	leaves_collision_when_dies	stop_before_turn
rhinox	giant	1.7000	7.5000	4.5000	5.5000	11.0000	50.0000	40.0000	30.0000	2.4000	capsule	0.5000	3000.0000	3.0000	60.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	large	3.0000	rotation_x	wh3_main_ogr_mnt_rhinox_blood	3.0000	war_beast_effects	85	85	-0.2000	false	1.0000	0.8500	3			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	80	mournfang_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
rhinox_draught	horse	1.2000	4.0000	4.5000	5.5000	8.0000	50.0000	40.0000	30.0000	2.4000	capsule	0.5000	2500.0000	2.0000	60.0000	60.0000	8	true	true	2.0000	0.0000	0.0000	very_large	1.0000	rotation	wh3_main_ogr_mnt_rhinox_blood	3.0000	war_beast_effects	35	35	-0.2000	false	1.0000	0.8000	20			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	0.0000	20	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
secerts_ror	giant	3.6000	10.0000	5.0000	6.0000	13.0000	50.0000	42.0000	35.0000	2.2000	circle	1.0000	5000.0000	8.0000	60.0000	90.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh_giant	6.0000	giant_effects	85	85	0.0000	false	1.0000	0.7500	5	wh_main_generic_character_aura		0.3000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	35	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
skyjunk	giant	3.0000	6.0000	5.0000	8.0000	8.0000	30.0000	25.0000	25.0000	3.1000	circle	1.0000	3000.0000	20.0000	60.0000	30.0000	8	true	true	0.0000	3.0000	3.2000	very_large	1.0000	ignore_and_disable_banking	wh3_cth_war_machine_kong_ming_sky_junk	0.0000	ethereal_effects	50	50	0.0000	false	0.9000	0.8000	4			0.0000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	20	hovering_entity	false	1.0000	1.0000	1.0000	1.0000		true	false
terracotta	giant	2.8000	4.8000	2.0000	3.0000	5.4000	35.0000	30.0000	30.0000	2.4000	circle	1.0000	7000.0000	9.3000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh2_tmb_hierotitan	6.0000	cth_sentinel_effects	90	90	0.0000	false	1.0000	0.7500	5			0.3000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	50	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
thirster_ror	giant	3.0000	6.4000	6.0000	10.0000	9.5000	35.0000	20.0000	20.0000	2.5000	capsule	0.9000	6000.0000	5.7000	120.0000	100.0000	8	true	true	0.0000	9.5000	15.0000	very_large	1.5000	ignore	wh3_kho_exalted_bloodthirster_LORD	6.0000	giant_effects	95	95	0.0000	false	1.1000	0.7500	5	wh_main_generic_character_aura		0.5000	1.4500	155	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	35	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh2_dlc09_tmb_mon_hierotitan_	giant	2.6000	3.2000	2.0000	3.0000	3.8000	35.0000	30.0000	30.0000	2.4000	circle	1.0000	7500.0000	9.0000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	ignore	wh2_tmb_hierotitan	6.0000	giant_effects	75	75	0.0000	false	0.8000	0.7500	5			0.3000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	50	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh2_dlc09_tmb_mon_ushabti_	giant	2.0000	5.4000	4.0000	4.0000	7.8000	40.0000	35.0000	35.0000	1.0000	circle	1.0000	1500.0000	3.2000	60.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_troll	5.0000	monstrous_infantry_effects	50	50	0.0000	false	0.8000	0.7500	3			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	50	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh2_dlc09_tmb_skeleton_heavy_	man	1.3000	2.8000	2.0000	3.0000	3.1000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	120.0000	1.8000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	35	35	0.0000	true	1.0000	0.9000	2			0.5000	1.4500	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_kho_inf_bloodletter_blood_dismembers_exalted_pro	man	1.5000	3.8000	4.0000	5.0000	6.2000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	250.0000	2.0000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh3_kho_bloodreaper_LORD	0.0000	infantry_light_effects	25	25	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	100	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_kho_mnt_juggernaut_ror	giant	1.7000	6.2000	5.0000	6.0000	11.0000	40.0000	35.0000	35.0000	1.7000	capsule	0.5000	1950.0000	2.1000	60.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_horse_normal	0.0000	cavalry_effects	50	50	-0.5000	false	1.0000	0.8500	3			0.5000	1.7000	0	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	35	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_kho_mon_flesh_hound_blood_pro	giant	1.8000	7.5000	4.6000	5.8000	12.0000	35.0000	30.0000	30.0000	1.5000	ellipse	0.5000	1300.0000	2.5000	60.0000	120.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh_dlc_gorebeast	0.0000	cavalry_effects	20	20	0.0000	false	1.0000	0.8500	3			0.5000	1.7000	129	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_kho_mon_flesh_hound_blood_simaergul	horse	1.7000	11.0000	5.5000	6.5000	13.0000	45.0000	35.0000	25.0000	1.6000	capsule	0.5000	3000.0000	1.9000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	very_large	3.0000	rotation_x	wh_boar	2.0000	cavalry_effects	70	70	0.0000	false	1.0000	0.8500	3			0.5000	1.4500	129	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	50	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_kho_vehicle_skullcannon_pro	giant	3.2000	8.1000	5.0000	6.0000	10.8000	35.0000	30.0000	30.0000	4.0000	capsule	0.4200	1900.0000	6.0000	40.0000	60.0000	8	false	true	1.0000	0.0000	0.0000	very_large	1.0000	rotation	wh3_kho_war_machine_skull_cannon	6.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	0	true		false	false	wh_main_unit_combat	-1.0000	-1.0000	50	rear_wheeled_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_ksl_cav_war_bear_draught_little_grom_blood_pro	horse	2.0000	7.5000	4.0000	6.0000	10.0000	40.0000	35.0000	30.0000	2.1000	capsule	0.5500	2200.0000	2.2000	40.0000	60.0000	8	true	true	1.0000	0.0000	0.0000	medium	1.0000	rotation	wh3_ksl_elemental_bear	3.0000	cavalry_effects	90	90	0.0000	false	0.8000	0.7500	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_ksl_inf_armoured_kossars_pro	man	1.4000	3.5000	3.0000	4.0000	4.6000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	160.0000	2.0000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	25	25	0.0000	true	1.0000	0.9000	2			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_ksl_inf_armoured_kossars_pro_1	man	1.4000	3.5000	3.0000	4.0000	4.3000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	200.0000	2.0000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	50	50	0.0000	true	1.0000	0.9000	2			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_ksl_inf_streltsi_rors	man	1.7000	3.0000	3.0000	4.0000	3.8000	30.0000	25.0000	25.0000	0.7000	circle	1.0000	125.0000	1.9000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	35	35	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	true	wh_main_unit_combat	-1.0000	-1.0000	35	small_entity	false	1.8000	1.0000	1.0000	1.0000		false	false
wh3_main_ksl_mon_elemental_bear_pro	giant	3.6000	5.8000	3.5000	4.0000	9.5000	40.0000	35.0000	35.0000	6.0000	capsule	0.6000	16000.0000	9.2000	60.0000	60.0000	8	true	true	0.0000	0.0000	0.0000	very_large	1.0000	rotation_x	none	7.0000	giant_effects	95	95	0.0000	false	0.9000	0.7500	5			0.5000	1.4500	2	false		false	false	wh_main_unit_combat	-1.0000	-1.0000	15	very_large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_monster_spawn_of_slaanesh_blood	giant	2.0000	4.2000	4.0000	4.0000	7.8000	40.0000	35.0000	35.0000	1.4500	circle	1.0000	1500.0000	3.0000	60.0000	80.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh_spawn	4.0000	monstrous_infantry_effects	15	15	0.0000	false	0.8000	0.8000	3			0.5000	1.6000	3	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	40	large_entity	false	1.4000	1.0000	1.0000	1.0000		false	false
wh3_main_sla_cavalry_steed_of_slaanesh_draught	horse	2.0000	10.0000	6.5000	7.0000	12.0000	35.0000	30.0000	30.0000	1.5000	ellipse	0.5000	1150.0000	1.9000	360.0000	180.0000	8	true	true	1.0000	0.0000	0.0000	medium	3.0000	rotation_x	wh3_steed_of_slaanesh	0.0000	cavalry_effects	80	80	0.0000	false	1.0000	0.8500	2			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	medium_entity	false	1.8000	1.0000	1.0000	1.0000		false	false
wh3_main_sla_fiend_ror	giant	3.0000	9.5000	5.0000	6.0000	13.0000	40.0000	35.0000	35.0000	2.0000	capsule	0.6500	2800.0000	3.4000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	large	3.0000	rotation_x	wh_dlc_dragon_ogre_small	4.0000	monstrous_infantry_effects	85	70	-0.2000	false	1.0000	0.7500	4			0.5000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	70	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_sla_inf_daemonette_ror	man	1.7000	6.2000	5.0000	6.0000	6.6000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	80.0000	1.8000	60.0000	240.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	35	35	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	85	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_sla_marauders_ror	man	1.5000	3.8000	3.0000	4.0000	4.5000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	100.0000	1.8000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	wh_human_male	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_tze_flying_screamer_pro	giant	3.0000	8.0000	8.0000	10.0000	11.0000	20.0000	20.0000	20.0000	1.5000	circle	1.0000	700.0000	2.3000	60.0000	180.0000	8	true	true	1.0000	11.0000	15.0000	medium	1.0000	ignore	wh2_tmb_carrion	0.0000	hovering_effects	25	25	0.0000	false	1.0000	0.9000	2			0.0000	1.4500	1	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_tze_inf_exalted_pink_horror_blood_dismembers_pro	man	1.6000	3.8000	3.5000	4.0000	4.6000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	130.0000	2.0000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	120	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_tze_inf_pink_horror_blood_dismembers_pro	man	1.6000	3.8000	3.5000	4.0000	4.6000	35.0000	30.0000	30.0000	0.7000	circle	1.0000	100.0000	2.0000	60.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.0000	ignore	none	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	120	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh3_main_tze_mon_flamer_pros	giant	2.0000	5.0000	4.0000	5.0000	6.0000	30.0000	30.0000	25.0000	1.0000	circle	1.0000	700.0000	3.2000	60.0000	180.0000	8	true	true	0.0000	0.0000	0.0000	large	1.0000	ignore	wh3_main_tze_mon_flamer	5.0000	ethereal_effects	20	20	0.0000	false	1.0000	0.7500	3			0.5000	1.6000	115	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	large_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_main_chs_art_hellcannon_pro	artillery	2.8000	2.8000	2.0000	3.0000	3.7000	30.0000	20.0000	20.0000	3.6000	capsule	0.6700	600.0000	5.4000	45.0000	45.0000	5950	true	true	0.0000	0.0000	0.0000	large	1.2000	rotation	wh_hell_cannon	0.0000	artillery_effects	0	0	0.0000	false	1.0000	0.8000	4			0.5000	1.4500	0	false	composite_scene/porthole/hellcannon_wm_porthole_01.csc	false	false	wh_main_unit_combat	-1.0000	-1.0000	20	wheeled_entity	true	1.0000	1.0000	1.0000	1.0000		true	false
wh_main_chs_monster_warhound_blood_pro	horse	1.5000	8.2000	6.0000	7.0000	10.8000	40.0000	35.0000	35.0000	1.4000	capsule	0.5000	800.0000	2.0000	60.0000	120.0000	8	true	true	0.7500	0.0000	0.0000	medium	1.0000	rotation_x	wh2_dlc15_war_lion	0.0000	cavalry_effects	20	20	0.0000	false	1.0000	0.9000	3			0.5000	1.4500	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	30	medium_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
wh_main_dwf_inf_dwarfs_crew_blood_dismembers_pro	man	2.0000	2.8000	3.0000	4.0000	3.7000	30.0000	25.0000	25.0000	0.6000	circle	1.0000	120.0000	1.4000	80.0000	120.0000	8	true	true	0.0000	0.0000	0.0000	small	1.3000	ignore	wh_dwarf_default	0.0000	infantry_light_effects	0	0	0.0000	true	1.0000	0.9000	1			0.5000	1.6000	0	false		true	false	wh_main_unit_combat	-1.0000	-1.0000	20	small_entity	false	1.0000	1.0000	1.0000	1.0000		false	false
