key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
glf_emp_knights_of_the_white_wolf	0	0	12	38	1.0000	axe	hammer		1	1.0000	1.2500	0.0000	false		0	10	4.3000		false
glf_brt_knights_of_the_realm_walk_great_weapon	0	0	10	28	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.1000		false
glf_emp_teutogen_guard	0	0	8	28	1.0000	axe	hammer		1	1.0000	1.2500	0.0000	false		0	10	4.3000		false
glf_ksl_shield_maiden	0	0	22	10	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
glf_vmp_zombie_knights	0	0	21	7	1.0000	sword	sword		10	1.0000	1.0000	0.0000	false		0	10	4.3000		false
glf_dwf_raiders	16	0	22	8	1.0000	spear	spear		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
glf_hef_caledor_sentinel	0	0	20	12	1.0000	sword	sword		0	1.0000	1.0000	0.0000	false		0	10	4.3000		false
glf_def_human_slaves	0	0	19	5	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false		0	10	4.2000		false
glf_cth_dragon_guard_greatswords	0	14	11	25	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
glf_sp_war_elephants	0	28	200	270	10.0000	axe	creatures_claws	large	8	1.0000	1.2500	0.0000	false		5	5	3.5000		false
glf_sp_knights_of_the_raging_bull	0	0	20	40	1.0000	lance	spear	small	3	1.6000	0.5000	0.0000	false		0	10	5.0000		false
glf_lzd_serpent_riders	0	0	16	34	4.0000	lance	spear	small	3	0.2500	0.5000	0.0000	false	wh_main_unit_contact_poison	0	10	5.4000		false
glf_cth_jade_warriors_guandao	0	14	8	20	1.0000	spear	halberd		1	1.0000	0.7500	0.0000	false		0	10	4.6000		false
glf_emp_knights_panther	12	0	28	10	1.0000	lance	spear		1	1.0000	0.7500	0.0000	false		0	10	5.1000		false
glf_chs_chosen_mkho_halberds	26	0	15	31	2.0000	spear	halberd		1	1.0000	0.5000	1.0000	false		0	10	4.3000		false
glf_sp_mercenary_port_guard	0	0	21	7	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	4.2000		false
glf_sla_seekers_of_slaanesh_archers	0	0	30	10	1.0000	axe	creatures_claws		1	1.0000	1.0000	0.0000	true	wh_main_unit_contact_poison	0	0	4.0000		false
glf_tmb_ushabti_2handed_axe	18	0	26	67	2.0000	axe	axe	medium	3	1.0000	1.0000	0.0000	false		0	10	3.8000		false
glf_brt_knights_of_the_realm_walk	0	0	26	10	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
glf_sla_daemonette_exalted_archers	0	0	30	10	1.0000	axe	creatures_claws		1	1.0000	0.7500	0.0000	true	wh2_dlc11_unit_contact_charmed	0	0	4.0000		false
glf_vmp_spirit_host	0	0	0	10	1.0000	knife	creatures_claws		0	1.0000	0.7500	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	4.0000		false
glf_cth_terracotta_sentinel_giant_bow	0	0	120	280	5.0000	axe	club_huge	large	6	1.0000	1.2500	0.0000	true		0	10	4.0000		false
glf_hef_silver_helms_greatsword	0	10	10	25	1.0000	sword	sword		4	1.0000	10.0000	0.0000	false		0	10	4.3000		false
glf_sla_daemonette_archers	0	0	20	10	1.0000	axe	creatures_claws		1	1.0000	0.7500	0.0000	true		0	0	4.0000		false
glf_hef_white_lion_riders	0	10	30	50	1.0000	axe	creatures_claws	medium	3	1.0000	1.0000	0.0000	false		0	3	4.0000		false
glf_cth_jade_fire_lancers	0	0	22	10	1.0000	lance	spear		1	1.0000	0.7500	1.0000	false		0	10	3.9000		false
glf_hef_sentinel	0	0	25	7	1.0000	sword	sword		4	1.0000	1.0000	0.0000	false		0	10	4.4000		false
