key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
eku_thundertusk	0	20	140	340	10.0000	axe	creatures_claws	large	5	1.0000	1.2500	10.0000	false	traj_kho_contact_bloodflame	5	5	3.8000		false
eku_treeman	0	0	140	380	5.0000	axe	creatures_claws	large	6	1.8000	1.2500	1.0000	true		0	10	4.0000		false
kho_skaven_doom_flayer	0	35	15	45	5.0000	sword	sword	very_large	2	1.0000	0.7500	0.0000	false		1	1	4.0000		false
kho_skaven_doomwheel	0	30	150	250	4.0000	axe	creatures_claws	very_large	6	1.0000	0.7500	1.0000	false		3	3	4.3000		false
kho_skaven_mortar	0	0	14	4	1.0000	axe	unarmed		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
kho_skaven_plague_monk	0	0	13	31	1.0000	axe	flail		1	1.0000	0.7500	10.0000	true	traj_kho_contact_bloodflame	0	10	4.4000		false
kho_skaven_rat_ogre_mutant	0	0	100	320	6.0000	axe	creatures_claws	large	4	1.1000	1.2500	1.0000	false	wh3_dlc26_unit_contact_disemboweled	0	10	3.8000		false
kho_skaven_sword	0	0	20	6	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
kho_skaven_sword_skavenslaves	0	0	14	4	1.0000	sword	sword		1	1.0000	0.7500	0.0000	false		0	10	4.3000		false
kho_skaven_warlock_unique_summon_1	0	20	100	320	2.0000	axe	axe	large	4	1.3000	1.0000	1.0000	false		0	10	3.8000		false
kho_skaven_warlock_unique_summon_2	0	20	120	350	2.0000	axe	axe	large	4	1.3000	1.0000	1.0000	true	wh2_dlc12_unit_contact_sundered_armour	0	10	3.8000		false
khorneberzerkersror	0	20	51	18	1.0000	axe	axe		1	1.0000	1.2500	1.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	3.8000		false
soulgrinderrorz	0	0	150	350	13.0000	sword	sword_huge	large	8	1.2000	1.0000	1.0000	true		0	10	4.0000		false
traj_aspiring	0	0	70	30	2.0000	sword	sword	medium	4	1.4000	1.0000	1.0000	false		0	10	4.0000		false
traj_aspiring_gw	20	0	25	60	1.0000	sword	sword	medium	4	1.4000	1.0000	1.0000	true		0	10	4.0000		false
traj_bloodangel	20	0	150	225	4.0000	spear	spear	medium	5	2.0000	1.0000	1.0000	true		0	10	3.8000		false
traj_bloodcharger	0	0	21	42	1.0000	lance	spear	small	3	1.0000	0.7500	0.0000	false		0	10	3.8000		false
traj_bloodfeaster	0	0	75	180	8.0000	sword	creatures_claws	large	3	1.0000	1.0000	0.0000	false		0	10	3.8000		false
traj_bloodhunter_glaives	23	0	12	20	2.0000	spear	spear		1	1.0000	0.7500	0.0000	false		0	10	3.8000		false
traj_bloodhunter_spears	15	0	4	20	1.0000	spear	spear		1	1.0000	0.7500	0.0000	false		0	10	3.8000		false
traj_bloodhunter_swords	0	12	26	10	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	3.8000		false
traj_bloodletter_champions	0	15	30	60	3.0000	sword	sword	medium	3	1.4000	1.0000	1.0000	true		0	10	4.0000		false
traj_bloodspiller_greatswords	0	14	11	25	1.0000	sword	sword		1	1.0000	1.0000	1.0000	false		0	10	3.8000		false
traj_bloodspiller_halberds	20	0	11	25	2.0000	spear	halberd		1	1.0000	0.7500	1.0000	false		0	10	3.8000		false
traj_bloodspiller_swords	0	0	30	12	1.0000	sword	sword		1	1.0000	1.0000	1.0000	false		0	10	3.8000		false
traj_bloodtracker	0	0	14	34	2.0000	sword	sword	small	2	1.0000	1.2500	1.0000	false		0	10	3.8000		false
traj_butcher_chosen	20	0	30	70	3.0000	spear	halberd	medium	5	1.2000	1.0000	1.0000	false		0	10	3.8000		false
traj_castellan_skullcrusher	0	10	30	70	4.0000	axe	axe	medium	6	0.4000	0.7500	10.0000	false		0	10	4.0000		false
traj_kho_abomination	20	0	120	400	8.0000	axe	creatures_claws	large	6	1.0000	1.2500	0.0000	true		0	10	3.2000		false
traj_kho_bastiladon	0	15	90	170	9.0000	axe	creatures_claws	medium	4	1.0000	1.2500	0.0000	false		0	10	3.7000		false
traj_kho_bear	0	0	125	300	7.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	true		0	10	3.6000		false
traj_kho_blood_titan	0	0	150	450	7.0000	spear	sword_huge	large	8	1.0000	0.7500	1.0000	true		0	10	4.0000		false
traj_kho_carnosaur	35	0	120	360	7.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	false		0	10	3.6000		false
traj_kho_cav_blood_knight	22	0	19	30	1.0000	lance	spear		1	1.0000	0.7500	0.0000	true		0	10	5.1000		false
traj_kho_cav_cold_one	14	0	14	34	2.0000	spear	spear		1	1.0000	0.7500	0.0000	false		0	10	4.2000		false
traj_kho_cav_crusher	30	0	44	100	3.0000	sword	sword_medium	medium	5	1.0000	1.2500	1.0000	false		0	10	3.2000		false
traj_kho_cav_grail_knight	18	0	18	28	2.0000	lance	spear	small	1	1.0000	0.7500	0.0000	true		0	10	5.1000		false
traj_kho_cav_longma	0	0	25	40	2.0000	lance	spear	medium	2	1.0000	0.7500	1.0000	false		0	10	4.7000		false
traj_kho_cav_necropolis_knight	0	0	25	42	4.0000	lance	spear	small	3	0.2500	0.7500	0.0000	true		0	10	5.4000		false
traj_kho_cav_outrider	0	0	25	5	1.0000	sword	sword		1	1.0000	1.0000	1.0000	false		0	10	5.1000		false
traj_kho_cav_war_bear	0	10	33	77	5.0000	axe	creatures_claws	medium	4	1.0000	0.7500	1.0000	false		0	10	4.0000		false
traj_kho_coatl	0	10	120	320	10.0000	axe	creatures_claws	large	6	1.0000	1.2500	1.0000	true	traj_kho_contact_bloodflame	0	10	3.8000		false
traj_kho_cockatrice	0	0	125	295	6.0000	axe	creatures_claws	large	6	1.0000	1.0000	0.0000	false		0	3	4.0000		false
traj_kho_cold_one	0	0	12	34	1.0000	sword	creatures_claws		1	1.0000	0.7500	0.0000	false		0	10	4.5000		false
traj_kho_cygor	0	0	135	335	5.0000	axe	club_huge	large	5	1.2000	1.2500	0.0000	false		0	10	4.0000		false
traj_kho_dragon	0	0	140	380	8.0000	axe	creatures_claws	large	8	1.0000	1.2500	1.0000	true		0	10	3.8000		false
traj_kho_drake	0	0	150	300	8.0000	sword	creatures_claws	large	6	1.0000	1.0000	1.0000	false		0	10	4.0000		false
traj_kho_dwarf_bale_taurus	0	0	140	400	8.0000	axe	creatures_claws	large	7	1.7500	1.2500	1.0000	false		0	10	3.8000		false
traj_kho_dwarf_bull_centaur	0	0	34	80	2.0000	axe	axe	medium	3	1.4000	1.2500	0.0000	false		0	10	4.0000		false
traj_kho_dwarf_deathshrieker_rocket_launcher	0	0	130	40	4.0000	axe	unarmed	very_large	4	2.0000	1.2500	0.0000	false		4	4	4.0000		false
traj_kho_dwarf_infernal_guard	0	0	31	11	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false		0	10	4.3000		false
traj_kho_dwarf_infernal_guard_fireglaives	5	0	9	25	1.0000	axe	halberd		1	1.0000	0.7500	1.0000	false		0	10	4.0000		false
traj_kho_dwarf_infernal_guard_great_weapons	0	0	12	34	1.0000	axe	axe		1	1.0000	1.2500	0.0000	false		0	10	4.3000		false
traj_kho_dwarf_infernal_ironsworn	0	0	32	10	1.0000	axe	axe		1	1.0000	1.2500	1.0000	true		0	10	4.3000		false
traj_kho_dwarf_infernal_ironsworn_dual	0	14	36	18	1.0000	axe	axe		1	1.0000	1.0000	1.0000	true		0	10	4.3000		false
traj_kho_dwarf_infernal_ironsworn_flame_cannon	0	0	20	5	1.0000	sword	drakegun		1	1.0000	0.7500	1.0000	false		0	10	4.0000		false
traj_kho_dwarf_infernal_ironsworn_great	15	0	13	35	1.0000	axe	axe		1	1.0000	1.2500	1.0000	true		0	10	4.3000		false
traj_kho_dwarf_infernal_ironsworn_heavy_fireglaives	5	0	10	30	1.0000	axe	halberd		1	1.0000	0.7500	1.0000	true		0	10	4.0000		false
traj_kho_dwarf_infernal_ironsworn_sniper_fireglaives	5	0	10	30	1.0000	axe	halberd		1	1.0000	0.7500	1.0000	true		0	10	4.0000		false
traj_kho_dwarf_iron_daemon_flamethrower	0	20	70	180	4.0000	axe	unarmed	very_large	6	2.0000	1.2500	1.0000	false		4	4	4.0000		false
traj_kho_dwarf_kdaai_destroyer	0	0	180	500	12.0000	axe	creatures_claws	large	12	1.7000	1.2500	1.0000	true		0	10	4.0000		false
traj_kho_dwarf_kdaai_fireborn	0	20	36	84	2.0000	axe	axe	medium	4	1.3000	1.0000	1.0000	true		0	10	4.0000		false
traj_kho_dwarf_skullcracker	0	20	110	240	4.0000	axe	unarmed	very_large	6	2.0000	4.0000	0.0000	false	wh_dlc06_unit_contact_sundered_armour	4	4	4.0000		false
traj_kho_elemental	0	10	250	400	6.0000	axe	creatures_claws	large	9	2.0000	1.2500	0.0000	true	wh3_twa06_unit_contact_rampage	0	10	4.0000		false
traj_kho_elemental_bear	0	0	150	450	12.0000	axe	creatures_claws	large	9	1.0000	1.2500	10.0000	true	traj_kho_contact_bloodflame	7	7	4.0000		false
traj_kho_fimir	0	15	32	68	2.0000	axe	axe	medium	4	1.3000	1.2500	1.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	3.8000		false
traj_kho_forsaken_rider	10	0	22	38	4.0000	lance	spear	small	2	1.0000	0.7500	1.0000	false		0	10	4.0000		false
traj_kho_frost_wyrm	25	0	135	310	7.0000	axe	creatures_claws	large	6	1.0000	1.2500	10.0000	true	traj_kho_contact_bloodflame	4	4	3.6000		false
traj_kho_giant	0	0	200	500	6.0000	axe	club_huge	large	7	1.7000	1.2500	1.0000	false		0	10	4.0000		false
traj_kho_griffon	0	10	130	300	8.0000	sword	creatures_claws	large	5	1.0000	1.0000	0.0000	true		0	10	4.0000		false
traj_kho_hydra	0	0	140	300	9.0000	axe	creatures_claws	large	5	1.0000	1.2500	1.0000	false		0	10	3.6000		false
traj_kho_idol	0	25	150	450	12.0000	axe	club_huge	large	12	1.7000	1.2500	0.0000	true		6	10	4.0000		false
traj_kho_inf_crane_gunner	0	0	21	3	0.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	4.3000		false
traj_kho_inf_dragon_guard	20	0	11	25	2.0000	spear	halberd		1	1.0000	0.7500	1.0000	false		0	10	4.4000		false
traj_kho_inf_dragon_prince	0	0	12	30	1.0000	sword	sword		1	1.0000	1.0000	0.0000	true		0	10	4.3000		false
traj_kho_inf_hammer	0	0	50	16	2.0000	axe	hammer		1	1.0000	1.2500	0.0000	false	wh_dlc06_unit_contact_sundered_armour	0	10	4.0000		false
traj_kho_inf_ice_guard	17	0	8	20	2.0000	spear	halberd		1	1.0000	0.7500	10.0000	false	traj_kho_contact_bloodflame	0	10	4.0000		false
traj_kho_inf_saurus_club	0	0	34	18	2.0000	axe	club_saurus		1	1.0000	1.2500	0.0000	false		0	10	3.7000		false
traj_kho_inf_saurus_spear	16	0	29	13	2.0000	spear	spear		1	1.0000	0.7500	0.0000	false		0	10	4.1000		false
traj_kho_inf_stormvermin	17	0	9	23	1.0000	spear	halberd		1	1.0000	0.7500	0.0000	true		0	10	4.6000		false
traj_kho_irongut_infantry_dual	0	12	80	30	3.0000	sword	sword_medium	medium	3	1.0000	0.7500	0.0000	false		0	10	4.0000		false
traj_kho_irongut_infantry_great	0	0	30	70	3.0000	axe	axe	medium	3	1.0000	1.0000	0.0000	false		0	10	3.8000		false
traj_kho_jabberslythe	0	25	135	315	9.0000	axe	creatures_claws	large	8	1.0000	1.2500	1.0000	true		0	10	3.8000		false
traj_kho_khornate_guard_riders	0	8	19	46	2.0000	axe	creatures_claws		2	1.0000	1.0000	1.0000	true		0	10	4.5000		false
traj_kho_khorngor_dual	0	0	35	15	1.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.4000		false
traj_kho_khorngor_great	0	0	12	32	2.0000	axe	axe		1	1.0000	1.0000	0.0000	false		0	10	4.0000		false
traj_kho_kroxigor	0	15	30	70	2.0000	axe	club_medium	medium	4	1.0000	1.2500	0.0000	false		0	10	3.8000		false
traj_kho_kroxigor_sacred	0	0	36	84	3.0000	axe	club_medium	medium	3	1.0000	1.2500	0.0000	false	wh2_dlc12_unit_contact_sundered_armour	0	10	4.0000		false
traj_kho_manticore	0	0	290	155	6.0000	axe	creatures_claws	large	5	1.0000	1.2500	0.0000	false		0	3	3.6000		false
traj_kho_medusa	0	0	130	260	8.0000	spear	halberd	medium	6	1.0000	0.7500	0.0000	false		0	10	4.6000		false
traj_kho_mournguls	0	20	30	70	3.0000	axe	creatures_claws	medium	4	1.0000	1.2500	0.0000	true	wh2_dlc16_unit_contact_weakened	0	10	4.0000		false
traj_kho_mutalith	0	20	140	320	9.0000	axe	creatures_claws	large	9	2.0000	1.2500	0.0000	true		0	10	3.6000		false
traj_kho_orc_base	0	0	34	14	1.0000	axe	axe		1	1.0000	1.0000	1.0000	false		0	10	4.0000		false
traj_kho_orc_dual	0	8	29	13	1.0000	axe	axe		1	1.0000	1.2500	1.0000	false		0	10	4.0000		false
traj_kho_orc_great	18	0	14	36	1.0000	axe	axe		1	1.0000	1.2500	1.0000	false		0	10	4.0000		false
traj_kho_rat_ogre	0	8	20	55	2.0000	axe	club_medium	medium	4	1.0000	1.2500	0.0000	false		0	10	3.8000		false
traj_kho_razordon_ancient	0	0	115	260	7.0000	axe	creatures_claws	large	4	1.0000	1.2500	0.0000	true		0	10	3.6000		false
traj_kho_razordon_small	0	0	12	40	2.0000	sword	creatures_claws	small	2	1.0000	0.7500	0.0000	true		0	10	4.0000		false
traj_kho_ripperdactyl	0	15	35	100	2.0000	axe	creatures_claws	medium	4	1.0000	0.7500	0.0000	true	wh3_twa06_unit_contact_rampage	0	10	4.0000		false
traj_kho_salamander	0	0	115	250	7.0000	axe	creatures_claws	large	4	1.0000	1.2500	10.0000	false	traj_kho_contact_bloodflame	0	10	3.6000		false
traj_kho_salamander_small	0	0	12	40	2.0000	sword	creatures_claws	small	2	1.0000	0.7500	10.0000	false	traj_kho_contact_bloodflame	0	10	4.0000		false
traj_kho_saurus	16	0	13	29	2.0000	spear	halberd		1	1.0000	0.7500	1.0000	true		0	10	4.0000		false
traj_kho_shaggoth	30	0	160	400	9.0000	axe	axe_medium	large	6	1.0000	1.2500	0.0000	false		0	10	3.6000		false
traj_kho_skin_wolf	30	0	40	20	2.0000	axe	axe	medium	4	1.0000	1.2500	0.0000	true		0	10	4.0000		false
traj_kho_skink_cohort	0	0	20	8	1.0000	axe	club		1	1.0000	0.7500	0.0000	true		0	10	4.3000		false
traj_kho_skink_greataxe	0	0	5	21	1.0000	axe	axe		1	1.0000	1.0000	1.0000	true		0	10	4.6000		false
traj_kho_skink_riders	0	0	12	40	3.0000	spear	halberd		1	1.0000	0.5000	0.0000	true		0	10	4.0000		false
traj_kho_skink_stalker	0	8	20	5	1.0000	axe	club		1	1.0000	0.7500	0.0000	true		0	10	4.3000		false
traj_kho_steam_tank	0	15	70	180	4.0000	axe	unarmed	very_large	5	1.0000	1.2500	1.0000	false		4	4	4.0000		false
traj_kho_stegadon_cannon	0	18	120	300	10.0000	axe	creatures_claws	medium	7	1.5000	1.2500	0.0000	false		0	10	3.5000		false
traj_kho_stegadon_shrine	0	18	140	340	10.0000	axe	creatures_claws	medium	7	1.5000	1.2500	0.0000	false		0	10	3.5000		false
traj_kho_stonehorn	0	20	140	340	10.0000	axe	creatures_claws	medium	8	1.0000	3.5000	0.0000	true		4	2	3.8000		false
traj_kho_terradon	0	0	52	19	2.0000	axe	creatures_claws	small	2	1.0000	0.7500	0.0000	true		0	10	4.0000		false
traj_kho_things	0	16	15	47	2.0000	sword	creatures_claws	medium	3	1.4000	1.0000	0.0000	false		0	10	3.5000		false
traj_kho_thunderbarge	0	0	150	350	10.0000	spear	spear	large	4	1.5000	1.0000	0.0000	false		5	5	3.8000		false
traj_kho_toad_dragon	0	25	275	325	9.0000	axe	creatures_claws	large	12	1.8000	1.2500	1.0000	false		4	4	4.0000		false
traj_kho_troglodon	0	0	120	330	7.0000	axe	creatures_claws	large	5	1.0000	1.2500	10.0000	false	traj_kho_contact_bloodflame	0	10	3.6000		false
traj_kho_trolls	0	0	30	70	2.0000	axe	club_medium	medium	4	1.0000	1.2500	1.0000	false		0	10	3.8000		false
traj_kho_ushabti	0	12	22	57	2.0000	sword	sword_medium	medium	4	1.0000	1.0000	0.0000	true		0	10	3.8000		false
traj_kho_zoats	26	0	30	70	2.0000	axe	axe	medium	4	1.0000	1.2500	0.0000	true	wh2_pro08_unit_contact_dampen	0	10	4.0000		false
traj_khornataur_shield	0	0	33	77	2.0000	axe	axe	medium	3	1.2000	1.2500	0.0000	false		0	10	4.0000		false
traj_slayer_riders	15	0	19	46	2.0000	axe	creatures_claws		2	1.0000	1.2500	1.0000	true	wh2_dlc16_unit_contact_weakened	0	10	4.0000		false
zkc_bone_giant	0	0	100	300	5.0000	axe	club_huge	large	4	1.0000	1.2500	0.0000	true		0	10	4.0000		false
zkc_sepulchral	18	0	23	52	2.0000	spear	halberd	medium	2	1.0000	0.5000	1.0000	true		0	10	4.7000		false
zkc_tomb_guard	19	0	9	20	2.0000	spear	halberd		1	1.0000	0.5000	0.0000	true		0	10	4.9000		false
zkc_tomb_guard_bow	0	0	20	9	1.0000	sword	sword		1	1.0000	0.7500	0.0000	true		0	10	4.3000		false
zkc_tomb_guard_swords	0	0	33	9	1.0000	sword	sword		1	1.0000	0.7500	0.0000	true		0	10	4.4000		false
zkc_ushabti_bow	0	0	18	47	2.0000	sword	sword_medium	medium	3	1.0000	0.7500	0.0000	true		0	10	3.8000		false
