key	bonus_v_large	bonus_v_infantry	damage	ap_damage	weapon_length	melee_weapon_type	audio_type	splash_attack_target_size	splash_attack_max_attacks	splash_attack_power_multiplier	building_damage_multiplier	ignition_amount	is_magical	contact_phase	collision_attack_max_targets	collision_attack_max_targets_cooldown	melee_attack_interval	scaling_damage	is_spell
wh3_deer24_yushijun_weapon	18	0	10	26	4.0000	spear	spear	large	2	1.5000	1.0000	0.0000	true		0	10	3.0000		false
wh3_deer24_zhuque	0	0	140	300	7.0000	axe	axe	medium	15	1.0000	0.7500	1.0000	true		15	10	3.0000		false
wwd_jinjun_celest_yayu_weapon	0	10	15	31	3.0000	sword	sword	small	3	1.0000	1.0000	0.0000	true	wh3_deer24_abilities_POXIE	0	10	3.0000		false
wwd_jinjun_cennter_chiwei	0	0	34	18	1.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	true	wh3_deer24_abilities_zhuquezhanshi	0	10	3.0000		false
wwd_jinjun_east_chaoting	0	0	12	26	1.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	true		0	10	4.0000		false
wwd_jinjun_fengyunlan_weapon	0	0	20	45	5.0000	spear	spear	large	2	5.0000	1.0000	0.0000	true	MISSILE_YUEGONG	0	10	3.0000		false
wwd_jinjun_huben	0	18	40	80	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	true	wh3_deer24_abilities_LONGWEI	0	10	4.0000		false
wwd_jinjun_longdijinjun_terminator	0	20	60	120	5.0000	sword	sword	medium	3	1.0000	1.0000	20.0000	true	wh3_deer24_abilities_LONGWEI	0	10	4.5000		false
wwd_jinjun_longdijinjun_weapon	20	0	16	40	5.0000	sword	sword	medium	3	1.0000	1.0000	20.0000	true	wh3_deer24_abilities_LONGWEI	0	10	4.5000		false
wwd_jinjun_south_zhushou	0	10	14	34	1.0000	sword	sword	medium	3	1.0000	1.0000	20.0000	true	wh3_deer24_abilities_zhuquecifu	0	10	4.0000		false
wwd_jinjun_tianshi	0	0	50	30	1.0000	sword	sword		1	1.0000	1.0000	0.0000	true	wh_dlc08_unit_contact_frostbite	0	10	3.0000		false
wwd_jinjun_west_baier_weapon	0	0	34	18	3.0000	sword	sword	medium	3	1.0000	1.0000	0.0000	true	wh3_deer24_abilities_BAIHONG	0	10	3.0000		false
wwd_jinjun_yueshenyuan_weapon	0	0	22	10	1.0000	sword	sword	small	2	1.0000	1.0000	0.0000	true	MISSILE_YUEGONG	0	10	3.0000		false
wwd_shengbing_iron	0	0	24	8	1.0000	sword	sword		1	1.0000	1.0000	0.0000	false		0	10	4.2000		false
wwd_shengbing_jade	16	0	8	20	1.0000	spear	halberd		1	1.0000	0.7500	0.0000	true		0	10	4.6000		false
