key	text	tooltip
cdir_events_dilemma_choice_details_localised_choice_label_fys_dilemma_assist_nangauSECOND	Nan-Gau Armaments	false
cdir_events_dilemma_choice_details_localised_choice_title_fys_dilemma_assist_nangauSECOND	Excellent equipment is a soldier's second life.	false
cdir_events_dilemma_choice_details_localised_choice_label_fys_dilemma_assist_nangauTHIRD	The Dragon Empress's Army	false
cdir_events_dilemma_choice_details_localised_choice_title_fys_dilemma_assist_nangauTHIRD	Miao Ying's army will become a sharp blade piercing the enemy's heart.	false
cdir_events_dilemma_choice_details_localised_choice_label_fys_dilemma_assist_nangauFOURTH	United as One	false
cdir_events_dilemma_choice_details_localised_choice_title_fys_dilemma_assist_nangauFOURTH	The Great Bastion and the Northern Provinces become one again, but the supreme glory of defeating the Chaos enemy will belong to the Protector General of the Northern Provinces.	false
campaign_payload_ui_details_description_fys_dilemma_assist_nangau_1	An elite army will gather in Po Mu.	false
campaign_payload_ui_details_description_fys_dilemma_assist_nangau_2	Obtain the Nan-Gau War Banner and Nan-Gau Shield.	false
campaign_payload_ui_details_description_fys_dilemma_assist_nangau_3	Miao Ying's army appears near the faction leader.	false
campaign_payload_ui_details_description_fys_dilemma_assist_nangau_4	Confederate with the Northern Provinces faction.	false
dilemmas_localised_title_fys_dilemma_xinwu	The Return of the Defier of Fate	false
dilemmas_localised_description_fys_dilemma_xinwu	Xin Wu has drawn enough power from his slumber. He has now returned and is willing to fight for Grand Cathay.	false
cdir_events_dilemma_choice_details_localised_choice_label_fys_dilemma_xinwuFIRST	Join Forces Against the Enemy	false
cdir_events_dilemma_choice_details_localised_choice_title_fys_dilemma_xinwuFIRST	The current Grand Cathay needs to seize every opportunity to restore peace. Even though Xin Wu's return may cause panic, you still hope he will become your ally.	false
cdir_events_dilemma_choice_details_localised_choice_label_fys_dilemma_xinwuSECOND	Sword of Chaos	false
cdir_events_dilemma_choice_details_localised_choice_title_fys_dilemma_xinwuSECOND	You have an excellent plan for Xin Wu: send him deep into the Chaos Wastes to disrupt the Chaos invasion army's assembly as much as possible with his killing. This also aligns with Xin Wu's own wishes.	false
campaign_payload_ui_details_description_fys_dilemma_xinwu_1	For a period of time, Xin Wu will become your ally.	false
campaign_payload_ui_details_description_fys_dilemma_xinwu_2	Great Bastion Threat: -20%	false
effect_bundles_localised_title_wh3_main_dilemma_xinwu_summon_buff	Defier of Fate	false
effect_bundles_localised_description_wh3_main_dilemma_xinwu_summon_buff	Army Ability: "Defier of Fate"\\n(Cathay-controlled regions)	false
dilemmas_localised_title_fys_dilemma_fys	Quell the Uprisings or Resist the Foreign Threat	false
dilemmas_localised_description_fys_dilemma_fys	While the Great Bastion remains calm, Grand Cathay is not at peace. You ponder whether to temporarily relieve Fu Yuanshan of his duties at the Great Bastion and entrust it to someone else, so he can help you quell the internal unrest within Cathay.	false
cdir_events_dilemma_choice_details_localised_choice_label_fys_dilemma_fysFIRST	Prioritize Internal Stability	false
cdir_events_dilemma_choice_details_localised_choice_title_fys_dilemma_fysFIRST	You intend for him to help you pacify Cathay first, then resist the foreign enemies later.	false
cdir_events_dilemma_choice_details_localised_choice_label_fys_dilemma_fysSECOND	Resisting the Foreign Threat is Paramount	false
cdir_events_dilemma_choice_details_localised_choice_title_fys_dilemma_fysSECOND	The great enemy of Chaos cannot be taken lightly for even a day. The minor unrest within Cathay can be easily quelled.	false
