key	category	shot_type	explosion_type	spin_type	projectile_number	trajectory_sight	effective_range	minimum_range	max_elevation	muzzle_velocity	marksmanship_bonus	spread	damage	ap_damage	can_bounce	high_air_resistance	collision_radius	base_reload_time	calibration_distance	calibration_area	bonus_v_infantry	bonus_v_large	projectile_display	overhead_stat_effect	projectile_audio	shockwave_radius	can_damage_buildings	contact_stat_effect	gravity	burst_size	burst_shot_delay	mass	homing_params	first_person_params	ignition_amount	is_magical	can_target_airborne	can_damage_allies	fixed_elevation	projectile_penetration	expiry_range	is_beam_launch_burst	expire_on_impact	can_roll	trail_always_on	shots_per_volley	fired_by_mount	lock_on_multiple_fire_pos	prefer_central_targets	can_damage_vehicles	building_damage_multiplier	scaling_damage	is_spell	vegetation_ignore_time	missile_mirror_start_time	spawned_vortex	projectile_shot_type_display
cth_north_suitang_jade_shuwei_bow_anti_large_ar	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	18	4	false	false	0.1000	11.0000	100.0000	3.5000	0	5	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_north_suitang_jade_shuwei_bow_ar	arrow	small_arm_default		none	1	dual_low_fixed	170	0	88	45.0000	10.0000	0.0000	18	4	false	false	0.1000	11.0000	100.0000	3.5000	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_north_suitang_jade_shuwei_crossbow_ap_ar	arrow	small_arm_default		none	1	dual_low_fixed	135	0	88	50.0000	10.0000	0.0000	10	18	false	false	0.1000	18.0000	100.0000	4.5000	0	0	wh3_main_cth_celestial_guard_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_north_suitang_jade_shuwei_crossbow_ar	arrow	small_arm_default		none	1	dual_low_fixed	135	0	88	50.0000	10.0000	0.0000	20	8	false	false	0.1000	18.0000	100.0000	4.5000	0	0	wh3_main_cth_celestial_guard_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_north_suitang_longwei_bow_ar	arrow	small_arm_default		none	3	dual_low_fixed	170	0	88	50.0000	10.0000	1.6000	4	9	false	false	0.1000	18.0000	120.0000	4.2000	0	0	cth_north_suitang_longwei_bow_ar		wh2_dlc10_bow_arrow_hef_SOA_magical	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	true	true	true	45	very_low	300	false	false	false	true	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_north_suitang_peasant_shuzu_bow_ar	arrow	small_arm_default		none	1	dual_low_fixed	160	0	88	45.0000	10.0000	0.0000	16	2	false	false	0.1000	11.0000	120.0000	5.7000	0	0	wh_brt_longbow_arrow		wh_bow_arrow_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_north_suitang_peasant_shuzu_crossbow_ar	arrow	small_arm_default		none	1	dual_low_fixed	120	0	88	50.0000	10.0000	0.0000	20	6	false	false	0.1000	18.0000	100.0000	4.5000	0	0	wh3_main_cth_celestial_guard_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_sanyanchong_rocket	musket	small_arm_default	cth_sanyanchong_rocket	none	2	low	75	0	88	60.0000	10.0000	2.0000	8	20	false	false	0.0500	28.0000	60.0000	1.8000	0	0	cth_sanyanchong_rocket		wh_helstorm_rocket	-1.0000	false	wh2_dlc12_unit_contact_flammable	-1.0000	1	0.0000	10.0000			1.0000	false	true	false	45	very_low	300	false	false	false	false	1	false	false	false	true	10.0000		false	0.4200	0.4000		placeholder
cth_south_songyuan_jade_bow_ar	arrow	small_arm_default		none	1	dual_low_fixed	140	0	88	50.0000	10.0000	0.0000	20	2	false	false	0.1000	11.0000	120.0000	5.9000	0	0	wh_brt_longbow_arrow_pox		wh_bow_arrow_magical	-1.0000	false	cth_south_songyuan_jade_bow_ar_poison	-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_south_songyuan_jade_handbow_ar	arrow	small_arm_default		none	2	low	70	0	88	45.0000	6.0000	2.0000	14	4	false	false	0.1000	12.0000	55.0000	0.0000	0	0	wh2_main_def_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false		-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	200	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_south_songyuan_longwei_pro_crossbow_ar	arrow	small_arm_default		none	1	dual_low_fixed	135	0	88	70.0000	15.0000	0.0000	20	30	false	false	0.1000	14.0000	110.0000	3.0000	0	0	cth_west_qinhan_jade_choku_crossbow_ar		wh_crossbow_bolt_normal	-1.0000	false	wh2_dlc09_unit_contact_shieldbreaker	-1.0000	1	0.0000	10.0000			1.0000	false	true	true	45	medium_1	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_south_songyuan_peasant_bow_ar	arrow	small_arm_default		none	1	dual_low_fixed	130	0	88	50.0000	10.0000	0.0000	14	1	false	false	0.1000	11.0000	100.0000	5.9000	0	0	cth_south_songyuan_peasant_bow_ar		wh_bow_arrow_magical	-1.0000	false	cth_south_songyuan_peasant_bow_ar_poison	-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_south_songyuan_peasant_hunter_traps	grenade	small_arm_default		grenade_spin	1	dual_low_fixed	70	0	88	40.0000	10.0000	0.0000	10	4	true	false	0.1000	9.0000	70.0000	2.0000	0	8	cth_south_songyuan_peasant_hunter_traps		wh_grenade	-1.0000	false		-1.0000	1	0.0000	5.0000			0.0000	false	false	true	55	very_low	300	false	false	false	false	1	false	false	false	true	0.2500		false	1.5000	0.4000		placeholder
cth_west_qinhan_cav_longma_crossbow_ar	arrow	small_arm_default		none	1	dual_low_fixed	120	0	88	50.0000	5.0000	4.0000	6	5	false	false	0.1000	13.0000	60.0000	0.8000	8	0	cth_west_qinhan_jade_choku_crossbow_ar		wh_bow_arrow_flaming	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	3.0000			1.0000	true	true	true	45	very_low	300	false	false	false	false	5	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_west_qinhan_cav_peasant_crossbow_ar	arrow	small_arm_default		none	1	dual_low_fixed	120	0	88	50.0000	5.0000	4.0000	4	3	false	false	0.1000	13.0000	60.0000	0.8000	5	0	wh3_main_cth_celestial_guard_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	3.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	5	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_west_qinhan_jade_choku_crossbow_ar	arrow	small_arm_default		none	2	low	100	0	88	80.0000	5.0000	4.0000	4	3	false	false	0.1000	14.0000	60.0000	1.0000	4	0	cth_west_qinhan_jade_choku_crossbow_ar		wh_bow_arrow_flaming	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	3.0000			1.0000	false	true	false	45	very_low	300	false	false	false	false	5	false	false	false	true	0.2500		false	0.9300	0.4000		placeholder
cth_west_qinhan_jade_crossbow_ar	arrow	small_arm_default		none	1	dual_low_fixed	145	0	88	50.0000	5.0000	5.0000	3	2	false	false	0.1000	20.0000	75.0000	0.6000	5	0	wh3_main_cth_celestial_guard_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	4.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	9	false	false	false	true	0.2500		false	0.9000	0.4000		placeholder
cth_west_qinhan_peasant_choku_crossbow_ar	arrow	small_arm_default		none	1	dual_low_fixed	115	0	78	50.0000	5.0000	5.0000	6	1	false	false	0.1000	18.0000	50.0000	0.6000	4	0	wh3_main_cth_celestial_guard_crossbow_bolt		wh_crossbow_bolt_normal	-1.0000	false	wh2_dlc12_unit_contact_suppressive_fire	-1.0000	1	0.0000	2.0000			0.0000	false	true	true	45	very_low	300	false	false	false	false	5	false	false	false	true	0.2500		false	0.9000	0.4000		placeholder
cth_zhentianlei	grenade	explosives	cth_zhentianlei	grenade_spin	1	dual_low_fixed	80	0	88	40.0000	10.0000	0.0000	1	0	true	false	0.1000	9.0000	70.0000	2.0000	0	0	cth_zhentianlei		wh_grenade	-1.0000	false	cth_zhentianlei_jiansu	-1.0000	1	0.0000	3.0000			10.0000	false	false	true	55	very_low	-1	false	false	true	false	1	false	false	true	true	1.0000		false	1.5000	0.4000		placeholder
