key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo
jbv_youxia_guandao	10	wh2_main_plate_80	2100	cavalry	39	cav_shk	jbv_youxia	hu1d_youxia_guandao	wh_main_cavalry_rider_standard_blood	27	34	58	100	jbv_skel_horse	60	jbv_youxia_guandao		4	none	jbv_youxia	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	jbv_warriors	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	-20	0	0	10	0	0	melee_anti_large	false	false	false	false	low	low	domination_cav				1.0000	1.0000	false
jbv_pale_lady	10	wh_main_body_0	2100	inf_melee	24	inf_mel	jbv_pale_lady	gh4_pale_lady	cth_cannibal	41	23	60	3890		0	jbv_pale_claws		1	none	jbv_pale_lady	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	jbv_pale_lady	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	0.3000	ethereal	0	0	-20	0	0	55	0	0	melee_flanker_shock_highvalue	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_ghost_host_summoned_2	10	wh_main_body_0	2100	inf_melee	24	inf_mis	jbv_ghost_host	hu1_gh_vengeful	cth_ghost_small	18	8	44	44		0	jbv_ghost_host		6	none	jbv_ghost_host	wh2_main_inf_chaotic_formation_loose	trained			true	70.0000	1500.0000	jbv_ghost_host	60	80	10	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	ethereal	0	0	-20	0	0	55	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_carriage	10	wh2_main_heavy_metal_110	2100	war_beast	64	chariot	jbv_carriage	hu1_skeleton_returned	cth_jiangshi_p	32	29	55	7160	jbv_carriage	1	jbv_carriage_stomp	jbv_soul_flame	1	none	jbv_carriage	wh_main_chariot	trained			true	40.0000	1500.0000	jbv_carriage	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large	0	12	0	25	0	20	0	0	melee_cav_shock_highvalue	false	false	false	false	medium	medium	domination_cav				1.0000	1.0000	false
jbv_blood_lions	10	wh2_main_heavy_metal_100	2100	inf_melee	17	inf_mel	jbv_blood_lions	hu1d_blood_lions	jbv_blood_lions	34	45	70	104		0	jbv_blood_lions_spear		4	wh_missile_block_60_metal	jbv_blood_lions	wh_main_infantry	elite			true	40.0000	1500.0000	jbv_warriors_halberds	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	-20	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_wraith	10	wh_main_body_0	2100	inf_melee	16	inf_mis	jbv_wraith	gh1_jbv2_wraith	jbv_wraith	22	17	48	76		0	jbv_wraith		6	none	jbv_wraith	wh2_main_inf_chaotic_formation_loose	trained			true	70.0000	1500.0000	jbv_wraith_att	60	80	10	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	ethereal	0	0	-40	0	0	55	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_newbloods	10	wh2_main_plate_60	2100	inf_melee	20	inf_mel	jbv_newbloods	hu1_newbloods	jbv_blood_lions	29	26	48	72		0	jbv_newbloods		8	none	jbv_newbloods	wh2_main_inf_chaotic_formation_tight	trained			true	40.0000	1500.0000	jbv_warriors	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	-20	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_warriors_0	10	wh2_main_plate_80	2100	inf_melee	10	inf_mel	jbv_revenants	hu1_revenant_sns	cth_skeleton	26	37	52	82		0	wh_main_vmp_wightblade_grave_guard		6	wh_missile_block_55_wood	jbv_revenants	wh_main_infantry	trained			true	40.0000	1500.0000	jbv_warriors	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	-20	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
cth_jiangshi_summoned	10	wh2_main_body_30	2100	inf_melee	15	inf_mel	cth_jiangshi_p	hu1_jiangshi	cth_jiangshi_p	30	33	59	512		0	cth_jiangshi_p		3	none	cth_jiangshi_p	wh2_main_inf_chaotic_formation_loose	well_trained			true	40.0000	1500.0000	cth_jiangshi_p	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	-30	0	0	20	0	0	melee_highvalue	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_nurses_2	10	wh_main_body_0	2100	inf_melee	22	inf_mel	jbv_nurses_2	hu1_jbv2_nurses_2	jbv2_nurse	49	27	59	91		0	jbv_nurses_2		6	none	jbv_nurses_2	wh2_main_infantry_chaotic_rabble	trained			true	40.0000	1500.0000	jbv_nurses_att_2	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	ethereal	0	0	-20	0	0	55	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_xiang_men	10	wh2_main_body_15	2100	inf_melee	12	inf_mis	jbv_xiang_men	hu1_graveguard_2handed_sword	cth_skeleton	21	25	49	59		0	jbv_xiang_men_gs		6	none	cth_revenant	wh2_main_inf_chaotic_formation_tight	trained			true	70.0000	1500.0000	jbv_warriors	60	80	10	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	5	-20	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_ghost_host	10	wh_main_body_0	2100	inf_melee	17	inf_mis	jbv_ghost_host	hu1_gh_vengeful	cth_ghost	12	6	38	38		0	jbv_ghost_host		6	none	jbv_ghost_host	wh2_main_inf_chaotic_formation_loose	trained			true	70.0000	1500.0000	jbv_ghost_host	60	80	10	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	ethereal	0	0	-20	0	0	55	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_yaoguai	10	wh2_main_body_20	2100	inf_melee	46	inf_mel	jbv_yaoguai	ap1_yaoguai	wh_main_monster_varghulf_blood	31	33	49	9145		0	jbv_yaoguai_claws		1	none	jbv_yaoguai	wh_main_monster	trained			true	40.0000	1500.0000	jbv_yaoguai	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	20	0	0	melee_gatecrusher_shock	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false
jbv_warriors_1	10	wh2_main_plate_80	2100	inf_melee	10	inf_mel	jbv_revenants	hu1_revenant_halberd	cth_skeleton	21	42	52	82		0	jbv_halberd_0		6	none	jbv_revenants	wh_main_infantry	trained			true	40.0000	1500.0000	jbv_warriors_halberds	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	-20	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_ghost_host_summoned	10	wh_main_body_0	2100	inf_melee	17	inf_mis	jbv_ghost_host	hu1_gh_vengeful	cth_ghost_small	12	6	38	38		0	jbv_ghost_host		6	none	jbv_ghost_host	wh2_main_inf_chaotic_formation_loose	trained			true	70.0000	1500.0000	jbv_ghost_host	60	80	10	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	ethereal	0	0	-20	0	0	55	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_gateguardian	10	wh_main_body_0	2100	inf_melee	32	inf_mel	jbv_gateguardian	hu4_gateguardian	jbv_giant	72	35	60	8400		0	jbv_guardian_axe		1	none	jbv_gateguardian	wh_main_monster	trained			true	40.0000	1500.0000	jbv_gateguardian	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	-20	20	0	55	0	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false
jbv_newbloods_summoned	10	wh2_main_plate_60	2100	inf_melee	20	inf_mel	jbv_newbloods	hu1_newbloods	jbv_blood_lions	29	26	48	72		0	jbv_newbloods		8	none	jbv_newbloods	wh2_main_inf_chaotic_formation_tight	trained			true	40.0000	1500.0000	jbv_warriors	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	-20	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_gateguardian_summoned	10	wh_main_body_0	2100	inf_melee	32	inf_mel	jbv_gateguardian	hu4_gateguardian	jbv_giant	72	35	60	8400		0	jbv_guardian_axe		1	none	jbv_gateguardian	wh_main_monster	trained			true	40.0000	1500.0000	jbv_gateguardian	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	-20	20	0	55	0	0	melee_gatecrusher	false	false	false	false	medium	medium	domination_monsters				1.0000	1.0000	false
cth_jiangshi_p	10	wh2_main_body_30	2100	inf_melee	15	inf_mel	cth_jiangshi_p	hu1_jiangshi	cth_jiangshi_p	30	33	59	512		0	cth_jiangshi_p		3	none	cth_jiangshi_p	wh2_main_inf_chaotic_formation_loose	well_trained			true	40.0000	1500.0000	cth_jiangshi_p	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	-30	0	0	20	0	0	melee_highvalue	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
cth_revenant	10	wh2_main_body_15	2100	inf_ranged	7	inf_mis	cth_revenant	hu1_undead_worker	cth_worker	15	24	42	65		0	cth_revenant	cth_worker	6	none	cth_revenant	wh2_main_inf_chaotic_formation_tight	trained			true	70.0000	1500.0000	cth_revenant	60	80	10	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	small	0	5	-20	0	0	0	0	0	hybrid	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
cth_skeleton	10	wh2_main_bone_20	2100	inf_melee	5	inf_mel	cth_skeleton	hu1_skeleton_returned	cth_skeleton	17	29	46	65		0	cth_skeleton		8	none	cth_skeleton	wh2_main_inf_chaotic_formation_tight	trained			true	40.0000	1500.0000	cth_skeleton	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	-20	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_faithfuls_ancient	10	wh2_main_body_15	2100	inf_melee	10	inf_mel	jbv_faithfuls_ancient	hu1_faithfuls_ancient	wh2_dlc09_tmb_skeleton_infantry_hero_liche_priest	18	34	56	70		0	jbv_faithuls_mace		1	none	jbv_faithfuls_ancient	wh2_main_inf_chaotic_formation_tight	trained			true	40.0000	1500.0000	cth_cannibal	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee_mage_highvalue	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
hef_iotm_islanders	33	wh2_main_plate_50	2100	inf_ranged	15	inf_mis	hef_iotm_islanders	hu1d_shadow_walkers_dual_sword_bow	wh2_main_hef_infantry_blood_dismembers	29	27	64	76		0	wh2_dlc15_hef_dual_sword	wh2_main_hef_sea_guard_bow	4	none	hef_iotm_islanders	wh2_main_inf_2handed_ordered	trained			true	40.0000	1500.0000	wh2_main_hef_inf_archers_1	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_culture	1.0000	small	0	22	0	0	0	0	0	0	ranged_harasser_flanker	true	true	false	false	default	default	domination_infantry				1.0000	1.0000	false
cth_cannibal	10	wh_main_body_0	2100	inf_melee	29	inf_mel	cth_cannibal	gh4_starved	cth_cannibal	38	18	46	810		0	cth_cannibal		2	none	cth_cannibal	wh_dlc08_nor_mammoth_herd_ror	trained			true	40.0000	1500.0000	cth_cannibal	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	0.8000	ethereal	0	0	-20	0	0	55	0	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_undead_hag	10	wh2_main_body_15	2100	inf_melee	33	inf_mel	jbv_undead_hag	hu8c_undead_hag	jbv_undead_hag	23	27	44	86		0	jbv_undead_hag		4	none	jbv_undead_hag	wh2_main_inf_chaotic_formation_tight	trained			true	40.0000	1500.0000	cth_ghost	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_skeleton_spear	10	wh2_main_bone_20	2100	inf_melee	5	inf_mel	cth_skeleton	hu1_skeleton_returned_spear	cth_skeleton	15	35	46	65		0	cth_skeleton_spear		8	none	cth_skeleton	wh2_main_inf_chaotic_formation_tight	trained			true	40.0000	1500.0000	cth_skeleton_spears	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	-20	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
jbv_islanders	10	wh_main_body_0	2100	inf_melee	7	inf_mel	jbv_islanders	hu1d_jbv2_islanders	jbv2_islanders	16	44	45	79		0	jbv_islanders		6	none	jbv_islanders	wh_main_infantry	trained			true	40.0000	1500.0000	jbv_warriors_halberds	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	ethereal	0	0	-20	0	0	55	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
