key	category	class	short_description_text	historical_description_text	campaign_action_points	man_entity	man_animation	num_mounts	mount	spacing	rank_depth	morale	bonus_hit_points	training_level	armour	shield	primary_missile_weapon	accuracy	primary_ammo	primary_melee_weapon	melee_attack	charge_bonus	melee_defence	num_engines	engine	articulated_record	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	damage_mod_flame	damage_mod_magic	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	can_brace	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
judunnubing	inf_ranged	inf_mis	judunnubing	wh_main_unit_long_text_emp_state_troops	2100	wh_main_infantry_slow_blood_dismembers	hu1_empire_sword_crossbow	0		wh_main_infantry_ranged	4	75	61	trained	wh2_main_leather_50	wh_missile_block_35_metal	wh3_judunnushou	10	22	wh_main_emp_sword_short	20	4	28	0			true	40.0000	1500.0000	wh_main_emp_inf_crossbowmen	60	80	0	vo_sel_crossbowmen	vo_sel_ranged	vo_sel_generic	1.0000	small	0	0	0	0	0	0	ranged	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
liebing	inf_ranged	inf_mis	liebing	wh_main_unit_long_text_emp_state_troops	2100	wh_dlc05_wef_inf_waywatcher_blood_dismembers	hu1_empire_sword_rifle	0		wh_main_cavalry_very_chaotic	3	75	86	trained	wh2_main_leather_20	none	wh3_sanbinggun	10	22	wh_main_emp_sword_short	22	4	24	0			true	40.0000	1500.0000	sanbing	100	120	11	vo_sel_handgunners	vo_sel_ranged	vo_sel_culture	1.0000	small	0	0	0	0	10	0	ranged_direct	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
mishenheiwei	inf_melee	inf_mel	mishenheiwei	wh_main_unit_long_text_emp_reiksguard	2100	wh_main_infantry_slow_blood_dismembers	hu1_empire_halberd	0		wh3_main_kislev_infantry	6	100	72	trained	wh2_main_heavy_metal_100	none		10	0	zituan_weapon	46	10	44	0			true	40.0000	1500.0000	mishenheiwei	60	80	0	vo_sel_reiksguard_knights	vo_sel_reiksguard	vo_sel_culture	1.0000	small	0	0	0	0	15	0	melee_anti_large	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
rongyaoqishi	cavalry	cav_shk	rongyaoqishi	wh_main_unit_long_text_emp_demigryph_knights	2100	wh_main_cavalry_rider_standard_blood	hu1_empire_bc2_demigryph_lance_sword_shield	32	wh_main_emp_mnt_demigryph	wh_main_monstrous_cavalry	2	80	202	trained	wh2_main_plate_125	wh_missile_block_30_metal		10	0	wh_main_emp_demigryph_lance	47	62	46	0			true	40.0000	1500.0000	wh_dlc04_emp_cav_royal_altdorf_gryphites_0	60	80	0	vo_sel_demigryph_knights	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	0	0	0	0	melee_flanker_shock	false	false	false	low	low	domination_cav		false			1.0000	1.0000	false	false
ruikeqishi	inf_melee	inf_mel	wh_main_unit_short_text_emp_reiksguard	wh_main_unit_long_text_emp_reiksguard	2100	wh_main_infantry_slow_blood_dismembers	hu1_empire_2handed_sword	0		wh_main_infantry	6	85	68	trained	wh2_main_heavy_metal_100	wh_missile_block_20_metal		10	0	ruikeqishi	44	20	34	0			true	40.0000	1500.0000	ruike_attributes	60	80	0	vo_sel_reiksguard_knights	vo_sel_reiksguard	vo_sel_culture	1.0000	small	0	0	0	0	0	0	melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
shenxue	cavalry	cav_shk	shenxue	wh2_dlc13_unit_long_text_emp_empire_knights_1_ror	2100	wh2_dlc13_emp_empire_knights_ror_0	hu1_blazing_sun_hr1_warhorse_lance_sword_shield	60	wh_dlc04_emp_mnt_blazing_sun_warhorse	wh_main_cavalry_ordered	4	95	111	trained	wh2_main_heavy_metal_110	wh_missile_block_20_inaudible		33	0	shenxue_weapon	48	65	48	0			true	40.0000	1500.0000	shenxue	60	80	0	vo_sel_cavalry	vo_sel_cavalry	vo_sel_culture	1.0000	large	0	0	15	0	0	0	melee_flanker_shock	false	false	false	low	low	domination_cav		false			1.0000	1.0000	false	false
sheshou	inf_ranged	inf_mis	sheshou	wh_main_unit_long_text_emp_state_troops	2100	wh_main_infantry_standard_light_blood_dismembers	hu1_empire_sword_rifle	0		wh_main_infantry_ranged	3	85	73	trained	wh2_main_plate_85	none	wh3_ssgun	10	22	wh_dlc04_emp_free_company_sword	30	8	34	0			true	40.0000	1500.0000	sheshou	60	80	11	vo_sel_handgunners	vo_sel_ranged	vo_sel_culture	1.0000	small	0	0	0	0	0	0	ranged_direct	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
syr	inf_ranged	inf_mis	syr	wh2_dlc13_unit_long_text_emp_archers	2100	wh_dlc05_wef_inf_waywatcher_blood_dismembers	hu1_dlc13_huntsman_sword_bow	0		wh2_dlc13_emp_inf_archers	4	85	61	trained	wh2_main_leather_30	none	wh3_syrbow	10	22	wh_dlc04_emp_free_company_sword	36	14	30	0			true	40.0000	1500.0000	syr	60	80	8	vo_sel_archers	vo_sel_ranged	vo_sel_generic_short	1.0000	small	0	0	0	0	0	0	ranged	true	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
xigemachui	inf_melee	inf_mel	xigemachui	wh_main_unit_long_text_emp_reiksguard	2100	wh_main_infantry_slow_blood_dismembers	hu1_empire_2handed_hammer	0		wh2_main_hef_infantry_chaotic	6	90	72	trained	wh2_main_plate_85	none		10	0	wh_dlc06_dwf_hammerers_peak	42	24	55	0			true	40.0000	1500.0000	xigemachui	60	80	0	vo_sel_reiksguard_knights	vo_sel_reiksguard	vo_sel_culture	1.0000	small	0	0	15	0	0	0	melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
youlikezhanshi	inf_melee	inf_mel	youlikezhanshi	wh_main_unit_long_text_emp_reiksguard	2100	wh_main_infantry_slow_blood_dismembers	hu1_empire_sword_and_shield	0		wh_main_infantry	6	85	70	trained	wh2_main_plate_110	wh_missile_block_55_metal		10	0	youlike_weapon	44	20	46	0			true	40.0000	1500.0000	youlikezhanshi	60	80	0	vo_sel_reiksguard_knights	vo_sel_reiksguard	vo_sel_culture	1.0000	small	0	0	0	10	0	0	melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
zhandouxiunv	inf_melee	inf_mis	zhandouxiunv	wh_main_unit_long_text_emp_reiksguard	2100	xiunv_blood_dismembers	hu1_empire_2handed_sword	0		wh3_main_kislev_infantry	6	95	107	trained	wh2_main_heavy_metal_110	none		33	0	xiunv_weapon	40	20	46	0			true	40.0000	1500.0000	zhandouxiunv	60	80	0	vo_sel_default	vo_sel_generic	vo_sel_generic_short	1.0000	small	0	0	0	0	0	5	melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
zhenqiqishi	inf_melee	inf_mis	zhenqiqishi	wh_main_unit_long_text_emp_reiksguard	2100	zhenqiqishi_blood_dismembers	hu1_tomb_skeleton_dual_swords	0		wh_main_monstrous_infantry	3	95	540	trained	wh2_main_heavy_metal_160	none		33	0	zhenqiqishi_weapon	45	22	40	0			true	40.0000	1500.0000	zhenqiqishi	60	80	0	vo_sel_steam_tank	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	20	0	melee	false	false	false	medium	medium	domination_infantry		true			1.0000	1.0000	false	false
