key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo	default_guard_mode
elo_woadraider	10	wh_main_body_0	2100	inf_melee	34	inf_mel	long_descr_elo_woadraider	hu1c_norsca_dual_axe	woad_raider_entity	30	22	90	95		0	woad_raiders_dual_axes		6	none	elo_woadraider	wh_main_grn_orc_infantry_savage_rabble	trained			true	40.0000	1500.0000	ovn_attribute_elo_woadraider	60	80	0	vo_sel_woad_raider	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	25	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
elo_albion_warriors_2h	10	wh2_main_body_10	2100	inf_melee	24	inf_mel	long_descr_elo_albion_warriors_2h	hu1c_chaos_2handed_axe	wh_main_chs_infantry_fast_blood_dismembers	32	16	65	68		0	wh_main_chs_axe_great_marauders		6	none	elo_albion_warriors	wh_main_grn_orc_infantry_savage_rabble	trained			true	40.0000	1500.0000	ovn_attribute_elo_albion_warriors_2h	60	80	0	vo_sel_warband	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
elo_bloodhounds	10	wh2_main_body_15	2100	inf_melee	25	inf_mel	long_descr_elo_bloodhounds	wf1_giant_wolf	alb_bloodhounds_blood	25	17	38	58		0	wh_main_chs_warhound		6	none	elo_bloodhounds	wh_main_war_beasts	trained			true	40.0000	1500.0000	ovn_attribute_elo_bloodhounds	60	80	0	vo_sel_default	vo_sel_default	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee_flanker	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
albion_riders_javelins	10	wh2_main_body_10	2100	war_beast	26	cav_mis	long_descr_albion_riders_javelins	hu1c_chaos_hr1_warhorse_spear_and_javelins	wh3_dlc20_marauder_horsemen_rider_blood	16	20	50	80	albion_warhorse	60	albion_riders_spear	albion_riders_javelins	3	none	albion_riders	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	ovn_attribute_albion_riders_javelins	60	80	10	vo_sel_hobelars	vo_sel_cavalry	vo_sel_generic	1.0000	large	0	16	0	0	0	0	0	0	ranged_harasser_flanker	true	false	false	false	medium	medium	domination_cav			skirmish	1.0000	1.0000	false	false
elo_albion_gryphon	10	wh2_main_body_30	2100	inf_melee	45	inf_mel	long_descr_elo_albion_gryphon	bc2_griffon	feral_griffon_blood	34	40	65	4500		0	feral_gryphon		1	none	elo_albion_gryphon	wh_main_monster	trained			true	40.0000	1500.0000	ovn_attribute_elo_albion_gryphon	60	80	0	vo_sel_default	vo_sel_culture	vo_sel_culture	1.0000	large_bst	0	0	0	0	0	0	0	0	melee_highvalue	false	true	false	false	cant_capture	cant_capture	cant_capture			melee	1.0000	1.0000	false	false
albion_half_giants	10	wh2_main_leather_15	2100	inf_melee	32	inf_mel	long_descr_albion_half_giants	hu13_wh3_ogre_2handed_hammer	albion_half_giant	32	28	70	625		0	half_giant_club		2	none	albion_half_giants	wh_main_monstrous_trolls	trained			true	40.0000	1500.0000	ovn_attribute_albion_half_giants	60	80	0	vo_sel_ogr_swords	vo_sel_ogr_swords	vo_sel_ogr_swords	1.0000	large	0	0	0	0	0	0	0	0	melee_gatecrusher_shock	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
ovn_barrow_wight	10	wh2_main_plate_80	2100	inf_melee	14	inf_mel	long_descr_ovn_barrow_wight	hu1_graveguard_sword_and_shield	wh_main_infantry_slow_dismembers	28	32	58	74		0	ovn_barrow_wight		6	wh_missile_block_55_wood	ovn_barrow_wight	wh_main_infantry	trained			true	40.0000	1500.0000	ovn_attribute_ovn_barrow_wight	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
elo_albion_warriors	10	wh2_main_body_10	2100	inf_melee	21	inf_mel	long_descr_elo_albion_warriors	hu1c_chaos_axe_and_shield	wh_main_chs_infantry_fast_blood_dismembers	32	22	65	68		0	wh_main_chs_axe_marauders		6	wh_missile_block_55_wood	elo_albion_warriors	wh_main_grn_orc_infantry_savage_rabble	trained			true	40.0000	1500.0000	ovn_attribute_elo_albion_warriors	60	80	0	vo_sel_warband	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
albion_riders	10	wh2_main_body_10	2100	war_beast	40	cav_shk	long_descr_albion_riders	hu1c_chaos_hr1_warhorse_sword_and_shield	wh3_dlc20_chaos_knight_rider_blood	25	24	55	80	albion_warhorse	60	albion_riders_sword		3	wh_missile_block_35_wood	albion_riders	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	ovn_attribute_albion_riders	60	80	10	vo_sel_hobelars	vo_sel_cavalry	vo_sel_generic	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
albion_centaurs	10	wh2_main_plate_30	2100	inf_melee	44	inf_mel	long_descr_albion_centaurs	ce1_centigor_2handed_glaive	wh_dlc03_bst_cav_centigor_blood	30	30	60	90		0	centaur_great_axe		6	none	albion_centaurs	wh_dlc03_bst_centigors_rabble	trained			true	40.0000	1500.0000	ovn_attribute_albion_centaurs	60	80	0	vo_sel_generic	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	0	0	0	25	0	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
albion_giant	10	wh2_main_body_50	2100	inf_melee	40	inf_mel	long_descr_albion_giant	hu4_giant_club	albion_giant_entity	65	35	100	12612		0	wh_main_club_giant		1	none	albion_giant	wh_main_monster	trained			true	40.0000	1500.0000	ovn_attribute_albion_giant	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	0	0	25	0	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
albion_hearthguard_halberd	10	wh2_main_chainmail_80	2100	inf_melee	14	inf_mel	long_descr_albion_hearthguard_halberd	hu1c_chaos_halberd	wh_dlc08_infantry_champion_large_blood_dismembers	22	48	75	90		0	hearthguard_halberd		7	none	albion_hearthguard_hal	wh_main_infantry_large	trained			true	40.0000	1500.0000	ovn_attribute_albion_hearthguard_halberd	60	80	0	vo_sel_oathsworn	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
elo_albion_warriors_spears	10	wh2_main_body_10	2100	inf_melee	8	inf_mel	long_descr_elo_albion_warriors_spears	hu1c_norsca_2handed_spear	wh_main_chs_infantry_fast_blood_dismembers	20	34	65	68		0	wh_dlc08_nor_spear		8	none	elo_albion_warriors	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	ovn_attribute_elo_albion_warriors_spears	60	80	0	vo_sel_warband	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
druid_neophytes	10	wh2_main_leather_15	2100	inf_melee	12	inf_mel	long_descr_druid_neophytes	hu1_empire_dual_hammer	wh_main_chs_infantry_fast_blood_dismembers	26	28	75	80		0	sickle_swords		3	none	druid_neophytes	wh_main_infantry_rabble	trained			true	40.0000	1500.0000	ovn_attribute_druid_neophytes	60	80	0	vo_sel_generic	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	25	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
alb_cav_noble_spear	10	wh2_main_chainmail_80	2100	war_beast	60	cav_shk	long_descr_alb_cav_noble_spear	hu1c_chaos_hr1_warhorse_lance_sword_and_shield	wh3_dlc20_chaos_knight_rider_blood	28	24	70	105	albion_warhorse_noble	60	albion_riders_spear_noble		5	wh_missile_block_30_metal	alb_cav_noble	wh_main_cavalry_ordered	trained			true	40.0000	1500.0000	ovn_attribute_alb_cav_noble_spear	60	80	0	vo_sel_oathsworn	vo_sel_cavalry	vo_sel_generic	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
albion_riders_spear	10	wh2_main_body_10	2100	war_beast	52	cav_shk	long_descr_albion_riders_spear	hu1c_chaos_hr1_warhorse_lance_sword_and_shield	wh3_dlc20_chaos_knight_rider_blood	25	20	55	80	albion_warhorse	60	albion_riders_spear		3	wh_missile_block_35_wood	albion_riders	wh_main_cavalry_very_chaotic	trained			true	40.0000	1500.0000	ovn_attribute_albion_riders_spear	60	80	10	vo_sel_hobelars	vo_sel_cavalry	vo_sel_generic	1.0000	large	0	0	0	0	0	0	0	0	melee_flanker_shock	false	false	false	false	medium	medium	domination_cav			melee	1.0000	1.0000	false	false
ovn_alb_inf_stone_throw_giant	10	wh2_main_body_30	2100	inf_ranged	22	spcl	long_descr_ovn_alb_inf_stone_throw_giant	hu4_giant_stonethrower	albion_giant_entity	36	20	75	9000		0	giant_melee_boulder	giant_boulder	1	none	ovn_unit_short_text_alb_stone_throw_giant	wh_main_monster	trained			true	40.0000	1500.0000	ovn_attribute_ovn_alb_inf_stone_throw_giant	60	80	10	vo_sel_default	vo_sel_missile	vo_sel_culture	1.0000	large	0	25	0	0	0	25	0	0	ranged_no_skirmish_gatecrusher	false	true	false	false	medium	medium	domination_infantry			artillery	1.0000	1.0000	false	false
albion_hearthguard_2h	10	wh2_main_leather_50	2100	inf_melee	30	inf_mel	long_descr_albion_hearthguard_2h	hu1c_wh3_kislev_tsar_guard_2handed_sword	wh_dlc08_infantry_champion_large_blood_dismembers	36	22	70	80		0	highlander_2h_sword		7	none	albion_highlanders	wh_main_infantry_chaos_warriors	trained			true	40.0000	1500.0000	ovn_attribute_albion_hearthguard_2h	60	80	0	vo_sel_highlanders	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry			melee	1.0000	1.0000	false	false
albion_fenhulk	10	wh2_main_body_60	2100	inf_melee	24	inf_mel	long_descr_albion_fenhulk	hc2_cst_hulks	albion_fenhulk	44	58	60	14612		0	fenhulk_claw		1	none	albion_fenhulk	wh_main_monster	trained			true	40.0000	1500.0000	ovn_attribute_albion_fenhulk	60	80	0	vo_sel_default	vo_sel_melee	vo_sel_culture	1.0000	large	0	0	0	25	0	0	20	0	melee_gatecrusher	false	true	false	false	medium	medium	domination_monsters			melee	1.0000	1.0000	false	false
