key	accuracy	armour	campaign_action_points	category	charge_bonus	class	historical_description_text	man_animation	man_entity	melee_attack	melee_defence	morale	bonus_hit_points	mount	num_mounts	primary_melee_weapon	primary_missile_weapon	rank_depth	shield	short_description_text	spacing	training_level	articulated_record	engine	is_male	visibility_spotting_range_min	visibility_spotting_range_max	attribute_group	spot_dist_tree	spot_dist_scrub	reload	selection_vo	selected_vo_secondary	selected_vo_tertiary	hiding_scalar	ground_stat_effect_group	secondary_ammo	primary_ammo	damage_mod_flame	damage_mod_magic	num_engines	damage_mod_physical	damage_mod_missile	damage_mod_all	ai_usage_group	can_skirmish	can_brace	mounted_draughts	sync_locomotion	capture_tier	key_building_capture_tier	score_capture_tier	harmony_amplification_type	first_person	ar_unit_category	healing_power	spell_mastery	infinite_secondary_ammo
ksl_bridgeward_ly	10	wh2_main_plate_90	2100	inf_melee	16	inf_spr	wh3_main_unit_long_text_ksl_inf_bridgeward_ly	hu1c_chaos_halberd	wh3_main_ksl_inf_tzar_guard	32	42	70	102		0	bridgeward_spear		4	wh_missile_block_30_wood	wh3_main_unit_short_text_ksl_inf_bridgeward_ly	wh3_main_kislev_infantry_kossars	trained			true	40.0000	1500.0000	ksl_inf_bridgeward_ly_attributes	60	80	0	vo_sel_ksl_armoured_kossars	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
ksl_tsarina_guard_ly	10	wh2_main_leather_50	2100	inf_melee	12	inf_mel	wh3_main_unit_long_text_ksl_inf_tsarina_guard_ly	hu1_wh3_kislev_glaive_and_bow	wh3_main_infantry_ice_guard_blood_dismembers	38	46	90	80		0	ksl_tsarina_guard_spear		4	none	wh3_main_unit_short_text_ksl_inf_tsarina_guard_ly	wh_main_infantry_ice_guard	well_trained			false	40.0000	1500.0000	ksl_tsarina_guard_ly_attributes	60	80	0	vo_sel_ksl_ice_guard	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
ksl_frost_pegasus_knight_ly	10	wh2_main_plate_60	2100	cavalry	60	cav_mel	wh3_main_unit_long_text_ksl_inf_tsarina_guard_ly	hu1_bretonnian_hr1_pegasus_lancer	wh3_main_infantry_ice_guard_blood_dismembers	42	36	90	244	ksl_mnt_frost_pegasus	24	ksl_tsarina_guard_spear		2	none	wh3_main_unit_short_text_ksl_frost_pegasus_knight_ly	wh_main_cavalry_pegasus_knights	well_trained			true	40.0000	1500.0000	ksl_frost_pegasus_knight_ly_attributes	60	80	0	vo_sel_ksl_ice_guard	vo_sel_generic	vo_sel_generic	1.0000	large	0	0	0	0	0	0	0	0	flying_melee_flanker_shock	false	false	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
wh3_main_ksl_inf_bokha_guard_ly	0	wh2_main_plate_95	2100	inf_melee	28	inf_mel	wh3_main_unit_long_text_ksl_inf_bokha_guard_ly	hu1c_chaos_2handed_axe	wh3_main_ksl_inf_bokha_guard_ly	46	42	85	102		0	wh_dlc10_dwf_slayer_axe_great		4	none	wh3_main_unit_short_text_ksl_inf_bokha_guard_ly	wh3_main_kislev_infantry_2handed	well_trained			true	40.0000	1500.0000	wh3_main_ksl_inf_bokha_guard_ly_attributes	60	80	0	vo_sel_ksl_tsar_guard	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	15	0	0	25	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
ksl_war_bear_02_ly	10	wh2_main_leather_80	2100	inf_melee	40	inf_mel	wh3_main_unit_long_text_ksl_mon_war_bear_02_ly	be1_wh3_warbear	wh3_main_ksl_cav_war_bear_02	50	40	70	342		0	wh2_main_monster_feral_bears		3	none	wh3_main_unit_short_text_ksl_mon_war_bear_02_ly	wh3_main_bear_cavalry	trained			true	40.0000	1500.0000	ksl_war_bear_02_ly_attributes	60	80	0	vo_sel_marauders	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	melee_flanker	false	false	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
wh3_main_ksl_cav_ice_lancer_ly	10	wh2_main_leather_40	2100	war_beast	40	cav_mis	wh3_main_unit_long_text_ksl_cav_ice_lancer_ly	hu1_wh3_kislev_hr1_warhorse_sword_and_bow	wh3_main_ksl_cav_ice_lancer_ly	38	36	75	100	wh3_main_ksl_mnt_horse_heavy_ice	60	wh3_main_ksl_ice_guard_dual_swords	wh3_main_ksl_bow_ice_guard	4	none	wh3_main_unit_short_text_ksl_cav_ice_lancer_ly	wh_main_cavalry_chaotic	well_trained			false	40.0000	1500.0000	wh3_main_ksl_cav_ice_lancer_ly_attributes	60	80	10	vo_sel_ksl_ice_guard	vo_sel_generic	vo_sel_generic	1.0000	large	0	22	0	0	0	0	0	0	ranged_harasser_flanker	true	false	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
wh3_main_ksl_inf_bear_brotherhood_ly	10	wh2_main_leather_20	2100	inf_melee	20	inf_mel	wh3_main_unit_long_text_ksl_inf_bear_brotherhood_ly	hu1_cst_depth_guard_halberd	wh3_main_ksl_inf_bear_brotherhood_ly	42	34	85	79		0	wh3_main_ksl_bear_spear		5	none	wh3_main_unit_short_text_ksl_inf_bear_brotherhood_ly	wh2_dlc11_infantry_depth_guard	well_trained			true	40.0000	1500.0000	wh3_main_ksl_inf_bear_brotherhood_ly_attributes	60	80	10	vo_sel_ksl_kossars	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	20	15	0	melee_anti_large	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
ksl_salyak_healer_ly	10	wh2_main_leather_15	2100	inf_ranged	12	inf_mis	wh3_main_unit_long_text_ksl_inf_salyak_healer_ly	hu1_bretonnian_sword_and_longbow	wh3_main_ksl_inf_kossars	18	22	60	63		0	wh3_main_ksl_sword_horse_archers	salyak_healer_bow_poison	4	none	wh3_main_unit_short_text_ksl_inf_salyak_healer_ly	wh3_main_kislev_infantry_kossars	trained			true	40.0000	1500.0000	ksl_inf_salyak_healer_ly_attributes	60	80	0	vo_sel_ksl_kossars	vo_sel_generic	vo_sel_generic	1.0000	small	0	26	0	0	0	0	0	0	hybrid	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
wh3_main_ksl_inf_marine_ly	10	wh2_main_plate_85	2100	inf_ranged	24	inf_mis	wh3_main_unit_long_text_ksl_inf_marine_ly	hu1c_wh3_kislev_gun_halberd	wh3_main_ksl_inf_marine_ly	32	28	80	79		0	wh3_main_ksl_marine_gun_halberd	wh3_ksl_marine_rifle_bullet	4	wh_missile_block_30_wood	wh3_main_unit_short_text_ksl_inf_marine_ly	wh3_main_kislev_infantry_2handed	well_trained			true	40.0000	1500.0000	wh3_main_ksl_inf_marine_ly_attributes	60	80	10	vo_sel_ksl_streltsi	vo_sel_generic	vo_sel_generic	1.0000	small	0	20	0	0	0	0	0	0	hybrid	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
wh3_main_ksl_inf_faith_defender_ly	0	wh2_main_plate_90	2100	inf_melee	22	inf_mel	wh3_main_unit_long_text_ksl_inf_faith_defender_ly	hu1c_chaos_2handed_axe	wh3_main_ksl_inf_faith_defender_ly	46	40	85	112		0	wh3_main_ksl_faith_hammer		4	none	wh3_main_unit_short_text_ksl_inf_faith_defender_ly	wh3_main_kislev_infantry_2handed	well_trained			true	40.0000	1500.0000	wh3_main_ksl_inf_faith_defender_ly_attributes	60	80	0	vo_sel_ksl_tsar_guard	vo_sel_generic	vo_sel_generic	1.0000	small	0	0	0	0	0	0	0	0	melee	false	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
ksl_war_bear_01_ly	10	wh2_main_body_15	2100	inf_melee	40	inf_mel	wh3_main_unit_long_text_ksl_mon_war_bear_01_ly	be1_wh3_warbear	wh3_main_ksl_cav_war_bear_blood	40	30	60	342		0	war_bear_01_ly		3	none	wh3_main_unit_short_text_ksl_mon_war_bear_01_ly	wh3_main_bear_cavalry	trained			true	40.0000	1500.0000	ksl_war_bear_01_ly_attributes	60	80	0	vo_sel_marauders	vo_sel_generic	vo_sel_generic_short	1.0000	large	0	0	0	0	0	0	15	0	melee_flanker	false	false	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
wh3_main_ksl_inf_kraken_hunters_ly	10	wh2_main_leather_15	2100	inf_ranged	8	inf_mis	wh3_main_unit_long_text_ksl_inf_kraken_hunters_ly	hu1c_norsca_javelin	wh3_main_ksl_inf_kossars	34	30	60	73		0	wh3_main_ksl_kossar_spear	wh3_ksl_kraken_javelin_heavy	3	none	wh3_main_unit_short_text_ksl_inf_kraken_hunters_ly	wh_main_grn_orc_infantry_savage_rabble	trained			true	40.0000	1500.0000	wh3_main_ksl_inf_kraken_hunters_ly_attributes	60	80	10	vo_sel_ksl_kossars	vo_sel_generic	vo_sel_generic	1.0000	small	0	16	0	0	0	0	0	0	ranged	true	true	false	false	medium	medium	domination_infantry				1.0000	1.0000	false
