unit	land_unit	num_men	naval_unit	num_ships	min_men_per_ship	max_men_per_ship	is_naval	weight	recruitment_cost	upkeep_cost	create_time	campaign_cap	multiplayer_cost	multiplayer_cap	caste	prestige	additional_building_requirement	religion_requirement	recruitment_movie	resource_requirement	world_leader_only	can_trade	special_edition_mask	unique_index	in_encyclopedia	region_unit_resource_requirement	audio_voiceover_culture	ui_unit_group_land	ui_unit_group_naval	tier	is_high_threat	porthole_camera	mount	use_hitpoints_in_campaign	unit_scaling	porthole_composite_scene	melee_cp	missile_cp	can_siege	audio_voiceover_culture_override	restrict_xp_gain_in_campaign	audio_voiceover_actor_group	food_cost	has_spoken_vo	is_monstrous	multiplayer_qb_cap	vo_is_dragon	vo_is_dinosaur	optional_ui_element
jiaozongqishi	jiaozongqishi	120	wh_main_shp_transport	1	1	120	false	medium	1500	375	2	2	1500	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Empire	infantry_sword_great		4	true	emp_soldier_15_degrees		false	true		1500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	0	false	false	
judunnubing	judunnubing	90	wh_main_shp_transport	1	1	90	false	light	850	200	1	-1	850	0	missile_infantry	0					false	false	0	0	true		wh_main_vo_culture_Empire	missile_infantry_bow		3	false	emp_soldier_15_degrees		false	true		150.0000	700.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Infantry	0	true	false	6	false	false	
liebing	liebing	60	wh_main_shp_transport	1	1	60	false	medium	900	225	2	-1	900	1	missile_infantry	0					false	false	0	0	true		wh_main_vo_culture_Empire	missile_infantry_rifle		3	true	emp_soldier_30_degrees		false	true		300.0000	600.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_BrightWizard	0	true	false	1	false	false	
mishenheiwei	mishenheiwei	120	wh_main_shp_transport	1	1	120	false	medium	1500	375	2	2	1500	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Empire	infantry_spear_halberd		4	true	emp_soldier_15_degrees		false	true		1500.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Captain	0	true	false	0	false	false	
rongyaoqishi	rongyaoqishi	32	wh_main_shp_transport	1	1	32	false	medium	1850	463	2	2	1850	0	monstrous_cavalry	0					false	false	0	0	true		wh_main_vo_culture_Empire	monstrous_shock_cavalry		4	true	emp_demigryph_knights		false	true		1850.0000	0.0000	false	vo_culture_None	true	wh_main_vo_actor_Empire_Mounted	0	true	false	6	false	false	
ruikeqishi	ruikeqishi	120	wh_main_shp_transport	1	1	120	false	medium	1200	275	2	-1	1200	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Empire	infantry_sword_great		4	false	emp_soldier_15_degrees		false	true		1000.0000	0.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_Mounted	0	true	false	0	false	false	
shenxue	shenxue	60	wh_main_shp_transport	1	1	60	false	heavy	2200	475	3	1	2200	1	melee_cavalry	0					false	false	0	0	false		wh_main_vo_culture_Empire	shock_cavalry		4	true	emp_reiksguard		false	true		2200.0000	0.0000	false	vo_culture_None	false	wh_vo_actor_silent	0	false	false	1	false	false	
sheshou	sheshou	90	wh_main_shp_transport	1	1	90	false	medium	1500	375	2	2	1500	1	missile_infantry	0					false	false	0	0	true		wh_main_vo_culture_Empire	missile_infantry_rifle		4	true	emp_soldier_30_degrees		false	true		300.0000	1200.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_BrightWizard	0	true	false	1	false	false	
syr	syr	90	wh_main_shp_transport	1	1	90	false	light	1500	375	2	2	1500	0	missile_infantry	0					false	false	0	0	false		wh_main_vo_culture_Empire	missile_infantry_bow		4	true	emp_soldier_15_degrees		false	true		500.0000	1000.0000	false	vo_culture_None	false	wh_main_vo_actor_Empire_WitchHunter	0	true	false	6	false	false	
xigemachui	xigemachui	120	wh_main_shp_transport	1	1	120	false	medium	1500	375	2	2	1500	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Empire	infantry_hammer_great		4	true	emp_soldier_15_degrees		false	true		1500.0000	0.0000	false	vo_culture_None	false	vo_actor_Empire_dlc03_AmberWizard	0	true	false	0	false	false	
youlikezhanshi	youlikezhanshi	120	wh_main_shp_transport	1	1	120	false	medium	1500	375	2	2	1500	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Empire	infantry_hammer_great		4	true	emp_soldier_15_degrees		false	true		1500.0000	0.0000	false	vo_culture_None	false	vo_actor_Empire_dlc03_AmberWizard	0	true	false	0	false	false	
yulintiewei	yulintiewei	8	wh_main_shp_transport	1	1	8	false	heavy	2850	700	4	1	2850	0	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Empire	infantry_sword_great		5	true	emp_soldier_15_degrees		false	true		3000.0000	0.0000	false	vo_culture_None	false	wh2_dlc13_vo_actor_Empire_Markus_Wulfhart	0	true	false	0	false	false	
zhandouxiunv	zhandouxiunv	80	wh_main_shp_transport	1	1	80	false	medium	2000	450	3	1	2000	1	melee_infantry	0					false	false	0	0	false		wh_main_vo_culture_Empire	infantry_sword		4	true	emp_soldier_15_degrees		false	true		2000.0000	0.0000	false	vo_culture_None	false	wh2_dlc13_vo_actor_Kalara_of_Wydrioth	0	true	false	1	false	false	
zhenqiqishi	zhenqiqishi	16	wh_main_shp_transport	1	1	16	false	heavy	2600	575	4	1	2600	1	chariot	0					false	false	0	0	false		wh_main_vo_culture_Empire	emp_steam_tank		5	true	emp_soldier_15_degrees		true	true		2600.0000	0.0000	true	vo_culture_None	false	wh_vo_actor_silent	0	false	false	1	false	false	
