key	text	tooltip
character_trait_levels_explanation_text_defeated_trait_huangfengdasheng	Unlock method: Defeat Huangfeng Dasheng.	false
character_trait_levels_colour_text_defeated_trait_huangfengdasheng	Listen closely—the wind carries the sound of unfulfilled desires.	false
character_trait_levels_onscreen_name_defeated_trait_huangfengdasheng	Evil Wind Silences Banners	false
character_trait_levels_colour_text_wwd_trait_panwanggonggu	The generals of the Shen Ce Fu immediately responded, dispatching armies to suppress the rebellion. Three columns advanced, only to be defeated by the King of Nanyang. General Tianxian was surrounded by "Lord Xuanhuan" at Gravefield and pierced by countless arrows; General Mingjing was deceived by "Marquis Jingji" into a banquet where his tendons were severed; General Hupu, unmatched in battle, was blinded by a spear thrust from "Marquis Wuqiu". The strategists of Shen Ce Fu were helpless as the King of Nanyang seemed to anticipate their every move, crushing the generals who once swept the north.	false
character_trait_levels_onscreen_name_wwd_trait_panwanggonggu	Three Tiger Ministers	false
character_trait_levels_colour_text_wwd_trait_dongtujieshi	The emissaries appointed by the tribal leaders will remain stationed in the empire, acting as vanguard agents for other Order factions.	false
character_trait_levels_onscreen_name_wwd_trait_dongtujieshi	Faction Representative	false
character_trait_levels_onscreen_name_wwd_trait_zhongyan_boss_k	Khorne’s Gatekeeper	false
character_trait_levels_onscreen_name_wwd_trait_zhongyan_boss_t	Tzeentch’s Gatekeeper	false
character_trait_levels_onscreen_name_wwd_trait_zhongyan_boss_s	Slaanesh’s Gatekeeper	false
character_trait_levels_onscreen_name_wwd_trait_zhongyan_boss_n	Nurgle’s Gatekeeper	false
character_trait_levels_onscreen_name_wwd_trait_panjun_null	Rebel General	false
character_trait_levels_colour_text_wwd_trait_protecter	Commanders are responsible for the defense of critical regions, selected from the battle-hardened generals of Cathay.	false
character_trait_levels_onscreen_name_wwd_trait_protecter	Commander	false
character_trait_levels_colour_text_wwd_trait_order_protecter	Order Alliance, assemble!	false
character_trait_levels_onscreen_name_wwd_trait_order_protecter	Order Coalition	false
character_trait_levels_colour_text_wwd_trait_huren	"Right Wise King" Wuda Ruodi greatly unified the southern tribes of the steppes, introduced many technologies and texts from Cathay, advancing the Sinicization of the nomadic regimes. He maintained close ties with the frontier army, and together they launched numerous campaigns against the northern Chaos tribes.	false
character_trait_levels_onscreen_name_wwd_trait_huren	Right Wise King	false
character_trait_levels_colour_text_defeated_trait_jinfo	He spent his life battling in the void, but now he can return home.	false
character_trait_levels_onscreen_name_defeated_trait_jinfo	Return to Homeland	false
character_trait_levels_explanation_text_defeated_trait_jinfo	Unlock method: Defeat Xue Ding.	false
character_trait_levels_onscreen_name_wwd_trait_provincial_reinforcements	Provincial Reinforcements	false
character_trait_levels_colour_text_wwd_trait_provincial_reinforcements	Each province arms its own, marching to war for hearth and home—today is the day!	false
character_trait_levels_colour_text_defeated_trait_taishi	The Grand Preceptor was right—see, the fish came after all.	false
character_trait_levels_onscreen_name_defeated_trait_taishi	Bait Taken	false
character_trait_levels_explanation_text_defeated_trait_taishi	Acquired by: Defeating Jiang Wang	false
character_trait_levels_onscreen_name_wwd_trait_movement_debuff	Slow Down	false
character_trait_levels_colour_text_wwd_trait_movement_debuff	It's all for your own good...	false
character_trait_levels_onscreen_name_wwd_trait_fangwenzi_I	[[col:white]]Unwritten Paths[[/col]]	false
character_trait_levels_colour_text_wwd_trait_fangwenzi_I	You wish to change the story's course? Very well—if it’s you, perhaps it’s possible...	false
character_trait_levels_onscreen_name_wwd_trait_fangwenzi_II	[[col:white]]The Weight of Miracles[[/col]]	false
character_trait_levels_colour_text_wwd_trait_fangwenzi_II	"You are not alone... even mortals walk with you."	false
character_trait_levels_onscreen_name_wwd_trait_longdidaixing	[[col:yellow]]Mandate of the Dragon Emperor[[/col]]	false
character_trait_levels_colour_text_wwd_trait_longdidaixing	"By this decree, I grant you the Tristar Banner and the Celestial Axe to judge before plea. Command the Five Guards and Two Armies. Govern Fifteen Provinces and Eighty-One Prefectures. Wield Heaven’s Sword and wage war for the Way."	false
character_trait_levels_onscreen_name_wwd_trait_yuanbo_war	[[col:yellow]]Dogmatic Crusade[[/col]]	false
character_trait_levels_colour_text_wwd_trait_yuanbo_war	In His name, remove all obstacles.	false
character_trait_levels_explanation_text_wwd_trait_yuanbo_war	Acquired by: Declaring full war upon first contact with Lizardmen in Yuan Bo’s storyline	false
character_trait_levels_onscreen_name_wwd_trait_yuanbo_dip	[[col:yellow]]Endgame Strategist[[/col]]	false
character_trait_levels_colour_text_wwd_trait_yuanbo_dip	For the best possible ending, no cost is too great.	false
character_trait_levels_explanation_text_wwd_trait_yuanbo_dip	Acquired by: Pursuing diplomacy with the Lizardmen through repeated crises in Yuan Bo’s storyline	false
character_trait_levels_onscreen_name_wwd_trait_yuanbo_tianting_war	[[col:yellow]]The Burning of Weijing[[/col]]	false
character_trait_levels_colour_text_wwd_trait_yuanbo_tianting_war	What seems a trifle may break the tune; a string retuned may not resound.	false
character_trait_levels_explanation_text_wwd_trait_yuanbo_tianting_war	Acquired by: Declaring war on the Celestial Court and seizing Weijing in Yuan Bo’s storyline	false
