key	text	tooltip
missions_localised_description_mission_WWD_zhuque	In the southern lands, under the blazing sun, the vermilion phoenix calls from the parasol trees, commanding all avians to submit. Zhuque, the guardian of the south under the Dragon Emperor's command, defends Fuhong and the whole Southern Riftlands with its followers. With Chaos looming over us, we should seek the favor of this mighty phoenix.	true
missions_localised_title_mission_WWD_zhuque_2	The Three Great Beasts of Cathay: Zhuque · Part 2	true
missions_localised_description_mission_WWD_zhuque_2	Zhuque's power will bless every warrior of Cathay. Atop the endless steps of its sacred temple, the strongest guardians of the divine bird stand silent behind their masks, as flames rise high above the shrine. The Southern Riftland's guardian beast has revealed itself; pass its trials and receive the Mother of New Life's blessing.	true
missions_localised_title_mission_WWD_xiongmao	Shadows in the Bamboo Grove · Part 1	true
missions_localised_description_mission_WWD_xiongmao	Residents of Hao Yue Village report increasingly frequent appearances of enormous footprints in the local bamboo grove. Whether friend or foe, we must uncover the source.	true
missions_localised_title_mission_WWD_xiongmao_2	Shadows in the Bamboo Grove · Part 2	true
missions_localised_description_mission_WWD_xiongmao_2	Incredibly, so close to the Jade Court, a subhuman creature appears to exist. It resembles the iron-eating beasts ridden by the Tiger Generals, perhaps another creation of the winds of magic. Showing no hostility toward humans, we might attempt to approach it.	true
missions_localised_title_mission_WWD_leizhenzi	Wings of the Storm · Part 1	true
missions_localised_description_mission_WWD_leizhenzi	The lake beneath the Tongtian Bridge is whipped into chaos by a violent storm, while unnatural rain and thunder plague the nearby villages. We must investigate before the situation worsens.	true
missions_localised_title_mission_WWD_leizhenzi_2	Wings of the Storm · Part 2	true
missions_localised_description_mission_WWD_leizhenzi_2	By the Dragon Emperor's decree, the Tongtian Bridge shines once again, and a mighty creature takes flight! Known among the people as "Thunder Duke", this ancient race forged an alliance with the Dragon Emperor during Cathay's founding. This individual seems to have been disoriented by some interference, lost within the bridge's magical pathways. Though eons have passed, its oath to the Dragon Emperor should still hold true.	true
missions_localised_description_mission_hufu	The Celestial Court commands all dragons and provincial nobles to convene in the capital, likely concerning Cathay's military authority. We must hurry to the Imperial City to seize the initiative!	true
missions_localised_description_mission_hufu2	The Dragon Emperor proclaims the world is in chaos, with the princes and nobles pursuing selfish aims and fostering discord. The provinces stand isolated and vulnerable as turmoil looms. Only those who summon and unite the Eight Celestial Legions to command all forces under heaven will receive the Tiger Talisman and be granted supreme authority!	true
missions_localised_title_mission_hufu	Soaring Crane · Part 1	true
missions_localised_title_mission_hufu2	Soaring Crane · Part 2	true
campaign_payload_ui_details_description_dummy_mission_hufu	[[col:yellow]]The provincial courts of Cathay, along with certain special institutions, each maintain their independent legions. To gain the recognition of the Dragon Emperor and the Celestial Dragon Court, we must secure the support of at least half the provincial forces.[[/col]]	true
campaign_payload_ui_details_description_dummy_mission_hufu_zhaomu	[[col:green]]You will receive the Tiger Talisman, the symbol of Cathay's military authority.[[/col]]	true
missions_localised_description_mission_wwd_zhongyanzhishi	The forces of Chaos are gathering, and the entire world is on the brink of catastrophe... \\n\\nBut we must not stand idle. The lords of the East will unite with the Dragon Empire. The Jade Dragon and the senior Astronomers of the Celestial Dragon Court have arrived at the Celestial Throne to ensure the colossal Tongtian Bridge, damaged by Qingbao Tianzun, can be briefly reactivated. Gather the generals of the provinces and their armies! At your command, the armies of the Celestial Empire will march westward to save the world from ruin alongside the forces of Order.	true
missions_localised_title_mission_wwd_zhongyanzhishi	The End of Times	true
campaign_payload_ui_details_description_dummy_mission_wwd_zhongyanzhishi	Seek an alliance with the Order factions far to the west; the End Times are near, and we must unite all available forces. \\n\\n[[col:magic]]Completing the mission will create a portal connecting Wei-Jin to Altdorf (accessible by all).[[/col]]	true
teleportation_node_templates_description_WWD_chuansongiguo	Any [[img:icon_general]][[/img]] lord or [[img:icon_hero]][[/img]] hero can use the Tongtian Bridge to travel between [[col:magic]]nodes[[/col]].	false
teleportation_node_templates_description_crWWD_chuansongiguo	Any [[img:icon_general]][[/img]] lord or [[img:icon_hero]][[/img]] hero can use the Tongtian Bridge to travel between [[col:magic]]nodes[[/col]].	false
teleportation_node_templates_localised_name_WWD_chuansongiguo	Tongtian Bridge Pathway	false
teleportation_node_templates_localised_name_crWWD_chuansongiguo	Tongtian Bridge Pathway	false
missions_localised_title_mission_WWD_xintian	Immortal Soul · Part 1	true
missions_localised_description_mission_WWD_xintian	In Cathay's myths, Xingyao is a legendary giant who roamed the wilderness during the Dragon Emperor's early reign. With strength unmatched, he was ultimately defeated and beheaded by the Dragon Emperor, who buried him in Kunlan Mountain and cast a spell to protect his body. As the winds of magic grow unstable, the ancient spell weakens. Perhaps we should investigate Kunlan.	true
missions_localised_title_mission_WWD_xintian_2	Immortal Soul · Part 2	true
missions_localised_description_mission_WWD_xintian_2	Xingyao clashed fiercely with the Dragon Emperor, who beheaded him and buried him in Kunlan. Over millennia, the Dragon's spell preserved his form as he absorbed the winds of magic, allowing his resurrection. With milk-white eyes and a navel-mouth, he dances, wielding shield and axe.	true
missions_localised_title_mission_WWD_baishe	Mother of the Jade River · Part 1	true
missions_localised_description_mission_WWD_baishe	Hou Xi, one of the mighty Cathayan beasts who battled the Dragon Emperor, was ultimately subdued and granted forgiveness in exchange for a blood oath to protect Cathay. Summon our priests and prepare to hear echoes from the ancient past.	true
missions_localised_title_mission_WWD_baishe_2	Mother of the Jade River · Part 2	true
missions_localised_description_mission_WWD_baishe_2	"Hou Xi contended for supremacy against the Dragon Emperor, angrily unleashing the waters of the Jade River, shattering the Pillar of Heaven and breaking the Earth's balance, thus forming the river's winding course as countless tributaries flowed into it."	true
missions_localised_title_mission_wwd_yiqu_wh3_1	"Xiangxiangzi" · Part 1	true
missions_localised_description_mission_wwd_yiqu_wh3_1	Yi Yaohua, the eldest sister of Yi Qing, who achieved great renown in the Third Northern Expedition, serves as the Grand Minister of the Celestial Court. She is the link between the Jade Dragon and mortals, and the envoy between the Celestial Court and the Jade Dragon.\\n\\n"Xiangxiangzi" is blessing the soldiers on the front lines. If we wish to gain her support, we must set out for the Great Bastion immediately.	true
missions_localised_title_mission_wwd_yiqu_wh3_2	"Xiangxiangzi" · Part 2	true
missions_localised_description_mission_wwd_yiqu_wh3_2	The Grand Minister of the Celestial Court appears reasonable, but she has her price for aiding you—the soldiers on the front lines are fighting to the death, but the threat of Chaos is unrelenting. The Great Bastion must be restored so that the warriors can find brief solace under its towering walls.	true
missions_localised_description_mission_guanshan_DEER_arcane_item	The Sword of Union—one of the Six Swords of Kunlan, sharp as a meteor, swift as lightning, and imbued with immense power to alter the winds of magic. Only the most exceptional individuals can harness its full potential. This divine weapon is currently guarded by the Raven Guard of the Celestial Observatory. If we can earn their trust, the Sword of Union will be ours to wield.	true
missions_localised_description_mission_guanshan_DEER_arcane_item2	Rodents plague the entire province, leaving the Raven Guard stretched thin. Xingpo is on the brink of disaster. If we offer them aid, we will be rewarded accordingly.	true
missions_localised_title_mission_guanshan_DEER_arcane_item	Sword of Union · Part 1	true
missions_localised_title_mission_guanshan_DEER_arcane_item2	Sword of Union · Part 2	true
campaign_payload_ui_details_description_dummy_mission_guanshan_DEER_arcane_item	[[col:green]]One of the Six Swords of Kunlan will be collected.[[/col]]	true
missions_localised_title_mission_wwd_zhouyu_mission_1	Master of the Heavenly Fleet · Part 1	true
missions_localised_description_mission_wwd_zhouyu_mission_1	The engineering prowess of the Phantom Fleet is renowned, even rivaling the unparalleled blind artisans of Southern Heights. These formidable war machines form a critical part of the Phantom Fleet's forces, led by Ying Jin, who remains undefeated to this day. When the King of Nanyang instigated rebellion, Ying Jin, once his staunch supporter, chose to step into the shadows. Rumors suggest he is searching for a way to stop his old friend. If we venture to the Phantom Fleet, we might find a way to bring him back to the forefront.	true
missions_localised_title_mission_wwd_zhouyu_mission_2	Master of the Heavenly Fleet · Part 2	true
missions_localised_description_mission_wwd_zhouyu_mission_2	"This rebellion is an elaborate conspiracy; Qingbao Tianzun's influence has infiltrated every corner of this city during the last invasion. Han Cheng is merely a pawn in the plans of the Dark Deceiver. To prevent further deterioration of the situation, we must secure the support of the rational Phantom clans. The craftsmen and the fleet form the heart of this city; once they are on our side, controlling the city will be effortless."	true
missions_localised_title_mission_WWD_xiangwang	King of Elephants · Part 1	true
missions_localised_description_mission_WWD_xiangwang	The southern frontier of the Celestial Empire is home to countless subhuman tribes. Some join Cathay's cause as auxiliary regiments, while others take to the forests and mountains as bandits and warlords. The disputes caused by the Monkey King and the tiger-men have left us overwhelmed, and now we receive new reports: a newly risen subhuman tribe has claimed the western slopes of Tian Mountain, led by a chieftain known as the White Elephant King.	true
missions_localised_title_mission_WWD_xiangwang_2	King of Elephants · Part 2	true
missions_localised_description_mission_WWD_xiangwang_2	The pale giant beast is fiercely independent, yet it has not entirely dismissed the possibility of cooperation with Cathay. The White Elephant King has presented his terms: if Cathay eliminates his enemies, he will trample the great foes of Cathay into dust.	true
missions_localised_title_mission_WWD_baije	Epilogue of the Westward Journey · Part 1	true
missions_localised_description_mission_WWD_baije	Before the Monkey King rose to power in the Central Plains, he was accompanied by various companions on his journey. Some parted ways after their westward pilgrimage, while others remained by his side, conquering the land. After the Monkey King's regime fell, the Celestial Empire accepted some reasonable subhumans from his ranks, entrusting them with significant duties. Marshal Tian Peng, having pledged allegiance to the Celestial Court, embarked on another westward journey with the Monkey King under the Dragon Emperor's decree. Once their trials were complete, Tian Peng was sent south to assist the Candle Dragon in guarding against threats beyond Tian Mountain, including the Monkey King, whom he regarded as a brother.	true
missions_localised_title_mission_WWD_baije_2	Epilogue of the Westward Journey · Part 2	true
missions_localised_description_mission_WWD_baije_2	Your arrival gives Marshal Tian Peng a turning point. Although the Monkey King claims to have completed the Dragon Emperor's trials, the dragons remain wary of his past. With your mediation, the Monkey King may have a chance to earn Cathay's approval. Though Tian Peng wishes to accompany you immediately, the southern front's battles grow more dire. Until the situation at the Candle Tower improves, the Marshal may find it difficult to leave.	true
missions_localised_title_mission_wwd_guojin_wh3_1	"Legend of Heroes" · Part 1	true
missions_localised_description_mission_wwd_guojin_wh3_1	During the last Dark Elf invasion, Tang Jingyin, as the leader of the martial alliance, united various schools and factions from across Cathay, culminating in a fierce victory at Xuanyuan, halting the Dark Elf coalition's advance. Many martyrs, including Tang's wife, sacrificed themselves in the battle. Afterward, the "Hero of Heroes" vanished without a trace. Now, in Cathay's moment of peril, Tang has returned, rallying martial artists at the Haotian Hall to rebuild the alliance and restore the nation.	true
missions_localised_title_mission_wwd_guojin_wh3_2	"Legend of Heroes" · Part 2	true
missions_localised_description_mission_wwd_guojin_wh3_2	Tang Jingyin has gathered martial artists from various schools under his banner and is ready to march toward Xuanyuan once more. Although the previous battle left deep scars, with your assistance, the outcome this time is destined to be different.	true
missions_localised_title_mission_wwd_meihouwang_wh3_1	Epilogue of the Westward Journey · Part 3	true
missions_localised_description_mission_wwd_meihouwang_wh3_1	The Monkey King tirelessly sends his monkeys and apes to deliver letters across all courts: the great Monkey King has completed the trial set by the Dragon Emperor. Long ago, he successfully escorted the Dragon Emperor's envoy westward to the land of a thousand gods. While none can verify this, the Monkey King claims it was all at the Dragon Emperor's behest. Now, he seeks recognition from the Cathayan courts, but the Dragons remember his past rebellion all too well, and the noble houses disdain his "wild claims". Yet, if his words hold truth, how can we ignore the will of the Dragon Emperor?	true
missions_localised_title_mission_wwd_meihouwang_wh3_2	Epilogue of the Westward Journey · Part 4	true
missions_localised_description_mission_wwd_meihouwang_wh3_2	The Monkey King's court is scarcely a palace. The monkeys dwell behind the waterfall in their hollowed grotto, a place you might call paradise if not for the cacophony of monkey chatter. The Monkey King sits idly on his throne, his eyes lighting up as he recognizes you instantly—your name is known across Cathay. He has meticulously studied which Cathayan figures to sway, at least from a monkey's perspective. In a flash, he is before you, his movements too quick for your eyes. His prowess is undeniable. Were it not for his jovial demeanor, your instincts might compel you to guard against this formidable figure. He invites you to a crude meeting hall pieced together by his monkey soldiers. Now, it is time to talk business.	true
campaign_payload_ui_details_description_dummy_WWD_meihouwang2	To gain recognition from the Cathayan courts, the Monkey King requires a figure of substantial influence within Cathay to vouch for him. If you are that person, the Monkey King will gladly ally with you. Now, he wants to share his story.	true
missions_localised_title_mission_WWD_lingguan_1	Heavenly Watcher · Part 1	true
missions_localised_description_mission_WWD_lingguan_1	The Heavenly Watcher was born from the winds of magic, created by the Dragon Emperor as a guardian to oversee both the heavens and the mortal realm. Legend has it that under the Emperor's command, it executed a rebellious dragon prince and claimed its claw. Later, crushed by guilt over killing its kin, it took its own life. The Dragon Emperor grafted the claw onto the Watcher's bleeding neck, and through the winds of magic, it was resurrected. None can say whether the claw carries the Watcher's original consciousness, but it continues to fulfill the Emperor's will, securing Cathay's peace at great cost. Before departing, the Emperor sent the Watcher to Tianshan. Some say it was to keep the southern monsters in check; others believe it was to watch over the punished Monkey King. Since then, the Heavenly Watcher has vanished. Despite having no eyes, its spiritual power is said to observe every corner of Cathay. Should a crisis arise, it is believed the Watcher will return to the mortal realm. We should head to Fuhong to gather more information.	true
missions_localised_title_mission_WWD_lingguan_2	Heavenly Watcher · Part 2	true
missions_localised_description_mission_WWD_lingguan_2	The great bell in Fuhong's temple has been silent for a millennium. The last time its sound echoed through Cathay, the Dragon Emperor still walked the land, and colossal beasts roamed freely. If the Heavenly Watcher still exists, it cannot ignore the bell's roar. Now is the moment Cathay needs it most.	true
battle_set_pieces_localised_name_WWD_cathay	[[col:yellow]]Monkey King’s Battle[[/col]]	true
battle_set_pieces_localised_description_WWD_cathay	"After his defeat, the Monkey King fled southward, pursued by Hou Qian with 50,000 celestial soldiers and a coalition of dragons under orders from Yun Xiang. Hou Qian, using cloud-riding techniques, intercepted the Monkey King in Kunlan Mountain. Were it not for the Monkey King being pressed for time, he might have wreaked havoc once more, but instead, he fought hastily. Hou Qian, already a formidable warrior, overwhelmed the Monkey King, piercing his defenses with the dazzling light of his twin-bladed spear. Yet, the Monkey King, with his extraordinary skills, launched counterattacks that stunned Hou Qian. Realizing the dire situation, Hou Qian brandished a mystical axe bestowed by the Elder Immortal of Kunshan and struck at the Monkey King. The Monkey King dodged, leaving only scattered fur, and vanished, leaving the mystical axe to split the mountains, carving a deep gorge."	false
battle_set_pieces_localised_name_WWD_cathay2	[[col:white]]Balance of the White Tiger[[/col]]	true
battle_set_pieces_localised_description_WWD_cathay2	"From the western plains, the white metal embodies harmony, giving rise to the White Tiger. It stabilizes heaven and earth, entrusted by the Dragon Emperor to secure the west."	false
battle_set_pieces_localised_name_WWD_cathay3	[[col:threat_high]]Crimson Phoenix’s Cry[[/col]]	true
battle_set_pieces_localised_description_WWD_cathay3	"To the south under the blazing sun, parasol trees rise. The crimson phoenix cries, commanding all birds to bow. It is tasked by the Dragon Emperor to guard the south."	false
battle_set_pieces_localised_name_WWD_cathay4	[[col:magic]]Coiled Serpent of the North[[/col]]	true
battle_set_pieces_localised_description_WWD_cathay4	"In the northern lands under the seven constellations, the Xuanwu, a turtle and serpent coiled together, stands as the guardian of the north under the Dragon Emperor's command."	false
scripted_objectives_localised_text_wwd_meihouwang_intro_main_objective	Listen to the Monkey King's tale...	true
scripted_objectives_localised_text_wwd_meihouwang_intro1	After his defeat, the Monkey King was intercepted by Hou Qian in Kunlan Mountain, leading to a fierce battle...	true
scripted_objectives_localised_text_wwd_meihouwang_intro2	Hou Qian, a masterful warrior, fought valiantly. Joined by Na Zha, the Monkey King's second brother, who had initially fled but returned with a host of demons, the fight escalated.	true
scripted_objectives_localised_text_wwd_meihouwang_intro3	The Monkey King desperately sought an escape, but Hou Qian's relentless pursuit made it impossible. As they clashed, a fiery streak appeared in the sky—the herald of Na Zha, the Celestial Vanguard.	true
scripted_objectives_localised_text_wwd_meihouwang_intro_main_objective1	Aid the Monkey King in fending off his pursuers.	true
scripted_objectives_localised_text_wwd_meihouwang_intro_main_objective2	Hold the line against the fierce assault.	true
scripted_objectives_localised_text_wwd_shengqizhandou_intro	The guardian beast has descended. Defeat it and claim its power!	true
scripted_objectives_localised_text_wwd_qb_objective_shengqizhandou	Prove your strength to the guardian beast.	true
missions_localised_title_mission_wwd_zhongyanzhishi2	[[col:red]]Final Battle[[/col]]\\n[[col:yellow]]The Dragon Still Stands[[/col]]	true
missions_localised_description_mission_wwd_zhongyanzhishi2	Chaos forces are gathering, and the world teeters on the brink of doom... \\n\\nThe Chaos Dwarfs' war machines have breached a section of the Great Bastion, shadowy demons soar over the mountains, and the Everchosen surveys this crumbling empire. Champions revel in the path of destruction, eager to bring Cathay and the world to an end. The battlefield lies in Weijing, where everything will be decided.\\n\\n[[img:icon_yang]][[/img]][[img:icon_yin]][[col:red]]You will face an extremely challenging ultimate battle![[/col]]\\n\\n[[col:red]]Note: If you choose to confront the true end, all settlements along Archaon's path will fall, and your armies in these areas will be forced to retreat.[[/col]]	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro_main_objective	The servants of the Dark Gods are at the gates—Weijing must not fall!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro1	Archaon has dispatched his minions from the dark lands. These vile artisans have begun their assault; we must find a way to destroy their killing machines!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro2	The Changeling has emerged from behind the veil—it seems Hou Qian's forces failed to stop it...	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro3	The Martial Alliance and Moonlight Sect have broken through the encirclement and rushed from the east. "The rise or fall of the nation concerns everyone!"	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro4	Archaon, the Dark Gods' favored champion, has launched his attack. Even if death is inevitable, we will fight to the bitter end!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro5	The champions of Haotian face the Chosen of Destruction—the palaces of the Dragon Gods shall endure the apocalypse!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro6	The iron hooves of cavalry shake the earth. Cathay's banners emerge on the horizon—my lord, reinforcements from the Imperial Guard have arrived!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro99	The flames of the Dragon Emperor's guard scorch Zhatan's chest—my lord, the commander of the Tower of Zharr has fallen!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro98	Arrows imbued with the Moon Empress's power pierce Vilitch's forehead. Tzeentch's champion retreats, dragging his shattered body.	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro97	The Dragon God's champion is consumed by the Chaos tide. He was prepared for this moment, knowing no sacrifice is too great to save Cathay.	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro96	We've done it—Archaon has fallen! The Chosen is not invincible, and the time for counterattack is now!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro95	The Shadow of Change is exposed under the light of the Gilded Lion. The despicable demon has been banished from the mortal frontier.	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro7	Soldiers, the Three Gates are destroyed, the state teeters, and fertile lands lie in ruins. The Dark Gods' minions believe they have broken us, but today we stand before Weijing. We are the Bastion—we are Cathay!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro8	Sons and daughters of Cathay, the Dragon Emperor is with us—hold the line!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro9	A thousand years from now, our deeds will still be sung. No retreat—only forward!\\nLet our courage burn like fire, and let the enemy's fear sound our victory horn! For the Dragon Emperor! For Cathay!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro10	Beneath Weijing lies the home of our descendants; upon Cathay's soil rest the spirits of our ancestors. Soldiers, today we stand with righteousness and will repay the nation with our lives, leaving no shame to heaven or earth!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro11	The winds of magic tremble, and the foundations of the world are shaking. Countless demons encircle Archaon, craving the despair of mortals.	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro12	Zhao Qi falls amidst the ranks. The sunlight stings her eyes, yet she refuses to look away. Once she opposed this light, but later aided these short-lived beings—what a strange fate...	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro15	The consciousness of the White Fox's descendant fades. Amidst the chaos, she hears the cries of millions of Cathayans and sees the Dragon God walking with his people.	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro13	Quehutian charges into the fray, blood spraying and cries resounding. Though he has witnessed countless brutal battles across the wilderness, the scene before him still leaves him dizzy.	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro14	Demons tear through the fabric of reality, appearing endlessly around Yi Qing. His iron cavalry, once dominant on the plains, now struggles to reach the enemies close at hand.	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro16	Yi Qing roars in fury, hurling his spear at Archaon. The blade flies straight toward the Everchosen's chest, only to be deflected by a sword swing at the last moment.\\nThe Eye of Sheerian glows ominously, as if mocking the mortal before it. Yi Qing's fate is sealed, just as he is now overwhelmed by demons.	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro_main_objective1	Every inch of land, every drop of blood—no retreat, only forward!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro_main_objective2	Children of Cathay, fight for your homeland!	true
scripted_objectives_localised_text_wwd_zhongyanzhishi_intro_main_objective3	The garrison at Weijing will provide continuous support, but beware—the enemy is far more numerous than they appear.	true
battle_set_pieces_localised_name_WWD_zhongyanzhishi	[[col:yellow]]The Dragon Still Stands[[/col]]	true
battle_set_pieces_localised_description_WWD_zhongyanzhishi	Chaos forces are gathering, and the world teeters on the brink of doom... \\n\\nThe Chaos Dwarfs' war machines have breached a section of the Great Bastion, shadowy demons soar over the mountains, and the Everchosen surveys this crumbling empire. Champions revel in the path of destruction, eager to bring Cathay and the world to an end. The battlefield lies in Weijing, where everything will be decided.	false
scripted_objectives_localised_text_wwd_zuji_intro_main_objective	The Everchosen's army approaches—we must hold them off!	true
scripted_objectives_localised_text_wwd_zuji_intro_main_objective1	Do your best to weaken the Warband of Apocalypse's forces.	true
scripted_objectives_localised_text_wwd_zuji_intro_main_objective2	Repel the second army's assault.	true
scripted_objectives_localised_text_wwd_zuji_intro1	My lord, the Everchosen's forces are advancing. We must deplete his strength here.\\nEliminate his vanguard to blunt his momentum!	false
scripted_objectives_localised_text_wwd_zuji_intro2	The footsteps of destruction grow louder. Another Chaos force appears on the horizon!	false
scripted_objectives_localised_text_wwd_zuji_intro3	Archaon is about to reach the battlefield. The vanguard of the Warband of Apocalypse has launched an attack. We must act swiftly!	false
scripted_objectives_localised_text_wwd_zuji_intro4	Damn it, Archaon is almost here! We lack the strength to face him head-on. Quickly defeat his vanguard and withdraw!	false
scripted_objectives_localised_text_wwd_zuji_intro5	The vanguard of Archaon's forces is on the verge of collapse—victory is within reach!	false
scripted_objectives_localised_text_wwd_zuji_intro6	Archaon's minions are in retreat, dealing a heavy blow to their morale.\\nOur strategic objectives are achieved, my lord. It's time to return to the Great Bastion and regroup with the other forces.	false
battle_set_pieces_localised_name_WWD_cathay5	Path of Destruction	true
battle_set_pieces_localised_description_WWD_cathay5	Chaos forces are gathering, and the world teeters on the brink of doom... \\n\\nArchaon's army has shattered the northern blockade fleet of the Jade Sea. They have crossed the Red Wall and begun advancing inland. If the Chosen of the Dark Gods reaches the Great Bastion and unites with other warbands, all will be lost. We must intercept him here!	false
missions_localised_title_mission_WWD_cathay5	[[col:red]]Final Battle[[/col]]\\nPart One	true
missions_localised_description_mission_WWD_cathay5	Chaos forces are gathering, and the world teeters on the brink of doom... \\n\\nArchaon's army has shattered the northern blockade fleet of the Jade Sea. They have crossed the Red Wall and begun advancing inland. If he reaches the Great Bastion and unites with other warbands, all will be lost. We must intercept him here!\\n\\n[[col:red]]Note: If you choose to confront the true end, all settlements along Archaon's path will fall, and your armies in these areas will be forced to retreat.[[/col]]	true
scripted_objectives_localised_text_wwd_zuji2_intro_main_objective	Stand firm at the gates.	true
scripted_objectives_localised_text_wwd_zuji2_intro_main_objective2	Retreat and organize the defenses.	true
scripted_objectives_localised_text_wwd_zuji2_intro1	An endless army roars outside the Great Bastion. Destruction is pounding at Cathay's gates.	false
scripted_objectives_localised_text_wwd_zuji2_intro2	Soldiers, destruction is one wall away from Cathay. Behind us lies our homeland. Today, we fight to the death!	false
scripted_objectives_localised_text_wwd_zuji2_intro3	My lord, urgent news from the western front—Zhatan has breached the Gate of the Viper!	false
scripted_objectives_localised_text_wwd_zuji2_intro4	My lord, the frontline soldiers are almost all dead—we can barely hold on!	false
scripted_objectives_localised_text_wwd_zuji2_intro5	My lord, a courier from the east has arrived. The Turtle Gate has fallen to the Changeling, and it plans to flank the Dragon Gate from behind!	false
scripted_objectives_localised_text_wwd_zuji2_intro51	The Celestial Strategy Bureau has urgently summoned Hou Qian to intercept the enemy, but their forces are overwhelming. We may need to consider a retreat to avoid being trapped.	false
scripted_objectives_localised_text_wwd_zuji2_intro6	Firelight approaches from the horizon.\\nIt's the Chaos Dwarfs' Earthshaker Cannons—scatter quickly!	false
